,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-East,North-West,South-East,South-West,South,East,West,North
2019-02-15,4.007638888888888,193.50694444444446,1.7791666666666661,25.140972222222217,9.40833333333333,73.54166666666667,9.534027777777773,9.270833333333329,,,,2.8805555555555546,2.0868055555555554,1181.5694444444443,0.07777777777777778,0,0,0,1,0,0,0,0
2019-02-16,3.305555555555556,206.98611111111111,1.542361111111112,25.34861111111111,9.059722222222218,96.42361111111111,9.124305555555555,8.995833333333337,,,,2.3409722222222227,1.8256944444444438,1181.9097222222222,0.13611111111111115,0,0,0,1,0,0,0,0
2019-02-17,3.028472222222222,150.63194444444446,1.645138888888889,19.88333333333335,8.928472222222222,88.06944444444444,9.068055555555558,8.81388888888889,,,,2.3812499999999996,1.8465277777777775,1183.2222222222222,0.015972222222222224,0,1,0,0,0,0,0,0
2019-02-18,2.9535211267605628,195.5,1.8795774647887327,14.316901408450704,7.711971830985915,87.42957746478874,7.880985915492959,7.554225352112681,,,,2.457746478873239,2.0464788732394377,1184.056338028169,0.005633802816901408,0,0,0,1,0,0,0,0
2019-02-19,4.1750000000000025,256.3263888888889,2.754861111111112,10.912500000000001,9.65138888888889,91.24305555555556,9.785416666666663,9.53055555555555,,,,3.467361111111112,2.926388888888891,1183.125,0.0,0,0,0,1,0,0,0,0
2019-02-20,2.0784722222222225,177.04861111111111,1.300000000000001,10.955555555555554,9.403472222222216,93.18055555555556,9.5625,9.267361111111109,,,,1.7361111111111103,1.4423611111111114,1166.1180555555557,0.0020833333333333337,0,1,0,0,0,0,0,0
2019-02-21,2.7034722222222234,140.51388888888889,1.693055555555556,15.132638888888883,9.009722222222223,86.86805555555556,9.16597222222223,8.861111111111112,,,,2.211111111111112,1.8541666666666659,1166.611111111111,0.0,0,1,0,0,0,0,0,0
2019-02-22,3.3319444444444457,178.95833333333334,2.1909722222222237,13.358333333333329,9.43541666666667,83.64583333333333,9.591666666666665,9.279861111111114,,,,2.783333333333335,2.3604166666666675,1165.7777777777778,0.0,0,1,0,0,0,0,0,0
2019-02-23,2.9402777777777764,161.14583333333334,1.854166666666667,13.770138888888884,10.137499999999998,82.65277777777777,10.29791666666666,9.974999999999994,,,,2.4041666666666686,1.998611111111111,1165.8333333333333,0.0,0,1,0,0,0,0,0,0
2019-02-24,5.913888888888887,75.59722222222223,2.9625000000000012,20.494444444444444,13.266666666666666,68.29166666666667,13.428472222222219,13.115277777777774,,,,4.008333333333335,3.1659722222222237,1165.111111111111,0.0,1,0,0,0,0,0,0,0
