,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-East,North-West,South-East,South-West,South,East,West,North
2019-02-15,10.884722222222221,215.02777777777777,6.082638888888891,16.22291666666667,11.093055555555555,69.86805555555556,11.213888888888887,10.969444444444438,,,,7.952083333333334,6.491666666666666,1165.4652777777778,0.04027777777777779,0,0,0,1,0,0,0,0
2019-02-16,6.899999999999998,230.16666666666666,3.9055555555555546,16.236805555555556,11.095833333333331,90.09722222222223,11.234027777777776,10.969444444444447,,,,5.245833333333331,4.286805555555555,1181.0694444444443,0.10694444444444445,0,0,0,1,0,0,0,0
2019-02-17,4.447222222222224,168.54166666666666,2.765277777777777,13.012500000000003,11.900694444444447,75.63194444444444,12.03263888888889,11.768055555555566,,,,3.5750000000000006,2.9680555555555532,1181.8472222222222,0.0,0,1,0,0,0,0,0,0
2019-02-18,3.923776223776226,201.88111888111888,2.4419580419580416,13.66573426573426,10.662937062937061,79.35664335664336,10.799999999999999,10.523776223776224,,,,3.188111888111888,2.648951048951048,1183.8671328671328,0.05944055944055944,0,0,0,1,0,0,0,0
2019-02-19,5.095138888888889,214.89583333333334,3.1652777777777765,14.595833333333328,11.968749999999998,86.53472222222223,12.061805555555555,11.877083333333339,,,,4.026388888888889,3.3451388888888896,1181.8333333333333,0.0006944444444444445,0,0,0,1,0,0,0,0
2019-02-20,2.919444444444444,197.18055555555554,1.8048611111111101,13.74930555555555,12.164583333333333,88.1875,12.241666666666664,12.086805555555557,,,,2.372222222222221,1.9555555555555557,1182.4652777777778,0.056249999999999994,0,0,0,1,0,0,0,0
2019-02-21,2.648611111111112,187.40277777777777,1.559722222222222,13.781944444444445,12.864583333333336,76.47222222222223,13.013888888888891,12.731250000000001,,,,2.147916666666667,1.7229166666666655,1181.2083333333333,0.0,0,0,0,1,0,0,0,0
2019-02-22,2.808333333333332,201.11111111111111,1.8555555555555554,11.138888888888882,12.806249999999991,76.0,12.921527777777774,12.683333333333326,,,,2.3541666666666665,1.9916666666666667,1165.0694444444443,0.0,0,0,0,1,0,0,0,0
2019-02-23,3.179166666666666,181.94444444444446,2.027777777777778,13.659722222222214,13.045833333333324,78.97222222222223,13.172916666666667,12.91527777777778,,,,2.6250000000000004,2.189583333333333,1165.4444444444443,0.0,0,0,0,1,0,0,0,0
2019-02-24,4.92361111111111,103.11111111111111,3.071527777777776,13.304861111111114,14.139583333333327,70.33333333333333,14.26666666666666,14.00625,,,,3.8756944444444463,3.2416666666666654,1182.4166666666667,0.0,0,1,0,0,0,0,0,0
2019-02-25,11.159722222222227,81.11805555555556,7.026388888888888,11.799305555555556,17.472222222222218,47.15972222222222,17.565972222222214,17.381944444444443,,,,8.487500000000004,7.293055555555554,1182.6944444444443,0.0,1,0,0,0,0,0,0,0
