,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-East,South-West,East,North-East,North,West,South
2019-02-15,9.54583333333333,216.46527777777777,6.3916666666666675,11.188194444444441,11.130555555555551,54.736111111111114,11.271527777777774,10.983333333333334,,,,7.831944444444446,6.738888888888888,1182.0416666666667,0.0020833333333333337,0,0,1,0,0,0,0,0
2019-02-16,6.571527777777779,230.92361111111111,4.387499999999999,11.254166666666668,11.993749999999997,64.58333333333333,12.147916666666653,11.820833333333328,,,,5.509722222222221,4.668055555555556,1163.9791666666667,0.0,0,0,1,0,0,0,0,0
2019-02-17,4.372222222222224,165.01388888888889,2.9430555555555538,13.784722222222223,11.079861111111107,57.93055555555556,11.288888888888884,10.888888888888896,,,,3.6986111111111137,3.1597222222222197,1165.4583333333333,0.0,1,0,0,0,0,0,0,0
2019-02-18,5.160139860139858,226.44055944055944,3.582517482517482,10.02587412587412,9.151048951048955,79.16783216783217,9.286713286713287,9.01888111888112,,,,4.424475524475524,3.87972027972028,1166.4055944055945,0.007692307692307693,0,0,1,0,0,0,0,0
2019-02-19,3.4409722222222223,207.78472222222223,2.1930555555555564,14.12986111111111,10.825694444444439,78.24305555555556,11.018750000000002,10.638194444444444,,,,2.885416666666667,2.402083333333334,1181.8819444444443,0.0,0,0,1,0,0,0,0,0
2019-02-20,3.712500000000001,159.61111111111111,2.393055555555554,16.459722222222226,11.81388888888889,74.0,12.012499999999998,11.636805555555556,,,,3.073611111111112,2.583333333333333,1165.4444444444443,0.0,1,0,0,0,0,0,0,0
2019-02-21,3.536805555555556,187.86111111111111,2.282638888888888,12.952083333333333,11.630555555555553,72.13888888888889,11.82013888888889,11.440277777777776,,,,2.950000000000001,2.4722222222222214,1181.8402777777778,0.0,0,0,1,0,0,0,0,0
2019-02-22,3.4722222222222214,195.77083333333334,2.292361111111111,14.21388888888889,10.91736111111111,73.27083333333333,11.12569444444444,10.711805555555554,,,,2.9381944444444446,2.4875,1182.2847222222222,0.0,0,0,1,0,0,0,0,0
2019-02-23,3.3673611111111104,171.5625,2.2298611111111097,16.977083333333333,11.56041666666667,69.45138888888889,11.749305555555553,11.365277777777774,,,,2.83888888888889,2.4104166666666655,1166.6527777777778,0.0,1,0,0,0,0,0,0,0
2019-02-24,3.992361111111111,132.49305555555554,2.7229166666666664,16.613888888888884,13.719444444444449,57.36805555555556,13.92291666666667,13.520833333333341,,,,3.3993055555555554,2.9520833333333343,1182.3125,0.0,1,0,0,0,0,0,0,0
2019-02-25,7.679861111111113,129.66666666666666,5.893750000000001,7.7305555555555525,20.215972222222224,23.3125,20.46597222222222,19.974305555555556,,,,6.777083333333334,6.230555555555555,1182.2916666666667,0.0,1,0,0,0,0,0,0,0
2019-02-26,5.7944444444444425,268.69444444444446,3.9750000000000014,11.269444444444446,16.115972222222226,31.805555555555557,16.325000000000003,15.91666666666667,,,,4.875694444444445,4.242361111111114,1181.701388888889,0.0,0,0,1,0,0,0,0,0
2019-02-27,8.863888888888887,254.04861111111111,6.25138888888889,9.831249999999999,13.539583333333336,65.15972222222223,13.670138888888893,13.400000000000002,,,,7.472916666666666,6.531944444444448,1182.6180555555557,0.0,0,0,1,0,0,0,0,0
2019-02-28,12.201388888888888,249.77083333333334,8.585416666666667,9.772916666666665,10.943055555555565,71.88888888888889,11.075000000000006,10.812500000000004,,,,10.144444444444442,8.961111111111103,1182.138888888889,0.018750000000000006,0,0,1,0,0,0,0,0
2019-03-01,6.9826388888888875,257.74305555555554,4.859722222222221,9.609027777777772,10.21736111111111,79.09027777777777,10.330555555555561,10.122222222222227,,,,5.848611111111104,5.138888888888887,1182.9027777777778,0.0041666666666666675,0,0,1,0,0,0,0,0
2019-03-02,4.64375,203.05555555555554,3.1673611111111115,11.12986111111111,12.170833333333333,63.854166666666664,12.311111111111112,12.030555555555553,,,,3.977083333333333,3.4048611111111096,1181.5,0.0,0,0,1,0,0,0,0,0
2019-03-03,6.472222222222221,212.50694444444446,4.5166666666666675,9.875,12.834027777777768,44.25,13.057638888888889,12.61388888888889,,,,5.5354166666666655,4.852777777777774,1165.7569444444443,0.0,0,0,1,0,0,0,0,0
2019-03-04,4.67847222222222,213.25694444444446,3.099999999999999,11.570138888888886,12.836111111111116,59.4375,13.051388888888887,12.62708333333333,,,,3.9631944444444454,3.309722222222221,1166.6527777777778,0.0,0,0,1,0,0,0,0,0
2019-03-05,4.904166666666668,243.17361111111111,3.365277777777777,11.342361111111117,12.319444444444441,77.34027777777777,12.47430555555555,12.182638888888885,,,,4.149305555555557,3.581250000000001,1182.25,0.0,0,0,1,0,0,0,0,0
2019-03-06,3.527777777777778,167.44444444444446,2.0708333333333324,15.727083333333333,12.65208333333333,77.125,12.890972222222224,12.418750000000003,,,,2.8590277777777784,2.2909722222222215,1182.3472222222222,0.0,0,0,1,0,0,0,0,0
2019-03-07,3.7034722222222234,217.82638888888889,2.38263888888889,12.905555555555553,12.36875,74.08333333333333,12.565972222222218,12.177083333333329,,,,3.112499999999999,2.58125,1182.4375,0.0,0,0,1,0,0,0,0,0
2019-03-08,3.7645833333333325,151.45833333333334,2.1993055555555556,18.729166666666675,13.68125,69.59722222222223,13.901388888888887,13.45486111111111,,,,3.0458333333333325,2.434722222222223,1181.8194444444443,0.0,1,0,0,0,0,0,0,0
2019-03-09,3.6270833333333337,147.86805555555554,2.2777777777777795,14.911805555555553,12.588888888888892,56.826388888888886,12.837500000000004,12.34236111111111,,,,3.00625,2.4784722222222224,1182.8958333333333,0.0,1,0,0,0,0,0,0,0
2019-03-10,3.625000000000001,227.63888888888889,2.3159722222222237,14.069444444444446,12.288888888888883,72.05555555555556,12.488194444444442,12.099305555555556,,,,3.05138888888889,2.5104166666666665,1182.5416666666667,0.0,0,0,1,0,0,0,0,0
2019-03-11,3.104166666666667,116.06944444444444,1.8048611111111097,18.32430555555556,13.339583333333332,67.86111111111111,13.565972222222227,13.124305555555557,,,,2.536111111111112,2.023611111111112,1167.2916666666667,0.0,1,0,0,0,0,0,0,0
2019-03-12,3.8562500000000006,160.79861111111111,2.639583333333334,14.138194444444443,16.03125,54.25694444444444,16.275694444444447,15.761805555555558,,,,3.354166666666667,2.877777777777778,1182.6805555555557,0.0,1,0,0,0,0,0,0,0
2019-03-13,7.720833333333335,236.5625,5.262499999999999,12.182638888888889,17.775000000000002,46.50694444444444,18.042361111111106,17.520138888888887,,,,6.491666666666666,5.593750000000003,1182.5555555555557,0.0,0,0,1,0,0,0,0,0
2019-03-14,8.319444444444446,250.56944444444446,5.905555555555555,10.35347222222222,13.354166666666663,62.43055555555556,13.499999999999996,13.220138888888888,,,,7.050694444444444,6.193749999999996,1181.3958333333333,0.0006944444444444445,0,0,1,0,0,0,0,0
2019-03-15,5.565972222222224,206.88194444444446,3.703472222222222,11.354166666666664,15.484027777777776,60.59027777777778,15.700000000000001,15.27638888888889,,,,4.655555555555556,3.993055555555555,1165.6319444444443,0.0,0,0,1,0,0,0,0,0
2019-03-16,7.781250000000002,241.27777777777777,5.41736111111111,9.330555555555552,11.509722222222221,75.67361111111111,11.715972222222227,11.322222222222235,,,,6.570138888888889,5.768750000000001,1181.5208333333333,0.02986111111111111,0,0,1,0,0,0,0,0
2019-03-17,6.090277777777778,237.77777777777777,4.061111111111113,11.619444444444444,11.976388888888884,76.0,12.175694444444444,11.796527777777776,,,,5.052777777777776,4.322222222222224,1164.4305555555557,0.0,0,0,1,0,0,0,0,0
2019-03-18,3.6173611111111104,98.125,2.284722222222224,17.48958333333334,13.697916666666668,69.65972222222223,13.909722222222221,13.490277777777774,,,,2.9736111111111128,2.482638888888889,1166.1944444444443,0.0,1,0,0,0,0,0,0,0
2019-03-19,4.359722222222222,215.45138888888889,2.776388888888889,13.202083333333333,15.384722222222223,65.24305555555556,15.599999999999994,15.179861111111116,,,,3.5250000000000004,2.9645833333333345,1182.361111111111,0.0,0,0,1,0,0,0,0,0
2019-03-20,4.354861111111109,212.40277777777777,2.4743055555555546,20.27708333333333,15.713194444444428,78.21527777777777,15.87291666666666,15.554861111111101,,,,3.476388888888888,2.676388888888888,1182.1805555555557,0.0,0,0,1,0,0,0,0,0
2019-03-21,4.422916666666665,257.34722222222223,2.584722222222224,16.745138888888885,16.09930555555557,75.15972222222223,16.264583333333334,15.936111111111119,,,,3.585416666666667,2.8201388888888888,1165.8125,0.0,0,1,0,0,0,0,0,0
2019-03-22,3.4402777777777778,165.85416666666666,2.0666666666666664,17.626388888888886,15.322916666666673,70.68055555555556,15.556944444444444,15.105555555555558,,,,2.8291666666666675,2.3034722222222217,1181.3055555555557,0.0,1,0,0,0,0,0,0,0
2019-03-23,3.0652777777777778,114.36805555555556,1.7638888888888886,20.629861111111122,15.86319444444445,70.72222222222223,16.04097222222222,15.685416666666672,,,,2.5034722222222228,1.991666666666666,1182.1458333333333,0.0,1,0,0,0,0,0,0,0
2019-03-24,5.680555555555551,233.8125,3.715972222222222,15.262500000000001,15.243055555555559,74.67361111111111,15.40277777777778,15.104861111111108,,,,4.70902777777778,3.9819444444444434,1182.326388888889,0.0,0,0,1,0,0,0,0,0
2019-03-25,6.977083333333333,261.27777777777777,4.772916666666664,10.497916666666667,11.013194444444443,79.00694444444444,11.215972222222227,10.836111111111116,,,,5.887499999999997,5.1402777777777775,1181.375,0.061111111111111116,0,0,1,0,0,0,0,0
2019-03-26,4.61111111111111,213.52083333333334,3.106944444444445,10.361111111111107,12.445138888888888,66.34027777777777,12.62638888888889,12.254166666666665,,,,3.8951388888888903,3.323611111111111,1183.2916666666667,0.0,0,0,1,0,0,0,0,0
2019-03-27,4.705555555555556,221.44444444444446,3.1034722222222215,11.966666666666661,13.809722222222213,68.14583333333333,14.010416666666679,13.61527777777778,,,,3.9590277777777803,3.3284722222222225,1180.9097222222222,0.0,0,0,1,0,0,0,0,0
2019-03-28,3.782638888888888,153.89583333333334,2.440972222222223,14.249305555555553,15.843749999999996,58.38194444444444,16.045138888888882,15.652083333333334,,,,3.189583333333333,2.6729166666666675,1182.3541666666667,0.0,1,0,0,0,0,0,0,0
2019-03-29,6.132638888888888,173.15277777777777,4.2951388888888875,10.677083333333327,20.512500000000003,31.354166666666668,20.70277777777778,20.323611111111113,,,,5.267361111111111,4.649305555555555,1182.0,0.0,1,0,0,0,0,0,0,0
2019-03-30,10.391666666666666,235.38194444444446,7.065277777777776,11.65069444444444,15.642361111111105,63.36805555555556,15.80555555555555,15.486805555555549,,,,8.64166666666666,7.429166666666668,1165.2222222222222,0.003472222222222222,0,0,1,0,0,0,0,0
2019-03-31,7.469444444444441,235.38194444444446,5.147916666666664,10.858333333333336,12.822222222222221,65.36805555555556,12.964583333333332,12.677083333333337,,,,6.277777777777775,5.433333333333332,1164.7569444444443,0.0006944444444444445,0,0,1,0,0,0,0,0
