,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-East,South-West,South,West,North-East,North,East
2019-05-13,5.048611111111113,205.41666666666666,2.8416666666666677,21.304861111111112,25.570138888888884,20.125,25.730555555555544,25.415277777777774,,,,3.9138888888888883,3.0798611111111116,1165.423611111111,0.0,0,0,1,0,0,0,0,0
2019-05-14,4.463194444444443,215.89583333333334,2.5409722222222215,22.44027777777777,27.215972222222227,14.333333333333334,27.368055555555554,27.054861111111123,,,,3.5131944444444447,2.7673611111111107,1182.4097222222222,0.0,0,0,1,0,0,0,0,0
2019-05-15,6.133333333333335,246.34722222222223,3.5430555555555547,19.93333333333333,28.077083333333338,18.979166666666668,28.232638888888882,27.9298611111111,,,,4.715972222222221,3.77847222222222,1181.9652777777778,0.0,0,0,1,0,0,0,0,0
2019-05-16,4.79375,262.0833333333333,2.7118055555555554,21.17569444444445,28.502777777777787,18.916666666666668,28.675694444444446,28.34861111111111,,,,3.72013888888889,2.9388888888888873,1181.9930555555557,0.0,0,0,1,0,0,0,0,0
2019-05-17,6.722222222222219,244.79861111111111,3.7965277777777775,17.220138888888883,24.546527777777772,37.24305555555556,24.722222222222232,24.372916666666672,,,,5.074305555555556,4.082638888888891,1181.6875,0.0,0,0,1,0,0,0,0,0
2019-05-18,5.786805555555555,262.84722222222223,3.158333333333334,21.15972222222222,21.033333333333342,34.99305555555556,21.196527777777778,20.880555555555553,,,,4.434722222222222,3.429166666666667,1167.0625,0.0,0,0,1,0,0,0,0,0
2019-05-19,5.918055555555553,296.3125,3.289583333333333,22.236805555555563,20.187500000000004,32.451388888888886,20.34444444444445,20.033333333333324,,,,4.565972222222223,3.551388888888889,1181.5833333333333,0.0,0,1,0,0,0,0,0,0
2019-05-20,6.436111111111111,237.60416666666666,3.534027777777778,21.670138888888886,22.17638888888889,40.06944444444444,22.34374999999999,22.018749999999994,,,,4.858333333333333,3.779861111111109,1181.9652777777778,0.0,0,0,1,0,0,0,0,0
2019-05-21,5.077083333333334,237.21527777777777,2.8979166666666676,19.922916666666676,27.169444444444448,22.09722222222222,27.320138888888877,27.024305555555557,,,,3.9305555555555562,3.122222222222223,1166.1597222222222,0.0,0,0,1,0,0,0,0,0
2019-05-22,4.559027777777775,207.39583333333334,2.572916666666665,21.247222222222216,29.800000000000004,15.118055555555555,29.95208333333334,29.654166666666665,,,,3.5888888888888903,2.79513888888889,1165.7916666666667,0.0,0,0,1,0,0,0,0,0
2019-05-23,4.356944444444446,149.48611111111111,2.4722222222222228,16.95486111111112,32.493750000000006,10.159722222222221,32.62222222222223,32.34930555555555,,,,3.3944444444444475,2.7055555555555553,1182.5,0.0,1,0,0,0,0,0,0,0
2019-05-24,5.63263888888889,217.54166666666666,3.149305555555556,18.178472222222222,31.629166666666677,17.354166666666668,31.804166666666667,31.484722222222242,,,,4.254166666666666,3.399305555555556,1183.2291666666667,0.0,0,0,1,0,0,0,0,0
2019-05-25,5.522222222222224,277.0833333333333,3.2222222222222223,22.012499999999992,23.30902777777778,47.86805555555556,23.497222222222213,23.120833333333344,,,,4.414583333333333,3.4979166666666655,1182.4791666666667,0.0,0,1,0,0,0,0,0,0
2019-05-26,5.081944444444445,295.71527777777777,2.949999999999999,21.727083333333336,22.381944444444443,25.916666666666668,22.56736111111111,22.190277777777787,,,,4.040277777777777,3.24861111111111,1166.0069444444443,0.0,0,1,0,0,0,0,0,0
2019-05-27,4.410416666666666,236.65277777777777,2.4597222222222226,25.323611111111113,23.592361111111092,23.75,23.80069444444446,23.389583333333334,,,,3.4923611111111104,2.7145833333333322,1182.111111111111,0.0,0,0,1,0,0,0,0,0
2019-05-28,4.9312499999999995,276.84027777777777,2.770138888888889,21.984722222222228,25.1375,33.36805555555556,25.34166666666665,24.938194444444445,,,,3.7979166666666666,3.0124999999999984,1181.861111111111,0.0,0,1,0,0,0,0,0,0
2019-05-29,6.269444444444446,223.77083333333334,3.5125,19.800000000000008,28.460416666666674,25.28472222222222,28.613194444444446,28.306944444444447,,,,4.7590277777777805,3.7548611111111123,1181.1805555555557,0.0,0,0,1,0,0,0,0,0
2019-05-30,6.220833333333334,201.76388888888889,3.4513888888888893,20.200694444444444,31.29097222222222,15.4375,31.434722222222224,31.147222222222222,,,,4.725000000000001,3.708333333333334,1181.263888888889,0.0,0,0,1,0,0,0,0,0
2019-05-31,7.050694444444442,228.67361111111111,4.306944444444445,18.072916666666668,29.279861111111117,23.868055555555557,29.436111111111117,29.13472222222222,,,,5.593055555555555,4.563194444444441,1181.6180555555557,0.0,0,0,1,0,0,0,0,0
2019-06-01,7.822222222222219,311.11805555555554,4.475694444444442,18.802777777777774,26.134722222222223,24.52777777777778,26.27986111111111,26.000694444444452,,,,6.032638888888886,4.811805555555559,1183.5208333333333,0.0,0,1,0,0,0,0,0,0
2019-06-02,7.230281690140844,307.98591549295776,4.095774647887324,20.420422535211276,25.831690140845076,30.3943661971831,25.975352112676067,25.673239436619728,,,,5.511267605633802,4.398591549295774,1178.3521126760563,0.0,0,1,0,0,0,0,0,0
2019-06-03,7.131944444444443,258.18055555555554,3.994444444444444,20.393749999999983,27.332638888888898,30.881944444444443,27.484722222222217,27.18958333333332,,,,5.386805555555557,4.261805555555554,1181.7847222222222,0.0,0,0,1,0,0,0,0,0
2019-06-04,7.181944444444446,261.2083333333333,4.009722222222223,19.67152777777778,27.55763888888888,30.569444444444443,27.716666666666676,27.40694444444444,,,,5.406250000000003,4.282638888888889,1165.1666666666667,0.0,0,0,1,0,0,0,0,0
2019-06-05,6.043055555555556,177.42361111111111,3.440277777777777,18.588888888888885,29.095833333333317,24.145833333333332,29.236111111111125,28.950694444444448,,,,4.593749999999998,3.6631944444444438,1165.576388888889,0.0,0,0,1,0,0,0,0,0
2019-06-06,5.522916666666667,254.05555555555554,3.154861111111111,21.86736111111112,28.120138888888906,28.993055555555557,28.306944444444454,27.940277777777798,,,,4.361805555555554,3.470138888888888,1167.2430555555557,0.0,0,0,1,0,0,0,0,0
2019-06-07,6.950694444444446,265.55555555555554,4.002083333333334,20.425694444444453,25.328472222222228,39.27777777777778,25.49930555555557,25.172222222222224,,,,5.399305555555555,4.280555555555556,1182.7152777777778,0.0,0,1,0,0,0,0,0,0
2019-06-08,6.73611111111111,293.86805555555554,3.822916666666666,20.53611111111111,20.526388888888874,74.99305555555556,20.688194444444445,20.369444444444454,,,,5.2958333333333325,4.149305555555557,1182.513888888889,0.0,0,1,0,0,0,0,0,0
2019-06-09,5.258333333333329,275.15277777777777,3.0090277777777756,23.03055555555556,21.741666666666667,57.52777777777778,21.902083333333348,21.57847222222223,,,,4.121527777777778,3.2604166666666656,1181.7708333333333,0.0,0,1,0,0,0,0,0,0
2019-06-10,6.5513888888888845,268.68055555555554,3.5361111111111105,22.719444444444445,24.731944444444437,30.694444444444443,24.87986111111111,24.57013888888889,,,,4.923611111111112,3.854861111111113,1165.7847222222222,0.0,0,0,1,0,0,0,0,0
2019-06-11,4.929370629370631,240.5944055944056,2.527272727272728,25.43356643356643,26.93286713286714,26.237762237762237,27.104195804195804,26.767832167832168,,,,3.7650349650349657,2.8328671328671327,1183.2027972027972,0.0,0,0,1,0,0,0,0,0
2019-06-12,6.504861111111115,270.05555555555554,3.670833333333332,21.01805555555556,23.35208333333334,52.05555555555556,23.533333333333328,23.181250000000002,,,,5.03888888888889,3.945833333333332,1183.5625,0.0,0,0,1,0,0,0,0,0
2019-06-13,6.650694444444447,280.63194444444446,3.3305555555555544,25.154166666666672,20.120833333333323,71.75694444444444,20.28541666666666,19.96666666666666,,,,4.937499999999999,3.657638888888889,1180.9097222222222,0.0,0,1,0,0,0,0,0,0
2019-06-14,4.993055555555556,279.24305555555554,2.7576388888888888,24.331249999999997,20.937500000000007,66.95138888888889,21.10347222222222,20.7875,,,,3.9465277777777774,3.0256944444444436,1180.6875,0.0,0,1,0,0,0,0,0,0
2019-06-15,4.678472222222221,249.93055555555554,2.5548611111111104,26.0104895104895,22.4986111111111,57.94444444444444,22.670833333333324,22.33958333333333,,,,3.673611111111112,2.8194444444444446,1181.076388888889,0.0,0,0,1,0,0,0,0,0
2019-06-16,5.095833333333334,264.2291666666667,2.6805555555555554,23.18541666666667,23.693750000000016,50.111111111111114,23.837500000000013,23.550694444444456,,,,3.879166666666665,2.9506944444444425,1182.8402777777778,0.0,0,0,1,0,0,0,0,0
2019-06-17,6.777083333333333,268.03472222222223,3.535416666666667,22.269444444444442,22.081249999999997,64.02777777777777,22.23055555555555,21.924999999999997,,,,5.0125,3.820833333333336,1166.2430555555557,0.0,0,0,1,0,0,0,0,0
2019-06-18,6.071527777777778,275.71527777777777,3.3194444444444438,22.022222222222226,22.025694444444447,63.0,22.18124999999999,21.871527777777782,,,,4.620138888888889,3.587499999999997,1166.7152777777778,0.0,0,1,0,0,0,0,0,0
2019-06-19,5.83611111111111,266.0416666666667,3.135416666666666,21.074305555555558,23.054166666666664,49.40277777777778,23.199999999999996,22.910416666666652,,,,4.457638888888886,3.3979166666666663,1181.6041666666667,0.0,0,0,1,0,0,0,0,0
