,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-East,North-West,South-East,South-West,South,East,West,North
2019-02-15,11.252777777777776,209.80555555555554,8.294444444444444,8.290972222222218,14.075694444444444,58.361111111111114,14.237499999999999,13.918055555555549,,,,9.63958333333333,8.613888888888889,1166.2083333333333,0.0,0,0,0,1,0,0,0,0
2019-02-16,9.70416666666667,225.77083333333334,7.513888888888894,6.963888888888885,14.374305555555566,74.63194444444444,14.564583333333328,14.195138888888886,,,,8.574305555555556,7.811805555555555,1182.0,0.002777777777777778,0,0,0,1,0,0,0,0
2019-02-17,5.239583333333334,194.10416666666666,3.8847222222222237,8.783333333333335,13.399305555555559,67.33333333333333,13.544444444444443,13.258333333333333,,,,4.524305555555555,4.056944444444445,1164.951388888889,0.0,0,0,0,1,0,0,0,0
2019-02-18,6.2978571428571435,205.45714285714286,4.527857142857143,9.48285714285714,12.131428571428561,76.3,12.317142857142859,11.961428571428572,,,,5.4335714285714305,4.828571428571426,1166.5928571428572,0.0,0,0,0,1,0,0,0,0
2019-02-19,5.452083333333332,190.26388888888889,4.089583333333335,8.281249999999995,12.81538461538462,83.93006993006993,12.913986013986012,12.720979020979021,,,,4.684027777777777,4.2659722222222225,1181.5,0.0,0,0,0,1,0,0,0,0
2019-02-20,5.029861111111109,187.90277777777777,3.885416666666666,7.739583333333338,14.12222222222222,80.4375,14.23402777777778,14.03194444444444,,,,4.411805555555558,4.046527777777779,1182.6597222222222,0.0,0,0,0,1,0,0,0,0
2019-02-21,4.187499999999999,191.86111111111111,3.1833333333333327,8.356250000000005,13.477777777777774,79.09027777777777,13.601388888888883,13.363888888888892,,,,3.7479166666666677,3.377083333333333,1182.9722222222222,0.0,0,0,0,1,0,0,0,0
2019-02-22,4.627777777777776,193.73611111111111,3.6180555555555562,7.482638888888886,12.843750000000007,79.89583333333333,12.966666666666661,12.72430555555556,,,,4.137500000000001,3.7749999999999995,1165.6041666666667,0.0,0,0,0,1,0,0,0,0
2019-02-23,4.617361111111111,170.9375,3.619444444444443,7.0777777777777775,13.397222222222217,80.14583333333333,13.513888888888886,13.273611111111107,,,,4.100694444444447,3.7597222222222237,1164.7777777777778,0.0,0,1,0,0,0,0,0,0
2019-02-24,3.402777777777778,149.95138888888889,2.681944444444444,7.550000000000001,13.884722222222226,80.52083333333333,14.012500000000003,13.770833333333332,,,,3.0861111111111117,2.824999999999998,1183.7916666666667,0.0,0,1,0,0,0,0,0,0
2019-02-25,4.114583333333335,98.83333333333333,2.880555555555556,13.540277777777773,17.605555555555554,59.270833333333336,17.898611111111123,17.303472222222222,,,,3.5777777777777775,3.129166666666666,1165.7569444444443,0.0,0,1,0,0,0,0,0,0
