,Grad_4,Grad_3,Grad_2,Grad,Grad_1,TDmax_4,TD_4,TDmin_4,TDmax_3,TD_3,TDmin_3,TDmax_2,TD_2,TDmin_2,TDmax_1,TD_1,TDmin_1,TDmax,TD,TDmin
2017-07-24,318.3888888888889,310.92253521126764,300.35664335664336,322.71527777777777,324.66901408450707,25.948611111111113,25.786805555555553,25.634722222222237,25.85625,25.6875,25.52152777777779,25.865972222222233,25.686805555555573,25.517361111111107,26.00833333333335,25.82638888888889,25.65555555555556,26.69027777777778,26.520138888888887,26.35972222222224
2017-02-14,176.16666666666663,170.02083333333334,110.79861111111113,81.0763888888889,129.8125,13.582638888888884,13.435416666666665,13.290277777777774,14.192361111111104,14.04375,13.909027777777768,11.461805555555562,11.281944444444445,11.122916666666667,10.607638888888888,10.409722222222221,10.214583333333339,9.176388888888882,9.043055555555558,8.922916666666662
2018-04-19,304.5555555555556,316.4305555555556,299.5625,311.4305555555556,298.8611111111111,18.74305555555555,18.554166666666678,18.36597222222223,18.751388888888886,18.53958333333333,18.338888888888885,21.54861111111112,21.29722222222223,21.077083333333327,24.82569444444445,24.565972222222207,24.309027777777786,20.88749999999999,20.697916666666664,20.50555555555556
2019-05-11,238.5,305.4930555555556,300.59859154929575,342.4513888888889,324.6388888888889,17.68239436619719,17.521830985915507,17.37464788732395,17.01041666666666,16.82916666666666,16.65902777777778,16.3887323943662,16.198591549295784,16.014084507042252,16.54305555555557,16.336805555555557,16.131249999999994,16.98194444444444,16.793749999999985,16.62430555555555
2018-02-09,96.21527777777777,122.36111111111113,158.73611111111111,159.13194444444446,113.10416666666669,17.902083333333326,17.627083333333324,17.368055555555543,18.14375,17.873611111111103,17.620833333333326,16.51666666666667,16.244444444444447,16.017361111111104,19.149999999999995,18.92708333333333,18.687500000000004,17.984027777777776,17.697222222222234,17.436805555555562
2016-04-11,291.5069444444445,243.81944444444446,108.0625,255.88194444444446,222.41666666666663,18.93541666666666,18.709027777777774,18.503472222222236,23.84305555555556,23.61597222222222,23.375694444444452,27.207638888888887,26.88055555555556,26.535416666666666,21.739583333333336,21.519444444444453,21.304861111111126,18.58472222222221,18.420833333333334,18.274999999999988
2018-03-09,217.5625,197.0208333333333,245.1180555555556,191.65972222222226,190.92361111111111,20.07013888888889,19.754861111111122,19.462499999999995,18.26944444444443,18.06597222222221,17.836805555555557,16.340277777777782,16.080555555555552,15.853472222222221,19.375000000000018,19.182638888888906,19.00486111111113,15.917361111111125,15.772916666666665,15.638888888888893
2016-09-04,242.3333333333333,268.65972222222223,288.1736111111111,249.84722222222226,273.5555555555556,26.059027777777786,25.902777777777768,25.740972222222208,26.00694444444445,25.82708333333333,25.65069444444445,25.58333333333332,25.43958333333332,25.295138888888875,25.84583333333333,25.696527777777767,25.56111111111112,25.436805555555555,25.246527777777786,25.07291666666667
2019-09-25,57.396039603960396,36.12048192771084,47.38947368421053,224.09662221460133,56.93617021276596,24.35833333333333,24.202777777777786,24.043055555555558,24.93333333333333,24.77013888888888,24.63750000000001,25.01736111111111,24.86180555555555,24.71319444444444,23.74583333333334,23.58125,23.42152777777777,23.5,23.3361111111111,23.148611111111126
2016-12-24,128.56643356643357,60.631944444444436,77.79166666666667,76.5763888888889,114.44444444444444,9.061805555555557,8.836805555555555,8.619444444444442,10.44375000000001,10.317361111111124,10.200694444444443,11.74097222222222,11.574999999999996,11.40486111111111,12.383333333333326,12.22777777777778,12.073611111111104,11.546527777777774,11.390277777777778,11.236111111111116
2016-12-27,114.44444444444444,76.5763888888889,65.43055555555556,30.50694444444445,61.13888888888889,12.383333333333326,12.22777777777778,12.073611111111104,11.546527777777774,11.390277777777778,11.236111111111116,10.343749999999998,10.205555555555554,10.06388888888889,11.542361111111116,11.414583333333326,11.292361111111108,9.052777777777775,8.920833333333334,8.787500000000001
2016-06-17,343.5109489051095,338.52482269503554,327.5138888888889,356.17857142857144,328.6111111111111,24.76250000000001,24.530555555555548,24.303472222222233,27.479861111111106,27.23333333333333,27.0,26.85416666666667,26.58125,26.309027777777768,23.26458333333333,23.11944444444444,22.977083333333322,24.597222222222207,24.42708333333334,24.25694444444445
2017-09-23,254.01388888888889,233.84722222222226,212.5,223.98611111111111,194.04166666666663,20.291474062920308,20.12335203309761,19.960080866609665,20.291474062920308,20.12335203309761,19.960080866609665,20.291474062920308,20.12335203309761,19.960080866609665,20.291474062920308,20.12335203309761,19.960080866609665,20.291474062920308,20.12335203309761,19.960080866609665
2019-04-07,224.47916666666663,251.78472222222226,199.94444444444446,272.9375,138.39583333333334,13.785416666666668,13.613888888888884,13.448611111111104,14.812500000000007,14.654861111111117,14.496527777777779,15.158333333333333,15.020138888888892,14.891666666666666,16.23055555555554,16.075694444444448,15.91875,20.427777777777774,20.200000000000017,19.993055555555557
2017-08-14,286.9583333333333,307.5416666666667,312.1319444444445,304.9930555555556,311.5069444444445,26.566666666666674,26.391666666666666,26.223611111111122,26.434027777777768,26.261111111111113,26.10416666666667,26.37777777777779,26.20972222222222,26.03194444444444,26.893055555555573,26.746527777777786,26.604861111111113,26.996527777777768,26.851388888888888,26.706944444444453
2019-08-18,296.6111111111111,289.34722222222223,318.3286713286713,294.22695035460987,263.3125,26.790277777777767,26.649305555555557,26.49583333333333,27.04722222222223,26.824305555555572,26.609027777777786,27.76250000000001,27.53819444444445,27.323611111111106,26.27569444444445,26.117361111111112,25.952777777777786,26.342553191489355,26.19148936170213,26.05035460992908
2017-11-26,48.47916666666666,122.10416666666669,89.72916666666669,147.84722222222226,117.54166666666669,13.82361111111111,13.696527777777767,13.573611111111116,14.370833333333339,14.194444444444445,14.023611111111116,15.359722222222233,15.234027777777774,15.10625000000001,16.5201388888889,16.381944444444457,16.252777777777773,17.945138888888884,17.774305555555557,17.624305555555548
2017-12-31,129.49305555555554,101.78472222222223,69.77083333333333,95.63888888888887,68.16666666666667,15.056944444444444,14.931250000000004,14.791666666666664,16.024305555555557,15.877777777777775,15.731944444444435,16.188194444444438,16.025000000000002,15.854861111111116,14.772916666666667,14.620833333333339,14.47083333333334,13.463194444444444,13.291666666666671,13.115972222222226
2019-05-30,315.1319444444445,332.2708333333333,337.1549295774648,339.125,352.30281690140845,20.363194444444442,20.188888888888886,20.00625000000001,21.01875,20.857638888888896,20.68888888888889,22.886805555555572,22.72291666666668,22.56944444444445,25.667361111111113,25.456944444444453,25.24930555555556,29.81944444444445,29.582638888888887,29.34791666666667
2016-12-10,127.9375,128.30555555555554,61.861111111111114,107.46527777777777,134.57638888888889,15.192361111111104,15.061111111111117,14.926388888888884,14.88680555555555,14.757638888888893,14.624305555555553,12.90972222222223,12.740972222222226,12.574305555555556,10.880555555555556,10.731944444444443,10.593749999999996,12.936111111111117,12.763194444444439,12.579861111111107
2016-09-22,264.4861111111111,256.80419580419584,248.94074074074075,200.38194444444446,239.6458333333333,26.013888888888893,25.8375,25.65416666666667,25.24027777777779,25.093055555555555,24.937500000000004,25.54166666666665,25.38819444444444,25.22916666666667,26.55625,26.323611111111106,26.08402777777779,26.07638888888889,25.91944444444445,25.770138888888887
2019-07-06,357.16901408450707,360.5323741007194,357.4782608695652,347.8521126760562,354.4366197183099,25.58750000000001,25.39097222222221,25.19444444444445,25.597222222222207,25.43333333333333,25.26805555555556,25.57222222222221,25.37777777777778,25.17291666666667,24.99374999999999,24.84583333333334,24.69791666666667,25.68611111111111,25.53333333333334,25.384027777777767
2019-01-06,90.85416666666669,53.71527777777778,145.94444444444446,66.40277777777777,113.11111111111113,13.003472222222225,12.82916666666666,12.654861111111105,13.249999999999995,13.135416666666654,13.02916666666666,13.520833333333329,13.330555555555556,13.147222222222226,13.430555555555554,13.267361111111116,13.100694444444445,11.90138888888889,11.733333333333338,11.586805555555555
2018-11-21,161.13888888888889,139.24305555555554,154.31944444444446,102.13194444444444,130.17361111111111,17.047222222222207,16.89791666666666,16.745138888888906,19.740277777777774,19.632638888888877,19.525694444444433,20.702777777777776,20.55138888888888,20.4125,19.220567375886517,19.05248226950353,18.88936170212766,18.820833333333336,18.693750000000005,18.570833333333322
2016-03-04,221.98611111111111,221.86111111111111,169.56944444444446,167.11111111111111,74.16666666666667,20.5888888888889,20.436111111111103,20.27222222222223,22.081944444444442,21.96597222222222,21.862499999999986,21.84583333333332,21.74444444444445,21.64305555555556,16.283333333333335,16.142361111111118,16.00277777777778,15.181944444444444,15.040972222222214,14.907638888888881
2016-10-24,200.40972222222226,167.84722222222226,176.14583333333337,180.5,153.44366197183095,21.56458333333334,21.425000000000008,21.29791666666668,21.909722222222214,21.77708333333333,21.664583333333336,21.95069444444445,21.801388888888887,21.64513888888888,21.539436619718305,21.39647887323944,21.246478873239433,22.11875000000001,21.977083333333322,21.834027777777774
2017-06-11,350.7785714285714,346.5035971223021,337.33812949640287,353.34057971014494,354.27972027972015,23.361805555555573,23.136805555555572,22.945138888888913,25.11458333333333,24.918055555555558,24.722222222222207,25.72569444444445,25.50208333333332,25.28958333333333,22.98333333333333,22.836805555555557,22.70000000000001,22.48194444444445,22.29652777777777,22.117361111111126
2016-10-04,243.8055555555556,234.75,233.9375,226.9375,223.75,23.871527777777768,23.715972222222234,23.575,24.76458333333333,24.56736111111111,24.363888888888887,27.982638888888893,27.78819444444445,27.59236111111112,28.32986111111112,28.1513888888889,27.96041666666666,24.459722222222233,24.315972222222232,24.17083333333333
2017-01-25,116.85416666666669,148.07638888888889,156.20833333333334,75.9236111111111,144.63194444444446,12.799305555555561,12.643055555555556,12.500694444444447,11.129861111111117,10.956944444444444,10.784722222222221,11.944444444444434,11.800694444444439,11.647222222222226,13.896527777777774,13.814583333333335,13.727083333333333,15.384027777777774,15.280555555555562,15.174305555555561
2016-02-14,172.84027777777774,135.14583333333334,183.0625,183.5,173.09722222222226,13.231250000000005,13.093055555555555,12.957638888888884,13.51805555555555,13.38194444444444,13.263194444444444,13.724305555555553,13.547916666666666,13.382638888888893,15.595138888888895,15.425000000000002,15.261805555555556,16.236111111111107,16.04236111111112,15.861805555555556
2018-02-13,159.13194444444446,136.78472222222223,60.57638888888889,124.28472222222223,95.70833333333331,17.984027777777776,17.697222222222234,17.436805555555562,19.342361111111085,19.122222222222213,18.915277777777774,19.321527777777774,19.13263888888889,18.951388888888907,14.483333333333334,14.389583333333334,14.30347222222222,13.127083333333333,13.027083333333328,12.934027777777779
2019-02-02,108.08333333333331,175.79861111111111,152.20833333333334,153.4965034965035,135.04895104895104,13.31319444444444,13.191666666666665,13.073611111111116,13.678472222222226,13.521527777777774,13.37430555555556,13.351388888888884,13.132638888888884,12.929166666666665,13.83958333333333,13.709027777777774,13.575694444444444,13.061111111111105,12.908333333333333,12.763888888888893
2018-08-06,221.70138888888889,288.8055555555556,274.19444444444446,285.59027777777777,292.7638888888889,26.375694444444452,26.234722222222214,26.10069444444445,26.69305555555555,26.57569444444445,26.459722222222233,26.47013888888889,26.34513888888889,26.22083333333333,26.01388888888889,25.834722222222236,25.668055555555554,25.99444444444445,25.81805555555556,25.647222222222233
2017-12-15,133.28472222222223,127.79861111111113,61.18055555555557,110.61111111111113,95.63194444444444,15.834722222222226,15.670138888888893,15.513888888888884,18.78055555555555,18.676388888888887,18.575,17.406249999999993,17.30138888888888,17.198611111111106,16.679166666666678,16.577083333333334,16.465277777777764,16.182638888888892,16.020138888888894,15.86944444444444
2016-10-23,198.47222222222226,200.40972222222226,167.84722222222226,153.44366197183095,176.14583333333337,22.196527777777767,22.040277777777767,21.895138888888887,21.56458333333334,21.425000000000008,21.29791666666668,21.909722222222214,21.77708333333333,21.664583333333336,21.95069444444445,21.801388888888887,21.64513888888888,21.539436619718305,21.39647887323944,21.246478873239433
2017-04-26,293.5625,229.25,255.98611111111111,257.84027777777777,327.9305555555556,29.50555555555556,29.27500000000001,29.04861111111111,16.985416666666666,16.77916666666666,16.606944444444434,15.903472222222225,15.697916666666664,15.511111111111116,15.640972222222226,15.484722222222226,15.31874999999999,18.781944444444445,18.588888888888885,18.4
2017-10-11,228.3333333333333,169.8125,121.44444444444444,185.40972222222226,205.3125,22.55763888888889,22.375000000000004,22.18888888888889,24.01458333333333,23.761805555555558,23.52986111111111,22.20486111111111,22.063194444444427,21.929861111111087,21.65000000000001,21.473611111111108,21.304166666666674,21.396527777777788,21.207638888888887,21.02847222222222
2019-03-20,72.5138888888889,175.75,268.59722222222223,257.25694444444446,274.6805555555556,11.97569444444444,11.79375,11.58958333333333,13.643750000000002,13.49861111111111,13.370833333333325,13.714583333333335,13.566666666666675,13.415277777777774,14.525694444444444,14.356249999999996,14.196527777777774,15.155555555555553,14.98402777777778,14.809722222222225
2019-05-07,328.8611111111111,330.2986111111111,327.4166666666667,238.5,208.5774647887324,18.42986111111113,18.23472222222221,18.060416666666665,17.286111111111122,17.14236111111111,17.001388888888876,22.10694444444444,21.830555555555566,21.55555555555555,25.604929577464784,25.320422535211268,25.041549295774665,17.68239436619719,17.521830985915507,17.37464788732395
2019-05-13,300.59859154929575,324.6388888888889,342.4513888888889,361.31386861313865,350.8201438848921,16.3887323943662,16.198591549295784,16.014084507042252,16.54305555555557,16.336805555555557,16.131249999999994,16.98194444444444,16.793749999999985,16.62430555555555,20.83402777777777,20.57916666666668,20.34513888888888,23.711805555555536,23.46388888888889,23.23125000000001
2018-04-06,286.2916666666667,171.34027777777774,299.8680555555556,294.9583333333333,288.77777777777777,17.969444444444438,17.754861111111108,17.53402777777778,16.513194444444434,16.392361111111107,16.27847222222222,17.472916666666666,17.293055555555547,17.122222222222213,20.902777777777786,20.649305555555546,20.404166666666665,20.73541666666668,20.477777777777785,20.212500000000013
2018-01-15,149.79166666666666,104.03472222222223,147.35416666666666,100.0625,104.97916666666669,15.021527777777779,14.814583333333328,14.613194444444444,15.261805555555556,15.084027777777765,14.903472222222225,14.554861111111116,14.370138888888896,14.186805555555553,13.447222222222214,13.290972222222226,13.145833333333332,14.428472222222226,14.320833333333335,14.211805555555555
2017-08-04,338.97202797202794,338.3680555555556,343.02777777777777,331.83802816901414,315.75,26.57777777777777,26.372222222222234,26.18125000000001,27.57291666666666,27.388194444444434,27.20625,27.20877192982457,27.041228070175446,26.85526315789475,26.294444444444466,26.11666666666667,25.95277777777777,25.85069444444445,25.68541666666668,25.51666666666668
2018-01-01,101.78472222222223,69.77083333333333,68.16666666666667,36.736111111111114,95.63888888888887,16.024305555555557,15.877777777777775,15.731944444444435,16.188194444444438,16.025000000000002,15.854861111111116,14.772916666666667,14.620833333333339,14.47083333333334,13.463194444444444,13.291666666666671,13.115972222222226,11.550000000000004,11.431944444444447,11.31458333333334
2017-11-03,136.99305555555554,115.75694444444444,162.49305555555554,150.15972222222226,149.14583333333334,19.704166666666666,19.529166666666647,19.35972222222221,20.691666666666688,20.55069444444445,20.41597222222222,19.97222222222221,19.790277777777774,19.616666666666667,18.67638888888889,18.48750000000001,18.319444444444443,18.04861111111112,17.89375,17.747916666666665
2019-05-25,336.02797202797206,331.0489510489511,303.9444444444445,327.8819444444445,262.3611111111111,23.99097222222222,23.741666666666674,23.497222222222234,27.97361111111111,27.72777777777778,27.46805555555556,32.5125,32.15833333333333,31.81319444444444,31.87847222222224,31.564583333333346,31.270138888888887,22.004166666666666,21.8125,21.63541666666667
2018-03-10,197.0208333333333,245.1180555555556,190.92361111111111,220.88888888888889,191.65972222222226,18.26944444444443,18.06597222222221,17.836805555555557,16.340277777777782,16.080555555555552,15.853472222222221,19.375000000000018,19.182638888888906,19.00486111111113,15.917361111111125,15.772916666666665,15.638888888888893,14.999999999999993,14.82847222222222,14.677777777777774
2016-11-05,94.25694444444444,137.95138888888889,167.82638888888889,140.9375,152.94444444444446,20.43888888888889,20.327777777777786,20.222916666666674,18.031944444444445,17.887499999999992,17.765972222222224,18.429166666666674,18.28819444444445,18.155555555555555,19.300694444444435,19.138194444444444,18.97638888888889,18.28125000000001,18.148611111111123,18.00069444444446
2018-09-14,269.2708333333333,281.5486111111111,269.02777777777777,255.57638888888889,210.90277777777771,25.497222222222234,25.32500000000001,25.16180555555555,25.654861111111106,25.47916666666665,25.30972222222221,26.03263888888889,25.89166666666668,25.757638888888888,25.93541666666667,25.784722222222214,25.6402777777778,25.054861111111126,24.893055555555573,24.72569444444445
2018-08-04,282.8333333333333,303.78472222222223,221.70138888888889,274.19444444444446,288.8055555555556,25.698611111111106,25.524305555555557,25.35347222222221,25.82777777777777,25.64930555555554,25.492361111111087,26.375694444444452,26.234722222222214,26.10069444444445,26.69305555555555,26.57569444444445,26.459722222222233,26.47013888888889,26.34513888888889,26.22083333333333
2016-12-19,97.30555555555556,45.22222222222222,71.79166666666667,54.361111111111114,58.47222222222222,11.207638888888892,11.062499999999995,10.91527777777778,11.993055555555555,11.877083333333335,11.77083333333334,11.637500000000005,11.525694444444447,11.437500000000002,11.053472222222233,10.941666666666665,10.82847222222223,8.133333333333331,8.035416666666665,7.9381944444444414
2018-03-22,233.70138888888889,260.19444444444446,256.63194444444446,263.0416666666667,267.7013888888889,20.291474062920308,20.12335203309761,19.960080866609665,20.291474062920308,20.12335203309761,19.960080866609665,20.291474062920308,20.12335203309761,19.960080866609665,20.291474062920308,20.12335203309761,19.960080866609665,20.291474062920308,20.12335203309761,19.960080866609665
2016-10-30,179.56944444444446,145.80555555555554,172.52777777777774,174.90277777777774,171.10416666666666,22.412500000000016,22.27708333333332,22.139583333333324,24.584027777777766,24.347222222222207,24.118055555555557,24.08333333333334,23.92916666666667,23.77847222222222,23.440972222222232,23.26597222222221,23.09791666666667,21.957638888888887,21.83958333333334,21.709722222222233
2019-05-29,327.8819444444445,315.1319444444445,332.2708333333333,352.30281690140845,337.1549295774648,22.004166666666666,21.8125,21.63541666666667,20.363194444444442,20.188888888888886,20.00625000000001,21.01875,20.857638888888896,20.68888888888889,22.886805555555572,22.72291666666668,22.56944444444445,25.667361111111113,25.456944444444453,25.24930555555556
2018-09-13,199.1458333333333,269.2708333333333,281.5486111111111,210.90277777777771,269.02777777777777,25.20555555555553,25.05416666666666,24.905555555555548,25.497222222222234,25.32500000000001,25.16180555555555,25.654861111111106,25.47916666666665,25.30972222222221,26.03263888888889,25.89166666666668,25.757638888888888,25.93541666666667,25.784722222222214,25.6402777777778
2016-12-31,30.50694444444445,112.79861111111113,100.06944444444444,62.86805555555557,116.95138888888887,9.052777777777775,8.920833333333334,8.787500000000001,10.660416666666666,10.468749999999996,10.297916666666673,11.829861111111116,11.710416666666667,11.583333333333336,12.302083333333329,12.07847222222222,11.854166666666664,10.351388888888888,10.198611111111118,10.027777777777782
2017-08-12,237.9090909090909,311.0625,286.9583333333333,312.1319444444445,307.5416666666667,26.843750000000004,26.686805555555548,26.534722222222207,26.727777777777767,26.55486111111113,26.383333333333344,26.566666666666674,26.391666666666666,26.223611111111122,26.434027777777768,26.261111111111113,26.10416666666667,26.37777777777779,26.20972222222222,26.03194444444444
2018-03-04,237.5208333333333,220.61111111111111,221.38888888888889,214.4930555555556,232.72916666666663,13.74861111111111,13.53750000000001,13.345138888888883,14.5125,14.305555555555562,14.111111111111107,14.45,14.254861111111104,14.077777777777774,17.590277777777764,17.28333333333333,16.98333333333335,20.33472222222221,20.035416666666666,19.71180555555555
2017-06-16,349.24305555555566,300.03100775193803,299.7083333333333,353.1798561151079,319.92253521126764,22.83958333333333,22.644444444444453,22.46875000000001,22.7589552238806,22.56716417910448,22.381343283582073,23.06944444444445,22.894444444444453,22.709722222222208,23.169444444444427,23.002777777777766,22.837499999999995,23.95000000000001,23.788888888888888,23.616666666666692
2019-06-10,210.27777777777771,337.4642857142857,280.0138888888889,359.4071428571428,320.65277777777777,24.65486111111112,24.534722222222232,24.42361111111112,24.036805555555574,23.871527777777786,23.730555555555558,22.95138888888889,22.80347222222222,22.661805555555574,22.36319444444446,22.20138888888889,22.06041666666667,24.42361111111111,24.143750000000008,23.87430555555556
2019-05-19,332.96503496503504,328.3356643356643,316.6875,345.74305555555566,347.65034965034965,25.4125,25.11944444444445,24.82638888888889,26.12291666666667,25.815972222222207,25.54375000000001,25.7,25.42916666666667,25.16736111111112,20.257638888888884,20.043750000000014,19.823611111111113,19.69930555555557,19.510416666666675,19.3201388888889
2019-03-19,172.11805555555554,72.5138888888889,175.75,274.6805555555556,268.59722222222223,14.520833333333329,14.352777777777774,14.199305555555556,11.97569444444444,11.79375,11.58958333333333,13.643750000000002,13.49861111111111,13.370833333333325,13.714583333333335,13.566666666666675,13.415277777777774,14.525694444444444,14.356249999999996,14.196527777777774
2019-09-26,36.12048192771084,47.38947368421053,56.93617021276596,224.09662221460133,224.09662221460133,24.93333333333333,24.77013888888888,24.63750000000001,25.01736111111111,24.86180555555555,24.71319444444444,23.74583333333334,23.58125,23.42152777777777,23.5,23.3361111111111,23.148611111111126,24.072916666666664,23.931249999999984,23.785416666666652
2016-09-18,246.3680555555556,251.8055555555556,254.26388888888889,264.4861111111111,197.2708333333333,25.42222222222223,25.24583333333333,25.07222222222222,25.29375000000001,25.123611111111106,24.96180555555557,25.12083333333333,24.93055555555555,24.76319444444445,25.488194444444453,25.33680555555555,25.18194444444445,26.013888888888893,25.8375,25.65416666666667
2017-12-19,110.61111111111113,136.84722222222223,124.29861111111113,65.9236111111111,105.0,16.182638888888892,16.020138888888894,15.86944444444444,15.735416666666666,15.562500000000005,15.388888888888873,17.53125,17.303472222222226,17.065972222222225,19.120138888888885,18.868055555555557,18.622222222222213,19.019444444444435,18.82291666666667,18.641666666666648
2019-09-05,290.4791666666667,299.0138888888889,297.7430555555556,233.23611111111111,254.51388888888889,26.98125000000001,26.848611111111087,26.72291666666666,26.88194444444445,26.70486111111112,26.552083333333343,25.42361111111112,25.255555555555574,25.090972222222252,25.519444444444453,25.352083333333322,25.183333333333348,25.76944444444446,25.611111111111132,25.458333333333343
2018-12-04,122.71527777777777,49.27777777777778,97.29861111111113,102.52777777777777,100.6875,17.99444444444444,17.859027777777786,17.728472222222226,15.29166666666667,15.138888888888896,14.974999999999998,16.919444444444444,16.804861111111116,16.704166666666666,18.246527777777775,18.173611111111104,18.093055555555548,17.051388888888884,16.911111111111104,16.776388888888892
2017-07-27,324.66901408450707,322.71527777777777,331.50349650349654,319.52777777777777,324.0208333333333,26.00833333333335,25.82638888888889,25.65555555555556,26.69027777777778,26.520138888888887,26.35972222222224,27.53541666666667,27.371527777777768,27.22569444444443,28.79513888888891,28.59513888888889,28.40416666666666,28.224305555555574,28.03125000000001,27.837499999999995
2018-05-07,298.0138888888889,186.06944444444446,289.7638888888889,206.34722222222226,201.45454545454547,28.746527777777796,28.530555555555548,28.320833333333344,29.64097222222221,29.404861111111124,29.163888888888888,21.02083333333335,20.85972222222223,20.70208333333334,21.79510489510489,21.593006993006988,21.379720279720267,20.833333333333325,20.639583333333334,20.447222222222226
2018-11-01,209.1180555555556,195.3958333333333,200.3333333333333,193.73611111111111,193.25694444444446,19.42847222222223,19.322222222222226,19.19861111111112,20.403472222222234,20.264583333333334,20.12430555555555,21.832638888888887,21.707638888888887,21.57986111111111,22.891666666666694,22.73472222222221,22.557638888888906,22.652777777777786,22.45000000000001,22.252777777777766
2018-02-06,180.3636363636364,175.63888888888889,164.45138888888889,122.36111111111113,96.21527777777777,14.909027777777775,14.745138888888887,14.580555555555556,15.027777777777779,14.756944444444445,14.514583333333327,16.761111111111106,16.466666666666672,16.186805555555555,17.902083333333326,17.627083333333324,17.368055555555543,18.14375,17.873611111111103,17.620833333333326
2016-03-06,169.56944444444446,74.16666666666667,167.11111111111111,198.63888888888889,222.92361111111111,21.84583333333332,21.74444444444445,21.64305555555556,16.283333333333335,16.142361111111118,16.00277777777778,15.181944444444444,15.040972222222214,14.907638888888881,15.962500000000002,15.78541666666667,15.615277777777765,14.47361111111111,14.295138888888893,14.124999999999995
2017-05-01,294.28472222222223,322.78472222222223,311.6388888888889,228.5833333333333,262.44444444444446,19.19370629370629,18.990909090909078,18.80769230769232,18.592361111111114,18.401388888888885,18.22222222222221,18.579166666666666,18.348611111111108,18.129166666666666,20.400694444444433,20.194444444444443,20.00972222222222,20.137500000000014,19.91666666666667,19.706944444444442
2019-06-07,335.45774647887316,321.5763888888889,308.4930555555556,337.4642857142857,210.27777777777771,26.199305555555558,25.980555555555547,25.78680555555555,26.648611111111087,26.43611111111112,26.21458333333333,26.98680555555556,26.770833333333343,26.561805555555573,24.65486111111112,24.534722222222232,24.42361111111112,24.036805555555574,23.871527777777786,23.730555555555558
2018-07-01,361.3453237410072,307.4583333333333,301.8541666666667,354.43356643356645,247.35251798561146,25.575,25.38819444444445,25.22013888888889,25.38194444444445,25.2,25.02916666666667,24.36666666666666,24.174305555555573,23.99236111111113,23.990972222222233,23.81736111111111,23.648611111111112,24.503472222222232,24.29444444444445,24.08819444444444
2016-08-21,252.00694444444446,273.34722222222223,308.8125,301.6805555555556,305.5555555555556,25.80763888888889,25.648611111111126,25.500694444444452,26.48125000000001,26.340277777777796,26.206944444444442,26.602777777777767,26.47569444444445,26.35069444444445,26.843055555555555,26.700694444444434,26.552777777777766,26.90069444444445,26.76875,26.631249999999994
2019-01-30,164.0,142.60416666666666,56.13888888888889,175.79861111111111,108.08333333333331,16.225,15.971527777777775,15.717361111111117,14.92152777777778,14.71041666666667,14.519444444444439,11.198611111111116,11.061805555555553,10.926388888888884,13.31319444444444,13.191666666666665,13.073611111111116,13.678472222222226,13.521527777777774,13.37430555555556
2018-10-20,177.94444444444446,101.01388888888887,83.80555555555556,111.60416666666669,102.52777777777777,23.111111111111107,22.970833333333346,22.82777777777777,23.61527777777779,23.51458333333333,23.418055555555547,23.62222222222222,23.546527777777786,23.47430555555556,23.248611111111124,23.140972222222253,23.03958333333333,23.06597222222224,22.94722222222222,22.83958333333333
2016-02-28,203.83703703703705,200.9930555555556,214.35416666666663,215.27777777777771,208.63194444444446,14.572916666666664,14.400694444444447,14.229861111111108,16.868055555555557,16.665277777777778,16.462500000000002,18.236111111111114,18.006944444444436,17.761111111111106,16.304861111111098,16.095833333333335,15.913194444444446,16.049305555555566,15.881944444444446,15.712500000000004
2017-03-05,86.375,144.49305555555554,133.59027777777777,232.54166666666663,204.125,16.380555555555553,16.277083333333334,16.175000000000008,15.027777777777775,14.923611111111107,14.820833333333338,13.484027777777774,13.363194444444444,13.252777777777775,13.511805555555556,13.347916666666665,13.193055555555553,13.799305555555556,13.645833333333329,13.494444444444447
2017-09-30,201.9583333333333,233.69444444444446,247.32638888888889,236.3958333333333,230.45138888888889,23.937704918032786,23.800000000000004,23.67049180327869,23.673611111111107,23.48611111111111,23.313194444444452,23.37361111111111,23.16041666666666,22.959722222222208,23.16180555555556,22.97013888888887,22.79722222222221,23.581944444444453,23.413888888888888,23.24166666666667
2016-01-24,55.22222222222222,129.17361111111111,126.75,69.8888888888889,90.76388888888887,11.636111111111116,11.532638888888883,11.42152777777778,12.81041666666666,12.675694444444444,12.547916666666675,13.129861111111113,12.970138888888883,12.811111111111117,12.847916666666665,12.721527777777775,12.603472222222214,10.423611111111112,10.259722222222218,10.091666666666663
2016-04-17,202.73611111111111,293.52777777777777,298.6666666666667,318.15972222222223,299.5763888888889,15.301388888888884,15.10625,14.936805555555555,16.687499999999982,16.543055555555533,16.401388888888878,18.265277777777776,18.11319444444445,17.972916666666674,20.346527777777787,20.153472222222234,19.953472222222224,20.339583333333326,20.109027777777786,19.874305555555555
2016-09-01,255.97222222222226,227.63194444444446,158.47222222222226,268.65972222222223,242.3333333333333,26.511805555555558,26.34652777777778,26.199305555555547,26.36944444444444,26.215972222222234,26.07638888888889,26.40208333333333,26.27916666666667,26.168055555555547,26.059027777777786,25.902777777777768,25.740972222222208,26.00694444444445,25.82708333333333,25.65069444444445
