,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-East,North-West,South-East,South-West,North,West,East,South
2019-04-01,7.679166666666664,238.8125,4.348611111111111,15.286111111111117,7.695138888888896,98.88888888888889,7.790972222222223,7.609027777777785,,,,5.665277777777778,4.620138888888892,1165.0972222222222,0.06388888888888888,0,0,0,1,0,0,0,0
2019-04-02,4.854166666666663,232.83333333333334,2.913194444444446,14.588888888888887,9.959722222222213,82.13194444444444,10.155555555555557,9.781249999999998,,,,3.795833333333335,3.1333333333333355,1182.3541666666667,0.0,0,0,0,1,0,0,0,0
2019-04-03,3.818055555555556,201.79166666666666,2.458333333333333,13.274999999999995,12.296527777777783,60.291666666666664,12.530555555555557,12.083333333333329,,,,3.1895833333333337,2.6472222222222204,1166.7569444444443,0.0,0,0,0,1,0,0,0,0
2019-04-04,3.7166666666666663,234.03472222222223,2.571527777777778,11.486805555555549,13.197222222222225,68.61111111111111,13.411111111111108,13.009027777777774,,,,3.170138888888889,2.761805555555556,1165.673611111111,0.0,0,0,0,1,0,0,0,0
2019-04-05,3.7993055555555535,252.09722222222223,2.4250000000000007,13.565972222222223,11.260416666666664,88.61111111111111,11.520833333333337,11.038194444444443,,,,3.15902777777778,2.61736111111111,1182.2916666666667,0.0,0,0,0,1,0,0,0,0
2019-04-06,5.855555555555555,136.54861111111111,4.013888888888888,9.815277777777778,14.81388888888889,55.34027777777778,15.05069444444445,14.595833333333331,,,,4.913888888888888,4.270833333333332,1182.0069444444443,0.0,0,1,0,0,0,0,0,0
2019-04-07,4.8048611111111095,205.11111111111111,2.9770833333333346,13.33055555555556,18.69722222222222,48.11805555555556,18.937499999999993,18.47222222222222,,,,3.8944444444444457,3.233333333333333,1182.1527777777778,0.0,0,0,0,1,0,0,0,0
2019-04-08,4.119444444444444,233.28472222222223,2.6999999999999997,13.711111111111114,17.131944444444443,58.0625,17.320833333333347,16.946527777777774,,,,3.3958333333333344,2.900694444444445,1183.048611111111,0.0,0,0,0,1,0,0,0,0
2019-04-09,5.600000000000005,244.78472222222223,3.425,15.896527777777777,15.863888888888887,61.77777777777778,16.064583333333335,15.681249999999999,,,,4.509027777777778,3.6472222222222217,1166.1041666666667,0.0,0,0,0,1,0,0,0,0
2019-04-10,4.418055555555558,282.61805555555554,2.8000000000000016,14.138194444444443,11.522222222222219,83.8125,11.773611111111103,11.274999999999997,,,,3.6381944444444434,2.9965277777777795,1181.1944444444443,0.0,0,0,1,0,0,0,0,0
