,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-East,North-West,South-West,North,East,West,South,South-East
2019-05-14,4.365972222222222,130.74305555555554,2.9277777777777776,12.09583333333333,29.036111111111122,17.45138888888889,29.336805555555557,28.755555555555564,,,,3.7423611111111117,3.144444444444445,1165.125,0.0,0,1,0,0,0,0,0,0
2019-05-15,3.2784722222222213,158.70833333333334,2.0159722222222225,20.428472222222226,30.31874999999999,15.680555555555555,30.622916666666665,30.016666666666666,,,,2.7993055555555544,2.281250000000001,1182.576388888889,0.0,0,1,0,0,0,0,0,0
2019-05-16,3.890972222222222,127.5,2.6083333333333343,12.030555555555555,30.64722222222224,19.493055555555557,30.924305555555552,30.381944444444443,,,,3.348611111111111,2.8277777777777784,1181.9930555555557,0.0,0,1,0,0,0,0,0,0
2019-05-17,5.434722222222223,181.70138888888889,3.6611111111111114,14.956250000000002,30.64583333333334,21.90972222222222,30.93819444444445,30.39236111111113,,,,4.611805555555555,3.9388888888888878,1181.3472222222222,0.0,0,0,1,0,0,0,0,0
2019-05-18,4.103472222222219,138.91666666666666,2.5402777777777783,16.788888888888902,26.87500000000001,26.23611111111111,27.144444444444442,26.620138888888892,,,,3.51111111111111,2.847222222222223,1181.125,0.0,0,1,0,0,0,0,0,0
2019-05-19,4.909722222222221,140.76388888888889,3.2124999999999995,11.99583333333333,26.017361111111107,23.868055555555557,26.294444444444437,25.75902777777777,,,,4.1291666666666655,3.451388888888889,1182.0833333333333,0.0,0,1,0,0,0,0,0,0
2019-05-20,4.569444444444445,96.79861111111111,3.004166666666667,11.98888888888889,25.725694444444436,35.458333333333336,25.979861111111106,25.482638888888882,,,,3.8868055555555534,3.219444444444443,1164.5555555555557,0.0,1,0,0,0,0,0,0,0
2019-05-21,4.194444444444444,105.27083333333333,2.75,12.44722222222222,29.60347222222221,28.76388888888889,29.852777777777778,29.36527777777778,,,,3.5534722222222213,2.9909722222222226,1182.7916666666667,0.0,0,1,0,0,0,0,0,0
2019-05-22,3.895833333333334,118.04166666666667,2.6277777777777778,13.537499999999998,31.856944444444448,19.02777777777778,32.12291666666666,31.611111111111104,,,,3.3499999999999988,2.8409722222222222,1180.548611111111,0.0,0,1,0,0,0,0,0,0
2019-05-23,3.59236111111111,196.375,2.2,19.03263888888889,34.70416666666665,13.208333333333334,35.05902777777778,34.38194444444445,,,,3.090972222222222,2.467361111111112,1182.7222222222222,0.0,0,0,1,0,0,0,0,0
2019-05-24,6.711111111111111,179.93055555555554,4.561805555555557,12.928472222222219,36.56944444444448,10.409722222222221,36.89791666666667,36.247222222222234,,,,5.6944444444444455,4.927083333333333,1181.3402777777778,0.0,0,1,0,0,0,0,0,0
2019-05-25,4.642361111111112,132.79166666666666,2.967361111111113,14.09513888888889,29.758333333333326,36.020833333333336,29.990972222222222,29.532638888888894,,,,3.915972222222223,3.1902777777777795,1181.8680555555557,0.0,0,1,0,0,0,0,0,0
2019-05-26,5.650000000000002,36.166666666666664,3.877777777777777,10.431249999999997,28.00833333333334,29.70138888888889,28.218750000000014,27.819444444444446,,,,4.822222222222223,4.125000000000001,1181.451388888889,0.0,1,0,0,0,0,0,0,0
2019-05-27,4.929861111111112,63.361111111111114,3.331250000000001,11.53611111111111,27.448611111111106,36.24305555555556,27.69305555555556,27.229861111111124,,,,4.199999999999999,3.554166666666667,1165.5902777777778,0.0,1,0,0,0,0,0,0,0
2019-05-28,4.334027777777781,125.41666666666667,2.796527777777778,11.688888888888885,27.92916666666666,34.875,28.176388888888894,27.686805555555555,,,,3.6770833333333335,3.0416666666666665,1181.7916666666667,0.0,0,1,0,0,0,0,0,0
2019-05-29,3.7819444444444437,130.04166666666666,2.3625000000000003,11.790972222222223,29.838888888888885,37.90277777777778,30.068055555555556,29.61527777777778,,,,3.1958333333333333,2.5701388888888888,1182.3472222222222,0.0,0,1,0,0,0,0,0,0
2019-05-30,4.229166666666665,148.95138888888889,2.64513888888889,15.099305555555553,31.84722222222222,26.79861111111111,32.12986111111111,31.597222222222214,,,,3.536111111111112,2.9229166666666675,1166.1527777777778,0.0,0,1,0,0,0,0,0,0
2019-05-31,4.291666666666666,164.47222222222223,2.586805555555555,18.988194444444442,32.104861111111106,24.291666666666668,32.391666666666666,31.84444444444444,,,,3.5944444444444437,2.8951388888888894,1182.201388888889,0.0,0,1,0,0,0,0,0,0
2019-06-01,4.499305555555555,150.93055555555554,2.7902777777777796,13.725000000000001,30.961111111111123,22.430555555555557,31.21597222222223,30.702777777777797,,,,3.7701388888888894,3.0590277777777795,1183.388888888889,0.0,0,1,0,0,0,0,0,0
2019-06-02,4.874468085106383,130.20567375886526,3.200000000000003,14.71489361702128,30.467375886524827,25.24822695035461,30.746808510638306,30.208510638297863,,,,4.0929078014184395,3.443262411347519,1176.950354609929,0.0,0,1,0,0,0,0,0,0
2019-06-03,2.817105263157895,114.19736842105263,1.675,17.825,27.594736842105267,30.69736842105263,27.87894736842104,27.307894736842105,,,,2.3078947368421048,1.7921052631578949,600.6578947368421,0.0,0,1,0,0,0,0,0,0
2019-06-06,6.9553846153846175,183.63076923076923,4.701538461538461,12.036923076923078,34.49090909090909,24.227272727272727,34.653030303030306,34.31666666666667,,,,5.766153846153847,5.023076923076923,1824.0,0.0,0,0,1,0,0,0,0,0
2019-06-07,6.261805555555557,146.48611111111111,4.031250000000001,12.928472222222219,30.379861111111104,36.173611111111114,30.613888888888894,30.184722222222224,,,,5.186111111111109,4.331944444444446,1165.923611111111,0.0,0,1,0,0,0,0,0,0
2019-06-08,4.606944444444443,108.41666666666667,2.8291666666666675,16.676388888888894,28.054861111111116,40.71527777777778,28.265277777777786,27.867361111111112,,,,3.870138888888891,3.106944444444446,1181.0555555555557,0.0,0,1,0,0,0,0,0,0
2019-06-09,2.8944444444444444,164.61805555555554,1.5916666666666666,22.16666666666668,28.84722222222222,32.86805555555556,29.090972222222224,28.606250000000003,,,,2.3465277777777773,1.8180555555555555,1181.1527777777778,0.0,0,1,0,0,0,0,0,0
2019-06-10,3.9569444444444417,231.42361111111111,2.355555555555557,20.154861111111117,30.607638888888896,25.416666666666668,30.881249999999998,30.352083333333333,,,,3.295833333333333,2.65,1182.6944444444443,0.0,0,0,1,0,0,0,0,0
2019-06-11,4.367132867132869,233.3916083916084,2.5727272727272728,19.798601398601406,32.442657342657334,21.62937062937063,32.74475524475525,32.15594405594407,,,,3.677622377622376,2.9615384615384617,1165.1608391608393,0.0,0,0,1,0,0,0,0,0
2019-06-12,5.001388888888888,231.75694444444446,3.045833333333334,18.65763888888889,30.785714285714292,28.37142857142857,31.07571428571428,30.507142857142856,,,,4.199305555555558,3.343055555555556,1165.298611111111,0.0,0,0,1,0,0,0,0,0
2019-06-13,4.303472222222221,138.33333333333334,2.594444444444444,21.60555555555556,27.692361111111104,44.18055555555556,27.91666666666666,27.488194444444442,,,,3.5201388888888894,2.881249999999999,1182.2222222222222,0.0,0,1,0,0,0,0,0,0
2019-06-14,4.050000000000001,139.38194444444446,2.4437499999999996,20.58472222222223,28.341666666666654,43.611111111111114,28.56319444444445,28.12916666666666,,,,3.3819444444444446,2.706944444444444,1181.9791666666667,0.0,0,1,0,0,0,0,0,0
2019-06-15,3.614583333333334,150.59722222222223,2.0944444444444454,19.466666666666676,29.752777777777776,37.923611111111114,29.97430555555558,29.54930555555556,,,,2.995833333333332,2.33888888888889,1181.8055555555557,0.0,0,1,0,0,0,0,0,0
2019-06-16,4.249999999999998,189.45138888888889,2.5069444444444446,20.41805555555555,30.611111111111118,36.423611111111114,30.85138888888889,30.36874999999999,,,,3.530555555555556,2.840972222222223,1181.2916666666667,0.0,0,0,1,0,0,0,0,0
2019-06-17,5.9812499999999975,214.30555555555554,3.887499999999999,12.16458333333333,31.33055555555557,32.833333333333336,31.58402777777779,31.099999999999998,,,,5.071527777777778,4.206249999999997,1181.701388888889,0.0,0,0,1,0,0,0,0,0
2019-06-18,4.022222222222222,187.4375,2.3486111111111114,19.67291666666667,30.289583333333333,33.13194444444444,30.534027777777787,30.056250000000002,,,,3.345138888888889,2.6458333333333317,1165.4722222222222,0.0,0,0,1,0,0,0,0,0
2019-06-19,4.21111111111111,211.70833333333334,2.5319444444444437,18.95486111111111,30.720833333333335,29.881944444444443,30.979861111111106,30.491666666666674,,,,3.450694444444445,2.8,1166.0694444444443,0.0,0,0,1,0,0,0,0,0
