,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,Fail,North,North-West,West,East,North-East,South,South-West,South-East
2019-04-28,,,,,20.045138888888893,65.59027777777777,20.24722222222222,19.827777777777786,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-04-29,,,,,23.856944444444437,31.01388888888889,24.12291666666666,23.61319444444446,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-04-30,,,,,21.69722222222222,52.02777777777778,21.922916666666662,21.48611111111112,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-01,,,,,25.690209790209785,37.93006993006993,25.92587412587412,25.44895104895106,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-02,,,,,24.170833333333327,54.21527777777778,24.424305555555545,23.920833333333334,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-03,,,,,19.26458333333334,80.32638888888889,19.460416666666674,19.06736111111111,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-04,,,,,18.010416666666668,75.27777777777777,18.209027777777777,17.814583333333335,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-05,,,,,21.219444444444456,64.40277777777777,21.470833333333324,20.98472222222222,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-06,,,,,25.658741258741255,47.97902097902098,25.965034965034967,25.40069930069932,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-07,,,,,19.248611111111117,76.34027777777777,19.46597222222223,19.034027777777787,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-08,,,,,17.359027777777772,74.50694444444444,17.579166666666666,17.137499999999996,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-09,,,,,16.86690647482014,73.01438848920863,17.11798561151079,16.622302158273378,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-10,,,,,16.93125,70.72222222222223,17.153472222222224,16.71180555555556,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-11,,,,,18.87361111111111,65.71527777777777,19.095138888888886,18.65694444444445,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-12,,,,,21.883333333333333,49.52777777777778,22.09791666666667,21.652083333333326,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-13,,,,,23.923611111111114,34.84722222222222,24.157638888888876,23.681944444444454,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-14,,,,,24.013888888888914,37.56944444444444,24.26666666666666,23.780555555555562,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-15,,,,,22.971527777777773,57.361111111111114,23.177777777777777,22.754861111111115,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-16,,,,,25.46250000000001,52.90277777777778,25.66736111111111,25.242361111111123,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-17,,,,,24.983333333333334,51.729166666666664,25.238888888888884,24.74444444444446,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-18,,,,,23.059027777777775,50.076388888888886,23.263194444444448,22.859722222222224,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-19,,,,,21.13541666666667,69.22916666666667,21.37083333333333,20.926388888888887,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-20,,,,,21.479861111111106,82.83333333333333,21.682638888888892,21.300694444444453,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-21,,,,,23.902083333333344,69.5625,24.095138888888883,23.702083333333334,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-22,,,,,27.99930555555555,31.21527777777778,28.225694444444446,27.78819444444446,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-23,,,,,34.229166666666664,15.04861111111111,34.46875,34.00347222222222,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-24,,,,,31.900000000000002,33.701388888888886,32.19444444444445,31.61250000000001,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-25,,,,,23.705555555555563,81.60416666666667,23.908333333333335,23.521527777777784,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-26,,,,,21.840972222222216,76.71527777777777,22.05624999999999,21.64305555555555,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-27,,,,,21.901388888888896,79.17361111111111,22.118750000000013,21.68541666666667,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-28,,,,,23.435416666666676,83.83333333333333,23.623611111111114,23.231944444444455,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-29,,,,,24.511111111111113,79.79166666666667,24.698611111111116,24.328472222222224,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-30,,,,,26.084722222222226,70.07638888888889,26.271527777777774,25.88611111111111,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-31,,,,,25.90972222222222,77.29166666666667,26.093055555555573,25.72916666666668,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-01,,,,,25.504166666666677,75.26388888888889,25.6826388888889,25.31666666666667,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-02,,,,,24.992307692307698,78.44055944055944,25.19720279720281,24.767832167832164,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-03,,,,,25.743749999999995,75.05555555555556,25.938194444444456,25.540277777777785,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-04,,,,,25.974820143884894,64.98561151079137,26.174820143884883,25.802877697841726,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-05,,,,,27.11180555555556,52.354166666666664,27.313194444444434,26.90416666666667,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-06,,,,,25.674999999999997,64.20138888888889,25.867361111111123,25.497916666666676,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-07,,,,,24.76527777777778,71.5625,24.95416666666667,24.586111111111105,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-08,,,,,23.292361111111106,75.02777777777777,23.44236111111111,23.14513888888889,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-09,,,,,23.47916666666667,70.75694444444444,23.66388888888888,23.297916666666662,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-10,,,,,26.603472222222212,40.979166666666664,26.8638888888889,26.35347222222223,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-11,,,,,28.74475524475524,34.44755244755245,28.978321678321677,28.52797202797203,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-12,,,,,25.298611111111104,66.13888888888889,25.497916666666676,25.09513888888889,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-13,,,,,24.125000000000007,70.09722222222223,24.33472222222224,23.91250000000001,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-14,,,,,24.385416666666668,68.5625,24.604166666666664,24.172916666666662,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-15,,,,,24.449305555555554,68.70138888888889,24.66041666666666,24.23055555555556,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-16,,,,,26.00138888888889,58.666666666666664,26.193055555555564,25.79444444444446,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-17,,,,,25.6076388888889,65.3125,25.820138888888895,25.38055555555555,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-18,,,,,25.359722222222217,68.40277777777777,25.562500000000007,25.150000000000006,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-19,,,,,25.93263888888888,53.458333333333336,26.137499999999996,25.71597222222222,,,,,,,0.0,1,0,0,0,0,0,0,0,0
