,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-East,North-West,South-East,South-West,North,West,East,South
2019-04-16,6.0034722222222205,265.27777777777777,3.5409722222222233,16.077777777777776,9.823611111111104,88.11111111111111,9.96875,9.68541666666667,134.84027777777777,,,4.704861111111111,3.7548611111111105,1182.9791666666667,0.0375,0,0,0,1,0,0,0,0
2019-04-17,8.566666666666666,272.2708333333333,4.961805555555554,15.519444444444437,9.595833333333331,88.67361111111111,9.753472222222218,9.450694444444439,147.75,,,6.531944444444442,5.28472222222222,1181.6875,0.0020833333333333337,0,0,1,0,0,0,0,0
2019-04-18,6.152083333333334,274.28472222222223,3.618055555555555,15.404861111111103,8.699305555555561,83.14583333333333,8.902083333333334,8.525694444444447,191.88194444444446,,,4.766666666666663,3.847916666666667,1165.423611111111,0.0,0,0,1,0,0,0,0,0
2019-04-19,8.804861111111116,259.625,4.884027777777777,16.234027777777783,8.09513888888889,86.90277777777777,8.293750000000006,7.918749999999997,163.5,,,6.52222222222222,5.211805555555554,1181.4375,0.004861111111111111,0,0,0,1,0,0,0,0
2019-04-20,7.591666666666669,248.52777777777777,4.066666666666666,18.23333333333335,8.479166666666664,85.25694444444444,8.654861111111108,8.306944444444442,181.92361111111111,,,5.606944444444443,4.371527777777778,1182.798611111111,0.0006944444444444445,0,0,0,1,0,0,0,0
2019-04-21,10.61041666666667,275.75694444444446,6.097916666666667,15.076388888888882,4.7479166666666615,90.54861111111111,4.945833333333333,4.560416666666666,126.93055555555556,,,8.036111111111108,6.520138888888892,1182.388888888889,0.23611111111111116,0,0,1,0,0,0,0,0
2019-04-22,11.73958333333333,280.02777777777777,6.892361111111111,14.713888888888894,6.929166666666662,89.63194444444444,7.101388888888885,6.7618055555555525,176.51388888888889,,,8.748611111111112,7.28125,1181.5555555555557,0.03194444444444444,0,0,1,0,0,0,0,0
2019-04-23,6.188194444444442,276.86805555555554,3.9124999999999974,14.500694444444443,9.265277777777776,80.5,9.451388888888891,9.097916666666665,330.6458333333333,,,4.966666666666669,4.158333333333331,1181.3958333333333,0.0,0,0,1,0,0,0,0,0
2019-04-24,4.054166666666668,157.44444444444446,2.4513888888888906,20.306249999999984,11.888194444444444,67.76388888888889,12.120138888888887,11.658333333333335,309.90277777777777,,,3.3166666666666655,2.6597222222222223,1182.0347222222222,0.0,0,1,0,0,0,0,0,0
2019-04-25,3.572916666666666,171.31944444444446,2.111805555555557,20.7951388888889,14.251388888888894,57.8125,14.513194444444443,14.009027777777774,319.3333333333333,,,2.9062499999999996,2.313194444444444,1181.763888888889,0.0,0,1,0,0,0,0,0,0
2019-04-26,4.115277777777778,153.49305555555554,2.5611111111111096,20.67916666666666,15.370833333333337,52.5625,15.606249999999998,15.138194444444443,307.5416666666667,,,3.3791666666666673,2.7951388888888857,1182.4166666666667,0.0,0,1,0,0,0,0,0,0
2019-04-27,4.564583333333338,94.15277777777777,2.8444444444444463,18.365972222222226,15.329861111111123,48.06944444444444,15.54583333333334,15.107638888888895,182.00694444444446,,,3.613888888888888,3.038888888888888,1166.3125,0.0,0,1,0,0,0,0,0,0
2019-04-28,5.088888888888889,178.27777777777777,3.1659722222222224,16.16388888888889,16.4611111111111,47.18055555555556,16.690277777777784,16.243749999999995,335.2361111111111,,,4.067361111111111,3.372916666666666,1181.986111111111,0.0,0,1,0,0,0,0,0,0
2019-04-29,2.2986111111111103,236.53472222222223,1.3236111111111115,20.442361111111108,16.403472222222224,57.86805555555556,16.640277777777786,16.168750000000003,307.4236111111111,,,1.938888888888888,1.5277777777777783,1181.8125,0.0,0,0,0,1,0,0,0,0
2019-04-30,5.5249999999999995,178.04861111111111,3.4479166666666674,13.799999999999995,18.530555555555555,48.47222222222222,18.76944444444444,18.31180555555557,287.24305555555554,,,4.381250000000004,3.6729166666666666,1165.0416666666667,0.0,0,1,0,0,0,0,0,0
2019-05-01,2.6426573426573423,232.9020979020979,1.5797202797202792,18.62167832167833,17.796503496503497,51.41258741258741,18.049650349650356,17.530069930069928,315.6223776223776,,,2.204195804195805,1.748951048951049,1180.2797202797203,0.0,0,0,0,1,0,0,0,0
2019-05-02,5.581250000000001,233.78472222222223,2.9659722222222222,24.954166666666662,19.979166666666668,43.291666666666664,20.28680555555556,19.663194444444446,161.34027777777777,,,4.298611111111111,3.3284722222222207,1166.2569444444443,0.0,0,0,0,1,0,0,0,0
2019-05-03,8.486805555555556,286.4513888888889,5.236111111111111,14.236805555555565,14.699305555555563,62.5,14.930555555555555,14.472222222222221,330.5416666666667,,,6.603472222222224,5.524305555555555,1182.4375,0.0,0,0,1,0,0,0,0,0
2019-05-04,6.697222222222222,274.56944444444446,4.0131944444444425,16.545138888888893,13.14027777777778,82.64583333333333,13.330555555555556,12.956944444444442,321.9583333333333,,,5.2354166666666675,4.279861111111114,1164.375,0.0,0,0,1,0,0,0,0,0
2019-05-05,4.111111111111111,122.91666666666667,2.410416666666667,24.150694444444447,17.69305555555556,47.56944444444444,17.990277777777777,17.39930555555556,331.93055555555554,,,3.282638888888889,2.6256944444444446,1166.298611111111,0.0,0,1,0,0,0,0,0,0
2019-05-06,5.332867132867132,169.33566433566435,3.1174825174825167,19.258041958041964,21.160139860139864,31.37062937062937,21.486013986013983,20.849650349650343,206.993006993007,,,4.224475524475523,3.4090909090909087,1178.1118881118882,0.0,0,1,0,0,0,0,0,0
2019-05-07,11.973611111111108,280.18055555555554,7.224305555555552,14.147222222222222,13.061805555555559,79.21527777777777,13.244444444444447,12.877083333333339,325.875,,,9.05902777777778,7.504861111111111,1182.0416666666667,0.0,0,0,1,0,0,0,0,0
2019-05-08,10.28125,291.1875,6.270138888888884,13.741666666666664,11.496527777777779,81.38888888888889,11.677777777777775,11.327083333333334,317.59722222222223,,,7.937499999999998,6.5972222222222205,1181.8819444444443,0.0020833333333333337,0,0,1,0,0,0,0,0
2019-05-09,8.079856115107914,297.75539568345323,5.138129496402878,12.80359712230216,10.80431654676258,76.56115107913669,11.009352517985604,10.612949640287761,317.10791366906477,,,6.36906474820144,5.3690647482014375,1138.9064748201438,0.0,0,0,1,0,0,0,0,0
2019-05-10,7.888888888888892,293.53472222222223,5.0465277777777775,12.980555555555556,11.427777777777782,73.80555555555556,11.61111111111111,11.264583333333334,355.40277777777777,,,6.250694444444443,5.27638888888889,1181.5625,0.0,0,0,1,0,0,0,0,0
2019-05-11,3.730555555555556,221.03472222222223,2.315972222222221,17.71597222222222,14.501388888888885,54.50694444444444,14.779166666666669,14.244444444444444,351.38194444444446,,,3.0694444444444446,2.5166666666666653,1180.826388888889,0.0,0,0,0,1,0,0,0,0
2019-05-12,4.716666666666667,220.69444444444446,2.8104166666666672,23.790277777777767,19.404166666666658,39.34027777777778,19.71597222222222,19.078472222222224,349.00694444444446,,,3.7534722222222237,3.0444444444444443,1182.0902777777778,0.0,0,0,0,1,0,0,0,0
2019-05-13,5.115277777777777,193.11111111111111,3.186111111111112,16.93958333333334,20.12152777777778,38.888888888888886,20.38402777777778,19.856944444444437,354.28472222222223,,,4.07152777777778,3.4125000000000014,1165.4375,0.0,0,0,0,1,0,0,0,0
2019-05-14,3.345833333333334,209.32638888888889,1.9076388888888884,24.988194444444456,22.167142857142867,38.98571428571429,22.52,21.835000000000004,355.5416666666667,,,2.720138888888888,2.129861111111111,1182.1944444444443,0.0,0,0,0,1,0,0,0,0
2019-05-15,6.019444444444441,131.8125,3.689583333333333,16.470138888888894,25.22777777777778,28.71527777777778,25.527083333333348,24.9125,335.7361111111111,,,4.752777777777779,3.953472222222222,1181.125,0.0,0,1,0,0,0,0,0,0
2019-05-16,7.740277777777779,175.4375,4.834722222222223,14.082638888888892,25.402083333333337,26.34027777777778,25.681944444444447,25.15902777777778,344.3958333333333,,,6.122916666666663,5.115972222222224,1181.3125,0.0,0,1,0,0,0,0,0,0
2019-05-17,4.877083333333334,254.38194444444446,2.963194444444444,16.904861111111114,20.968749999999996,49.0625,21.242361111111112,20.691666666666666,342.9166666666667,,,3.8694444444444454,3.160416666666668,1181.7222222222222,0.0,0,0,0,1,0,0,0,0
2019-05-18,10.843055555555548,287.15972222222223,6.679166666666665,13.40902777777778,18.13472222222222,43.3125,18.35347222222222,17.939583333333342,364.6736111111111,,,8.224305555555553,6.985416666666671,1181.7916666666667,0.0,0,0,1,0,0,0,0,0
2019-05-19,7.11388888888889,291.7291666666667,4.424305555555557,14.831250000000002,16.32916666666667,53.0625,16.60694444444444,16.056944444444444,367.5,,,5.6152777777777745,4.69861111111111,1182.1666666666667,0.0,0,0,1,0,0,0,0,0
2019-05-20,4.213888888888889,275.9375,2.6152777777777785,18.706249999999994,19.096527777777766,55.05555555555556,19.393055555555545,18.797916666666666,344.6041666666667,,,3.4277777777777767,2.8111111111111113,1181.375,0.0,0,0,1,0,0,0,0,0
2019-05-21,4.915277777777777,279.19444444444446,3.1381944444444443,15.581944444444453,21.433333333333326,44.173611111111114,21.692361111111122,21.179861111111123,345.68055555555554,,,3.946527777777775,3.370833333333333,1182.6875,0.0,0,0,1,0,0,0,0,0
2019-05-22,3.8611111111111125,279.36805555555554,2.354861111111113,15.007638888888888,21.769444444444453,42.34027777777778,22.03680555555556,21.50416666666666,326.47222222222223,,,3.1888888888888887,2.540972222222223,1181.923611111111,0.0,0,0,1,0,0,0,0,0
2019-05-23,3.224305555555555,242.11805555555554,1.9493055555555558,13.266666666666673,24.002777777777798,37.50694444444444,24.252083333333328,23.735416666666662,315.75,,,2.6611111111111097,2.136805555555555,1182.7152777777778,0.0,0,0,0,1,0,0,0,0
2019-05-24,4.069444444444442,220.26388888888889,2.199305555555556,19.11944444444444,25.159027777777776,33.8125,25.465277777777782,24.838194444444454,271.84722222222223,,,3.102083333333334,2.4006944444444436,1181.6875,0.0,0,0,0,1,0,0,0,0
2019-05-25,8.215277777777779,286.96527777777777,5.152777777777775,12.865972222222219,20.563888888888886,48.541666666666664,20.768055555555556,20.344444444444438,324.1111111111111,,,6.372916666666666,5.376388888888886,1180.8472222222222,0.0,0,0,1,0,0,0,0,0
2019-05-26,7.1701388888888875,287.30555555555554,4.491666666666666,13.751388888888894,18.74930555555555,41.03472222222222,19.018055555555545,18.49097222222223,361.81944444444446,,,5.612500000000002,4.7458333333333345,1166.2222222222222,0.0,0,0,1,0,0,0,0,0
2019-05-27,3.6034722222222206,229.42361111111111,2.230555555555556,14.779166666666665,19.956250000000008,49.236111111111114,20.24930555555555,19.664583333333322,337.99305555555554,,,2.9923611111111112,2.4319444444444454,1181.5416666666667,0.0,0,0,0,1,0,0,0,0
2019-05-28,5.618750000000001,166.88194444444446,3.545138888888889,14.532638888888885,24.60902777777777,36.861111111111114,24.886111111111116,24.366666666666678,268.9375,,,4.472916666666667,3.734722222222221,1182.013888888889,0.0,0,1,0,0,0,0,0,0
2019-05-29,4.636805555555554,184.55555555555554,2.7909722222222224,20.2048611111111,25.67847222222223,29.020833333333332,25.99236111111112,25.375,355.8541666666667,,,3.6736111111111143,3.0013888888888896,1182.3541666666667,0.0,0,0,0,1,0,0,0,0
2019-05-30,4.060416666666668,236.97222222222223,2.3708333333333336,19.98680555555556,25.058333333333344,34.388888888888886,25.345833333333328,24.751388888888883,346.84027777777777,,,3.2583333333333333,2.5930555555555563,1182.638888888889,0.0,0,0,0,1,0,0,0,0
2019-05-31,4.415972222222221,245.36111111111111,2.698611111111112,16.766666666666666,25.466666666666676,39.4375,25.71388888888889,25.22152777777778,317.93055555555554,,,3.5055555555555564,2.8944444444444444,1182.513888888889,0.0,0,0,0,1,0,0,0,0
2019-06-01,6.570833333333335,296.2361111111111,4.3,12.177777777777782,24.89236111111112,30.625,25.158333333333353,24.621527777777782,335.5833333333333,,,5.285416666666671,4.503472222222222,1182.638888888889,0.0,0,0,1,0,0,0,0,0
2019-06-02,7.81056338028169,293.6830985915493,4.911971830985914,13.252816901408453,24.514084507042252,36.15492957746479,24.79014084507044,24.246478873239447,346.90140845070425,,,6.069718309859156,5.203521126760563,1161.7535211267605,0.0,0,0,1,0,0,0,0,0
2019-06-03,5.662500000000001,294.49305555555554,3.636805555555556,14.31388888888889,24.66041666666668,39.81944444444444,24.967361111111096,24.35833333333333,343.43055555555554,,,4.552083333333332,3.8826388888888874,1166.388888888889,0.0,0,0,1,0,0,0,0,0
2019-06-04,5.901388888888886,280.3888888888889,3.790277777777775,15.300000000000004,24.4486111111111,39.38194444444444,24.736111111111107,24.193055555555556,326.30555555555554,,,4.745833333333333,4.0368055555555555,1183.451388888889,0.0,0,0,1,0,0,0,0,0
2019-06-05,4.947222222222223,240.05555555555554,3.039583333333334,17.70277777777778,24.897222222222226,38.84722222222222,25.156250000000004,24.66597222222223,308.59722222222223,,,3.963888888888891,3.2680555555555553,1182.3055555555557,0.0,0,0,0,1,0,0,0,0
2019-06-06,3.886111111111112,198.27777777777777,2.2125,20.83194444444444,24.82291666666667,41.44444444444444,25.13958333333334,24.552777777777784,148.0625,,,3.0812500000000003,2.483333333333334,1165.0208333333333,0.0,0,0,0,1,0,0,0,0
2019-06-07,5.832638888888888,225.88194444444446,3.603472222222221,17.99791666666667,24.16597222222222,42.854166666666664,24.417361111111106,23.897916666666664,325.6875,,,4.6597222222222205,3.8291666666666675,1181.2222222222222,0.0,0,0,0,1,0,0,0,0
2019-06-08,6.7006944444444425,145.45138888888889,4.06111111111111,16.589583333333344,24.517361111111114,50.96527777777778,24.74791666666667,24.29722222222222,302.6111111111111,,,5.255555555555555,4.325694444444445,1181.326388888889,0.0,0,1,0,0,0,0,0,0
2019-06-09,6.169444444444442,206.81944444444446,3.7576388888888883,14.235416666666671,22.531944444444438,58.80555555555556,22.761805555555544,22.326388888888893,318.80555555555554,,,4.859027777777779,3.964583333333334,1165.451388888889,0.0,0,0,0,1,0,0,0,0
2019-06-10,6.440277777777776,267.2083333333333,3.699305555555559,15.386111111111113,21.727777777777774,35.625,21.968749999999996,21.47916666666666,358.84027777777777,,,4.926388888888891,3.941666666666665,1181.5277777777778,0.0,0,0,0,1,0,0,0,0
2019-06-11,5.945454545454546,277.8881118881119,3.5538461538461537,14.196503496503498,21.978321678321688,42.34965034965035,22.243356643356645,21.731468531468533,342.16083916083915,,,4.600699300699302,3.797202797202798,1165.6783216783217,0.0,0,0,1,0,0,0,0,0
2019-06-12,6.14097222222222,271.3263888888889,3.6131944444444417,17.581249999999997,20.33402777777778,61.40972222222222,20.599999999999994,20.079166666666666,301.5763888888889,,,4.755555555555557,3.8687500000000004,1165.5625,0.0,0,0,0,1,0,0,0,0
2019-06-13,8.644444444444451,289.0208333333333,5.313194444444445,14.262499999999998,18.472222222222225,78.0,18.713888888888896,18.236805555555563,290.09722222222223,,,6.7256944444444455,5.568055555555554,1165.2777777777778,0.0,0,0,1,0,0,0,0,0
2019-06-14,7.748611111111111,290.25694444444446,4.78125,14.075694444444448,19.100694444444443,77.48611111111111,19.30208333333333,18.909027777777773,340.97222222222223,,,6.091666666666667,5.011805555555554,1182.4583333333333,0.0,0,0,1,0,0,0,0,0
2019-06-15,6.149305555555558,287.1736111111111,3.892361111111111,16.288194444444443,20.229166666666657,76.625,20.441666666666674,20.02361111111111,332.8333333333333,,,4.903472222222222,4.134027777777778,1182.4166666666667,0.0,0,0,1,0,0,0,0,0
2019-06-16,6.245833333333334,284.5763888888889,3.8118055555555563,13.950694444444444,20.988888888888894,64.04861111111111,21.22777777777777,20.751388888888886,341.4236111111111,,,4.93958333333333,4.054166666666668,1181.4583333333333,0.0,0,0,1,0,0,0,0,0
2019-06-17,7.646527777777775,266.125,4.376388888888889,16.070138888888888,19.933333333333334,70.98611111111111,20.156249999999986,19.72986111111111,295.13194444444446,,,5.759027777777778,4.5958333333333306,1181.826388888889,0.0,0,0,0,1,0,0,0,0
2019-06-18,7.3208333333333355,287.7013888888889,4.39236111111111,14.140972222222222,19.172222222222228,79.01388888888889,19.41944444444444,18.956944444444442,245.80555555555554,,,5.6180555555555545,4.645833333333332,1182.4375,0.0,0,0,1,0,0,0,0,0
2019-06-19,7.679166666666666,284.1875,4.630555555555556,14.378472222222216,19.663194444444457,71.54166666666667,19.89444444444445,19.43680555555556,322.78472222222223,,,5.940277777777777,4.856250000000001,1181.6458333333333,0.0,0,0,1,0,0,0,0,0
