,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-East,North-West,South-East,South-West,South,East,West,North
2019-02-15,7.343055555555556,204.33333333333334,4.192361111111111,15.268055555555557,4.086111111111112,91.30555555555556,4.215972222222224,3.970138888888889,115.94444444444444,,,5.723611111111113,4.5576388888888895,1183.173611111111,0.12013888888888886,0,0,0,1,0,0,0,0
2019-02-16,7.571527777777779,250.875,4.188194444444445,15.421527777777774,4.902083333333337,99.86805555555556,5.004166666666666,4.786805555555559,53.986111111111114,,,5.7124999999999995,4.545833333333334,1181.826388888889,0.21736111111111123,0,0,0,1,0,0,0,0
2019-02-17,3.7340277777777775,257.13194444444446,2.0972222222222228,15.922222222222226,4.356249999999999,96.09722222222223,4.5326388888888856,4.206249999999998,130.82638888888889,,,2.9666666666666677,2.3201388888888896,1165.3541666666667,0.002777777777777778,0,0,0,1,0,0,0,0
2019-02-18,4.899295774647886,273.8732394366197,3.0000000000000004,15.368309859154925,3.50774647887324,94.71830985915493,3.721830985915491,3.2929577464788746,163.6338028169014,,,3.8915492957746483,3.226056338028169,1183.2464788732395,0.0035211267605633804,0,0,1,0,0,0,0,0
2019-02-19,8.816666666666666,289.875,5.457638888888891,12.590277777777782,6.758333333333331,95.69444444444444,6.879166666666665,6.634722222222219,186.625,,,6.762500000000003,5.690972222222225,1165.888888888889,0.0,0,0,1,0,0,0,0,0
2019-02-20,4.911805555555555,281.7013888888889,3.0569444444444462,12.761111111111113,6.793055555555553,95.54861111111111,6.962499999999999,6.645833333333332,141.38194444444446,,,3.9111111111111097,3.2888888888888905,1165.8055555555557,0.006944444444444446,0,0,1,0,0,0,0,0
2019-02-21,2.4902777777777776,227.91666666666666,1.5798611111111116,13.054166666666669,4.795138888888889,91.22916666666667,5.017361111111111,4.565277777777779,135.02083333333334,,,2.1354166666666674,1.7847222222222225,1182.388888888889,0.0,0,0,0,1,0,0,0,0
2019-02-22,3.209722222222223,197.14583333333334,1.8645833333333337,18.45486111111112,5.750694444444444,85.09722222222223,5.9868055555555575,5.53125,160.70833333333334,,,2.6027777777777774,2.066666666666667,1181.8958333333333,0.0,0,0,0,1,0,0,0,0
2019-02-23,4.018055555555557,127.21527777777777,2.3409722222222222,19.415277777777778,6.428472222222219,87.3125,6.656944444444443,6.2006944444444425,198.95833333333334,,,3.206250000000001,2.565972222222223,1182.2152777777778,0.027777777777777776,0,1,0,0,0,0,0,0
2019-02-24,5.495833333333329,77.65972222222223,3.419444444444445,13.658333333333335,8.066666666666666,84.59027777777777,8.271527777777777,7.872916666666664,169.11805555555554,,,4.354861111111111,3.6486111111111117,1167.2847222222222,0.0,1,0,0,0,0,0,0,0
2019-02-25,7.663194444444443,62.19444444444444,4.863888888888891,13.541666666666668,11.139583333333327,65.13888888888889,11.299305555555554,10.97986111111111,217.14583333333334,,,6.058333333333334,5.102777777777778,1182.6527777777778,0.0,1,0,0,0,0,0,0,0
2019-02-26,9.340277777777773,174.10416666666666,5.497916666666666,16.37569444444444,10.125694444444449,72.52777777777777,10.295138888888893,9.970138888888883,191.33333333333334,,,7.091666666666665,5.834027777777778,1166.3333333333333,0.018750000000000003,0,1,0,0,0,0,0,0
2019-02-27,11.570138888888886,267.24305555555554,6.306250000000001,16.618055555555546,6.5972222222222205,99.90277777777777,6.713888888888886,6.481944444444448,46.9375,,,8.56111111111111,6.71388888888889,1181.7083333333333,0.2902777777777777,0,0,0,1,0,0,0,0
2019-02-28,13.234722222222219,274.84722222222223,7.123611111111113,16.150694444444454,3.5645833333333337,99.46527777777777,3.702083333333332,3.4333333333333327,36.40972222222222,,,9.565277777777773,7.606944444444442,1182.5069444444443,0.19513888888888883,0,0,1,0,0,0,0,0
2019-03-01,11.682638888888894,287.7013888888889,7.163194444444441,13.25694444444445,4.558333333333334,83.13888888888889,4.695138888888888,4.4333333333333345,218.20833333333334,,,8.847222222222221,7.456250000000001,1164.7152777777778,0.0,0,0,1,0,0,0,0,0
2019-03-02,7.504861111111111,243.96527777777777,4.156250000000002,16.432638888888892,6.238194444444447,99.79166666666667,6.322916666666671,6.147916666666672,71.34722222222223,,,5.638888888888886,4.5069444444444455,1181.5277777777778,0.07083333333333332,0,0,0,1,0,0,0,0
