,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-West,East,North-East,North,South-East,West,South
2019-06-03,4.213194444444444,182.04166666666666,2.746527777777777,14.77222222222222,29.052083333333346,62.50694444444444,29.250694444444427,28.862499999999994,328.8333333333333,,,3.4930555555555536,2.9854166666666675,1166.7291666666667,0.0,1,0,0,0,0,0,0,0
2019-06-04,3.8583333333333325,182.59722222222223,2.535416666666667,15.638888888888893,29.49583333333332,50.71527777777778,29.709722222222233,29.290277777777767,313.3611111111111,,,3.2388888888888876,2.7888888888888888,1182.8125,0.0,0,1,0,0,0,0,0,0
2019-06-05,3.147916666666666,148.13194444444446,2.0263888888888877,15.80902777777778,29.99571428571427,43.99285714285714,30.197857142857142,29.783571428571427,298.3541666666667,,,2.560416666666666,2.2027777777777766,1181.951388888889,0.0,1,0,0,0,0,0,0,0
2019-06-06,2.7229166666666673,182.45833333333334,1.6805555555555556,20.190972222222236,30.450000000000014,46.979166666666664,30.649305555555557,30.246527777777786,150.88194444444446,,,2.2937499999999984,1.9354166666666666,1181.7777777777778,0.0,0,1,0,0,0,0,0,0
2019-06-07,3.97013888888889,172.46527777777777,2.380555555555556,18.286111111111104,30.781944444444434,42.34722222222222,30.971527777777794,30.596527777777794,322.8888888888889,,,3.2069444444444444,2.6680555555555556,1183.0416666666667,0.0,0,1,0,0,0,0,0,0
2019-06-08,4.888194444444445,218.09027777777777,2.8743055555555554,18.42013888888889,28.231250000000003,61.958333333333336,28.375694444444452,28.09444444444445,292.5138888888889,,,3.828472222222225,3.136111111111111,1166.625,0.0,0,1,0,0,0,0,0,0
2019-06-09,4.58125,219.09722222222223,2.6708333333333334,19.91666666666666,27.945833333333347,55.65277777777778,28.08472222222221,27.80972222222222,307.6111111111111,,,3.6118055555555557,2.9444444444444438,1182.4027777777778,0.0,0,1,0,0,0,0,0,0
2019-06-10,3.6875,180.77777777777777,2.3638888888888894,14.971527777777775,27.220138888888894,49.166666666666664,27.411111111111115,27.015277777777786,351.97222222222223,,,3.0243055555555554,2.597222222222223,1182.2222222222222,0.0,0,1,0,0,0,0,0,0
2019-06-11,3.3328671328671318,211.5734265734266,2.1300699300699306,16.597202797202794,28.720279720279713,43.93006993006993,28.93076923076924,28.5160839160839,338.3076923076923,,,2.7398601398601397,2.3475524475524474,1182.4475524475524,0.0,0,1,0,0,0,0,0,0
2019-06-12,4.593055555555556,210.96527777777777,2.6631944444444455,18.678472222222222,28.493055555555557,50.166666666666664,28.692361111111104,28.3,330.15972222222223,,,3.5736111111111137,2.950000000000001,1166.1458333333333,0.0,0,1,0,0,0,0,0,0
2019-06-13,5.293749999999999,192.9375,3.327777777777776,14.215972222222216,27.063888888888883,60.99305555555556,27.21319444444444,26.91736111111112,266.81944444444446,,,4.220138888888891,3.5881944444444422,1182.388888888889,0.0,0,1,0,0,0,0,0,0
2019-06-14,4.338194444444444,197.3125,2.6736111111111107,18.086805555555557,27.187500000000014,61.173611111111114,27.375694444444463,27.02083333333334,308.6388888888889,,,3.534722222222222,2.9708333333333337,1182.4097222222222,0.0,0,1,0,0,0,0,0,0
