,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-East,South-West,West,East,North-East,North,South
2019-04-01,6.5055555555555555,212.20833333333334,4.206944444444447,10.971527777777778,13.920138888888891,78.8125,14.005555555555558,13.830555555555554,,,,5.384722222222223,4.479861111111114,1165.3541666666667,0.11319444444444444,0,0,1,0,0,0,0,0
2019-04-02,4.140277777777777,219.43055555555554,2.6263888888888904,13.015277777777785,15.124305555555557,70.43055555555556,15.259722222222232,14.988888888888887,,,,3.440972222222222,2.8416666666666672,1182.048611111111,0.0,0,0,1,0,0,0,0,0
2019-04-03,3.292361111111111,160.51388888888889,2.1076388888888884,16.755555555555546,15.266666666666664,69.04861111111111,15.394444444444453,15.141666666666673,,,,2.788194444444444,2.2944444444444443,1182.0347222222222,0.0,1,0,0,0,0,0,0,0
2019-04-04,3.3562499999999997,239.72916666666666,2.12013888888889,16.76736111111112,15.87083333333333,76.04861111111111,15.995833333333325,15.753472222222225,,,,2.803472222222222,2.320833333333335,1165.548611111111,0.0,0,0,1,0,0,0,0,0
2019-04-05,3.3076388888888886,209.77083333333334,2.0381944444444446,16.538888888888877,16.259027777777774,75.6875,16.394444444444446,16.12569444444445,,,,2.7534722222222214,2.222916666666667,1165.5833333333333,0.0,0,0,1,0,0,0,0,0
2019-04-06,2.2840277777777773,121.95138888888889,1.3777777777777773,18.93472222222223,17.77638888888889,68.40972222222223,17.891666666666673,17.659722222222225,,,,1.9416666666666669,1.5701388888888885,1182.6875,0.0,1,0,0,0,0,0,0,0
2019-04-07,3.7194444444444477,179.85416666666666,2.5104166666666665,13.306944444444442,21.10347222222223,55.4375,21.275694444444447,20.94166666666667,,,,3.2138888888888872,2.718055555555556,1166.201388888889,0.0,1,0,0,0,0,0,0,0
2019-04-08,3.1847222222222236,213.63194444444446,2.1069444444444434,15.184027777777775,18.652083333333337,74.31944444444444,18.811111111111117,18.486805555555552,,,,2.7159722222222227,2.2944444444444443,1182.8055555555557,0.0,0,0,1,0,0,0,0,0
2019-04-09,4.397916666666667,217.30555555555554,2.677083333333334,16.692361111111115,18.98263888888889,69.09722222222223,19.131944444444443,18.833333333333336,,,,3.6111111111111103,2.904861111111112,1183.1527777777778,0.0,0,0,1,0,0,0,0,0
2019-04-10,3.931250000000001,240.35416666666666,2.47361111111111,13.747222222222229,16.660416666666663,68.1875,16.800000000000004,16.524305555555568,,,,3.2680555555555557,2.670138888888888,1182.8472222222222,0.0,0,0,1,0,0,0,0,0
2019-04-11,4.182638888888892,185.13194444444446,2.665277777777778,15.172916666666673,16.053472222222226,68.96527777777777,16.19583333333333,15.913888888888884,,,,3.4652777777777795,2.852777777777779,1166.2291666666667,0.0,1,0,0,0,0,0,0,0
2019-04-12,4.195833333333336,213.64583333333334,2.715972222222224,12.488194444444442,17.088888888888885,70.36111111111111,17.23402777777777,16.952083333333327,,,,3.511111111111111,2.9208333333333343,1182.0972222222222,0.0,0,0,1,0,0,0,0,0
2019-04-13,2.4715277777777787,184.79861111111111,1.5715277777777776,17.799305555555563,20.013888888888896,66.65277777777777,20.19444444444444,19.844444444444452,,,,2.1090277777777784,1.7409722222222224,1165.9652777777778,0.0,0,0,1,0,0,0,0,0
2019-04-14,7.381944444444447,223.48611111111111,4.838888888888887,11.411805555555553,20.000694444444452,61.25694444444444,20.181944444444454,19.835416666666667,,,,6.071527777777778,5.104166666666668,1165.6458333333333,0.0,0,0,1,0,0,0,0,0
2019-04-15,3.063888888888888,189.48611111111111,1.899999999999999,18.69097222222222,16.999305555555555,77.09027777777777,17.10347222222222,16.906250000000004,,,,2.591666666666667,2.1541666666666655,1183.0625,0.012500000000000002,0,0,1,0,0,0,0,0
2019-04-16,3.2895833333333337,198.18055555555554,1.998611111111112,17.090277777777775,17.2013888888889,76.36111111111111,17.31319444444445,17.08680555555556,,,,2.7645833333333334,2.195833333333333,1166.375,0.004166666666666667,0,0,1,0,0,0,0,0
2019-04-17,5.3708333333333345,249.16666666666666,3.43888888888889,13.076388888888884,17.084027777777763,70.09027777777777,17.209722222222222,16.954166666666662,,,,4.477083333333333,3.7097222222222204,1166.3680555555557,0.0,0,0,1,0,0,0,0,0
2019-04-18,5.413194444444444,235.17361111111111,3.3444444444444446,14.04375,16.9,64.63194444444444,17.0548611111111,16.756250000000012,,,,4.498611111111112,3.614583333333334,1166.486111111111,0.0006944444444444445,0,0,1,0,0,0,0,0
2019-04-19,7.910416666666671,234.08333333333334,5.038888888888888,11.669444444444446,16.53333333333332,63.09722222222222,16.668750000000003,16.388194444444437,,,,6.499305555555553,5.349305555555557,1181.6944444444443,0.0006944444444444445,0,0,1,0,0,0,0,0
2019-04-20,7.34375,242.15972222222223,4.542361111111111,13.185416666666661,16.804166666666674,62.326388888888886,16.966666666666665,16.656250000000004,,,,6.024305555555555,4.860416666666669,1166.0694444444443,0.0,0,0,1,0,0,0,0,0
2019-04-21,10.804861111111109,278.875,6.1916666666666655,14.444444444444448,15.715972222222215,51.736111111111114,15.870833333333328,15.568055555555553,,,,8.421527777777783,6.665972222222218,1166.0902777777778,0.015972222222222224,0,1,0,0,0,0,0,0
2019-04-22,6.088888888888888,243.95833333333334,3.719444444444443,13.68888888888889,15.413888888888888,58.763888888888886,15.58541666666667,15.249305555555557,,,,5.054861111111112,4.05,1165.8472222222222,0.001388888888888889,0,0,1,0,0,0,0,0
2019-04-23,4.478472222222221,180.25694444444446,2.8472222222222223,15.870833333333334,15.494444444444433,64.79166666666667,15.638888888888893,15.352777777777769,,,,3.7062499999999994,3.074999999999999,1182.8819444444443,0.0,1,0,0,0,0,0,0,0
2019-04-24,4.24236111111111,154.43055555555554,2.6375000000000006,15.522916666666658,18.489583333333332,53.65972222222222,18.64999999999999,18.33541666666667,,,,3.498611111111111,2.8874999999999997,1181.8402777777778,0.0,1,0,0,0,0,0,0,0
2019-04-25,4.2451388888888895,199.75694444444446,2.70763888888889,14.631944444444445,20.131249999999994,49.05555555555556,20.297916666666687,19.956944444444453,,,,3.5118055555555547,2.9180555555555556,1182.3402777777778,0.0,0,0,1,0,0,0,0,0
2019-04-26,3.843750000000001,190.57638888888889,2.3736111111111113,18.735416666666666,21.675000000000008,50.80555555555556,21.84027777777777,21.509027777777774,,,,3.1520833333333345,2.618750000000001,1165.1805555555557,0.0,1,0,0,0,0,0,0,0
2019-04-27,3.1493055555555554,250.40277777777777,1.9819444444444434,16.863194444444435,20.814583333333328,59.81944444444444,20.971527777777766,20.64930555555555,,,,2.636805555555555,2.203472222222222,1182.1875,0.0,0,0,1,0,0,0,0,0
2019-04-28,3.2805555555555563,206.32638888888889,2.1187499999999995,13.655555555555548,20.359027777777776,67.64583333333333,20.50069444444445,20.20208333333334,,,,2.7736111111111095,2.2895833333333346,1182.8055555555557,0.0,0,0,1,0,0,0,0,0
2019-04-29,2.880555555555557,204.74305555555554,1.7958333333333327,21.62430555555555,23.247916666666658,45.25694444444444,23.434722222222224,23.066666666666666,,,,2.4506944444444447,2.0055555555555555,1164.2152777777778,0.0,0,0,1,0,0,0,0,0
2019-04-30,3.075000000000001,235.45138888888889,1.9500000000000002,15.71944444444445,21.93958333333333,63.44444444444444,22.09097222222222,21.78263888888889,,,,2.5923611111111096,2.123611111111112,1183.9652777777778,0.0,0,0,1,0,0,0,0,0
2019-05-01,3.352447552447552,170.95104895104896,2.1601398601398594,13.223076923076919,24.80559440559441,48.3986013986014,24.98811188811188,24.62097902097902,,,,2.8237762237762247,2.374825174825175,1162.1958041958042,0.0,1,0,0,0,0,0,0,0
2019-05-02,4.234027777777777,212.63194444444446,2.525694444444446,21.360416666666662,24.15347222222222,55.71527777777778,24.33749999999999,23.970833333333346,,,,3.562500000000001,2.911111111111112,1182.5416666666667,0.0,0,0,1,0,0,0,0,0
2019-05-03,5.311805555555558,291.9375,3.233333333333332,15.790277777777776,20.45833333333334,68.06944444444444,20.602083333333336,20.332638888888894,,,,4.327083333333331,3.497222222222222,1182.1319444444443,0.0,0,1,0,0,0,0,0,0
2019-05-04,4.730555555555558,212.11111111111111,2.9034722222222205,18.355555555555572,18.804166666666664,66.875,18.966666666666672,18.659027777777776,,,,3.9312499999999995,3.156944444444445,1182.2708333333333,0.0,0,0,1,0,0,0,0,0
2019-05-05,3.11388888888889,191.51388888888889,1.9506944444444454,18.3472222222222,21.408333333333342,59.861111111111114,21.606250000000014,21.204166666666666,,,,2.644444444444445,2.1784722222222226,1182.861111111111,0.0,0,0,1,0,0,0,0,0
2019-05-06,5.105594405594405,197.63636363636363,3.103496503496503,17.923076923076927,24.54125874125875,54.93006993006993,24.758041958041964,24.32867132867133,,,,4.278321678321676,3.484615384615384,1161.4055944055945,0.0,0,0,1,0,0,0,0,0
2019-05-07,5.647916666666667,281.9236111111111,3.2944444444444447,16.89861111111111,20.43472222222222,64.51388888888889,20.56666666666667,20.309027777777786,,,,4.5888888888888895,3.602083333333332,1182.4375,0.0,0,1,0,0,0,0,0,0
2019-05-08,4.600694444444443,251.375,2.831944444444444,15.13472222222223,18.765972222222228,63.388888888888886,18.914583333333336,18.620138888888892,,,,3.798611111111111,3.0708333333333324,1181.986111111111,0.0,0,0,1,0,0,0,0,0
2019-05-09,4.642553191489363,247.46099290780143,2.7943262411347516,16.374468085106393,18.56879432624114,58.191489361702125,18.720567375886525,18.41914893617022,,,,3.824113475177303,3.0368794326241133,1167.822695035461,0.0,0,0,1,0,0,0,0,0
2019-05-10,4.144444444444446,211.47222222222223,2.5340277777777778,16.292361111111113,18.163194444444443,59.638888888888886,18.301388888888894,18.027777777777782,,,,3.438194444444444,2.7423611111111126,1165.125,0.0,0,0,1,0,0,0,0,0
2019-05-11,3.746527777777777,215.25694444444446,2.4229166666666675,14.441666666666663,18.910416666666666,62.451388888888886,19.062500000000004,18.743750000000006,,,,3.13611111111111,2.6104166666666666,1165.5833333333333,0.0,0,0,1,0,0,0,0,0
2019-05-12,4.133333333333333,211.16666666666666,2.6458333333333326,14.186805555555555,21.791666666666664,54.298611111111114,21.95624999999999,21.625000000000007,,,,3.427777777777778,2.8479166666666655,1165.611111111111,0.0,0,0,1,0,0,0,0,0
2019-05-13,3.739583333333335,224.53472222222223,2.382638888888888,15.022916666666674,23.283333333333328,44.13194444444444,23.46041666666666,23.100694444444446,,,,3.104861111111111,2.5673611111111105,1182.6597222222222,0.0,0,0,1,0,0,0,0,0
2019-05-14,3.581944444444444,235.42361111111111,2.2520833333333345,16.78125,23.29652777777778,44.166666666666664,23.483333333333345,23.113194444444453,,,,2.9729166666666664,2.4465277777777774,1165.736111111111,0.0,0,0,1,0,0,0,0,0
2019-05-15,3.115277777777779,238.47222222222223,1.9513888888888888,16.815972222222225,22.74652777777778,65.53472222222223,22.90555555555555,22.58680555555556,,,,2.6131944444444453,2.139583333333333,1180.8055555555557,0.0,0,0,1,0,0,0,0,0
2019-05-16,3.4208333333333334,213.625,2.174999999999999,18.447916666666657,24.63125000000001,55.0625,24.817361111111104,24.464583333333323,,,,2.8805555555555546,2.373611111111112,1181.4305555555557,0.0,0,0,1,0,0,0,0,0
2019-05-17,5.499305555555555,209.17361111111111,3.5263888888888872,16.729861111111102,23.210416666666656,61.361111111111114,23.41180555555555,23.036111111111097,,,,4.66527777777778,3.8048611111111104,1182.3541666666667,0.0,0,0,1,0,0,0,0,0
2019-05-18,3.4513888888888884,260.96527777777777,2.2722222222222217,13.84305555555556,22.397916666666664,52.479166666666664,22.5513888888889,22.2576388888889,,,,2.9006944444444454,2.4236111111111116,1181.951388888889,0.0,0,0,1,0,0,0,0,0
2019-05-19,4.17986111111111,208.88888888888889,2.6923611111111128,14.627777777777775,20.97291666666667,65.36111111111111,21.127083333333328,20.82708333333333,,,,3.473611111111112,2.882638888888891,1182.0833333333333,0.0,0,0,1,0,0,0,0,0
2019-05-20,4.208333333333332,217.16666666666666,2.6437499999999994,16.713194444444447,21.997916666666672,72.4375,22.15277777777779,21.85624999999999,,,,3.520138888888891,2.866666666666669,1166.7152777777778,0.0,0,0,1,0,0,0,0,0
2019-05-21,3.48611111111111,225.14583333333334,2.261805555555555,16.024305555555568,23.57083333333334,64.11805555555556,23.7375,23.399305555555554,,,,2.9611111111111104,2.4611111111111104,1181.923611111111,0.0,0,0,1,0,0,0,0,0
2019-05-22,2.9819444444444443,222.3125,1.9986111111111104,13.534722222222227,25.9625,45.71527777777778,26.140972222222214,25.784027777777787,,,,2.545138888888891,2.177083333333333,1166.8680555555557,0.0,0,0,1,0,0,0,0,0
2019-05-23,3.3104166666666655,154.84722222222223,2.2312499999999993,11.156944444444445,30.82569444444444,29.881944444444443,31.02638888888889,30.628472222222214,,,,2.8555555555555547,2.440277777777778,1182.7152777777778,0.0,1,0,0,0,0,0,0,0
2019-05-24,4.279861111111111,216.99305555555554,2.656944444444445,18.761805555555547,30.54861111111111,36.423611111111114,30.75763888888889,30.32152777777776,,,,3.6118055555555557,2.897916666666667,1166.423611111111,0.0,0,0,1,0,0,0,0,0
2019-05-25,4.566666666666666,261.1666666666667,2.9763888888888905,14.78611111111111,24.09027777777776,71.03472222222223,24.209722222222222,23.970833333333324,,,,3.8243055555555583,3.1937499999999996,1181.2708333333333,0.0,0,0,1,0,0,0,0,0
2019-05-26,4.482638888888888,185.86805555555554,2.895138888888889,14.470833333333324,22.54791666666667,67.20138888888889,22.679861111111094,22.410416666666663,,,,3.7437500000000004,3.092361111111112,1181.8194444444443,0.0,0,0,1,0,0,0,0,0
2019-05-27,4.223611111111111,204.03472222222223,2.709722222222221,16.57013888888889,22.765277777777776,70.29861111111111,22.917361111111106,22.627777777777766,,,,3.5118055555555543,2.8979166666666667,1182.0555555555557,0.0,0,0,1,0,0,0,0,0
2019-05-28,3.9743055555555546,209.67361111111111,2.4527777777777784,17.497916666666672,24.0125,71.44444444444444,24.14583333333333,23.891666666666676,,,,3.2861111111111128,2.654166666666668,1164.111111111111,0.0,0,0,1,0,0,0,0,0
2019-05-29,3.9125000000000005,249.0625,2.4972222222222222,14.929861111111112,24.427083333333332,70.81944444444444,24.565277777777776,24.281250000000004,,,,3.2951388888888884,2.6958333333333346,1182.111111111111,0.0,0,0,1,0,0,0,0,0
2019-05-30,4.3006944444444475,245.49305555555554,2.728472222222222,16.725694444444443,26.78055555555555,58.84722222222222,26.952777777777783,26.599305555555546,,,,3.5520833333333317,2.959027777777777,1165.3194444444443,0.0,0,0,1,0,0,0,0,0
2019-05-31,3.9326388888888886,250.75694444444446,2.4138888888888896,16.680555555555554,26.378472222222225,68.77083333333333,26.51527777777778,26.239583333333336,,,,3.243055555555554,2.6423611111111107,1183.5555555555557,0.0,0,0,1,0,0,0,0,0
2019-06-01,3.781944444444443,246.5625,2.508333333333334,14.156249999999998,25.395138888888884,72.63194444444444,25.534027777777776,25.26736111111113,,,,3.1791666666666654,2.6930555555555564,1164.7708333333333,0.0,0,0,1,0,0,0,0,0
