,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-East,South-West,East,North-East,North,West,South
2019-02-15,7.062499999999999,221.45833333333334,4.317361111111112,14.718055555555553,12.247222222222216,40.736111111111114,12.41319444444444,12.084722222222219,,,,5.603472222222222,4.615277777777776,1182.7569444444443,0.0,0,0,1,0,0,0,0,0
2019-02-16,4.356944444444445,217.11111111111111,2.695138888888889,13.223611111111111,11.179166666666658,60.458333333333336,11.306944444444447,11.066666666666675,,,,3.5118055555555547,2.9298611111111117,1183.2222222222222,0.004166666666666667,0,0,1,0,0,0,0,0
2019-02-17,2.667361111111111,207.59027777777777,1.3340277777777785,25.210416666666664,11.678472222222224,46.31944444444444,11.943750000000001,11.42083333333333,,,,2.070138888888889,1.5604166666666668,1181.548611111111,0.0,0,0,1,0,0,0,0,0
2019-02-18,3.5734265734265738,210.92307692307693,1.9720279720279725,17.657342657342653,10.414685314685313,64.58741258741259,10.651048951048942,10.209090909090909,,,,2.787412587412586,2.205594405594406,1180.5244755244755,0.005594405594405594,0,0,1,0,0,0,0,0
2019-02-19,2.614583333333333,208.34027777777777,1.3333333333333337,21.7326388888889,11.174305555555557,67.69444444444444,11.399999999999993,10.960416666666667,,,,2.061111111111112,1.5333333333333334,1181.625,0.0,0,0,1,0,0,0,0,0
2019-02-20,3.3249999999999997,252.01388888888889,1.8256944444444447,20.06805555555556,12.021527777777777,62.40277777777778,12.256250000000001,11.81388888888889,,,,2.594444444444444,2.0312500000000013,1182.6527777777778,0.0,0,0,1,0,0,0,0,0
2019-02-21,3.724999999999999,242.02777777777777,2.0215277777777776,17.10416666666667,11.995138888888887,63.763888888888886,12.190277777777778,11.801388888888887,,,,2.872916666666664,2.2284722222222224,1165.6527777777778,0.0,0,0,1,0,0,0,0,0
2019-02-22,2.3909722222222225,256.8888888888889,1.2444444444444447,20.00069444444445,11.590277777777779,61.97222222222222,11.826388888888886,11.363888888888889,,,,1.9118055555555564,1.4465277777777787,1182.0208333333333,0.0,0,0,1,0,0,0,0,0
2019-02-23,2.6611111111111105,233.21527777777777,1.4020833333333333,23.847222222222225,12.54305555555556,58.138888888888886,12.78819444444444,12.291666666666664,,,,2.091666666666667,1.595138888888889,1181.423611111111,0.0,0,0,1,0,0,0,0,0
2019-02-24,3.834027777777779,219.81944444444446,2.08263888888889,23.058333333333337,14.305555555555559,55.31944444444444,14.520833333333336,14.106250000000005,,,,2.917361111111112,2.2743055555555562,1166.5069444444443,0.0,0,0,1,0,0,0,0,0
2019-02-25,2.9520833333333316,184.63194444444446,1.5756944444444447,24.161111111111108,15.67777777777778,44.21527777777778,15.93680555555555,15.416666666666666,,,,2.3145833333333328,1.7708333333333333,1182.201388888889,0.0,1,0,0,0,0,0,0,0
2019-02-26,4.726388888888889,244.75694444444446,2.8652777777777785,18.14305555555556,16.904861111111117,25.27777777777778,17.21874999999999,16.624999999999993,,,,3.800694444444444,3.150694444444446,1165.951388888889,0.0,0,0,1,0,0,0,0,0
2019-02-27,6.068055555555557,242.93055555555554,3.6819444444444462,13.173611111111107,14.208333333333336,50.041666666666664,14.44305555555556,13.977083333333335,,,,4.788194444444441,3.940277777777777,1183.3333333333333,0.0,0,0,1,0,0,0,0,0
2019-02-28,10.31597222222222,246.51388888888889,6.496527777777778,11.74722222222222,12.697916666666668,50.361111111111114,12.84166666666666,12.566666666666665,,,,8.084027777777777,6.819444444444441,1166.0416666666667,0.0,0,0,1,0,0,0,0,0
2019-03-01,6.287499999999999,276.5208333333333,3.7624999999999975,13.591666666666674,11.009722222222216,60.770833333333336,11.102083333333328,10.922916666666659,,,,4.918749999999998,4.047916666666668,1165.0555555555557,0.0,0,1,0,0,0,0,0,0
2019-03-02,3.125694444444445,225.75694444444446,1.8236111111111113,15.279166666666661,12.190972222222227,50.05555555555556,12.371527777777779,12.022916666666665,,,,2.5423611111111106,2.0277777777777772,1183.013888888889,0.0,0,0,1,0,0,0,0,0
2019-03-03,5.137500000000001,204.54861111111111,3.113194444444444,17.509722222222223,13.48055555555555,36.43055555555556,13.752777777777773,13.20277777777778,,,,4.111805555555557,3.370833333333332,1182.0416666666667,0.0,0,0,1,0,0,0,0,0
2019-03-04,4.87777777777778,232.81944444444446,2.7472222222222227,17.75486111111111,15.04166666666667,38.75,15.324305555555558,14.752083333333331,,,,3.7625000000000006,3.0138888888888893,1181.0625,0.0,0,0,1,0,0,0,0,0
2019-03-05,3.0875000000000004,250.54166666666666,1.8611111111111118,16.65763888888889,10.769444444444444,84.25694444444444,10.942361111111108,10.594444444444441,,,,2.516666666666667,2.0791666666666666,1181.5277777777778,0.05416666666666666,0,0,1,0,0,0,0,0
2019-03-06,3.3993055555555567,254.61111111111111,1.849305555555556,18.747222222222224,12.979166666666671,73.28472222222223,13.154166666666669,12.803472222222215,,,,2.652083333333334,2.044444444444446,1182.263888888889,0.0,0,0,1,0,0,0,0,0
2019-03-07,3.829861111111112,286.8333333333333,2.090277777777778,19.08611111111112,13.144444444444446,66.74305555555556,13.345138888888892,12.949305555555554,,,,2.990277777777778,2.304861111111112,1182.1527777777778,0.0,0,1,0,0,0,0,0,0
2019-03-08,3.891666666666669,253.45833333333334,2.185416666666667,16.78124999999999,13.647222222222219,59.81944444444444,13.83958333333333,13.465277777777773,,,,3.0569444444444436,2.3833333333333333,1182.875,0.0,0,0,1,0,0,0,0,0
2019-03-09,4.737499999999999,232.15277777777777,2.6916666666666678,16.819444444444457,13.852777777777776,46.74305555555556,14.086111111111112,13.615972222222226,,,,3.6027777777777783,2.890277777777779,1182.2847222222222,0.0,0,0,1,0,0,0,0,0
2019-03-10,3.614583333333334,226.84722222222223,1.965277777777777,18.670833333333334,14.53125,53.458333333333336,14.754861111111117,14.319444444444441,,,,2.8409722222222222,2.1611111111111105,1166.1041666666667,0.0,0,0,1,0,0,0,0,0
2019-03-11,3.9020833333333322,269.6041666666667,2.1534722222222222,19.230555555555544,13.388194444444448,59.263888888888886,13.596527777777784,13.200000000000003,,,,3.0236111111111112,2.3430555555555546,1183.048611111111,0.0,0,1,0,0,0,0,0,0
2019-03-12,3.004861111111111,211.52777777777777,1.7131944444444434,18.27777777777778,16.001388888888897,49.798611111111114,16.28819444444445,15.72361111111111,,,,2.433333333333332,1.9229166666666668,1182.3333333333333,0.0,0,0,1,0,0,0,0,0
2019-03-13,5.4715277777777755,210.20833333333334,3.2215277777777773,17.236111111111114,18.740972222222226,37.423611111111114,18.97291666666667,18.503472222222232,,,,4.352083333333335,3.4930555555555545,1181.7222222222222,0.0,0,0,1,0,0,0,0,0
2019-03-14,7.549999999999999,259.4791666666667,4.4687500000000036,13.69930555555556,14.479861111111108,44.486111111111114,14.660416666666672,14.301388888888887,,,,5.861805555555553,4.743750000000001,1181.125,0.0,0,0,1,0,0,0,0,0
2019-03-15,4.378472222222225,218.58333333333334,2.4298611111111104,18.009027777777778,15.440277777777775,51.798611111111114,15.661111111111106,15.20833333333333,,,,3.438888888888888,2.7027777777777775,1182.4930555555557,0.0,0,0,1,0,0,0,0,0
2019-03-16,7.750694444444439,245.03472222222223,4.825,12.23125,14.225694444444445,50.49305555555556,14.443055555555553,14.001388888888883,,,,6.119444444444444,5.146527777777776,1181.6458333333333,0.018750000000000003,0,0,1,0,0,0,0,0
2019-03-17,5.080555555555558,258.56944444444446,2.877777777777778,16.99097222222222,13.13125,63.6875,13.371527777777775,12.877083333333333,,,,3.9465277777777774,3.139583333333333,1182.7152777777778,0.0006944444444444445,0,0,1,0,0,0,0,0
2019-03-18,4.654861111111111,236.93055555555554,2.6923611111111123,18.367361111111123,14.297222222222224,54.763888888888886,14.477777777777781,14.100694444444445,,,,3.572916666666665,2.875,1165.5416666666667,0.0,0,0,1,0,0,0,0,0
2019-03-19,5.261805555555558,275.99305555555554,3.0361111111111114,16.237499999999994,16.836111111111116,52.46527777777778,17.031249999999996,16.652083333333337,,,,3.994444444444445,3.231944444444445,1180.7291666666667,0.0,0,0,1,0,0,0,0,0
2019-03-20,3.8715277777777777,231.16666666666666,2.113194444444444,20.170833333333334,16.57083333333334,57.013888888888886,16.787500000000005,16.356944444444444,,,,3.002083333333334,2.3104166666666672,1181.4722222222222,0.0,0,0,1,0,0,0,0,0
2019-03-21,4.141666666666667,231.98611111111111,2.377777777777778,17.574305555555565,16.9236111111111,63.361111111111114,17.114583333333336,16.72152777777778,,,,3.2854166666666673,2.5958333333333323,1166.0972222222222,0.0,0,0,1,0,0,0,0,0
2019-03-22,3.0513888888888885,240.6875,1.613194444444444,23.18611111111111,16.244444444444447,53.0,16.534722222222225,15.960416666666662,,,,2.448611111111111,1.866666666666666,1182.9305555555557,0.0,0,0,1,0,0,0,0,0
2019-03-23,3.0027777777777773,223.61111111111111,1.6083333333333336,20.640972222222224,16.116666666666664,57.208333333333336,16.28819444444445,15.938888888888888,,,,2.3722222222222227,1.8513888888888894,1182.298611111111,0.0,0,0,1,0,0,0,0,0
2019-03-24,6.5486111111111125,249.66666666666666,3.5944444444444446,18.557638888888892,16.59652777777778,56.55555555555556,16.738194444444442,16.430555555555557,,,,4.974305555555556,3.9243055555555535,1164.951388888889,0.0006944444444444445,0,0,1,0,0,0,0,0
2019-03-25,6.885416666666668,226.375,4.1618055555555555,12.294444444444444,12.578472222222224,59.666666666666664,12.829861111111107,12.33333333333333,,,,5.443055555555552,4.485416666666669,1182.0694444444443,0.002777777777777778,0,0,1,0,0,0,0,0
2019-03-26,4.600694444444445,201.90277777777777,2.5194444444444444,17.206250000000004,13.587499999999997,51.020833333333336,13.832638888888889,13.324305555555556,,,,3.558333333333334,2.768750000000001,1166.2152777777778,0.0,0,0,1,0,0,0,0,0
2019-03-27,4.877142857142856,242.47142857142856,2.6735714285714285,21.635000000000005,15.942142857142855,40.77142857142857,16.19071428571428,15.684285714285709,,,,3.7492857142857132,2.9,1185.0642857142857,0.0,0,0,1,0,0,0,0,0
2019-03-28,2.4486111111111115,192.08333333333334,1.2715277777777783,24.025000000000006,16.084722222222222,44.6875,16.361111111111114,15.820138888888899,,,,1.9826388888888897,1.473611111111111,1166.013888888889,0.0,0,0,1,0,0,0,0,0
2019-03-29,5.970138888888892,189.20138888888889,3.3576388888888875,22.306250000000013,19.990277777777774,35.31944444444444,20.161805555555564,19.81527777777778,,,,4.600694444444446,3.6881944444444437,1181.1319444444443,0.0,0,0,1,0,0,0,0,0
2019-03-30,9.990277777777779,248.41666666666666,6.186805555555555,13.177083333333336,18.09166666666667,41.50694444444444,18.24999999999999,17.943055555555553,,,,7.915972222222223,6.5375000000000005,1181.4027777777778,0.0,0,0,1,0,0,0,0,0
2019-03-31,7.131249999999998,248.61111111111111,4.313888888888889,13.474305555555555,14.072916666666664,47.59027777777778,14.22291666666667,13.92222222222222,,,,5.552777777777776,4.613194444444444,1182.3125,0.0,0,0,1,0,0,0,0,0
2019-04-01,6.806250000000002,218.27083333333334,4.360416666666667,11.78819444444445,14.747222222222225,39.833333333333336,14.918750000000008,14.584027777777786,,,,5.449999999999999,4.623611111111111,1181.8125,0.0,0,0,1,0,0,0,0,0
2019-04-02,5.8812500000000005,187.29166666666666,3.427083333333332,15.240277777777777,17.181944444444444,34.013888888888886,17.40069444444445,16.954861111111118,,,,4.655555555555554,3.7055555555555535,1165.875,0.0,0,0,1,0,0,0,0,0
2019-04-03,4.623611111111113,212.0,2.6652777777777796,20.097916666666663,17.68888888888888,47.3125,17.918055555555572,17.46458333333333,,,,3.7062500000000003,2.917361111111112,1182.8055555555557,0.0,0,0,1,0,0,0,0,0
2019-04-04,4.6840277777777795,186.27777777777777,2.5361111111111114,21.2402777777778,18.98541666666666,51.44444444444444,19.197916666666657,18.788888888888884,,,,3.5972222222222214,2.783333333333333,1182.1041666666667,0.001388888888888889,0,0,1,0,0,0,0,0
2019-04-05,3.5368055555555546,228.14583333333334,1.8902777777777773,23.47638888888888,16.974999999999998,58.423611111111114,17.188194444444452,16.77361111111112,,,,2.8083333333333327,2.107638888888889,1181.8680555555557,0.0,0,0,1,0,0,0,0,0
2019-04-06,3.866666666666668,187.24305555555554,2.1458333333333335,23.143749999999997,18.87638888888889,51.75,19.058333333333326,18.696527777777778,,,,3.020138888888889,2.3729166666666672,1166.048611111111,0.0,0,0,1,0,0,0,0,0
2019-04-07,7.215972222222218,220.71527777777777,4.247916666666667,15.417361111111111,24.921527777777783,31.319444444444443,25.18194444444445,24.660416666666666,,,,5.604166666666668,4.559027777777779,1164.7083333333333,0.0,0,0,1,0,0,0,0,0
2019-04-08,4.204861111111111,218.11111111111111,2.3124999999999996,19.006250000000005,22.685416666666658,36.78472222222222,22.94166666666666,22.431250000000002,,,,3.300000000000001,2.581944444444444,1182.3541666666667,0.0,0,0,1,0,0,0,0,0
2019-04-09,4.481944444444445,211.69444444444446,2.292361111111111,25.834027777777777,21.571527777777785,43.72222222222222,21.8513888888889,21.31875000000001,,,,3.3993055555555554,2.5902777777777786,1181.8125,0.0,0,0,1,0,0,0,0,0
2019-04-10,4.503472222222222,275.65277777777777,2.4562499999999994,19.91250000000001,18.46458333333335,44.0,18.70555555555556,18.232638888888886,,,,3.4937500000000012,2.710416666666668,1182.263888888889,0.0,0,1,0,0,0,0,0,0
2019-04-11,4.9118055555555555,193.26388888888889,2.62986111111111,20.515972222222224,17.41875,41.326388888888886,17.652083333333334,17.198611111111106,,,,3.714583333333333,2.8368055555555554,1165.2569444444443,0.0,0,0,1,0,0,0,0,0
2019-04-12,5.601388888888889,216.36805555555554,3.1958333333333346,16.71944444444444,18.00000000000001,46.65277777777778,18.205555555555556,17.80972222222222,,,,4.284027777777778,3.4138888888888896,1181.25,0.0,0,0,1,0,0,0,0,0
2019-04-13,5.259027777777777,209.61111111111111,3.2291666666666683,14.882638888888884,22.74861111111111,37.138888888888886,22.967361111111114,22.52777777777776,,,,4.172916666666668,3.470833333333333,1182.5833333333333,0.0,0,0,1,0,0,0,0,0
2019-04-14,7.440277777777782,202.79861111111111,4.452083333333332,14.249305555555553,25.23472222222223,23.34027777777778,25.46874999999999,25.00347222222222,,,,5.8055555555555545,4.750694444444445,1165.2291666666667,0.0,0,0,1,0,0,0,0,0
2019-04-15,4.0006944444444414,219.1875,2.1847222222222213,23.31319444444444,18.199305555555547,61.50694444444444,18.335416666666667,18.054166666666667,,,,3.1319444444444455,2.422222222222221,1182.1666666666667,0.0006944444444444445,0,0,1,0,0,0,0,0
2019-04-16,5.002083333333335,248.56944444444446,2.7548611111111123,19.491666666666678,19.440277777777787,52.19444444444444,19.679861111111098,19.204861111111107,,,,3.869444444444445,3.006250000000001,1181.326388888889,0.0,0,0,1,0,0,0,0,0
2019-04-17,5.214583333333336,251.83333333333334,2.917361111111111,18.184027777777782,17.475000000000005,48.44444444444444,17.724305555555556,17.213888888888885,,,,4.065277777777778,3.172222222222222,1165.9652777777778,0.0,0,0,1,0,0,0,0,0
2019-04-18,4.643749999999999,246.70833333333334,2.5541666666666667,21.706249999999997,16.823611111111113,47.40972222222222,17.04861111111111,16.574305555555554,,,,3.611805555555554,2.8263888888888875,1164.673611111111,0.0,0,0,1,0,0,0,0,0
2019-04-19,5.2888888888888905,265.1388888888889,3.015972222222223,17.121527777777782,16.399305555555557,40.22222222222222,16.646527777777784,16.143750000000004,,,,4.135416666666668,3.2826388888888887,1181.2083333333333,0.0,0,0,1,0,0,0,0,0
