,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-East,North-West,South-East,South-West,South,East,West,North
2019-06-04,7.851388888888888,157.8125,5.52986111111111,14.03888888888889,28.47847222222222,29.15277777777778,28.76111111111112,28.209027777777788,316.6875,,,6.733333333333334,5.8576388888888875,1181.4097222222222,0.0,0,1,0,0,0,0,0,0
2019-06-05,7.688888888888889,151.64583333333334,5.427777777777779,13.744444444444436,29.775694444444444,23.98611111111111,30.04305555555557,29.51041666666667,302.1458333333333,,,6.584722222222223,5.752777777777776,1181.701388888889,0.0,0,1,0,0,0,0,0,0
2019-06-06,5.745833333333336,214.54861111111111,3.864583333333334,18.672916666666666,28.045138888888886,33.625,28.337499999999995,27.755555555555546,285.0699300699301,,,4.9111111111111105,4.20138888888889,1166.7708333333333,0.0,0,0,0,1,0,0,0,0
2019-06-07,7.122916666666664,276.96527777777777,5.073611111111112,14.361805555555552,24.88680555555556,47.30555555555556,25.113888888888887,24.65208333333333,315.03472222222223,,,6.185416666666669,5.354861111111112,1166.236111111111,0.0,0,0,0,1,0,0,0,0
2019-06-08,6.070138888888888,298.5833333333333,4.376388888888886,10.770833333333327,21.236805555555545,73.4375,21.401388888888885,21.078472222222228,285.78472222222223,,,5.3180555555555555,4.6000000000000005,1182.25,0.0,0,0,1,0,0,0,0,0
2019-06-09,4.795138888888889,280.09027777777777,3.2166666666666663,15.029861111111124,22.446527777777774,56.59027777777778,22.673611111111107,22.21041666666666,331.1111111111111,,,4.139583333333335,3.431944444444445,1166.076388888889,0.0,0,0,0,1,0,0,0,0
2019-06-10,6.595833333333331,282.8541666666667,4.408333333333333,11.70347222222222,25.1673611111111,30.20138888888889,25.419444444444444,24.917361111111113,334.5763888888889,,,5.606944444444444,4.739583333333332,1166.3958333333333,0.0,0,0,1,0,0,0,0,0
2019-06-11,5.913986013986013,201.33566433566435,3.797202797202796,16.82867132867133,27.51678321678323,24.552447552447553,27.814685314685303,27.23006993006993,322.84615384615387,,,4.979720279720278,4.127972027972026,1182.5314685314686,0.0,0,0,0,1,0,0,0,0
2019-06-12,6.354166666666668,267.7916666666667,4.460416666666668,12.924305555555545,23.684027777777782,51.326388888888886,23.95069444444445,23.447222222222226,308.1458333333333,,,5.5555555555555545,4.714583333333334,1165.888888888889,0.0,0,0,0,1,0,0,0,0
2019-06-13,6.724305555555555,294.84722222222223,4.6951388888888905,12.08472222222222,21.01319444444445,70.05555555555556,21.215277777777786,20.811111111111114,311.6736111111111,,,5.882638888888889,4.998611111111113,1182.0277777777778,0.0,0,0,1,0,0,0,0,0
2019-06-14,5.009027777777781,283.93055555555554,3.459722222222222,13.581249999999999,21.609027777777776,64.1875,21.852083333333326,21.379166666666666,273.9513888888889,,,4.394444444444444,3.7534722222222214,1166.9930555555557,0.0,0,0,1,0,0,0,0,0
