,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-East,South-West,East,North-East,North,West,South
2019-02-15,6.654861111111114,167.84027777777777,3.969444444444443,14.804166666666667,10.764583333333338,75.86111111111111,10.884027777777781,10.643055555555557,,,,5.237500000000002,4.345833333333333,1181.4722222222222,0.11458333333333336,1,0,0,0,0,0,0,0
2019-02-16,4.1937500000000005,165.68055555555554,2.279861111111112,22.97708333333334,11.275000000000002,87.47222222222223,11.429166666666662,11.132638888888893,,,,3.2819444444444437,2.6506944444444445,1182.8402777777778,0.26458333333333345,1,0,0,0,0,0,0,0
2019-02-17,2.7965277777777784,159.40972222222223,1.6118055555555548,20.07291666666667,10.529166666666672,83.25694444444444,10.688888888888883,10.374305555555559,,,,2.2736111111111117,1.8458333333333334,1182.576388888889,0.008333333333333337,1,0,0,0,0,0,0,0
2019-02-18,2.7286713286713296,184.93706293706293,1.5391608391608398,16.51118881118881,10.374125874125875,79.08391608391608,10.520979020979022,10.223076923076924,,,,2.1832167832167846,1.7419580419580423,1183.1748251748252,0.0,0,0,1,0,0,0,0,0
2019-02-19,2.1486111111111104,182.97222222222223,1.0819444444444435,20.411111111111108,11.965277777777773,81.45138888888889,12.118055555555557,11.827777777777778,,,,1.6416666666666675,1.2284722222222213,1182.8333333333333,0.0006944444444444445,0,0,1,0,0,0,0,0
2019-02-20,1.7229166666666669,169.375,0.9708333333333332,18.136805555555558,12.054861111111112,84.0625,12.16736111111111,11.94097222222222,,,,1.4437499999999994,1.1298611111111112,1182.986111111111,0.004861111111111111,1,0,0,0,0,0,0,0
2019-02-21,2.329166666666667,196.96527777777777,1.281944444444444,19.41458333333334,11.686111111111117,79.375,11.859027777777776,11.500694444444441,,,,1.8937499999999992,1.4618055555555547,1181.7847222222222,0.0006944444444444445,0,0,1,0,0,0,0,0
2019-02-22,2.154861111111111,198.21527777777777,1.1625,21.23819444444443,11.340277777777779,80.125,11.50902777777777,11.176388888888887,,,,1.7395833333333328,1.336805555555555,1181.9375,0.0,0,0,1,0,0,0,0,0
2019-02-23,2.5465277777777775,198.78472222222223,1.4222222222222227,19.856249999999996,11.78263888888889,81.97916666666667,11.969444444444443,11.602777777777776,,,,2.0340277777777778,1.598611111111111,1182.201388888889,0.0,0,0,1,0,0,0,0,0
2019-02-24,3.2493055555555563,159.53472222222223,1.9666666666666677,19.97916666666667,12.927777777777774,78.02777777777777,13.088888888888894,12.765277777777778,,,,2.6583333333333345,2.184722222222222,1182.375,0.0,1,0,0,0,0,0,0,0
2019-02-25,6.732638888888889,115.93055555555556,4.072916666666665,15.28263888888889,18.133333333333336,48.576388888888886,18.331944444444442,17.92083333333334,,,,5.194444444444443,4.287499999999999,1182.8333333333333,0.0,1,0,0,0,0,0,0,0
