,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-East,North-West,South-East,South-West,West,East,South,North
2019-04-11,5.461805555555554,189.02083333333334,2.9722222222222228,20.03611111111111,14.13541666666666,77.90972222222223,14.266666666666664,14.004861111111108,305.0833333333333,,,4.115277777777777,3.1881944444444446,1166.7569444444443,0.0,0,0,0,1,0,0,0,0
2019-04-12,9.272222222222227,53.5,6.400694444444441,13.576388888888888,14.899305555555555,76.43055555555556,15.009027777777785,14.778472222222227,308.6666666666667,,,7.543055555555554,6.60625,1165.576388888889,0.0,1,0,0,0,0,0,0,0
2019-04-13,9.131250000000001,83.49305555555556,6.240277777777776,12.011111111111106,22.094444444444438,32.333333333333336,22.22986111111111,21.953472222222217,302.4166666666667,,,7.586805555555554,6.539583333333332,1182.3680555555557,0.0,1,0,0,0,0,0,0,0
2019-04-14,13.109722222222222,219.52777777777777,7.743749999999996,20.520138888888887,17.078472222222228,72.92361111111111,17.196527777777774,16.959722222222233,95.32638888888889,,,9.681250000000006,8.073611111111106,1181.798611111111,0.0,0,0,0,1,0,0,0,0
2019-04-15,4.256250000000001,210.10416666666666,2.7256944444444446,18.76736111111111,13.519444444444444,89.27083333333333,13.639583333333333,13.402083333333323,85.90277777777777,,,3.5486111111111125,3.015277777777779,1181.5208333333333,0.014583333333333334,0,0,0,1,0,0,0,0
2019-04-16,4.906249999999997,228.34027777777777,3.0673611111111097,17.850694444444454,13.31180555555556,88.28472222222223,13.440277777777776,13.18611111111112,257.02777777777777,,,3.9888888888888903,3.3062500000000017,1182.5069444444443,0.027083333333333338,0,0,0,1,0,0,0,0
2019-04-17,7.929861111111113,249.0625,4.790972222222222,17.207638888888887,12.932638888888885,88.34027777777777,13.046527777777776,12.829861111111114,176.52777777777777,,,6.181250000000002,5.090277777777775,1182.2222222222222,0.0,0,0,0,1,0,0,0,0
2019-04-18,7.279861111111109,250.5625,4.444444444444442,17.227083333333336,12.811111111111119,80.34027777777777,12.957638888888887,12.673611111111112,238.24305555555554,,,5.672916666666664,4.701388888888889,1182.4791666666667,0.0,0,0,0,1,0,0,0,0
2019-04-19,10.324305555555558,247.54861111111111,5.940277777777775,20.16250000000001,12.15833333333333,80.73611111111111,12.334722222222222,11.974305555555556,245.84027777777777,,,7.553472222222224,6.297916666666663,1181.923611111111,0.03125,0,0,0,1,0,0,0,0
2019-04-20,9.54027777777778,245.58333333333334,5.210416666666667,21.442361111111108,12.395833333333336,81.83333333333333,12.556944444444438,12.241666666666665,249.15277777777777,,,6.821527777777777,5.525000000000001,1165.4375,0.025,0,0,0,1,0,0,0,0
2019-04-21,10.118055555555548,263.5486111111111,5.613888888888891,19.434027777777786,10.19583333333333,75.93055555555556,10.372222222222225,10.018055555555556,211.20138888888889,,,7.363888888888886,6.012499999999998,1164.5277777777778,0.022916666666666672,0,0,1,0,0,0,0,0
2019-04-22,8.91736111111111,268.88194444444446,5.397916666666668,17.158333333333335,11.539583333333328,77.83333333333333,11.663194444444445,11.423611111111109,155.3125,,,6.757638888888892,5.690277777777776,1182.201388888889,0.02013888888888889,0,0,0,1,0,0,0,0
2019-04-23,6.136111111111109,190.77083333333334,3.629166666666666,18.656944444444445,13.384027777777773,70.90277777777777,13.506944444444438,13.260416666666663,323.5416666666667,,,4.825694444444445,3.872222222222224,1183.25,0.0,0,0,0,1,0,0,0,0
2019-04-24,9.180555555555554,65.38888888888889,6.639583333333333,12.085416666666667,15.478472222222223,62.5625,15.644444444444442,15.313888888888894,305.36805555555554,,,7.715972222222222,6.89375,1182.7430555555557,0.0,1,0,0,0,0,0,0,0
2019-04-25,8.455555555555561,70.44444444444444,5.991666666666667,13.150694444444438,18.609722222222217,36.583333333333336,18.761111111111113,18.44791666666667,299.22222222222223,,,7.027777777777778,6.219444444444445,1165.1180555555557,0.0,1,0,0,0,0,0,0,0
2019-04-26,8.015972222222219,74.875,5.565972222222222,14.263888888888895,20.434027777777775,36.6875,20.613888888888894,20.25069444444445,309.77777777777777,,,6.641666666666669,5.795138888888889,1181.5972222222222,0.0,1,0,0,0,0,0,0,0
2019-04-27,6.050694444444447,95.09027777777777,4.250000000000001,13.383333333333333,21.230555555555558,30.5625,21.37291666666666,21.09652777777777,255.06944444444446,,,5.042361111111111,4.433333333333334,1181.5347222222222,0.0,0,1,0,0,0,0,0,0
2019-04-28,4.3500000000000005,106.65972222222223,2.839583333333334,18.213194444444436,21.690972222222214,36.27777777777778,21.86874999999999,21.511111111111106,324.77777777777777,,,3.5243055555555567,3.0076388888888888,1181.9027777777778,0.0,0,1,0,0,0,0,0,0
2019-04-29,4.310416666666666,91.39583333333333,3.05625,14.137499999999996,23.60069444444444,31.666666666666668,23.796527777777776,23.404861111111106,302.69444444444446,,,3.699999999999999,3.2541666666666678,1180.9375,0.0,0,1,0,0,0,0,0,0
2019-04-30,5.529166666666667,203.26388888888889,3.818055555555556,13.509027777777774,21.020833333333332,44.88194444444444,21.196527777777792,20.861805555555563,260.9375,,,4.5881944444444445,4.064583333333335,1182.701388888889,0.0,0,0,0,1,0,0,0,0
2019-05-01,6.504895104895102,91.9020979020979,4.692307692307692,11.349650349650348,23.161538461538463,39.28671328671329,23.318881118881126,22.997902097902106,299.5244755244755,,,5.46853146853147,4.891608391608389,1162.7832167832169,0.0,1,0,0,0,0,0,0,0
2019-05-02,7.437499999999996,223.67361111111111,5.034027777777778,14.506944444444445,23.78333333333334,41.00694444444444,24.077777777777772,23.511805555555547,188.23611111111111,,,6.204861111111112,5.465277777777776,1182.9652777777778,0.0,0,0,0,1,0,0,0,0
2019-05-03,6.738194444444442,198.4375,3.745138888888887,20.890972222222228,17.654861111111103,68.04166666666667,17.793749999999974,17.525694444444436,322.59027777777777,,,5.025694444444444,4.016666666666667,1182.4791666666667,0.0,0,0,0,1,0,0,0,0
2019-05-04,7.102777777777778,193.95833333333334,4.854166666666666,14.14444444444445,15.515972222222217,85.65277777777777,15.641666666666673,15.38888888888889,308.7986111111111,,,5.947916666666668,5.091666666666666,1166.5972222222222,0.0,0,0,0,1,0,0,0,0
2019-05-05,7.327083333333331,79.13888888888889,5.5069444444444455,10.622222222222216,22.176388888888876,44.90972222222222,22.37916666666667,21.979861111111106,329.00694444444446,,,6.369444444444437,5.750694444444446,1165.576388888889,0.0,1,0,0,0,0,0,0,0
2019-05-06,8.497902097902095,180.64335664335664,5.498601398601398,18.77202797202797,24.316783216783207,41.47552447552447,24.544055944055955,24.076923076923073,206.51048951048952,,,6.830069930069931,5.873426573426575,1178.2377622377621,0.0,0,1,0,0,0,0,0,0
2019-05-07,7.736805555555557,261.4166666666667,4.378472222222221,19.376388888888886,15.935416666666669,84.13888888888889,16.06736111111111,15.808333333333337,232.88888888888889,,,5.773611111111115,4.692361111111109,1181.7083333333333,0.0,0,0,0,1,0,0,0,0
2019-05-08,5.544444444444441,275.28472222222223,2.838194444444444,23.909722222222232,15.65069444444444,74.59027777777777,15.778472222222227,15.521527777777774,300.69444444444446,,,4.120833333333334,3.0888888888888886,1181.2847222222222,0.001388888888888889,0,0,1,0,0,0,0,0
2019-05-09,5.592086330935249,287.68345323741005,2.766906474820144,24.787769784172657,15.338129496402878,71.5251798561151,15.484172661870499,15.188489208633092,290.67625899280574,,,4.015107913669065,3.020143884892085,1156.2589928057555,0.0,0,0,1,0,0,0,0,0
2019-05-10,5.4541666666666675,225.15277777777777,2.79236111111111,23.273611111111123,15.51041666666667,71.89583333333333,15.649999999999999,15.36527777777777,321.8125,,,4.07638888888889,3.0326388888888904,1166.1944444444443,0.0,0,0,0,1,0,0,0,0
2019-05-11,5.92777777777778,100.65277777777777,4.084027777777781,13.340972222222218,16.777083333333334,68.17361111111111,16.94583333333334,16.60069444444445,345.8611111111111,,,4.959027777777777,4.288888888888892,1182.5555555555557,0.0,1,0,0,0,0,0,0,0
2019-05-12,8.86597222222222,43.166666666666664,6.213888888888889,13.249305555555551,21.602083333333326,39.298611111111114,21.777777777777757,21.419444444444448,342.69444444444446,,,7.180555555555557,6.42777777777778,1165.263888888889,0.0,1,0,0,0,0,0,0,0
2019-05-13,10.024999999999997,49.63194444444444,7.038194444444438,12.958333333333334,23.64374999999999,22.479166666666668,23.781944444444434,23.509722222222237,349.0416666666667,,,8.168749999999996,7.240277777777775,1182.4791666666667,0.0,1,0,0,0,0,0,0,0
2019-05-14,7.486111111111111,149.52083333333334,5.215277777777777,16.238194444444446,24.088888888888885,28.57638888888889,24.288888888888888,23.86874999999999,343.34722222222223,,,6.159722222222222,5.465972222222219,1165.1805555555557,0.0,0,1,0,0,0,0,0,0
2019-05-15,7.657638888888893,143.86805555555554,5.164583333333334,14.468749999999993,27.200694444444444,26.09027777777778,27.40138888888889,26.997916666666683,332.875,,,6.16597222222222,5.425694444444444,1182.111111111111,0.0,0,1,0,0,0,0,0,0
2019-05-16,5.775000000000002,126.125,3.842361111111112,19.353472222222226,26.47430555555555,32.52777777777778,26.699305555555544,26.23333333333334,329.09027777777777,,,4.809027777777777,4.090972222222223,1181.7916666666667,0.0,0,1,0,0,0,0,0,0
2019-05-17,8.990277777777777,181.40972222222223,6.0465277777777775,15.933333333333337,24.76041666666666,50.041666666666664,24.962500000000013,24.56041666666666,309.9166666666667,,,7.3118055555555515,6.348611111111108,1181.451388888889,0.0,0,0,0,1,0,0,0,0
2019-05-18,5.335416666666666,205.8125,3.6569444444444454,15.103472222222223,20.107638888888882,49.354166666666664,20.277083333333348,19.944444444444446,344.9861111111111,,,4.490972222222222,3.8965277777777754,1165.138888888889,0.0,0,0,0,1,0,0,0,0
2019-05-19,5.34236111111111,206.81944444444446,2.8,25.989583333333336,18.984722222222217,75.17361111111111,19.123611111111114,18.83472222222222,333.9236111111111,,,3.9319444444444454,3.0180555555555553,1181.673611111111,0.0,0,0,0,1,0,0,0,0
2019-05-20,7.071527777777778,105.51388888888889,4.13402777777778,20.755555555555564,20.109722222222217,72.55555555555556,20.26111111111111,19.945138888888877,337.7916666666667,,,5.315277777777776,4.3361111111111095,1182.111111111111,0.0,1,0,0,0,0,0,0,0
2019-05-21,5.491666666666667,84.79861111111111,3.6145833333333335,20.404861111111124,24.95347222222223,39.770833333333336,25.120833333333334,24.782638888888883,335.4166666666667,,,4.442361111111111,3.8479166666666647,1182.1458333333333,0.0,1,0,0,0,0,0,0,0
2019-05-22,5.1909722222222205,52.25,3.724999999999999,13.481944444444448,28.974305555555546,19.305555555555557,29.14791666666666,28.79791666666667,329.34027777777777,,,4.325694444444444,3.8729166666666646,1182.1944444444443,0.0,1,0,0,0,0,0,0,0
2019-05-23,4.681944444444444,165.72222222222223,3.0243055555555567,16.160416666666663,34.00347222222225,10.6875,34.17291666666664,33.831249999999976,304.97222222222223,,,3.8361111111111104,3.22847222222222,1181.2916666666667,0.0,0,1,0,0,0,0,0,0
2019-05-24,7.020833333333333,213.57638888888889,4.898611111111112,13.422222222222222,31.393055555555577,24.194444444444443,31.60138888888891,31.195138888888906,261.71527777777777,,,5.929861111111113,5.169444444444446,1166.3125,0.0,0,0,0,1,0,0,0,0
2019-05-25,5.371527777777778,256.1458333333333,3.2701388888888885,22.311111111111117,20.827777777777783,79.66666666666667,20.9673611111111,20.67569444444445,325.2986111111111,,,4.256944444444443,3.516666666666667,1181.875,0.0,0,0,0,1,0,0,0,0
2019-05-26,6.036111111111111,227.63194444444446,3.2437499999999986,25.274999999999988,19.42708333333332,79.9375,19.55902777777777,19.284027777777773,320.40277777777777,,,4.517361111111111,3.502083333333334,1181.548611111111,0.0,0,0,0,1,0,0,0,0
2019-05-27,6.023611111111111,151.56944444444446,3.302777777777777,20.863194444444456,19.792361111111102,84.80555555555556,19.931944444444422,19.656944444444438,325.8611111111111,,,4.497222222222224,3.549305555555555,1181.923611111111,0.0,0,1,0,0,0,0,0,0
2019-05-28,7.650694444444442,154.56944444444446,4.336805555555556,22.75486111111111,21.334722222222222,73.95138888888889,21.449999999999985,21.206944444444442,340.8611111111111,,,5.625000000000001,4.561111111111113,1182.6180555555557,0.0,0,1,0,0,0,0,0,0
2019-05-29,9.259722222222221,58.354166666666664,5.874999999999998,15.674305555555557,24.843750000000007,46.263888888888886,25.018055555555552,24.677777777777777,350.86805555555554,,,7.1708333333333325,6.143055555555554,1183.548611111111,0.0,1,0,0,0,0,0,0,0
2019-05-30,9.877083333333333,34.06944444444444,6.736805555555556,13.012499999999998,29.227777777777767,24.28472222222222,29.39166666666667,29.061805555555548,339.6041666666667,,,7.960416666666664,6.986805555555559,1165.7430555555557,0.0,1,0,0,0,0,0,0,0
2019-05-31,7.404166666666664,142.15277777777777,4.595833333333333,17.573611111111113,28.592361111111114,29.59722222222222,28.76319444444444,28.415972222222237,313.0763888888889,,,5.743055555555558,4.842361111111112,1181.798611111111,0.0,0,1,0,0,0,0,0,0
2019-06-01,5.7277777777777805,254.40277777777777,4.033333333333331,12.59583333333333,22.980555555555554,69.90277777777777,23.19305555555556,22.780555555555544,337.5208333333333,,,4.7833333333333306,4.236111111111111,1182.4027777777778,0.0,0,0,0,1,0,0,0,0
2019-06-02,6.489436619718311,254.58450704225353,4.257042253521126,16.747183098591545,22.727464788732398,75.04929577464789,22.904225352112665,22.550000000000004,338.14084507042253,,,5.2176056338028145,4.500000000000001,1178.8169014084508,0.0,0,0,0,1,0,0,0,0
2019-06-03,8.856249999999998,152.10416666666666,5.018055555555554,22.672916666666673,25.699305555555544,44.604166666666664,25.88263888888888,25.501388888888886,334.0833333333333,,,6.453472222222222,5.337499999999997,1180.9375,0.0,0,1,0,0,0,0,0,0
2019-06-04,10.080555555555556,69.375,6.222916666666669,16.746527777777782,25.836111111111116,41.99305555555556,25.98541666666668,25.695138888888874,320.125,,,7.703472222222219,6.488194444444443,1183.138888888889,0.0,1,0,0,0,0,0,0,0
2019-06-05,10.256944444444445,61.375,6.653472222222223,14.97291666666667,26.171527777777772,43.18055555555556,26.331249999999997,26.012500000000003,308.3263888888889,,,7.973611111111108,6.937500000000002,1182.1319444444443,0.0,1,0,0,0,0,0,0,0
2019-06-06,11.995833333333335,49.81944444444444,7.736805555555552,16.59166666666667,23.746527777777782,55.138888888888886,23.93333333333333,23.563888888888886,209.35416666666666,,,9.287499999999998,8.020833333333336,1181.8194444444443,0.0,1,0,0,0,0,0,0,0
2019-06-07,9.80555555555555,96.59722222222223,6.183333333333331,16.48333333333333,22.934722222222227,64.63194444444444,23.077083333333324,22.790277777777803,336.1111111111111,,,7.53333333333333,6.459722222222222,1181.9027777777778,0.0,1,0,0,0,0,0,0,0
2019-06-08,6.218055555555555,261.0208333333333,3.477777777777778,23.057638888888892,21.581250000000004,86.41666666666667,21.697222222222234,21.466666666666672,263.2083333333333,,,4.740972222222223,3.7194444444444454,1183.236111111111,0.0,0,0,0,1,0,0,0,0
2019-06-09,6.743750000000002,247.70833333333334,4.69861111111111,13.60208333333333,20.522222222222222,86.81944444444444,20.656250000000014,20.407638888888897,303.8541666666667,,,5.673611111111111,4.931944444444448,1182.5902777777778,0.0,0,0,0,1,0,0,0,0
2019-06-10,4.027777777777778,225.11805555555554,2.564583333333333,18.10069444444444,23.879861111111104,50.1875,24.06319444444445,23.690972222222225,355.03472222222223,,,3.291666666666666,2.7756944444444427,1165.4930555555557,0.0,0,0,0,1,0,0,0,0
2019-06-11,4.501398601398603,186.5734265734266,3.0132867132867136,17.488111888111906,25.883216783216785,44.43356643356643,26.054545454545455,25.711888111888115,336.8041958041958,,,3.7496503496503517,3.1986013986013995,1183.937062937063,0.0,0,0,0,1,0,0,0,0
2019-06-12,6.304861111111111,245.98611111111111,4.02013888888889,15.753472222222225,22.721527777777776,74.58333333333333,22.862499999999997,22.584027777777777,294.13194444444446,,,5.140972222222221,4.29027777777778,1181.8819444444443,0.0,0,0,0,1,0,0,0,0
2019-06-13,7.061805555555555,256.0416666666667,4.365972222222221,16.581250000000004,21.091666666666686,84.72916666666667,21.242361111111116,20.94583333333334,244.13888888888889,,,5.603472222222225,4.637500000000002,1180.9791666666667,0.0,0,0,0,1,0,0,0,0
2019-06-14,6.163194444444444,220.96527777777777,3.585416666666668,19.471527777777787,21.6423611111111,83.26388888888889,21.76319444444446,21.520138888888884,313.18055555555554,,,4.864583333333335,3.8611111111111103,1181.6666666666667,0.0,0,0,0,1,0,0,0,0
2019-06-15,4.8319444444444475,214.27083333333334,2.7937499999999997,19.18472222222222,22.01805555555556,83.65972222222223,22.145833333333346,21.8951388888889,297.02777777777777,,,3.8249999999999997,3.0145833333333325,1181.1666666666667,0.0,0,0,0,1,0,0,0,0
2019-06-16,5.161805555555556,248.34722222222223,3.3048611111111112,15.177083333333323,23.465972222222216,64.41666666666667,23.60416666666667,23.32083333333332,338.59722222222223,,,4.230555555555558,3.5263888888888886,1166.138888888889,0.0,0,0,0,1,0,0,0,0
2019-06-17,7.862500000000003,241.54861111111111,4.788194444444446,17.127083333333335,21.768750000000004,84.73611111111111,21.89444444444445,21.654166666666658,228.8125,,,6.109027777777776,5.095833333333333,1183.1527777777778,0.0,0,0,0,1,0,0,0,0
2019-06-18,7.3923611111111125,240.31944444444446,4.916666666666667,13.68541666666667,21.429861111111105,89.03472222222223,21.54236111111111,21.306944444444444,210.83333333333334,,,6.050694444444445,5.152083333333332,1183.111111111111,0.0,0,0,0,1,0,0,0,0
2019-06-19,6.282638888888887,233.14583333333334,4.009027777777779,14.775694444444447,22.21736111111111,78.05555555555556,22.34305555555555,22.084722222222222,332.0138888888889,,,5.112499999999998,4.272916666666667,1181.423611111111,0.0,0,0,0,1,0,0,0,0
