,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-East,North-West,South-East,South-West,South,East,West,North
2019-02-15,14.81597222222222,221.03472222222223,9.311805555555553,16.62777777777778,,,,,66.3125,,,11.513888888888888,9.864583333333329,1181.9930555555557,0.14930555555555555,0,0,0,1,0,0,0,0
2019-02-16,9.129861111111111,225.60416666666666,5.041666666666665,21.053472222222226,,,,,60.916666666666664,,,6.594444444444443,5.475,1183.0833333333333,0.1340277777777778,0,0,0,1,0,0,0,0
2019-02-17,6.715277777777775,212.4375,4.29097222222222,18.201388888888882,,,,,205.02083333333334,,,5.325694444444444,4.534027777777776,1183.3402777777778,0.02291666666666667,0,0,0,1,0,0,0,0
2019-02-18,5.878472222222219,234.13194444444446,4.229861111111111,10.829166666666667,9.333333333333337,76.57894736842105,9.394736842105267,9.26666666666667,128.57638888888889,,,5.0152777777777775,4.443055555555556,1182.6805555555557,0.0,0,0,0,1,0,0,0,0
2019-02-19,6.144444444444446,239.65972222222223,4.40138888888889,11.374305555555551,10.070833333333336,88.0,10.172916666666666,9.972916666666668,101.23611111111111,,,5.197916666666665,4.608333333333332,1182.0902777777778,0.0006944444444444445,0,0,0,1,0,0,0,0
2019-02-20,3.583333333333334,238.33333333333334,2.364583333333334,16.197916666666664,10.899999999999999,82.48611111111111,10.992361111111109,10.818055555555548,105.23611111111111,,,3.0055555555555538,2.55763888888889,1182.3472222222222,0.0006944444444444445,0,0,0,1,0,0,0,0
2019-02-21,3.21111111111111,231.74305555555554,1.8763888888888884,19.774999999999984,11.493055555555559,72.5,11.623611111111115,11.371527777777784,181.15277777777777,,,2.5673611111111105,2.080555555555556,1165.2222222222222,0.0,0,0,0,1,0,0,0,0
2019-02-22,2.756944444444444,208.52083333333334,1.5638888888888884,17.04791666666667,11.125,76.15972222222223,11.243055555555554,10.995833333333335,154.40972222222223,,,2.1875,1.722916666666666,1166.423611111111,0.0,0,0,0,1,0,0,0,0
2019-02-23,3.6166666666666663,149.42361111111111,2.3041666666666663,15.52152777777777,11.388888888888895,75.86111111111111,11.54236111111111,11.245138888888887,162.71527777777777,,,2.9548611111111116,2.484722222222222,1181.861111111111,0.0,0,1,0,0,0,0,0,0
2019-02-24,6.452777777777779,92.18055555555556,4.402083333333333,12.500694444444447,13.049305555555566,63.791666666666664,13.179861111111109,12.91111111111111,219.15277777777777,,,5.432638888888891,4.629166666666668,1182.5416666666667,0.0,0,1,0,0,0,0,0,0
2019-02-25,12.723611111111111,85.40972222222223,8.754861111111111,11.886805555555558,16.20833333333333,43.36805555555556,16.299305555555545,16.10694444444444,205.95833333333334,,,10.286805555555555,9.02013888888889,1165.326388888889,0.0,1,0,0,0,0,0,0,0
2019-02-26,13.61666666666667,213.54545454545453,7.665909090909092,21.56818181818182,13.642424242424246,67.0530303030303,13.778787878787886,13.509848484848481,179.02272727272728,,,9.659090909090912,8.016666666666662,1248.780303030303,0.00984848484848485,0,0,0,1,0,0,0,0
2019-02-27,14.538194444444448,254.0,8.106944444444444,20.51527777777778,10.707638888888889,91.9375,10.852777777777776,10.563194444444441,89.26388888888889,,,10.23263888888889,8.560416666666669,1165.513888888889,0.12708333333333335,0,0,0,1,0,0,0,0
2019-02-28,14.780555555555562,267.3888888888889,8.289583333333336,19.541666666666668,8.849305555555551,79.3125,9.003472222222216,8.69027777777778,74.14583333333333,,,10.462499999999997,8.787500000000007,1180.8125,0.07083333333333332,0,0,0,1,0,0,0,0
2019-03-01,7.810416666666669,275.38194444444446,4.220138888888887,19.786805555555556,9.938888888888892,65.9375,10.06180555555556,9.81875,174.13194444444446,,,5.626388888888892,4.485416666666666,1182.763888888889,0.0076388888888888895,0,0,1,0,0,0,0,0
2019-03-02,8.891666666666664,228.77083333333334,6.072916666666667,13.812499999999996,9.783333333333331,89.61805555555556,9.898611111111107,9.6875,133.06944444444446,,,7.128472222222219,6.331249999999999,1184.125,0.05486111111111111,0,0,0,1,0,0,0,0
2019-03-03,9.41875,221.95833333333334,6.252777777777776,15.068750000000003,10.912500000000001,68.27083333333333,11.011111111111115,10.819444444444446,137.71527777777777,,,7.51736111111111,6.411805555555552,1165.5902777777778,0.011805555555555555,0,0,0,1,0,0,0,0
2019-03-04,7.916666666666663,229.99305555555554,5.097916666666667,14.943750000000001,10.91041666666667,91.0,11.015277777777778,10.80208333333334,140.80555555555554,,,6.21736111111111,5.334722222222222,1164.7083333333333,0.018750000000000003,0,0,0,1,0,0,0,0
2019-03-05,5.929861111111108,98.77083333333333,3.6388888888888906,15.079861111111114,11.917361111111113,84.375,12.021527777777779,11.815277777777778,213.50694444444446,,,4.572916666666666,3.843750000000001,1182.6875,0.0,1,0,0,0,0,0,0,0
2019-03-06,4.748611111111112,200.95138888888889,2.252083333333333,27.425694444444456,12.672916666666659,79.52083333333333,12.786111111111111,12.559027777777773,225.44444444444446,,,3.3333333333333326,2.4694444444444454,1181.673611111111,0.0,0,0,0,1,0,0,0,0
2019-03-07,6.954861111111111,270.9583333333333,4.107638888888889,16.749305555555548,11.522222222222227,84.82638888888889,11.608333333333336,11.440972222222227,98.86805555555556,,,5.340972222222219,4.356249999999999,1181.9791666666667,0.0,0,0,1,0,0,0,0,0
2019-03-08,6.559722222222224,207.73611111111111,3.4437499999999996,24.320138888888888,12.794444444444437,69.88888888888889,12.934027777777775,12.668749999999992,260.7708333333333,,,4.793749999999999,3.709027777777778,1181.6805555555557,0.0,0,0,0,1,0,0,0,0
2019-03-09,5.596527777777779,111.14583333333333,3.8194444444444446,14.310416666666665,12.365972222222217,61.923611111111114,12.495833333333328,12.23194444444444,259.125,,,4.613194444444445,4.000694444444445,1181.2916666666667,0.0,0,1,0,0,0,0,0,0
2019-03-10,5.80138888888889,243.47222222222223,3.3673611111111117,18.643749999999997,11.947222222222232,80.95138888888889,12.060416666666661,11.838888888888892,171.74305555555554,,,4.4111111111111105,3.5840277777777794,1181.0902777777778,0.0,0,0,0,1,0,0,0,0
2019-03-11,5.647916666666665,245.65277777777777,4.2354166666666675,9.753472222222223,11.568055555555553,88.57638888888889,11.654166666666661,11.484722222222212,104.21527777777777,,,4.925694444444443,4.440972222222221,1181.888888888889,0.0,0,0,0,1,0,0,0,0
2019-03-12,4.41736111111111,89.61111111111111,3.2069444444444466,10.295833333333336,15.755555555555553,60.076388888888886,15.918055555555547,15.572916666666666,229.0625,,,3.7888888888888883,3.375000000000001,1183.1527777777778,0.0,1,0,0,0,0,0,0,0
2019-03-13,8.959722222222219,206.11805555555554,5.502083333333334,18.004166666666656,15.904861111111115,54.270833333333336,16.106944444444437,15.691666666666663,226.69444444444446,,,6.913194444444446,5.875694444444445,1181.4097222222222,0.023611111111111114,0,0,0,1,0,0,0,0
2019-03-14,9.963888888888889,246.5,6.177083333333336,17.222916666666674,10.32152777777779,89.02777777777777,10.43263888888889,10.208333333333341,153.0625,,,7.558333333333334,6.481944444444442,1182.3333333333333,0.06527777777777777,0,0,0,1,0,0,0,0
