,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-West,North,East,West,South-East,South,North-East
2019-05-04,3.8173611111111097,211.61805555555554,1.8833333333333329,26.867361111111116,19.02430555555555,76.77777777777777,19.185416666666665,18.86527777777779,,,,2.840972222222222,2.127083333333334,1181.9305555555557,0.0,0,1,0,0,0,0,0,0
2019-05-05,2.3125,182.57638888888889,1.0993055555555558,32.87291666666667,22.97152777777779,59.298611111111114,23.176388888888884,22.778472222222227,,,,1.8305555555555548,1.3020833333333335,1182.0902777777778,0.0,1,0,0,0,0,0,0,0
2019-05-06,4.095804195804196,176.66433566433565,2.0538461538461528,36.35664335664335,25.731468531468536,44.72027972027972,25.93076923076923,25.527972027972034,,,,3.2447552447552446,2.356643356643357,1178.0839160839162,0.0,1,0,0,0,0,0,0,0
2019-05-07,4.416666666666666,245.02777777777777,2.065972222222222,30.395138888888898,20.39861111111112,66.26388888888889,20.572222222222234,20.231944444444444,,,,3.193750000000001,2.320138888888889,1165.0347222222222,0.0,0,1,0,0,0,0,0,0
2019-05-08,4.1520833333333345,235.68055555555554,1.8840277777777779,30.775694444444444,18.850694444444454,68.13194444444444,19.015972222222217,18.702777777777783,,,,2.9791666666666665,2.1013888888888888,1166.0208333333333,0.0,0,1,0,0,0,0,0,0
2019-05-09,4.072262773722628,209.04379562043795,1.8503649635036497,31.41532846715327,17.554744525547452,68.72992700729927,17.732846715328474,17.38394160583943,,,,2.913138686131387,2.062773722627736,1146.7007299270074,0.0,0,1,0,0,0,0,0,0
2019-05-10,3.3715277777777795,215.52083333333334,1.5631944444444446,28.17430555555556,17.542361111111113,66.35416666666667,17.714583333333344,17.36527777777779,,,,2.4736111111111114,1.7534722222222223,1183.3958333333333,0.0,0,1,0,0,0,0,0,0
2019-05-11,2.2729166666666667,180.24305555555554,1.025694444444444,33.57777777777777,19.581250000000004,64.3125,19.77291666666666,19.390972222222228,,,,1.7409722222222221,1.2083333333333328,1165.9375,0.0,0,1,0,0,0,0,0,0
2019-05-12,3.214583333333334,192.30555555555554,1.5194444444444446,30.35625000000002,23.377777777777794,49.638888888888886,23.577083333333334,23.16805555555555,,,,2.344444444444445,1.7111111111111117,1181.75,0.0,0,1,0,0,0,0,0,0
2019-05-13,3.527083333333334,188.69444444444446,1.6250000000000002,39.94722222222223,24.82777777777776,42.986111111111114,25.037500000000005,24.603472222222223,,,,2.6812500000000004,1.848611111111111,1181.9652777777778,0.0,0,1,0,0,0,0,0,0
2019-05-14,2.2319444444444443,190.125,1.020833333333333,33.69652777777779,25.9048611111111,45.22222222222222,26.130555555555553,25.698611111111113,,,,1.7048611111111103,1.2062500000000003,1181.2291666666667,0.0,0,1,0,0,0,0,0,0
2019-05-15,4.518749999999999,163.83333333333334,2.1826388888888886,44.29791666666665,28.707638888888866,41.09722222222222,28.937499999999986,28.4611111111111,,,,3.4618055555555554,2.4611111111111104,1164.8125,0.0,0,1,0,0,0,0,0,0
2019-05-16,3.2972222222222225,190.99305555555554,1.5569444444444447,38.2138888888889,27.30972222222224,47.06944444444444,27.52430555555555,27.09444444444443,,,,2.512500000000001,1.7826388888888884,1181.486111111111,0.0,0,1,0,0,0,0,0,0
2019-05-17,3.3194444444444438,180.22916666666666,1.6527777777777777,29.30902777777778,26.158333333333324,49.138888888888886,26.37083333333334,25.946527777777785,,,,2.5215277777777767,1.8923611111111112,1182.6805555555557,0.0,0,1,0,0,0,0,0,0
2019-05-18,3.6736111111111125,228.69444444444446,1.877083333333333,26.675000000000004,22.663194444444436,57.666666666666664,22.84236111111111,22.475000000000005,,,,2.7541666666666678,2.0881944444444445,1181.0694444444443,0.0,0,1,0,0,0,0,0,0
2019-05-19,3.6881944444444437,188.18055555555554,1.6798611111111104,34.99652777777777,21.98958333333334,56.44444444444444,22.18472222222222,21.79513888888889,,,,2.712499999999998,1.9076388888888889,1182.1458333333333,0.0,0,1,0,0,0,0,0,0
2019-05-20,3.1249999999999996,180.07638888888889,1.389583333333333,33.475694444444464,24.522222222222226,59.979166666666664,24.701388888888886,24.349305555555553,,,,2.2416666666666654,1.5986111111111112,1183.0694444444443,0.0,1,0,0,0,0,0,0,0
2019-05-21,2.5999999999999996,192.21527777777777,1.2187500000000002,33.109027777777776,26.374305555555562,50.145833333333336,26.579861111111107,26.176388888888876,,,,1.9659722222222225,1.4215277777777782,1182.7916666666667,0.0,0,1,0,0,0,0,0,0
2019-05-22,2.617361111111112,214.34027777777777,1.2999999999999998,25.600694444444457,27.690277777777766,42.041666666666664,27.888194444444434,27.492361111111112,,,,1.9875000000000012,1.4861111111111116,1165.888888888889,0.0,0,1,0,0,0,0,0,0
2019-05-23,2.237499999999999,190.75,1.228472222222222,24.18819444444444,29.26041666666667,39.03472222222222,29.439583333333335,29.059722222222224,,,,1.788888888888889,1.381944444444445,1183.3680555555557,0.0,0,1,0,0,0,0,0,0
2019-05-24,2.309722222222223,173.88194444444446,1.1611111111111112,33.35277777777779,29.798611111111104,39.30555555555556,30.019444444444453,29.57847222222225,,,,1.8569444444444443,1.342361111111112,1183.125,0.0,1,0,0,0,0,0,0,0
2019-05-25,3.285416666666668,150.98611111111111,1.5333333333333334,31.625000000000007,25.24236111111112,56.729166666666664,25.431944444444454,25.05069444444445,,,,2.4729166666666673,1.7541666666666667,1183.2847222222222,0.0,1,0,0,0,0,0,0,0
2019-05-26,2.876388888888888,207.1875,1.3076388888888895,33.7513888888889,23.100694444444443,63.875,23.29305555555557,22.903472222222227,,,,2.1506944444444454,1.5166666666666666,1181.576388888889,0.0,0,1,0,0,0,0,0,0
2019-05-27,2.5673611111111105,193.82638888888889,1.2111111111111106,32.027777777777764,24.796527777777765,68.43055555555556,24.972916666666666,24.61597222222222,,,,1.9472222222222217,1.4055555555555554,1181.5902777777778,0.0,1,0,0,0,0,0,0,0
2019-05-28,2.5819444444444444,183.88888888888889,1.1520833333333336,34.12013888888888,26.754166666666674,65.34027777777777,26.934027777777782,26.566666666666656,,,,1.9701388888888889,1.3499999999999999,1182.7152777777778,0.0,1,0,0,0,0,0,0,0
2019-05-29,2.7034722222222225,177.40972222222223,1.200694444444444,34.818750000000016,28.647222222222226,55.5625,28.871527777777786,28.420833333333338,,,,1.9868055555555546,1.3930555555555548,1166.3541666666667,0.0,1,0,0,0,0,0,0,0
2019-05-30,3.172222222222222,205.71527777777777,1.4604166666666663,34.35972222222219,30.79444444444443,34.09027777777778,31.008333333333344,30.57916666666666,,,,2.322916666666666,1.6618055555555553,1165.6180555555557,0.0,0,1,0,0,0,0,0,0
2019-05-31,3.3256944444444447,180.11111111111111,1.4777777777777776,37.06180555555554,30.94097222222221,34.479166666666664,31.14583333333334,30.720138888888894,,,,2.434027777777778,1.7062500000000003,1182.4444444444443,0.0,1,0,0,0,0,0,0,0
2019-06-01,2.9499999999999997,189.25694444444446,1.3527777777777779,32.933333333333316,28.552083333333346,42.513888888888886,28.75694444444445,28.36874999999999,,,,2.129166666666666,1.5499999999999998,1182.2916666666667,0.0,0,1,0,0,0,0,0,0
2019-06-02,3.0722222222222233,198.24305555555554,1.3597222222222227,35.673611111111086,27.007638888888895,58.708333333333336,27.209722222222226,26.80555555555555,,,,2.2125000000000017,1.563194444444444,1180.75,0.0,0,1,0,0,0,0,0,0
2019-06-03,4.034722222222221,200.59722222222223,1.7055555555555555,37.62847222222222,29.076388888888896,51.298611111111114,29.26666666666666,28.86805555555556,,,,2.864583333333333,1.9701388888888889,1182.513888888889,0.0,0,1,0,0,0,0,0,0
2019-06-04,4.127083333333334,207.90972222222223,1.8298611111111112,30.419444444444448,29.203472222222224,41.40277777777778,29.39027777777779,29.019444444444453,,,,2.929166666666666,2.0694444444444455,1181.986111111111,0.0,0,1,0,0,0,0,0,0
2019-06-05,4.229861111111113,232.48611111111111,1.9791666666666663,32.6861111111111,29.965734265734255,40.576388888888886,30.15454545454545,29.786713286713287,,,,3.0263888888888886,2.2277777777777783,1182.0277777777778,0.0,0,1,0,0,0,0,0,0
2019-06-06,3.1284722222222214,195.27777777777777,1.4409722222222217,36.90833333333332,29.706944444444446,42.798611111111114,29.877083333333328,29.53958333333335,,,,2.404861111111111,1.6881944444444439,1165.7222222222222,0.0006944444444444445,1,0,0,0,0,0,0,0
2019-06-07,4.508333333333334,213.55555555555554,2.02013888888889,32.340972222222234,29.417361111111127,35.104166666666664,29.620833333333337,29.227777777777785,,,,3.171527777777778,2.2631944444444456,1181.8680555555557,0.0,0,1,0,0,0,0,0,0
2019-06-08,3.311805555555556,197.8125,1.5652777777777778,34.120138888888896,27.39513888888889,59.0,27.56041666666667,27.240972222222236,,,,2.4701388888888896,1.788194444444444,1181.3055555555557,0.0,0,1,0,0,0,0,0,0
2019-06-09,2.7055555555555553,191.95833333333334,1.2784722222222227,29.97708333333334,26.588194444444447,64.07638888888889,26.743750000000002,26.424305555555552,,,,2.058333333333334,1.4791666666666665,1181.8402777777778,0.0,0,1,0,0,0,0,0,0
2019-06-10,2.7291666666666674,204.26388888888889,1.2673611111111112,30.50277777777777,26.080555555555552,49.11805555555556,26.286111111111115,25.885416666666675,,,,2.0708333333333333,1.475000000000001,1182.625,0.0,0,1,0,0,0,0,0,0
2019-06-11,2.80625,212.23611111111111,1.303472222222222,33.88055555555556,26.99166666666666,44.083333333333336,27.17500000000001,26.797916666666666,,,,2.1104166666666657,1.486111111111111,1181.923611111111,0.0,0,1,0,0,0,0,0,0
2019-06-12,3.5055555555555546,230.65972222222223,1.6743055555555555,27.296527777777772,26.53333333333335,53.166666666666664,26.727777777777774,26.35138888888889,,,,2.536111111111112,1.872916666666667,1182.2291666666667,0.0,0,1,0,0,0,0,0,0
2019-06-13,3.3847222222222224,211.73611111111111,1.559027777777777,28.279166666666654,24.94652777777777,63.90277777777778,25.113888888888898,24.787499999999998,,,,2.4861111111111116,1.762499999999999,1181.798611111111,0.0,0,1,0,0,0,0,0,0
2019-06-14,3.452777777777778,215.49305555555554,1.5979166666666673,30.024305555555568,25.296527777777772,63.43055555555556,25.46527777777778,25.12430555555555,,,,2.526388888888888,1.8013888888888892,1165.6180555555557,0.0,0,1,0,0,0,0,0,0
2019-06-15,3.3583333333333325,216.03472222222223,1.6402777777777773,26.706249999999997,26.386805555555554,64.63194444444444,26.524305555555557,26.24861111111111,,,,2.5020833333333328,1.8243055555555558,1165.8055555555557,0.0,0,1,0,0,0,0,0,0
2019-06-16,2.968055555555556,221.04166666666666,1.392361111111111,28.3875,26.663888888888895,57.22222222222222,26.84583333333333,26.488194444444442,,,,2.192361111111111,1.5680555555555555,1181.013888888889,0.0,0,1,0,0,0,0,0,0
2019-06-17,3.477777777777778,202.51388888888889,1.655555555555556,27.048611111111118,26.341666666666654,58.638888888888886,26.523611111111105,26.18055555555554,,,,2.568055555555555,1.8715277777777786,1166.2708333333333,0.0,0,1,0,0,0,0,0,0
2019-06-18,3.159722222222223,204.30555555555554,1.470833333333333,31.501388888888886,25.979166666666664,63.80555555555556,26.16250000000001,25.805555555555564,,,,2.3666666666666676,1.6756944444444448,1166.6180555555557,0.0,0,1,0,0,0,0,0,0
2019-06-19,3.1333333333333333,233.17361111111111,1.5173611111111116,25.653472222222227,25.781944444444438,62.84027777777778,25.945138888888895,25.62152777777779,,,,2.3277777777777775,1.6861111111111118,1182.3819444444443,0.0,0,1,0,0,0,0,0,0
