,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-East,North-West,South-East,South-West,South,East,West,North
2019-02-15,9.889583333333334,212.46527777777777,5.979166666666668,14.263194444444443,10.097916666666668,73.45833333333333,10.225694444444441,9.980555555555561,138.38888888888889,,,7.549999999999997,6.369444444444444,1165.875,0.06319444444444443,0,0,0,1,0,0,0,0
2019-02-16,6.332638888888892,203.90277777777777,4.017361111111108,12.426388888888887,9.503472222222221,97.96527777777777,9.625000000000002,9.385416666666664,76.83333333333333,,,5.09652777777778,4.370833333333335,1181.7708333333333,0.18333333333333332,0,0,0,1,0,0,0,0
2019-02-17,3.995833333333335,143.375,2.7874999999999996,11.719444444444445,10.443055555555555,83.3125,10.591666666666667,10.278472222222222,198.68055555555554,,,3.4027777777777777,2.9861111111111103,1182.2291666666667,0.002777777777777778,0,1,0,0,0,0,0,0
2019-02-18,4.146153846153845,185.6083916083916,2.830069930069931,11.955244755244756,9.233566433566429,87.0,9.354545454545452,9.11328671328671,117.12587412587412,,,3.4902097902097897,3.0258741258741257,1166.2307692307693,0.008391608391608393,0,0,0,1,0,0,0,0
2019-02-19,5.010416666666666,218.47222222222223,3.3715277777777763,11.729861111111111,11.153472222222216,88.94444444444444,11.295833333333327,11.020833333333336,166.52777777777777,,,4.111805555555557,3.5715277777777774,1181.986111111111,0.0006944444444444445,0,0,0,1,0,0,0,0
2019-02-20,3.015972222222222,228.56944444444446,2.0694444444444446,10.693750000000001,11.507638888888884,89.58333333333333,11.593055555555557,11.414583333333328,89.88888888888889,,,2.529861111111112,2.218055555555556,1181.638888888889,0.0062499999999999995,0,0,0,1,0,0,0,0
2019-02-21,2.635416666666667,177.25694444444446,1.8861111111111104,10.740277777777775,11.734722222222219,83.625,11.878472222222221,11.600694444444432,193.25,,,2.3291666666666675,2.0645833333333323,1164.9583333333333,0.005555555555555556,0,1,0,0,0,0,0,0
2019-02-22,2.5499999999999994,185.73611111111111,1.8125000000000004,10.49027777777778,11.577777777777781,80.46527777777777,11.719444444444441,11.430555555555557,190.0625,,,2.2500000000000018,1.961805555555556,1181.7916666666667,0.0,0,0,0,1,0,0,0,0
2019-02-23,2.5118055555555556,150.72916666666666,1.7638888888888884,11.001388888888885,11.620833333333328,85.03472222222223,11.759722222222218,11.465972222222218,145.63888888888889,,,2.2020833333333343,1.9256944444444448,1181.3402777777778,0.022916666666666672,0,1,0,0,0,0,0,0
2019-02-24,5.0062500000000005,97.875,3.671527777777778,10.009027777777774,12.562499999999993,78.24305555555556,12.718055555555555,12.421527777777772,205.35416666666666,,,4.345833333333336,3.855555555555556,1183.1875,0.0,0,1,0,0,0,0,0,0
2019-02-25,9.878472222222218,77.35416666666667,7.372916666666664,7.100694444444439,15.695138888888888,57.8125,15.836111111111117,15.559722222222222,208.88888888888889,,,8.375694444444447,7.556944444444446,1166.423611111111,0.0,1,0,0,0,0,0,0,0
2019-02-26,9.743750000000004,195.83333333333334,6.544444444444447,10.602777777777776,14.46875,65.93055555555556,14.631944444444457,14.301388888888887,186.59722222222223,,,7.905555555555556,6.853472222222225,1181.6319444444443,0.0,0,0,0,1,0,0,0,0
2019-02-27,11.816666666666666,249.06944444444446,8.261111111111113,8.772222222222224,12.190972222222221,92.29861111111111,12.346527777777775,12.04375,129.10416666666666,,,9.705555555555556,8.614583333333336,1180.8541666666667,0.09999999999999999,0,0,0,1,0,0,0,0
2019-02-28,13.770833333333337,268.8888888888889,9.579861111111112,8.256249999999996,10.020833333333332,81.32638888888889,10.209722222222222,9.845138888888888,84.71527777777777,,,11.477777777777776,10.058333333333339,1181.4930555555557,0.05416666666666666,0,0,0,1,0,0,0,0
2019-03-01,6.232638888888888,267.8333333333333,4.354861111111109,9.12638888888889,10.27430555555556,72.79166666666667,10.452083333333338,10.095138888888899,163.45833333333334,,,5.204166666666669,4.606249999999999,1181.7222222222222,0.00625,0,0,0,1,0,0,0,0
2019-03-02,5.925000000000002,197.75,3.695833333333332,12.827083333333333,10.670833333333336,96.27777777777777,10.768749999999997,10.575694444444446,133.31944444444446,,,4.590277777777777,3.914583333333332,1181.763888888889,0.03611111111111112,0,0,0,1,0,0,0,0
2019-03-03,5.006944444444445,191.25,3.0666666666666673,15.564583333333335,12.163888888888884,68.3125,12.30347222222222,12.007638888888888,139.375,,,3.8916666666666666,3.278472222222222,1182.2569444444443,0.0,0,0,0,1,0,0,0,0
