,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-East,South-West,North,South,West,North-East,East
2019-04-17,4.622222222222218,236.11805555555554,2.7791666666666672,16.59861111111111,16.430555555555554,85.88888888888889,16.65347222222222,16.213194444444454,,,,3.641666666666668,2.968055555555557,1165.9791666666667,0.0,0,0,1,0,0,0,0,0
2019-04-18,4.413888888888883,220.11111111111111,2.615277777777778,16.768749999999994,16.084027777777777,78.28472222222223,16.347916666666663,15.829166666666667,,,,3.513888888888889,2.791666666666667,1183.0555555555557,0.0020833333333333337,0,0,1,0,0,0,0,0
2019-04-19,6.684027777777777,234.90277777777777,3.824305555555556,17.77361111111111,16.02916666666667,77.54166666666667,16.29722222222223,15.758333333333333,,,,5.088194444444444,4.124305555555555,1165.9583333333333,0.0076388888888888895,0,0,1,0,0,0,0,0
2019-04-20,6.326388888888891,233.375,3.713888888888891,16.79861111111111,16.80763888888889,76.90972222222223,17.05347222222221,16.57013888888889,,,,4.873611111111109,3.954166666666668,1181.3541666666667,0.006944444444444444,0,0,1,0,0,0,0,0
2019-04-21,8.47291666666667,277.2291666666667,4.654861111111113,18.01111111111111,14.734722222222217,66.27083333333333,15.032638888888888,14.412500000000007,,,,6.247222222222223,5.0159722222222225,1181.2847222222222,0.02083333333333334,0,1,0,0,0,0,0,0
2019-04-22,6.795138888888891,258.625,3.9055555555555537,15.590972222222222,15.538888888888883,72.15277777777777,15.788194444444441,15.30347222222222,,,,5.106250000000003,4.1555555555555586,1181.5625,0.018750000000000003,0,0,1,0,0,0,0,0
2019-04-23,3.688888888888888,132.25694444444446,2.204861111111111,18.231250000000003,14.454166666666667,79.60416666666667,14.736111111111107,14.168749999999998,,,,2.9638888888888886,2.381944444444445,1182.4722222222222,0.0,1,0,0,0,0,0,0,0
2019-04-24,4.586111111111112,133.02083333333334,2.7513888888888887,18.03333333333333,16.50694444444445,73.63888888888889,16.794444444444437,16.220138888888883,,,,3.6090277777777766,2.9784722222222224,1182.3402777777778,0.0,1,0,0,0,0,0,0,0
2019-04-25,4.642361111111113,215.77777777777777,2.763888888888888,20.361111111111118,17.55833333333333,80.04861111111111,17.816666666666677,17.29583333333335,,,,3.6368055555555565,2.992361111111112,1181.923611111111,0.0,0,0,1,0,0,0,0,0
2019-04-26,4.3368055555555545,116.53472222222223,2.377777777777778,18.666666666666664,19.520138888888894,61.798611111111114,19.78888888888888,19.236111111111104,,,,3.3041666666666663,2.597222222222222,1167.0972222222222,0.0,1,0,0,0,0,0,0,0
2019-04-27,2.868055555555556,190.8125,1.7562500000000005,19.51527777777777,18.71041666666667,77.22222222222223,19.020833333333336,18.41736111111112,,,,2.374305555555555,1.9597222222222233,1166.375,0.0,0,0,1,0,0,0,0,0
2019-04-28,3.0291666666666672,190.02777777777777,1.9041666666666661,16.754166666666666,17.048611111111104,90.66666666666667,17.327083333333334,16.75208333333333,,,,2.497222222222222,2.060416666666665,1182.6527777777778,0.0,0,0,1,0,0,0,0,0
2019-04-29,3.2527777777777787,187.48611111111111,2.0131944444444443,18.21388888888889,19.804861111111116,74.88888888888889,20.08402777777777,19.525694444444444,,,,2.6548611111111113,2.206944444444445,1181.8819444444443,0.0,0,0,1,0,0,0,0,0
2019-04-30,2.5770833333333334,215.59722222222223,1.5437499999999993,17.674305555555552,18.35347222222223,93.13888888888889,18.65277777777777,18.045833333333334,,,,2.092361111111112,1.7090277777777771,1166.0208333333333,0.0,0,0,1,0,0,0,0,0
2019-05-01,3.782517482517484,171.9090909090909,2.325874125874127,18.38671328671329,20.53986013986014,79.55944055944056,20.842657342657347,20.223076923076928,,,,3.0552447552447557,2.513286713286715,1179.6783216783217,0.0,0,0,1,0,0,0,0,0
2019-05-02,3.9562499999999994,176.92361111111111,2.0999999999999996,27.874999999999996,21.516666666666666,79.61805555555556,21.864583333333343,21.15555555555556,,,,3.134027777777778,2.415972222222222,1182.0625,0.0,1,0,0,0,0,0,0,0
2019-05-03,4.9291666666666645,238.85416666666666,2.936805555555555,17.08958333333334,19.18263888888889,83.06944444444444,19.397222222222222,18.980555555555554,,,,3.853472222222222,3.134027777777778,1182.5694444444443,0.0006944444444444445,0,0,1,0,0,0,0,0
2019-05-04,4.424305555555557,189.15277777777777,2.6715277777777766,17.75833333333333,18.683333333333334,85.8125,18.94027777777777,18.43472222222222,,,,3.5708333333333337,2.8645833333333326,1182.5555555555557,0.0,0,0,1,0,0,0,0,0
2019-05-05,3.915972222222222,141.36111111111111,2.3895833333333343,16.998611111111103,19.559027777777775,75.20833333333333,19.881944444444436,19.24236111111111,,,,3.147916666666666,2.595833333333334,1165.5833333333333,0.0,1,0,0,0,0,0,0,0
2019-05-06,5.078472222222221,177.13194444444446,2.7750000000000004,19.875000000000004,23.872222222222216,59.638888888888886,24.18125,23.540972222222226,,,,3.8159722222222237,3.0243055555555545,1165.0625,0.0,1,0,0,0,0,0,0,0
2019-05-07,5.040972222222221,280.9791666666667,3.0166666666666666,15.429166666666665,19.812500000000004,80.73611111111111,20.08125,19.57499999999999,,,,3.9395833333333337,3.203472222222222,1182.4375,0.0,0,1,0,0,0,0,0,0
2019-05-08,4.177083333333332,285.8888888888889,2.435416666666667,16.973611111111115,19.166666666666664,72.26388888888889,19.445138888888888,18.88611111111111,,,,3.3416666666666655,2.6201388888888903,1181.2916666666667,0.0,0,1,0,0,0,0,0,0
2019-05-09,3.8115107913669055,236.64028776978418,2.28705035971223,19.648201438848922,17.898561151079125,74.03597122302158,18.20287769784172,17.62230215827338,,,,3.1100719424460435,2.468345323741008,1139.7769784172663,0.0,0,0,1,0,0,0,0,0
2019-05-10,3.5041666666666664,189.54166666666666,2.097222222222221,20.14166666666667,17.23194444444444,75.35416666666667,17.522916666666678,16.939583333333342,,,,2.8402777777777772,2.2833333333333328,1182.6041666666667,0.0,0,0,1,0,0,0,0,0
2019-05-11,5.00763888888889,136.13888888888889,3.0104166666666674,17.91458333333333,18.315972222222243,78.28472222222223,18.60694444444444,18.02777777777778,,,,3.920138888888889,3.229166666666667,1182.9027777777778,0.0,1,0,0,0,0,0,0,0
2019-05-12,4.97013888888889,157.01388888888889,3.0916666666666663,14.684027777777771,19.31666666666667,80.61111111111111,19.539583333333333,19.097916666666677,,,,3.8895833333333325,3.2861111111111105,1182.986111111111,0.0,0,0,1,0,0,0,0,0
2019-05-13,4.2861111111111105,175.02083333333334,2.546527777777779,20.609027777777772,20.053472222222222,77.01388888888889,20.359027777777772,19.765277777777772,,,,3.3159722222222214,2.729166666666667,1182.2847222222222,0.0,0,0,1,0,0,0,0,0
2019-05-14,4.805555555555555,184.89583333333334,2.8479166666666673,20.617361111111116,20.00694444444444,78.29861111111111,20.298611111111114,19.71736111111111,,,,3.748611111111109,3.0708333333333346,1165.9583333333333,0.0,0,0,1,0,0,0,0,0
2019-05-15,4.373611111111114,226.21527777777777,2.503472222222222,21.062499999999986,19.891666666666662,90.44444444444444,20.17847222222222,19.628472222222225,,,,3.3784722222222228,2.7395833333333335,1181.7916666666667,0.0,0,0,1,0,0,0,0,0
2019-05-16,3.113194444444445,191.86111111111111,1.8083333333333331,22.29097222222221,21.188888888888886,84.34027777777777,21.511805555555565,20.86805555555555,,,,2.538888888888888,1.9958333333333345,1181.625,0.0,0,0,1,0,0,0,0,0
2019-05-17,4.1375,191.34027777777777,2.377083333333333,20.918750000000006,21.45277777777778,82.06944444444444,21.759722222222216,21.120833333333326,,,,3.2611111111111115,2.625694444444445,1183.0694444444443,0.0,0,0,1,0,0,0,0,0
2019-05-18,3.461805555555555,215.66666666666666,2.0909722222222222,16.697222222222223,19.604166666666675,90.65972222222223,19.929861111111112,19.25833333333333,,,,2.761111111111111,2.2701388888888894,1181.5694444444443,0.0,0,0,1,0,0,0,0,0
2019-05-19,4.069444444444443,195.52083333333334,2.4666666666666677,14.808333333333334,19.878472222222218,84.9375,20.162499999999994,19.59722222222221,,,,3.277777777777777,2.640972222222223,1182.4930555555557,0.0,0,0,1,0,0,0,0,0
2019-05-20,5.208333333333332,204.22222222222223,3.1138888888888885,15.862500000000004,20.79503546099293,83.32624113475177,21.027659574468096,20.560992907801438,,,,4.050694444444444,3.329166666666667,1181.9652777777778,0.0,0,0,1,0,0,0,0,0
2019-05-21,3.6868055555555563,207.81944444444446,2.1979166666666665,19.74374999999999,21.722222222222225,81.13888888888889,22.018055555555566,21.449305555555565,,,,2.947916666666666,2.4076388888888896,1182.4166666666667,0.0,0,0,1,0,0,0,0,0
2019-05-22,3.131944444444445,184.30555555555554,1.9680555555555561,13.70694444444445,22.073611111111106,69.4375,22.371527777777775,21.784027777777773,,,,2.534722222222221,2.130555555555556,1167.3958333333333,0.0,0,0,1,0,0,0,0,0
2019-05-23,2.7152777777777786,138.49305555555554,1.561805555555555,19.663888888888888,26.13125000000001,49.583333333333336,26.45069444444444,25.81180555555556,,,,2.1708333333333325,1.7520833333333328,1166.9930555555557,0.0,1,0,0,0,0,0,0,0
2019-05-24,3.469444444444443,199.11805555555554,1.9493055555555554,22.42013888888887,27.279166666666665,51.583333333333336,27.638888888888893,26.903472222222224,,,,2.7048611111111125,2.1527777777777772,1182.1319444444443,0.0,0,0,1,0,0,0,0,0
2019-05-25,4.240277777777778,238.04861111111111,2.4798611111111093,17.661805555555546,22.956249999999994,78.86805555555556,23.199305555555554,22.700000000000014,,,,3.3993055555555545,2.6680555555555556,1181.9791666666667,0.0,0,0,1,0,0,0,0,0
2019-05-26,4.292361111111112,162.9375,2.556944444444443,16.47708333333334,20.98819444444443,73.97222222222223,21.304861111111116,20.68819444444445,,,,3.4111111111111114,2.7458333333333336,1164.4305555555557,0.0,0,0,1,0,0,0,0,0
2019-05-27,5.32222222222222,171.07638888888889,3.144444444444444,17.28402777777778,21.727083333333333,78.92361111111111,21.957638888888884,21.502777777777776,,,,4.141666666666665,3.3395833333333327,1183.138888888889,0.0,0,0,1,0,0,0,0,0
2019-05-28,6.167361111111113,272.8888888888889,3.5416666666666665,18.127777777777773,23.85625,81.61805555555556,24.019444444444467,23.71527777777778,,,,4.575000000000001,3.7437499999999995,1182.2708333333333,0.0,0,1,0,0,0,0,0,0
2019-05-29,5.022222222222222,232.02083333333334,2.8965277777777767,22.18055555555557,23.915972222222216,80.63888888888889,24.156249999999993,23.686111111111117,,,,3.8444444444444446,3.117361111111111,1182.1944444444443,0.0,0,0,1,0,0,0,0,0
2019-05-30,4.147222222222222,208.29861111111111,2.4583333333333335,17.981944444444437,24.477777777777767,72.36805555555556,24.831944444444456,24.118055555555564,,,,3.263194444444445,2.6499999999999995,1183.2569444444443,0.0,0,0,1,0,0,0,0,0
2019-05-31,4.511111111111109,254.38194444444446,2.689583333333334,17.37291666666667,24.918750000000006,78.875,25.19236111111111,24.668055555555558,,,,3.5520833333333357,2.892361111111111,1182.0208333333333,0.0,0,1,0,0,0,0,0,0
2019-06-01,3.6527777777777786,245.02777777777777,2.16736111111111,16.613888888888884,23.41458333333334,86.20138888888889,23.66388888888888,23.17916666666666,,,,2.9152777777777796,2.3493055555555555,1180.4791666666667,0.0,0,0,1,0,0,0,0,0
2019-06-02,4.1177304964539,245.95035460992906,2.474468085106383,16.08510638297873,24.25602836879432,84.39007092198581,24.46028368794327,24.062411347517727,,,,3.3184397163120596,2.6553191489361696,1160.6524822695035,0.0,0,0,1,0,0,0,0,0
2019-06-03,5.425694444444446,254.54166666666666,3.251388888888888,16.881944444444446,25.172222222222224,84.48611111111111,25.380555555555564,24.971527777777776,,,,4.229166666666667,3.4555555555555557,1166.9027777777778,0.0,0,1,0,0,0,0,0,0
2019-06-04,5.180555555555556,169.80555555555554,3.0152777777777766,16.740972222222208,25.193750000000016,72.65277777777777,25.434027777777786,24.972916666666677,,,,4.004861111111111,3.25486111111111,1181.4166666666667,0.0,1,0,0,0,0,0,0,0
2019-06-05,6.0937499999999964,151.99305555555554,3.544444444444443,18.73194444444445,26.16527777777778,64.90277777777777,26.470138888888886,25.859027777777772,,,,4.654166666666665,3.8118055555555563,1182.201388888889,0.0,1,0,0,0,0,0,0,0
2019-06-06,7.146527777777779,173.72916666666666,4.270833333333334,15.27083333333333,26.39861111111112,63.99305555555556,26.61805555555555,26.1861111111111,,,,5.481249999999999,4.561111111111111,1181.6805555555557,0.0,1,0,0,0,0,0,0,0
2019-06-07,6.874999999999996,199.06944444444446,4.095833333333331,14.651388888888896,25.3263888888889,71.48611111111111,25.49791666666667,25.1513888888889,,,,5.214583333333331,4.309722222222224,1181.3194444444443,0.0,0,0,1,0,0,0,0,0
2019-06-08,4.640277777777778,275.15277777777777,2.706249999999999,15.105555555555554,24.411111111111115,82.22916666666667,24.576388888888882,24.25416666666667,,,,3.569444444444446,2.8965277777777785,1181.8125,0.0,0,1,0,0,0,0,0,0
2019-06-09,3.3923611111111103,241.31944444444446,2.112499999999999,14.270833333333334,22.57986111111111,83.22222222222223,22.82986111111112,22.35347222222222,,,,2.77013888888889,2.289583333333332,1182.6666666666667,0.0,0,0,1,0,0,0,0,0
2019-06-10,3.4854166666666675,200.625,2.090972222222223,18.32777777777777,22.251388888888894,79.11111111111111,22.56319444444445,21.959027777777777,,,,2.8131944444444437,2.281944444444446,1182.4444444444443,0.0,0,0,1,0,0,0,0,0
2019-06-11,3.390909090909091,177.44755244755245,2.063636363636363,18.095104895104903,23.491608391608395,70.83216783216783,23.774825174825175,23.218181818181815,,,,2.727972027972027,2.243356643356642,1182.1328671328672,0.0,0,0,1,0,0,0,0,0
2019-06-12,2.929166666666666,233.55555555555554,1.7305555555555558,19.724305555555553,23.425,79.09027777777777,23.739583333333332,23.106250000000003,,,,2.377083333333333,1.8999999999999997,1165.3472222222222,0.0,0,0,1,0,0,0,0,0
2019-06-13,3.727083333333333,228.52777777777777,2.2902777777777774,19.070138888888895,24.128472222222232,76.96527777777777,24.41250000000001,23.848611111111115,,,,3.060416666666667,2.4611111111111104,1182.3819444444443,0.0,0,0,1,0,0,0,0,0
2019-06-14,3.568055555555556,197.14583333333334,2.134027777777778,17.97152777777778,24.10277777777778,77.09722222222223,24.37083333333334,23.83055555555554,,,,2.8694444444444436,2.3013888888888876,1166.388888888889,0.0,0,0,1,0,0,0,0,0
2019-06-15,3.372222222222222,188.34722222222223,2.0902777777777772,14.90208333333334,23.84375,79.04166666666667,24.079861111111104,23.589583333333323,,,,2.756250000000001,2.2423611111111126,1165.9444444444443,0.0,0,0,1,0,0,0,0,0
2019-06-16,2.8937499999999994,214.22916666666666,1.7333333333333325,17.29513888888889,23.79236111111111,78.34722222222223,24.06388888888888,23.532638888888894,,,,2.3298611111111125,1.8923611111111098,1180.9791666666667,0.0,0,0,1,0,0,0,0,0
2019-06-17,4.168055555555558,215.39583333333334,2.575694444444443,14.35347222222222,24.796527777777783,78.47222222222223,25.068749999999998,24.52638888888889,,,,3.3750000000000018,2.7562499999999988,1166.6180555555557,0.0,0,0,1,0,0,0,0,0
2019-06-18,4.131249999999998,204.03472222222223,2.5291666666666663,14.862499999999999,24.632638888888895,79.68055555555556,24.886111111111095,24.40138888888889,,,,3.3125,2.688194444444444,1182.986111111111,0.0,0,0,1,0,0,0,0,0
2019-06-19,3.333333333333334,218.86805555555554,1.9611111111111112,16.939583333333342,24.47916666666667,77.65277777777777,24.780555555555555,24.193055555555553,,,,2.645833333333334,2.1131944444444453,1181.8402777777778,0.0,0,0,1,0,0,0,0,0
