,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-East,South-West,East,North-East,North,West,South
2019-02-15,6.2048611111111125,179.44444444444446,3.9618055555555554,11.410416666666665,11.376388888888883,75.33333333333333,11.51736111111111,11.24236111111111,,,,,,,0.050694444444444445,1,0,0,0,0,0,0,0
2019-02-16,4.190972222222223,196.94444444444446,2.5152777777777775,15.2298611111111,10.918749999999992,97.69444444444444,11.05833333333333,10.810416666666667,,,,,,,0.11041666666666665,0,0,1,0,0,0,0,0
2019-02-17,2.879166666666668,181.06944444444446,1.8138888888888876,15.872916666666669,10.701388888888882,90.47916666666667,10.859722222222224,10.561805555555559,,,,,,,0.0006944444444444445,1,0,0,0,0,0,0,0
2019-02-18,2.8489510489510512,190.74825174825176,1.7552447552447545,14.94475524475525,9.876923076923074,88.88111888111888,10.043356643356642,9.707692307692307,,,,,,,0.0013986013986013986,0,0,1,0,0,0,0,0
2019-02-19,2.5763888888888893,186.84722222222223,1.5125000000000002,15.387499999999996,11.120833333333339,88.43055555555556,11.297916666666667,10.95486111111111,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-02-20,1.9062499999999996,229.54861111111111,1.0138888888888893,15.734027777777774,11.32638888888889,89.375,11.467361111111114,11.198611111111111,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-02-21,2.200694444444445,255.27083333333334,1.2062499999999998,18.772916666666674,10.854166666666664,86.625,11.04027777777778,10.675,,,,,,,0.0006944444444444445,0,0,1,0,0,0,0,0
2019-02-22,2.0305555555555554,251.4375,1.084027777777778,18.554166666666664,10.279166666666663,85.375,10.465277777777775,10.104861111111102,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-02-23,2.2548611111111114,213.32638888888889,1.197222222222222,22.84444444444445,10.943055555555553,85.56944444444444,11.154166666666665,10.74583333333333,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-02-24,2.484722222222221,191.82638888888889,1.4861111111111116,20.918055555555547,12.126388888888886,83.03472222222223,12.314583333333331,11.934027777777779,,,,,,,0.0,0,0,1,0,0,0,0,0
