,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-East,South-West,South,West,North-East,North,East
2019-05-11,3.566666666666667,230.84027777777777,1.9645833333333345,21.778472222222216,18.49999999999999,68.25,18.686111111111117,18.304166666666664,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-05-12,4.404861111111114,261.09027777777777,2.5062500000000014,18.89166666666667,21.29236111111112,62.458333333333336,21.498611111111096,21.06527777777778,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-05-13,4.2361111111111125,259.4166666666667,2.322222222222221,22.82916666666665,23.118181818181817,50.05594405594405,23.358741258741265,22.888811188811193,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-05-14,3.8145833333333345,264.7291666666667,2.1409722222222225,21.525694444444433,23.47708333333334,45.77777777777778,23.710416666666674,23.252083333333346,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-05-15,4.638194444444444,275.84722222222223,2.768055555555554,20.073611111111116,23.952083333333345,57.5,24.170833333333338,23.733333333333334,,,,,,,0.0,0,1,0,0,0,0,0,0
2019-05-16,3.9006944444444454,260.78472222222223,2.2361111111111107,21.83611111111111,24.881944444444436,57.673611111111114,25.093749999999993,24.672916666666644,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-05-17,4.597222222222224,223.47222222222223,2.722222222222223,22.19236111111111,23.663194444444457,60.84722222222222,23.888194444444444,23.42569444444445,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-05-18,3.6923611111111114,256.1458333333333,2.061805555555556,17.92430555555555,21.731944444444455,60.291666666666664,21.952083333333334,21.49374999999999,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-05-19,4.575694444444441,265.53472222222223,2.5715277777777774,18.734722222222217,20.513194444444437,68.88194444444444,20.695138888888877,20.32430555555556,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-05-20,5.111805555555557,270.3541666666667,2.8847222222222233,17.94861111111111,22.522916666666678,77.33333333333333,22.693750000000012,22.359027777777793,,,,,,,0.0,0,1,0,0,0,0,0,0
2019-05-21,4.202777777777778,264.3958333333333,2.430555555555555,18.872916666666658,24.26180555555555,59.145833333333336,24.46666666666668,24.066666666666656,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-05-22,3.130555555555556,252.17361111111111,1.7986111111111116,20.861805555555552,26.497222222222227,40.25694444444444,26.71319444444443,26.27222222222221,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-05-23,3.427777777777778,225.53472222222223,2.108333333333332,16.424999999999997,29.077777777777765,35.229166666666664,29.31388888888887,28.843749999999993,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-05-24,3.722222222222223,225.97222222222223,2.249305555555555,17.49583333333334,29.580555555555545,37.00694444444444,29.793750000000003,29.36041666666667,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-05-25,5.034722222222221,282.9236111111111,2.7777777777777786,17.220138888888883,24.075694444444455,70.11805555555556,24.237500000000004,23.920833333333338,,,,,,,0.0,0,1,0,0,0,0,0,0
2019-05-26,4.783333333333335,272.15972222222223,2.725000000000002,16.986111111111104,21.43194444444444,73.47222222222223,21.610416666666666,21.244444444444436,,,,,,,0.0,0,1,0,0,0,0,0,0
2019-05-27,4.527777777777777,273.94444444444446,2.5347222222222228,18.808333333333344,23.020138888888894,75.01388888888889,23.18402777777778,22.861805555555566,,,,,,,0.0,0,1,0,0,0,0,0,0
2019-05-28,5.57361111111111,283.5138888888889,3.266666666666666,15.938194444444447,24.712500000000013,73.18055555555556,24.85416666666667,24.566666666666663,,,,,,,0.0,0,1,0,0,0,0,0,0
2019-05-29,5.303472222222222,278.2291666666667,2.9770833333333346,19.43194444444444,25.966666666666676,69.33333333333333,26.130555555555556,25.799999999999994,,,,,,,0.0,0,1,0,0,0,0,0,0
2019-05-30,5.327777777777779,277.96527777777777,3.002083333333334,17.427777777777774,28.272916666666664,47.583333333333336,28.477083333333333,28.072222222222226,,,,,,,0.0,0,1,0,0,0,0,0,0
2019-05-31,4.999999999999997,279.4166666666667,2.774305555555554,18.233333333333338,27.915277777777774,48.18055555555556,28.107638888888893,27.70833333333334,,,,,,,0.0,0,1,0,0,0,0,0,0
2019-06-01,4.64861111111111,281.77777777777777,2.625694444444444,16.447222222222237,26.32083333333334,67.60416666666667,26.484722222222228,26.154861111111106,,,,,,,0.0,0,1,0,0,0,0,0,0
2019-06-02,4.85972222222222,281.4236111111111,2.648611111111111,17.584027777777777,25.93124999999999,72.25694444444444,26.106250000000006,25.75625000000001,,,,,,,0.0,0,1,0,0,0,0,0,0
2019-06-03,5.7833333333333306,277.46527777777777,3.282638888888888,15.574999999999992,26.3763888888889,70.53472222222223,26.546527777777772,26.21388888888889,,,,,,,0.0,0,1,0,0,0,0,0,0
2019-06-04,5.650694444444444,266.6458333333333,3.1013888888888888,16.25486111111111,26.84236111111112,54.611111111111114,27.021527777777795,26.672916666666676,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-06-05,5.1402777777777775,287.05555555555554,2.838194444444444,16.518749999999997,27.788194444444446,53.40972222222222,27.979166666666675,27.597916666666666,,,,,,,0.0,0,1,0,0,0,0,0,0
2019-06-06,5.487499999999997,286.34027777777777,3.0326388888888887,17.034722222222232,26.595833333333328,62.020833333333336,26.735416666666662,26.46736111111111,,,,,,,0.0,0,1,0,0,0,0,0,0
2019-06-07,6.925694444444446,285.59027777777777,3.9180555555555574,15.832638888888889,26.41041666666667,62.72222222222222,26.56874999999998,26.2673611111111,,,,,,,0.0,0,1,0,0,0,0,0,0
2019-06-08,6.275694444444444,281.97222222222223,3.5715277777777765,15.152777777777787,25.163888888888888,74.5625,25.274999999999995,25.051388888888884,,,,,,,0.0,0,1,0,0,0,0,0,0
2019-06-09,3.9604166666666654,262.9236111111111,2.2138888888888886,16.554861111111112,24.596527777777776,74.29861111111111,24.770833333333336,24.42152777777778,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-06-10,3.7368055555555575,261.6666666666667,2.080555555555556,20.92499999999999,25.606944444444437,60.375,25.79930555555555,25.39722222222223,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-06-11,3.6840277777777786,254.28472222222223,2.074305555555555,22.25833333333334,26.756944444444432,51.71527777777778,26.97013888888889,26.54444444444446,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-06-12,4.757638888888888,264.3333333333333,2.724305555555556,15.35833333333334,25.16388888888891,63.8125,25.37083333333333,24.970138888888897,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-06-13,4.454166666666669,231.0,2.656944444444443,16.14791666666667,24.82430555555554,70.22222222222223,25.01180555555554,24.637499999999996,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-06-14,4.375694444444448,241.35416666666666,2.432638888888889,18.878472222222207,24.89444444444444,71.59722222222223,25.087500000000002,24.707638888888884,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-06-15,4.216666666666668,263.6458333333333,2.261805555555556,19.09930555555555,24.85277777777777,75.17361111111111,25.046527777777783,24.655555555555562,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-06-16,3.884722222222222,244.04166666666666,2.218749999999999,20.06527777777777,26.13263888888889,68.07638888888889,26.329861111111107,25.945138888888884,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-06-17,4.877777777777779,241.54861111111111,2.99513888888889,14.401388888888883,25.727083333333336,71.19444444444444,25.925000000000004,25.532638888888897,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-06-18,4.24236111111111,245.11805555555554,2.4770833333333324,15.94236111111111,25.376388888888886,75.32638888888889,25.56527777777779,25.182638888888885,,,,,,,0.0,0,0,1,0,0,0,0,0
2019-06-19,4.034722222222222,257.15972222222223,2.3243055555555574,17.055555555555557,25.386805555555544,71.86805555555556,25.59861111111111,25.190972222222225,,,,,,,0.0,0,0,1,0,0,0,0,0
