,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-East,South-West,North,East,West,South,North-East
2019-04-01,6.431944444444446,251.24305555555554,3.3250000000000015,22.71805555555555,10.856944444444439,82.88888888888889,10.958333333333334,10.749999999999998,,,,4.875000000000001,3.6479166666666663,1181.7152777777778,0.004166666666666667,0,0,1,0,0,0,0,0
2019-04-02,3.9638888888888877,194.90972222222223,2.2451388888888895,19.77986111111111,12.62013888888889,68.65277777777777,12.79375000000001,12.464583333333334,,,,3.1875,2.4972222222222236,1181.451388888889,0.002777777777777778,0,0,1,0,0,0,0,0
2019-04-03,2.4486111111111115,183.26388888888889,1.2902777777777785,22.588888888888885,14.904166666666669,54.458333333333336,15.120833333333334,14.69861111111112,,,,1.962499999999999,1.497222222222222,1165.326388888889,0.0,1,0,0,0,0,0,0,0
2019-04-04,3.4506944444444425,231.13194444444446,1.90625,24.953472222222217,16.463888888888885,54.25,16.659722222222218,16.270138888888887,,,,2.755555555555557,2.1750000000000003,1182.0972222222222,0.0,0,0,1,0,0,0,0,0
2019-04-05,4.494444444444443,264.6458333333333,2.469444444444444,24.009027777777774,14.545138888888886,70.02777777777777,14.750694444444441,14.353472222222223,,,,3.5451388888888884,2.7534722222222223,1181.951388888889,0.0,0,0,1,0,0,0,0,0
2019-04-06,2.1423611111111116,161.47916666666666,1.0590277777777781,25.372916666666665,16.484722222222217,57.270833333333336,16.663888888888888,16.293055555555558,,,,1.728472222222223,1.2541666666666669,1183.375,0.0,1,0,0,0,0,0,0,0
2019-04-07,3.5729166666666665,224.34722222222223,2.0486111111111116,22.815277777777784,20.490277777777774,45.06944444444444,20.718749999999996,20.27291666666666,,,,2.865972222222222,2.2868055555555578,1181.8333333333333,0.0,0,0,1,0,0,0,0,0
2019-04-08,4.063194444444445,209.49305555555554,2.2576388888888896,26.491666666666678,20.726388888888895,42.729166666666664,20.949305555555554,20.521527777777774,,,,3.2562500000000005,2.511111111111112,1181.3958333333333,0.0,0,0,1,0,0,0,0,0
2019-04-09,6.08402777777778,225.34722222222223,3.299999999999999,23.452777777777793,18.68263888888889,51.076388888888886,18.893055555555552,18.46111111111111,,,,4.592361111111114,3.620833333333333,1165.486111111111,0.0,0,0,1,0,0,0,0,0
2019-04-10,5.4687499999999964,281.65972222222223,2.7999999999999994,32.99513888888889,14.954861111111118,62.49305555555556,15.187500000000004,14.732638888888895,,,,4.175694444444442,3.1493055555555554,1182.7708333333333,0.0,0,1,0,0,0,0,0,0
2019-04-11,3.8097222222222222,204.125,1.932638888888889,30.03958333333334,15.057638888888894,60.076388888888886,15.276388888888894,14.843749999999996,,,,2.988194444444445,2.1958333333333337,1165.263888888889,0.0,0,0,1,0,0,0,0,0
2019-04-12,2.605555555555556,191.95833333333334,1.320833333333333,26.88055555555556,17.640277777777776,50.44444444444444,17.864583333333332,17.4201388888889,,,,2.068055555555555,1.5430555555555558,1182.951388888889,0.0,0,0,1,0,0,0,0,0
2019-04-13,2.7013888888888893,171.74305555555554,1.4597222222222228,21.751388888888883,22.959722222222226,29.875,23.188194444444445,22.735416666666676,,,,2.170138888888889,1.6701388888888902,1166.388888888889,0.0,1,0,0,0,0,0,0,0
2019-04-14,8.587500000000006,242.79861111111111,4.431944444444445,26.271527777777763,19.831250000000008,43.65972222222222,20.045138888888886,19.645138888888898,,,,6.331249999999999,4.8694444444444445,1182.5347222222222,0.0,0,0,1,0,0,0,0,0
2019-04-15,3.20763888888889,200.79861111111111,1.7270833333333333,24.88819444444444,15.92083333333332,67.74305555555556,16.093750000000004,15.746527777777784,,,,2.603472222222221,2.0208333333333335,1165.4583333333333,0.011805555555555557,0,0,1,0,0,0,0,0
