,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-East,South-West,East,North-East,North,West,South
2019-02-15,8.164583333333333,235.76388888888889,4.138194444444444,23.27916666666668,10.052083333333334,50.451388888888886,10.207638888888894,9.909722222222221,,,,6.059722222222222,4.587500000000002,1181.4583333333333,0.0,0,0,1,0,0,0,0,0
2019-02-16,7.47638888888889,253.93055555555554,3.806944444444445,26.390277777777797,10.305555555555554,76.04166666666667,10.433333333333325,10.182638888888881,,,,5.590277777777782,4.202777777777782,1183.0277777777778,0.0006944444444444445,0,0,1,0,0,0,0,0
2019-02-17,3.368750000000001,200.63194444444446,1.8041666666666671,25.647222222222226,10.46736111111111,66.13194444444444,10.647222222222222,10.294444444444444,,,,2.6972222222222215,2.064583333333333,1165.625,0.0,0,0,1,0,0,0,0,0
2019-02-18,5.256643356643358,250.2937062937063,2.806993006993006,21.493006993006993,8.834265734265735,74.41258741258741,8.98181818181818,8.683916083916088,,,,4.03986013986014,3.1489510489510484,1182.020979020979,0.0,0,0,1,0,0,0,0,0
2019-02-19,3.3180555555555578,242.35416666666666,1.651388888888889,29.104861111111113,10.19375,80.45833333333333,10.32152777777778,10.059722222222222,,,,2.5875000000000012,1.9263888888888883,1182.298611111111,0.0,0,0,1,0,0,0,0,0
2019-02-20,3.0805555555555575,226.0625,1.7465277777777781,20.138194444444455,11.397222222222226,78.02777777777777,11.515277777777776,11.28402777777778,,,,2.5000000000000004,1.9513888888888888,1165.4097222222222,0.0,0,0,1,0,0,0,0,0
2019-02-21,3.1618055555555555,244.5625,1.592361111111111,25.077777777777776,11.279166666666665,64.50694444444444,11.436111111111114,11.119444444444447,,,,2.4763888888888896,1.8520833333333344,1183.111111111111,0.001388888888888889,0,0,1,0,0,0,0,0
2019-02-22,2.8388888888888903,215.97222222222223,1.554166666666666,20.327083333333352,10.850000000000003,70.45138888888889,11.029166666666665,10.682638888888881,,,,2.2666666666666666,1.7868055555555544,1182.0069444444443,0.0,0,0,1,0,0,0,0,0
2019-02-23,1.9527777777777784,189.81944444444446,0.9763888888888891,22.96666666666667,11.66875,68.02777777777777,11.850694444444443,11.488888888888885,,,,1.5604166666666663,1.1499999999999997,1165.0625,0.0,0,0,1,0,0,0,0,0
2019-02-24,1.5694444444444449,144.84722222222223,0.7680555555555553,19.961111111111105,13.577083333333327,57.27777777777778,13.784027777777787,13.35347222222222,,,,1.257638888888889,0.8993055555555558,1182.4722222222222,0.0,1,0,0,0,0,0,0,0
2019-02-25,1.8374999999999995,212.16666666666666,0.9631944444444446,23.28194444444445,17.587500000000002,32.513888888888886,17.815277777777776,17.341666666666665,,,,1.479861111111111,1.1090277777777782,1181.4166666666667,0.0,0,0,1,0,0,0,0,0
2019-02-26,6.572222222222224,254.49305555555554,3.225694444444444,27.45833333333334,14.951388888888882,41.27777777777778,15.14027777777777,14.75624999999999,,,,4.879166666666667,3.583333333333334,1165.7291666666667,0.0,0,0,1,0,0,0,0,0
2019-02-27,12.314583333333333,273.4166666666667,6.306249999999997,22.251388888888883,11.003472222222216,85.73611111111111,11.146527777777775,10.851388888888888,,,,8.863888888888887,6.809722222222224,1182.513888888889,0.1333333333333334,0,1,0,0,0,0,0,0
2019-02-28,15.275000000000002,283.5833333333333,8.475000000000001,18.413194444444443,7.655555555555556,92.95138888888889,7.873611111111109,7.424305555555555,,,,11.327777777777776,9.102777777777778,1165.6041666666667,0.4868055555555553,0,1,0,0,0,0,0,0
2019-03-01,6.135416666666666,256.52777777777777,3.1041666666666665,28.143750000000004,8.830555555555554,81.34722222222223,8.98055555555556,8.693749999999994,,,,4.698611111111112,3.477777777777778,1182.8958333333333,0.018055555555555557,0,0,1,0,0,0,0,0
2019-03-02,5.829861111111112,244.79861111111111,2.8770833333333337,26.69999999999999,9.779166666666669,81.47222222222223,9.876388888888881,9.686111111111105,,,,4.266666666666667,3.210416666666668,1182.3055555555557,0.004166666666666667,0,0,1,0,0,0,0,0
2019-03-03,4.633333333333333,222.45833333333334,2.7715277777777776,16.698611111111113,11.826388888888882,53.645833333333336,12.01319444444444,11.647222222222222,,,,3.7291666666666643,3.0041666666666664,1183.1527777777778,0.0,0,0,1,0,0,0,0,0
2019-03-04,4.75625,237.79166666666666,2.5020833333333337,22.101388888888895,12.346527777777782,65.35416666666667,12.52152777777778,12.194444444444441,,,,3.642361111111111,2.7972222222222234,1181.625,0.0,0,0,1,0,0,0,0,0
