,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-West,North,East,West,South-East,South,North-East
2019-04-12,3.2215277777777764,146.77777777777777,2.3326388888888885,13.030555555555551,21.909722222222225,75.64583333333333,22.213194444444436,21.62847222222222,,,,2.876388888888888,2.543750000000001,1164.4930555555557,,1,0,0,0,0,0,0,0
2019-04-13,3.2437500000000004,230.01388888888889,2.251388888888889,17.443749999999998,23.650694444444454,63.96527777777778,24.001388888888883,23.32986111111111,,,,2.9284722222222213,2.4944444444444436,1165.673611111111,,0,1,0,0,0,0,0,0
2019-04-14,6.99375,196.84027777777777,5.079861111111112,11.119444444444444,22.614583333333336,66.97222222222223,22.797916666666673,22.431249999999995,,,,6.209027777777779,5.486111111111111,1181.1458333333333,,0,1,0,0,0,0,0,0
2019-04-15,2.603472222222221,203.17361111111111,1.8937499999999996,11.644444444444444,18.259615384615387,94.3076923076923,18.425,18.113461538461543,,,,2.3819444444444446,2.1166666666666663,1166.3819444444443,,0,1,0,0,0,0,0,0
2019-04-16,5.143750000000001,169.27083333333334,3.947916666666665,8.959722222222219,,,,,,,,4.6493055555555545,4.226388888888889,1182.0,,0,1,0,0,0,0,0,0
2019-04-17,5.247916666666669,220.51388888888889,3.939583333333333,10.936805555555555,,,,,,,,4.7124999999999995,4.260416666666666,1182.3958333333333,,0,1,0,0,0,0,0,0
2019-04-18,4.536805555555556,229.52777777777777,3.349305555555555,13.614583333333329,,,,,,,,4.059722222222222,3.6027777777777765,1164.986111111111,,0,1,0,0,0,0,0,0
2019-04-19,5.844444444444444,227.72222222222223,4.055555555555557,15.32708333333334,,,,,,,,5.152083333333335,4.539583333333335,1165.5625,,0,1,0,0,0,0,0,0
2019-04-20,5.48888888888889,208.75694444444446,4.090277777777776,13.150694444444449,,,,,,,,4.88125,4.3666666666666645,1182.7777777777778,,0,1,0,0,0,0,0,0
2019-04-21,7.162499999999999,199.42361111111111,5.076388888888889,14.429166666666667,,,,,,,,6.307638888888892,5.570833333333332,1166.4583333333333,,0,1,0,0,0,0,0,0
2019-04-22,6.573611111111111,235.59027777777777,4.743055555555556,15.662500000000007,,,,,,,,5.850694444444446,5.12222222222222,1165.9583333333333,,0,1,0,0,0,0,0,0
2019-04-23,3.558333333333333,167.53472222222223,2.575,13.569444444444443,,,,,,,,3.208333333333335,2.8319444444444453,1182.9722222222222,,1,0,0,0,0,0,0,0
2019-04-24,3.444444444444445,211.04861111111111,2.6652777777777765,9.000694444444441,,,,,,,,3.1618055555555555,2.853472222222222,1182.2291666666667,,0,1,0,0,0,0,0,0
2019-04-25,2.9277777777777763,227.375,2.092361111111111,13.679861111111109,,,,,,,,2.6694444444444443,2.343055555555554,1165.5833333333333,,0,1,0,0,0,0,0,0
2019-04-26,3.4347222222222227,192.40277777777777,2.7131944444444445,7.700694444444442,,,,,,,,3.1986111111111106,2.9027777777777772,1181.9097222222222,,0,1,0,0,0,0,0,0
2019-04-27,2.833333333333334,199.625,2.117361111111111,9.531250000000002,,,,,,,,2.6104166666666675,2.354166666666667,1182.576388888889,,0,1,0,0,0,0,0,0
2019-04-28,2.654166666666667,170.92361111111111,1.9555555555555553,11.614583333333323,,,,,,,,2.427083333333333,2.1645833333333337,1182.763888888889,,1,0,0,0,0,0,0,0
2019-04-29,2.3979166666666663,205.9375,1.7104166666666667,11.306249999999997,,,,,,,,2.230555555555557,1.9520833333333332,1182.7083333333333,,0,1,0,0,0,0,0,0
2019-04-30,3.5756944444444434,235.73611111111111,2.6756944444444444,8.975694444444438,,,,,,,,3.2826388888888896,2.9416666666666673,1165.9166666666667,,0,1,0,0,0,0,0,0
2019-05-01,2.3590277777777766,191.85416666666666,1.7513888888888878,10.586805555555552,,,,,,,,2.172222222222224,1.9458333333333324,1164.875,,0,1,0,0,0,0,0,0
2019-05-02,4.418055555555558,223.08333333333334,3.1347222222222215,17.206249999999994,,,,,,,,4.093055555555556,3.587500000000001,1183.0,,0,1,0,0,0,0,0,0
2019-05-03,5.884722222222218,236.72916666666666,4.616666666666665,8.312499999999998,,,,,,,,5.332638888888891,4.915972222222224,1183.1180555555557,,0,1,0,0,0,0,0,0
2019-05-04,4.645833333333334,225.33333333333334,3.5986111111111114,9.718055555555557,,,,,,,,4.215972222222223,3.8527777777777783,1181.1527777777778,,0,1,0,0,0,0,0,0
2019-05-05,2.831249999999999,198.82638888888889,2.0090277777777774,15.39652777777778,,,,,,,,2.572916666666666,2.2409722222222217,1181.6041666666667,,0,1,0,0,0,0,0,0
2019-05-06,4.611805555555554,236.39583333333334,3.252083333333332,15.886111111111104,,,,,,,,4.221527777777776,3.640277777777778,1182.9444444444443,,0,1,0,0,0,0,0,0
2019-05-07,7.376388888888887,246.17361111111111,5.778472222222224,7.757638888888882,,,,,,,,6.672916666666666,6.10625,1166.576388888889,,0,1,0,0,0,0,0,0
2019-05-08,6.020833333333332,224.05555555555554,4.666666666666669,9.861805555555552,,,,,,,,5.4326388888888895,4.930555555555554,1181.9722222222222,,0,1,0,0,0,0,0,0
2019-05-09,5.722222222222222,206.88194444444446,4.37222222222222,11.233333333333338,,,,,,,,5.128472222222225,4.607638888888889,1165.4375,,0,1,0,0,0,0,0,0
2019-05-10,4.931249999999999,194.36805555555554,3.7111111111111095,13.142361111111109,,,,,,,,4.421527777777781,3.945833333333333,1181.8055555555557,,0,1,0,0,0,0,0,0
2019-05-11,2.8840277777777774,170.06944444444446,2.0736111111111106,12.179166666666674,,,,,,,,2.588888888888887,2.2798611111111113,1182.3680555555557,,1,0,0,0,0,0,0,0
2019-05-12,2.9472222222222224,193.72222222222223,2.0416666666666665,14.299305555555557,,,,,,,,2.657638888888889,2.2534722222222223,1181.875,,0,1,0,0,0,0,0,0
2019-05-13,2.795138888888887,171.40972222222223,1.9569444444444446,14.638888888888882,,,,,,,,2.4979166666666663,2.1930555555555546,1165.1944444444443,,1,0,0,0,0,0,0,0
2019-05-14,3.061111111111112,234.68055555555554,2.203472222222222,9.865277777777775,,,,,,,,2.7965277777777775,2.4513888888888875,1181.4375,,0,1,0,0,0,0,0,0
2019-05-15,3.997222222222222,248.0625,2.7284722222222224,17.768055555555563,,,,,,,,3.62638888888889,3.083333333333333,1181.576388888889,,0,1,0,0,0,0,0,0
2019-05-16,3.315277777777778,212.86111111111111,2.3750000000000013,13.989583333333343,,,,,,,,3.0243055555555554,2.6729166666666653,1182.4652777777778,,0,1,0,0,0,0,0,0
2019-05-17,4.909722222222224,242.20138888888889,3.5361111111111105,11.85138888888889,,,,,,,,4.391666666666667,3.8777777777777778,1181.8680555555557,,0,1,0,0,0,0,0,0
2019-05-18,5.055555555555555,234.95833333333334,3.8444444444444437,10.74236111111111,,,,,,,,4.580555555555552,4.128472222222222,1166.7291666666667,,0,1,0,0,0,0,0,0
2019-05-19,5.38125,208.35416666666666,3.949305555555555,12.631250000000001,,,,,,,,4.78263888888889,4.227777777777777,1182.3194444444443,,0,1,0,0,0,0,0,0
2019-05-20,3.8840277777777783,203.52083333333334,2.7118055555555554,13.879166666666665,,,,,,,,3.4854166666666653,2.9694444444444454,1181.951388888889,,0,1,0,0,0,0,0,0
2019-05-21,3.183333333333334,223.79166666666666,2.334027777777778,11.526388888888889,,,,,,,,2.899305555555557,2.6347222222222215,1182.388888888889,,0,1,0,0,0,0,0,0
2019-05-22,2.189583333333333,201.50694444444446,1.5263888888888895,13.955555555555556,,,,,,,,1.9756944444444433,1.7243055555555555,1183.173611111111,,0,1,0,0,0,0,0,0
2019-05-23,2.3354166666666667,250.00694444444446,1.6736111111111112,13.245138888888892,,,,,,,,2.1465277777777785,1.9034722222222216,1184.013888888889,,0,1,0,0,0,0,0,0
2019-05-24,3.2743055555555567,229.54166666666666,2.33888888888889,16.423611111111107,,,,,,,,2.9847222222222225,2.6194444444444454,1166.0069444444443,,0,1,0,0,0,0,0,0
2019-05-25,5.472916666666666,218.45138888888889,4.220833333333332,8.714583333333334,,,,,,,,4.924305555555555,4.47847222222222,1166.1805555555557,,0,1,0,0,0,0,0,0
2019-05-26,4.215277777777777,223.38194444444446,3.0722222222222233,12.095138888888894,,,,,,,,3.782638888888889,3.379166666666668,1181.486111111111,,0,1,0,0,0,0,0,0
2019-05-27,3.348611111111109,212.90972222222223,2.296527777777777,15.561111111111106,,,,,,,,2.9791666666666665,2.5444444444444443,1182.326388888889,,0,1,0,0,0,0,0,0
2019-05-28,3.314583333333333,221.88888888888889,2.354166666666667,14.59236111111111,,,,,,,,2.9951388888888903,2.600694444444447,1182.6527777777778,,0,1,0,0,0,0,0,0
2019-05-29,3.2722222222222226,230.42361111111111,2.345833333333333,11.9875,,,,,,,,2.995833333333333,2.590277777777778,1181.4722222222222,,0,1,0,0,0,0,0,0
2019-05-30,3.149305555555558,204.38888888888889,2.1909722222222223,13.340277777777777,,,,,,,,2.8555555555555543,2.440972222222222,1182.798611111111,,0,1,0,0,0,0,0,0
2019-05-31,4.501388888888887,226.61805555555554,3.4368055555555554,10.902777777777779,,,,,,,,4.102083333333331,3.690277777777775,1182.6319444444443,,0,1,0,0,0,0,0,0
2019-06-01,5.44861111111111,239.29166666666666,4.049305555555557,11.809027777777782,,,,,,,,4.923611111111113,4.373611111111109,1181.8055555555557,,0,1,0,0,0,0,0,0
2019-06-02,4.523239436619718,244.0,3.394366197183099,11.947887323943663,,,,,,,,4.085211267605632,3.6676056338028173,1178.3028169014085,,0,1,0,0,0,0,0,0
2019-06-03,4.604166666666668,219.80555555555554,3.363888888888889,10.207638888888892,,,,,,,,4.1513888888888895,3.615277777777777,1166.8472222222222,,0,1,0,0,0,0,0,0
2019-06-04,3.573611111111112,202.53472222222223,2.5486111111111116,15.257638888888883,,,,,,,,3.207638888888889,2.8249999999999993,1181.5,,0,1,0,0,0,0,0,0
2019-06-05,2.985416666666667,216.73611111111111,2.0458333333333334,13.463888888888889,,,,,,,,2.6687499999999993,2.2881944444444446,1182.375,,0,1,0,0,0,0,0,0
2019-06-06,3.2222222222222237,169.93055555555554,2.213194444444446,15.713888888888881,,,,,,,,2.9444444444444446,2.5513888888888894,1181.423611111111,,1,0,0,0,0,0,0,0
2019-06-07,4.183333333333334,211.29166666666666,3.0791666666666675,13.439583333333337,,,,,,,,3.84236111111111,3.4444444444444438,1182.888888888889,,0,1,0,0,0,0,0,0
2019-06-08,6.002777777777777,229.97222222222223,4.414583333333334,11.359027777777778,,,,,,,,5.372222222222224,4.733333333333334,1183.236111111111,,0,1,0,0,0,0,0,0
2019-06-09,5.774305555555558,224.01388888888889,4.455555555555558,9.793749999999996,,,,,,,,5.188194444444443,4.701388888888889,1181.1875,,0,1,0,0,0,0,0,0
2019-06-10,3.5944444444444446,234.39583333333334,2.632638888888888,13.65208333333333,,,,,,,,3.2166666666666672,2.861805555555555,1181.9652777777778,,0,1,0,0,0,0,0,0
2019-06-11,3.013286713286714,204.76923076923077,2.1706293706293707,13.670629370629367,31.69883720930233,46.116279069767444,31.977906976744194,31.425581395348825,,,,2.7153846153846146,2.4041958041958034,1181.832167832168,0.0,0,1,0,0,0,0,0,0
2019-06-12,5.790972222222224,244.03472222222223,4.418749999999999,8.532638888888883,28.67361111111111,59.31944444444444,28.81111111111113,28.541666666666668,,,,5.172222222222222,4.6722222222222225,1181.388888888889,0.0,0,1,0,0,0,0,0,0
2019-06-13,6.350694444444445,238.11805555555554,4.942361111111113,9.748611111111106,27.622916666666672,65.28472222222223,27.74791666666665,27.490277777777784,,,,5.736111111111111,5.215972222222224,1182.1805555555557,0.0,0,1,0,0,0,0,0,0
2019-06-14,5.209722222222222,210.05555555555554,4.125000000000001,8.26041666666667,27.48472222222222,65.71527777777777,27.602083333333333,27.37430555555556,,,,4.724305555555555,4.310416666666668,1182.326388888889,0.0,0,1,0,0,0,0,0,0
2019-06-15,5.340972222222224,207.96527777777777,4.188194444444444,9.936805555555544,27.688194444444438,68.36111111111111,27.80972222222222,27.572222222222226,,,,4.873611111111113,4.4173611111111155,1183.263888888889,0.0,0,1,0,0,0,0,0,0
2019-06-16,4.16875,189.20833333333334,3.145833333333333,13.303472222222219,28.346527777777787,64.82638888888889,28.49513888888889,28.213194444444433,,,,3.762499999999999,3.3902777777777775,1166.0694444444443,0.0,0,1,0,0,0,0,0,0
2019-06-17,5.3916666666666675,181.18055555555554,4.185416666666668,9.074999999999992,28.279166666666665,64.19444444444444,28.398611111111105,28.167361111111116,,,,4.881250000000003,4.396527777777779,1165.1041666666667,0.0,0,1,0,0,0,0,0,0
2019-06-18,5.335416666666664,221.73611111111111,4.080555555555557,8.77708333333334,27.893055555555552,67.15972222222223,28.001388888888894,27.788194444444443,,,,4.811805555555555,4.3055555555555545,1182.1944444444443,0.0,0,1,0,0,0,0,0,0
2019-06-19,5.425694444444447,234.27777777777777,4.288888888888888,8.715972222222225,27.78055555555555,65.14583333333333,27.889583333333334,27.67361111111111,,,,4.93611111111111,4.493749999999999,1165.0069444444443,0.0,0,1,0,0,0,0,0,0
