,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-East,South-West,East,North-East,North,West,South
2019-02-15,9.32430555555556,210.27777777777777,6.805555555555557,7.047916666666668,10.945833333333333,51.173611111111114,11.064583333333339,10.844444444444445,,,,8.027083333333334,7.095138888888891,1181.5833333333333,0.002777777777777778,0,0,1,0,0,0,0,0
2019-02-16,6.927083333333332,221.40277777777777,5.181249999999998,7.405555555555556,11.103472222222216,66.45138888888889,11.239583333333336,10.981250000000001,,,,6.081944444444448,5.4291666666666645,1183.111111111111,0.0,0,0,1,0,0,0,0,0
2019-02-17,4.038194444444443,166.33333333333334,2.8131944444444437,12.150694444444438,10.724305555555555,58.44444444444444,10.902083333333328,10.558333333333335,,,,3.554861111111112,3.0618055555555554,1166.7083333333333,0.0,1,0,0,0,0,0,0,0
2019-02-18,4.4986013986014,193.43356643356643,3.2307692307692317,12.973426573426568,8.695104895104896,71.7972027972028,8.863636363636358,8.558741258741255,,,,3.9818181818181824,3.507692307692308,1181.8881118881118,0.0,0,0,1,0,0,0,0,0
2019-02-19,3.4326388888888895,190.27777777777777,2.3479166666666673,10.629861111111119,9.881250000000001,76.77083333333333,10.018055555555557,9.749999999999995,,,,3.0076388888888896,2.5472222222222207,1166.201388888889,0.0,0,0,1,0,0,0,0,0
2019-02-20,2.9451388888888888,171.16666666666666,1.9374999999999996,15.141666666666667,11.15694444444444,72.38194444444444,11.327777777777781,10.99861111111111,,,,2.5486111111111116,2.153472222222222,1183.2708333333333,0.0,1,0,0,0,0,0,0,0
2019-02-21,3.644444444444445,189.86805555555554,2.535416666666666,11.412499999999998,10.200694444444446,72.60416666666667,10.37291666666666,10.049305555555556,,,,3.2111111111111104,2.7708333333333317,1166.75,0.0,0,0,1,0,0,0,0,0
2019-02-22,3.406944444444443,181.20833333333334,2.324305555555556,11.360416666666673,9.985416666666667,72.33333333333333,10.148611111111114,9.820138888888891,,,,2.990277777777777,2.5472222222222216,1182.8055555555557,0.0,0,0,1,0,0,0,0,0
2019-02-23,2.890277777777777,171.17361111111111,1.842361111111112,17.309027777777782,10.956944444444446,68.89583333333333,11.14305555555555,10.77430555555555,,,,2.5145833333333334,2.082638888888888,1182.4097222222222,0.0,1,0,0,0,0,0,0,0
2019-02-24,3.644444444444444,127.79166666666667,2.384027777777777,15.001388888888888,13.429166666666667,55.68055555555556,13.601388888888891,13.255555555555553,,,,3.0576388888888886,2.622916666666667,1181.4722222222222,0.0,1,0,0,0,0,0,0,0
2019-02-25,8.48680555555556,103.57638888888889,6.473611111111108,7.907638888888887,18.638888888888893,28.729166666666668,18.81249999999999,18.465277777777786,,,,7.33263888888889,6.7041666666666675,1166.9791666666667,0.0,1,0,0,0,0,0,0,0
2019-02-26,6.156944444444448,238.5,4.53125,10.819444444444448,14.981250000000008,35.604166666666664,15.178472222222215,14.781944444444441,,,,5.365277777777776,4.8097222222222245,1165.8958333333333,0.0,0,0,1,0,0,0,0,0
