,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-East,South-West,North,East,West,South,North-East
2019-04-11,4.247916666666666,222.60416666666666,2.8236111111111097,14.426388888888896,15.206249999999995,55.43055555555556,15.383333333333335,15.029861111111112,,,,3.6416666666666675,3.0763888888888875,1165.638888888889,0.0,0,0,1,0,0,0,0,0
2019-04-12,3.8152777777777778,150.30555555555554,2.4618055555555554,16.034027777777787,15.886805555555561,58.46527777777778,16.091666666666658,15.672222222222214,,,,3.247222222222222,2.699999999999999,1181.9583333333333,0.0,1,0,0,0,0,0,0,0
2019-04-13,5.686805555555557,119.13888888888889,4.0,13.865972222222219,22.05763888888889,40.951388888888886,22.28333333333334,21.831249999999997,,,,4.947916666666668,4.251388888888892,1182.6597222222222,0.0,1,0,0,0,0,0,0,0
2019-04-14,7.463194444444444,252.97222222222223,5.528472222222222,8.384722222222221,21.254861111111115,41.763888888888886,21.431944444444447,21.081944444444446,,,,6.488194444444445,5.8076388888888895,1183.375,0.0,0,0,1,0,0,0,0,0
2019-04-15,4.173611111111109,159.27083333333334,2.8201388888888883,15.231944444444435,16.25486111111112,69.52777777777777,16.402777777777782,16.104166666666664,,,,3.6236111111111122,3.1062500000000015,1183.9305555555557,0.004166666666666667,1,0,0,0,0,0,0,0
2019-04-16,5.015972222222222,213.90277777777777,3.4999999999999987,11.300694444444444,16.464583333333344,68.13888888888889,16.62430555555556,16.31527777777777,,,,4.3187500000000005,3.7465277777777786,1182.138888888889,0.001388888888888889,0,0,1,0,0,0,0,0
2019-04-17,6.269444444444442,265.52777777777777,4.540972222222223,9.17708333333333,14.825694444444443,68.54166666666667,14.981249999999996,14.66458333333333,,,,5.467361111111111,4.803472222222224,1166.6041666666667,0.0,0,0,1,0,0,0,0,0
2019-04-18,5.004166666666668,210.94444444444446,3.415972222222223,12.03819444444445,14.243750000000002,62.125,14.436805555555557,14.065277777777778,,,,4.354166666666668,3.6909722222222214,1165.4027777777778,0.0,0,0,1,0,0,0,0,0
2019-04-19,6.81388888888889,223.20138888888889,4.793055555555555,13.595833333333339,13.756944444444445,59.958333333333336,13.974305555555551,13.561805555555555,,,,5.836805555555556,5.006249999999999,1183.013888888889,0.0,0,0,1,0,0,0,0,0
2019-04-20,7.02152777777778,248.45138888888889,5.090972222222224,8.475694444444445,14.360416666666664,63.06944444444444,14.528472222222225,14.200694444444437,,,,6.113194444444444,5.320138888888888,1182.1527777777778,0.0,0,0,1,0,0,0,0,0
2019-04-21,10.610416666666666,255.01388888888889,8.048611111111109,6.363194444444441,12.109722222222219,65.48611111111111,12.284722222222221,11.935416666666663,,,,9.277083333333334,8.349305555555553,1165.125,0.015277777777777779,0,0,1,0,0,0,0,0
2019-04-22,6.634027777777776,243.625,4.793055555555557,9.678472222222219,12.668750000000003,60.84722222222222,12.859722222222224,12.50347222222222,,,,5.8083333333333345,5.05486111111111,1164.4930555555557,0.0,0,0,1,0,0,0,0,0
2019-04-23,4.011111111111112,174.68055555555554,2.5875000000000012,16.655555555555548,14.047916666666667,56.916666666666664,14.252083333333335,13.863888888888887,,,,3.4208333333333343,2.8534722222222224,1165.9652777777778,0.0,1,0,0,0,0,0,0,0
2019-04-24,4.118055555555555,134.97222222222223,2.6145833333333353,15.174305555555556,17.69375,49.31944444444444,17.91458333333334,17.488888888888894,,,,3.458333333333334,2.862500000000001,1182.013888888889,0.0,1,0,0,0,0,0,0,0
2019-04-25,4.714583333333333,137.47916666666666,3.0104166666666687,15.131944444444441,20.20902777777777,41.645833333333336,20.427777777777777,19.99305555555556,,,,3.9875000000000003,3.2833333333333345,1180.7847222222222,0.0,1,0,0,0,0,0,0,0
2019-04-26,5.495138888888889,132.79861111111111,3.519444444444445,14.65347222222223,21.172222222222217,36.25694444444444,21.393750000000004,20.9576388888889,,,,4.585416666666668,3.8243055555555574,1181.1041666666667,0.0,1,0,0,0,0,0,0,0
2019-04-27,4.49027777777778,223.875,2.992361111111111,13.936805555555555,20.227777777777792,48.09027777777778,20.44375,20.01458333333333,,,,3.915972222222223,3.2500000000000013,1182.048611111111,0.0,0,0,1,0,0,0,0,0
2019-04-28,3.570833333333333,201.90972222222223,2.244444444444444,17.079861111111118,20.81111111111112,42.21527777777778,21.03402777777779,20.60000000000001,,,,3.0548611111111104,2.5048611111111114,1181.8472222222222,0.0,0,0,1,0,0,0,0,0
2019-04-29,4.531250000000001,191.93055555555554,2.8131944444444423,21.32847222222222,25.64791666666667,23.229166666666668,25.906944444444452,25.400000000000002,,,,3.800694444444444,3.1874999999999987,1182.6180555555557,0.0,0,0,1,0,0,0,0,0
2019-04-30,3.7409722222222226,202.60416666666666,2.45763888888889,16.651388888888885,23.48055555555557,30.82638888888889,23.711805555555557,23.25208333333334,,,,3.2368055555555557,2.728472222222224,1182.5555555555557,0.0,0,0,1,0,0,0,0,0
2019-05-01,4.997202797202799,132.72727272727272,3.325874125874128,15.235664335664334,27.35174825174825,19.3006993006993,27.56783216783218,27.129370629370623,,,,4.286013986013984,3.5972027972027965,1180.4405594405594,0.0,1,0,0,0,0,0,0,0
2019-05-02,4.513888888888892,209.78472222222223,2.9777777777777783,16.89513888888889,26.861111111111118,26.583333333333332,27.08263888888889,26.62569444444445,,,,3.931944444444445,3.4041666666666663,1181.7777777777778,0.0,0,0,1,0,0,0,0,0
2019-05-03,6.154166666666666,272.18055555555554,4.39513888888889,10.382638888888891,19.3673611111111,59.826388888888886,19.547916666666666,19.194444444444443,,,,5.352083333333335,4.639583333333334,1165.7708333333333,0.0,0,0,1,0,0,0,0,0
2019-05-04,3.7986111111111103,175.0625,2.5173611111111116,17.935416666666665,18.104166666666664,57.34027777777778,18.30208333333333,17.907638888888886,,,,3.2979166666666666,2.778472222222223,1165.9097222222222,0.0,1,0,0,0,0,0,0,0
2019-05-05,3.4847222222222225,125.72916666666667,2.134027777777777,17.083333333333332,23.129166666666666,40.986111111111114,23.362500000000008,22.896527777777784,,,,2.9465277777777774,2.4076388888888887,1182.201388888889,0.0,1,0,0,0,0,0,0,0
2019-05-06,7.364335664335662,199.6853146853147,5.459440559440558,10.545454545454547,27.277622377622375,29.25874125874126,27.51608391608392,27.039160839160843,,,,6.5755244755244755,5.84965034965035,1177.6923076923076,0.0,0,0,1,0,0,0,0,0
2019-05-07,6.608333333333335,285.15277777777777,4.74791666666667,9.20347222222222,18.429861111111112,62.895833333333336,18.57361111111111,18.27152777777778,,,,5.80972222222222,5.036111111111111,1182.2083333333333,0.0,0,1,0,0,0,0,0,0
2019-05-08,5.015277777777779,240.78472222222223,3.3347222222222217,12.934722222222227,17.04444444444445,54.47222222222222,17.243055555555557,16.8625,,,,4.294444444444444,3.5874999999999995,1182.1458333333333,0.0,0,0,1,0,0,0,0,0
2019-05-09,4.76187050359712,246.18705035971223,3.23956834532374,13.210791366906474,15.595683453237415,61.62589928057554,15.80071942446043,15.408633093525184,,,,4.144604316546765,3.487769784172661,1156.5539568345323,0.0,0,0,1,0,0,0,0,0
2019-05-10,4.043749999999999,212.33333333333334,2.5909722222222227,17.718055555555566,16.119444444444447,56.36805555555556,16.33194444444445,15.922916666666667,,,,3.469444444444445,2.8597222222222225,1183.048611111111,0.0,0,0,1,0,0,0,0,0
2019-05-11,3.947916666666669,204.71527777777777,2.63888888888889,17.78125,19.50277777777778,41.34722222222222,19.730555555555547,19.293055555555554,,,,3.424999999999999,2.871527777777779,1182.8819444444443,0.0,0,0,1,0,0,0,0,0
2019-05-12,4.688194444444445,185.76388888888889,3.175000000000001,12.115972222222219,23.181250000000002,33.354166666666664,23.425694444444435,22.96319444444444,,,,4.039583333333333,3.393055555555556,1165.3194444444443,0.0,0,0,1,0,0,0,0,0
2019-05-13,4.364583333333331,200.34027777777777,2.950000000000001,15.683333333333334,25.17083333333333,24.29861111111111,25.404861111111114,24.938888888888897,,,,3.7763888888888895,3.210416666666668,1181.1944444444443,0.0,0,0,1,0,0,0,0,0
2019-05-14,4.31736111111111,208.3125,2.8986111111111112,16.697916666666675,25.376388888888883,22.993055555555557,25.621527777777768,25.137500000000003,,,,3.7604166666666683,3.1506944444444445,1181.5833333333333,0.0,0,0,1,0,0,0,0,0
2019-05-15,3.9965277777777777,203.15277777777777,2.690972222222221,14.41666666666666,24.311111111111114,35.1875,24.555555555555568,24.104861111111127,,,,3.436111111111109,2.901388888888889,1181.888888888889,0.0,0,0,1,0,0,0,0,0
2019-05-16,3.6368055555555565,226.07638888888889,2.3840277777777774,17.598611111111097,26.57708333333334,34.020833333333336,26.85416666666666,26.32777777777777,,,,3.1444444444444453,2.609027777777778,1182.8541666666667,0.0,0,0,1,0,0,0,0,0
2019-05-17,7.68958333333333,225.47222222222223,5.640277777777777,9.32361111111111,26.034027777777784,36.645833333333336,26.258333333333336,25.819444444444446,,,,6.7118055555555545,5.938888888888887,1180.8055555555557,0.0,0,0,1,0,0,0,0,0
2019-05-18,4.731249999999999,210.50694444444446,3.0993055555555564,14.458333333333327,23.532638888888886,35.083333333333336,23.78194444444444,23.298611111111097,,,,4.109027777777777,3.37986111111111,1182.138888888889,0.0,0,0,1,0,0,0,0,0
2019-05-19,4.570138888888889,248.33333333333334,3.0333333333333328,13.266666666666673,20.759722222222226,45.729166666666664,20.97986111111111,20.542361111111113,,,,3.937500000000002,3.2958333333333325,1165.451388888889,0.0,0,0,1,0,0,0,0,0
2019-05-20,4.3569444444444425,242.56944444444446,2.8666666666666667,17.04930555555555,21.031944444444445,65.68055555555556,21.23333333333333,20.831249999999997,,,,3.729166666666665,3.065277777777779,1164.888888888889,0.0,0,0,1,0,0,0,0,0
2019-05-21,4.4298611111111095,185.9375,2.921527777777779,17.13472222222222,26.977083333333333,44.28472222222222,27.195138888888895,26.76041666666667,,,,3.813888888888889,3.189583333333335,1181.298611111111,0.0,0,0,1,0,0,0,0,0
2019-05-22,4.229861111111112,139.63888888888889,2.765277777777779,17.44375000000001,30.157638888888883,20.493055555555557,30.39097222222223,29.927083333333332,,,,3.614583333333335,3.0548611111111112,1181.9722222222222,0.0,1,0,0,0,0,0,0,0
2019-05-23,6.23125,128.47222222222223,4.257638888888889,16.00138888888889,34.191666666666684,9.652777777777779,34.449305555555576,33.94236111111111,,,,5.283333333333331,4.546527777777777,1181.5902777777778,0.0,1,0,0,0,0,0,0,0
2019-05-24,7.243055555555557,197.53472222222223,5.165277777777778,10.484722222222224,32.93055555555557,24.72222222222222,33.18402777777778,32.673611111111114,,,,6.297916666666666,5.46388888888889,1165.8333333333333,0.0,0,0,1,0,0,0,0,0
2019-05-25,5.045138888888891,285.4791666666667,3.541666666666667,12.604861111111113,23.819444444444457,64.92361111111111,23.971527777777776,23.670833333333327,,,,4.417361111111111,3.7562500000000014,1182.0902777777778,0.0,0,1,0,0,0,0,0,0
2019-05-26,4.609027777777779,283.7083333333333,3.1993055555555543,12.911805555555553,22.36041666666666,60.5,22.534027777777784,22.203472222222224,,,,4.028472222222223,3.4430555555555546,1183.1875,0.0,0,1,0,0,0,0,0,0
2019-05-27,4.165972222222223,260.1388888888889,2.8534722222222215,14.470833333333331,22.31180555555555,61.513888888888886,22.513888888888886,22.10694444444445,,,,3.6145833333333357,3.0624999999999996,1182.736111111111,0.0,0,0,1,0,0,0,0,0
2019-05-28,5.020833333333332,284.65277777777777,3.2888888888888896,14.865972222222227,23.231250000000006,67.07638888888889,23.400694444444447,23.072916666666664,,,,4.294444444444445,3.5215277777777803,1181.4722222222222,0.0,0,1,0,0,0,0,0,0
2019-05-29,4.881944444444442,270.7013888888889,3.448611111111111,13.535416666666666,25.168055555555554,63.75,25.35555555555556,24.987499999999997,,,,4.261805555555555,3.6458333333333317,1165.138888888889,0.0,0,1,0,0,0,0,0,0
2019-05-30,5.016666666666666,250.26388888888889,3.556944444444445,13.434722222222227,26.90833333333334,52.888888888888886,27.117361111111105,26.709722222222208,,,,4.354861111111111,3.7736111111111086,1181.8541666666667,0.0,0,0,1,0,0,0,0,0
2019-05-31,5.306249999999999,260.0208333333333,3.7361111111111103,11.819444444444441,25.90763888888889,57.270833333333336,26.086805555555554,25.73472222222222,,,,4.605555555555558,3.9541666666666666,1182.7291666666667,0.0,0,0,1,0,0,0,0,0
2019-06-01,5.084722222222222,263.1111111111111,3.574305555555555,12.470833333333328,25.45347222222223,56.625,25.624999999999975,25.276388888888874,,,,4.42638888888889,3.7875000000000014,1165.8125,0.0,0,0,1,0,0,0,0,0
2019-06-02,4.6042253521126755,258.6901408450704,3.112676056338028,15.429577464788744,24.85070422535212,59.49295774647887,25.06549295774649,24.633098591549288,,,,3.966197183098591,3.3387323943661977,1178.6408450704225,0.0,0,0,1,0,0,0,0,0
2019-06-03,4.291666666666666,266.6736111111111,2.8534722222222233,16.761805555555554,26.31597222222222,58.19444444444444,26.505555555555556,26.139583333333317,,,,3.700694444444445,3.108333333333334,1183.0277777777778,0.0,0,0,1,0,0,0,0,0
2019-06-04,5.595138888888886,234.70138888888889,3.9958333333333322,11.46666666666667,27.149305555555557,44.22222222222222,27.36666666666666,26.94097222222222,,,,4.8444444444444414,4.246527777777776,1181.4166666666667,0.0,0,0,1,0,0,0,0,0
2019-06-05,5.598611111111112,254.09027777777777,3.794444444444445,15.043749999999996,28.58333333333333,36.56944444444444,28.809027777777786,28.365277777777774,,,,4.794444444444446,4.0555555555555545,1183.1180555555557,0.0,0,0,1,0,0,0,0,0
2019-06-06,5.6520833333333345,256.65277777777777,3.9951388888888886,13.156249999999996,26.24027777777777,60.74305555555556,26.40138888888889,26.090972222222227,,,,4.9430555555555555,4.295833333333332,1181.3402777777778,0.0,0,0,1,0,0,0,0,0
2019-06-07,7.4916666666666645,294.71527777777777,5.3937500000000025,9.800000000000008,25.028472222222227,65.40972222222223,25.190277777777776,24.88541666666667,,,,6.511805555555554,5.655555555555556,1183.0625,0.0,0,1,0,0,0,0,0,0
2019-06-08,6.018055555555555,291.0416666666667,4.230555555555557,10.47222222222222,22.887500000000006,70.52777777777777,23.02708333333334,22.764583333333334,,,,5.240277777777777,4.460416666666667,1181.7708333333333,0.0,0,1,0,0,0,0,0,0
2019-06-09,3.7097222222222217,242.61805555555554,2.360416666666668,19.134027777777778,23.81666666666667,59.3125,24.02430555555556,23.63333333333334,,,,3.236111111111112,2.627083333333333,1181.513888888889,0.0,0,0,1,0,0,0,0,0
2019-06-10,5.314583333333333,191.88194444444446,3.5694444444444438,12.981944444444443,26.772916666666667,34.833333333333336,26.99583333333333,26.55902777777778,,,,4.599999999999998,3.900000000000001,1182.4722222222222,0.0,0,0,1,0,0,0,0,0
2019-06-11,5.6930069930069935,173.5874125874126,3.6986013986013977,13.88881118881119,29.111188811188807,26.405594405594407,29.338461538461537,28.896503496503502,,,,4.902097902097899,4.038461538461539,1181.972027972028,0.0,1,0,0,0,0,0,0,0
2019-06-12,5.803472222222222,278.18055555555554,3.980555555555555,12.024305555555555,25.036111111111104,64.11805555555556,25.213888888888885,24.858333333333334,,,,5.048611111111111,4.275000000000001,1181.4930555555557,0.0,0,1,0,0,0,0,0,0
2019-06-13,5.272916666666669,261.25,3.466666666666667,12.949305555555547,23.47569444444445,64.9375,23.647916666666667,23.297222222222217,,,,4.512500000000002,3.7388888888888894,1165.9930555555557,0.0,0,0,1,0,0,0,0,0
2019-06-14,3.9506944444444434,248.15277777777777,2.5694444444444438,17.875000000000018,23.78472222222222,63.09722222222222,23.959722222222226,23.610416666666666,,,,3.422222222222223,2.8111111111111113,1181.6597222222222,0.0,0,0,1,0,0,0,0,0
2019-06-15,3.645138888888888,229.36805555555554,2.313194444444445,20.50347222222223,24.77916666666666,57.80555555555556,24.975000000000005,24.586805555555557,,,,3.0916666666666663,2.5548611111111117,1166.298611111111,0.0,0,0,1,0,0,0,0,0
2019-06-16,5.198611111111111,200.95833333333334,3.5090277777777787,11.514583333333333,26.18263888888889,47.63194444444444,26.39444444444445,25.989583333333332,,,,4.468750000000001,3.7791666666666686,1182.0,0.0,0,0,1,0,0,0,0,0
2019-06-17,5.301388888888891,218.83333333333334,3.5847222222222226,11.956249999999992,25.577777777777786,52.00694444444444,25.793055555555565,25.389583333333334,,,,4.579166666666668,3.845138888888889,1165.7777777777778,0.0,0,0,1,0,0,0,0,0
2019-06-18,4.652083333333335,253.33333333333334,3.09861111111111,12.561805555555559,25.497222222222213,59.65277777777778,25.681944444444458,25.327083333333334,,,,4.0125,3.354166666666666,1182.548611111111,0.0,0,0,1,0,0,0,0,0
2019-06-19,5.780555555555555,225.29166666666666,3.840277777777777,13.84791666666667,26.525000000000002,43.645833333333336,26.744444444444444,26.314583333333328,,,,4.999305555555555,4.152777777777776,1165.0069444444443,0.0,0,0,1,0,0,0,0,0
