,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-East,North-West,South-East,South-West,West,East,South,North
2019-04-01,10.218749999999995,257.99305555555554,6.583333333333335,11.984722222222224,6.563194444444445,99.75694444444444,6.633333333333334,6.493750000000002,,,,8.171527777777776,6.928472222222223,1181.0,0.053472222222222206,0,0,0,1,0,0,0,0
2019-04-02,6.161805555555553,252.27083333333334,4.081250000000001,10.952083333333334,8.734027777777776,82.05555555555556,8.85625,8.623611111111105,,,,5.033333333333331,4.320833333333332,1181.4305555555557,0.0,0,0,0,1,0,0,0,0
2019-04-03,4.170833333333334,205.38888888888889,2.7069444444444453,13.74861111111111,11.460416666666664,62.43055555555556,11.595138888888892,11.335416666666669,,,,3.4749999999999996,2.920138888888888,1184.388888888889,0.0,0,0,0,1,0,0,0,0
2019-04-04,4.250694444444447,252.56944444444446,2.8277777777777775,13.23263888888889,12.388194444444448,72.09027777777777,12.518055555555556,12.243749999999999,,,,3.553472222222221,3.0680555555555564,1167.5347222222222,0.0,0,0,0,1,0,0,0,0
2019-04-05,4.3590277777777775,285.59027777777777,2.7624999999999993,14.119444444444435,9.808333333333334,92.54861111111111,9.934722222222222,9.679861111111105,,,,3.576388888888889,2.9833333333333343,1165.8472222222222,0.0,0,0,1,0,0,0,0,0
2019-04-06,5.300694444444446,150.36805555555554,3.575694444444442,10.375694444444441,13.902083333333328,57.22222222222222,14.059027777777779,13.752083333333333,,,,4.403472222222222,3.818749999999999,1166.8333333333333,0.001388888888888889,0,1,0,0,0,0,0,0
2019-04-07,5.250694444444445,248.59027777777777,3.345833333333333,11.306944444444444,17.472916666666663,49.111111111111114,17.582638888888894,17.3625,,,,4.258333333333329,3.558333333333333,1181.4791666666667,0.0,0,0,0,1,0,0,0,0
2019-04-08,4.496527777777778,257.40277777777777,2.8375000000000017,13.14652777777778,16.124305555555562,56.27777777777778,16.24236111111111,16.004166666666666,,,,3.5888888888888895,3.0284722222222227,1166.5625,0.0,0,0,0,1,0,0,0,0
2019-04-09,6.945833333333329,263.625,4.455555555555557,11.63541666666666,14.543749999999996,65.72916666666667,14.668750000000001,14.42291666666666,,,,5.614583333333335,4.691666666666668,1181.2708333333333,0.0,0,0,0,1,0,0,0,0
2019-04-10,5.0256944444444445,277.6111111111111,3.019444444444445,14.62222222222221,9.970833333333324,88.02083333333333,10.11944444444444,9.82777777777778,,,,3.9562499999999994,3.224305555555555,1181.4583333333333,0.0,0,0,1,0,0,0,0,0
2019-04-11,3.897916666666667,263.3611111111111,2.2361111111111125,18.804166666666664,10.742361111111112,69.79861111111111,10.873611111111114,10.600694444444445,,,,3.0173611111111103,2.4354166666666677,1164.951388888889,0.0,0,0,0,1,0,0,0,0
2019-04-12,5.647222222222223,127.72222222222223,3.6118055555555575,14.950694444444439,13.240277777777784,63.166666666666664,13.387499999999996,13.088194444444438,,,,4.593055555555555,3.863194444444444,1165.7430555555557,0.0,0,1,0,0,0,0,0,0
2019-04-13,7.481944444444443,118.52083333333333,5.659027777777778,8.692361111111106,18.75625000000001,36.875,18.904861111111103,18.613888888888887,,,,6.486111111111112,5.876388888888892,1166.076388888889,0.0,0,1,0,0,0,0,0,0
2019-04-14,10.291666666666664,243.79166666666666,6.655555555555557,11.62638888888889,15.316546762589928,60.21582733812949,15.494244604316552,15.155395683453238,,,,8.088888888888885,6.947222222222222,1182.2569444444443,0.0,0,0,0,1,0,0,0,0
2019-04-15,5.138888888888888,225.68055555555554,3.3222222222222246,15.82847222222222,13.72089552238806,53.55223880597015,14.101492537313431,13.329850746268656,,,,4.193055555555555,3.5986111111111123,1181.9722222222222,0.025694444444444447,0,0,0,1,0,0,0,0
2019-04-16,6.545138888888889,255.32638888888889,4.130555555555555,12.295138888888891,,,,,,,,5.1229166666666694,4.338888888888887,1182.7222222222222,0.001388888888888889,0,0,0,1,0,0,0,0
2019-04-17,9.859722222222222,267.0416666666667,6.238194444444443,12.932638888888885,,,,,,,,7.745138888888889,6.5604166666666694,1182.8333333333333,0.003472222222222222,0,0,0,1,0,0,0,0
2019-04-18,6.876388888888891,263.875,4.309722222222223,12.792361111111102,,,,,,,,5.52708333333333,4.596527777777776,1181.7430555555557,0.0006944444444444445,0,0,0,1,0,0,0,0
2019-04-19,10.656944444444441,261.59722222222223,6.513888888888889,13.825694444444444,,,,,,,,8.057638888888889,6.824999999999999,1165.8819444444443,0.0006944444444444445,0,0,0,1,0,0,0,0
2019-04-20,9.519444444444446,262.19444444444446,5.702777777777779,14.329861111111118,,,,,,,,7.3298611111111125,6.059027777777778,1166.4166666666667,0.005555555555555556,0,0,0,1,0,0,0,0
2019-04-21,14.204861111111107,266.47222222222223,8.863888888888889,16.222916666666663,,,,,,,,10.73263888888888,9.249999999999998,1182.5347222222222,0.02291666666666667,0,0,0,1,0,0,0,0
2019-04-22,8.466666666666665,272.4861111111111,5.31527777777778,14.527083333333337,,,,,,,,6.547916666666669,5.576388888888889,1164.8402777777778,0.0,0,0,1,0,0,0,0,0
2019-04-23,3.5993055555555546,225.60416666666666,1.9638888888888897,18.98958333333334,,,,,,,,2.7972222222222225,2.165972222222223,1183.5625,0.0,0,0,0,1,0,0,0,0
2019-04-24,6.686805555555555,79.53472222222223,4.731249999999999,11.983333333333329,,,,,,,,5.674999999999999,4.98888888888889,1183.111111111111,0.0,1,0,0,0,0,0,0,0
2019-04-25,5.401388888888885,105.31944444444444,3.6486111111111104,14.302777777777774,,,,,,,,4.456944444444446,3.8347222222222226,1182.1319444444443,0.0,0,1,0,0,0,0,0,0
2019-04-26,6.956944444444442,85.0,4.652083333333335,13.45694444444444,,,,,,,,5.718749999999999,4.891666666666669,1166.5972222222222,0.0,1,0,0,0,0,0,0,0
2019-04-27,6.330555555555553,169.5625,4.155555555555556,14.42222222222223,,,,,,,,5.084722222222221,4.357638888888889,1181.6875,0.0,0,1,0,0,0,0,0,0
2019-04-28,4.138194444444442,235.86805555555554,2.5319444444444437,15.612499999999999,,,,,,,,3.297222222222222,2.7243055555555546,1182.298611111111,0.0,0,0,0,1,0,0,0,0
2019-04-29,4.300694444444444,253.375,2.779166666666667,15.72291666666666,23.701999999999995,23.62,23.955999999999996,23.476000000000003,,,,3.604166666666665,3.01736111111111,1182.375,0.0,0,0,0,1,0,0,0,0
2019-04-30,4.529861111111111,243.47916666666666,2.9826388888888897,13.022222222222226,19.535135135135135,22.10810810810811,19.686486486486487,19.391891891891895,,,,3.7784722222222222,3.1500000000000012,1181.8125,0.0,0,0,0,1,0,0,0,0
2019-05-01,4.570138888888888,169.47916666666666,3.0486111111111094,12.487500000000002,24.425874125874138,20.3006993006993,24.622377622377616,24.244055944055948,,,,3.8611111111111103,3.247916666666666,1181.3541666666667,0.0,0,1,0,0,0,0,0,0
