,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-East,South-West,North,East,West,South,North-East
2019-05-03,8.290277777777774,289.77777777777777,5.513194444444442,12.347222222222216,17.822222222222226,71.09027777777777,17.970833333333342,17.68819444444444,,,,6.776388888888888,5.797222222222219,1181.9930555555557,0.0,0,1,0,0,0,0,0,0
2019-05-04,6.3784722222222205,274.84722222222223,4.346527777777776,14.501388888888897,16.37430555555556,81.77777777777777,16.515972222222224,16.23194444444445,,,,5.311805555555555,4.586805555555559,1181.361111111111,0.0,0,1,0,0,0,0,0,0
2019-05-05,5.733333333333333,119.63888888888889,3.7111111111111117,13.513888888888886,23.01736111111111,45.145833333333336,23.19375,22.82708333333333,,,,4.642361111111111,3.935416666666667,1167.4722222222222,0.0,1,0,0,0,0,0,0,0
2019-05-06,7.615277777777779,170.27083333333334,4.838194444444446,18.243055555555554,24.324305555555544,40.65277777777778,24.531944444444434,24.11666666666666,,,,6.200694444444445,5.275000000000004,1181.7222222222222,0.0,1,0,0,0,0,0,0,0
2019-05-07,8.64375,286.13194444444446,5.635416666666667,12.609722222222224,16.905555555555576,81.05555555555556,17.05208333333334,16.761111111111124,,,,7.038888888888888,5.9333333333333345,1165.5972222222222,0.0,0,1,0,0,0,0,0,0
2019-05-08,7.240972222222222,293.6875,4.729861111111111,12.738194444444447,15.806944444444433,74.22222222222223,15.944444444444445,15.662499999999998,,,,5.888888888888887,4.975694444444446,1182.2222222222222,0.003472222222222222,0,1,0,0,0,0,0,0
2019-05-09,6.887681159420293,298.8478260869565,4.368115942028984,14.567391304347828,15.556521739130439,72.0,15.74420289855072,15.386231884057976,,,,5.536231884057972,4.6130434782608685,1152.427536231884,0.0,0,1,0,0,0,0,0,0
2019-05-10,5.874999999999999,281.00694444444446,3.758333333333336,13.631249999999996,15.584027777777768,70.61805555555556,15.749999999999993,15.438888888888888,,,,4.8187500000000005,3.9951388888888895,1181.0833333333333,0.0,0,1,0,0,0,0,0,0
2019-05-11,4.715972222222222,180.02777777777777,3.2000000000000006,13.407638888888888,18.692361111111108,55.63194444444444,18.866666666666674,18.50625,,,,3.9451388888888896,3.3854166666666687,1165.6666666666667,0.0,0,0,1,0,0,0,0,0
2019-05-12,5.504166666666665,219.45138888888889,3.2687500000000003,18.339583333333334,23.997916666666658,30.8125,24.19027777777778,23.811111111111117,,,,4.381944444444445,3.556944444444444,1181.9097222222222,0.0,0,0,1,0,0,0,0,0
2019-05-13,5.322916666666668,256.90972222222223,3.2437500000000004,17.031249999999996,26.62847222222222,20.666666666666668,26.83888888888889,26.413888888888902,,,,4.2555555555555555,3.4979166666666677,1166.3194444444443,0.0,0,1,0,0,0,0,0,0
2019-05-14,4.416666666666668,217.17361111111111,3.1097222222222225,15.629861111111113,26.246527777777775,27.645833333333332,26.5173611111111,25.965972222222227,,,,3.7743055555555562,3.2937500000000006,1181.888888888889,0.0,0,0,1,0,0,0,0,0
2019-05-15,6.176388888888891,257.6666666666667,4.275694444444446,13.781249999999996,26.373611111111117,45.298611111111114,26.7013888888889,26.063888888888904,,,,5.173611111111111,4.497222222222224,1181.5972222222222,0.0,0,0,1,0,0,0,0,0
2019-05-16,5.314583333333333,247.3125,3.4736111111111123,16.282638888888886,25.7201388888889,45.53472222222222,25.999305555555544,25.41388888888889,,,,4.441666666666667,3.727083333333335,1181.6041666666667,0.0,0,0,1,0,0,0,0,0
2019-05-17,6.490277777777775,203.65972222222223,4.47708333333333,12.947222222222226,25.297916666666676,45.68055555555556,25.5111111111111,25.10069444444444,,,,5.4493055555555525,4.742361111111108,1181.673611111111,0.0,0,0,1,0,0,0,0,0
2019-05-18,5.882638888888886,265.0486111111111,4.131249999999999,10.667361111111115,20.352083333333326,58.458333333333336,20.52916666666667,20.188194444444438,,,,4.959027777777775,4.319444444444442,1181.7916666666667,0.0,0,0,1,0,0,0,0,0
2019-05-19,7.63611111111111,272.1111111111111,5.26736111111111,13.152777777777782,19.0125,70.34027777777777,19.168055555555544,18.852083333333326,,,,6.313194444444443,5.4819444444444425,1182.263888888889,0.0,0,1,0,0,0,0,0,0
2019-05-20,7.4291666666666645,254.60416666666666,4.550694444444448,20.196527777777785,21.90902777777778,64.71527777777777,22.24861111111111,21.544444444444444,,,,5.924305555555557,4.870138888888892,1164.9375,0.0,0,1,0,0,0,0,0,0
2019-05-21,5.709027777777777,242.52777777777777,3.809722222222222,15.297916666666667,24.56875000000001,49.09027777777778,24.83472222222222,24.301388888888894,,,,4.788888888888891,4.090972222222224,1166.25,0.0,0,0,1,0,0,0,0,0
2019-05-22,4.600000000000001,192.71527777777777,3.263194444444443,12.999305555555559,29.197916666666668,22.4375,29.392361111111093,28.993750000000002,,,,3.9340277777777803,3.4361111111111113,1165.25,0.0,0,0,1,0,0,0,0,0
2019-05-23,5.385416666666668,151.58333333333334,3.8500000000000005,9.887499999999998,32.441666666666656,15.444444444444445,32.63750000000001,32.24305555555557,,,,4.550694444444448,4.047916666666666,1182.5555555555557,0.0,1,0,0,0,0,0,0,0
2019-05-24,6.549305555555558,184.05555555555554,4.619444444444444,11.91597222222222,30.716666666666658,26.041666666666668,30.950694444444448,30.500694444444466,,,,5.440972222222221,4.837500000000001,1164.7569444444443,0.0,0,0,1,0,0,0,0,0
2019-05-25,8.966666666666665,277.47222222222223,6.438194444444448,10.15902777777778,21.306250000000006,83.23611111111111,21.438194444444445,21.170138888888893,,,,7.540277777777774,6.655555555555558,1165.6944444444443,0.0,0,1,0,0,0,0,0,0
2019-05-26,7.558333333333334,270.59722222222223,5.305555555555553,11.06180555555555,19.693055555555556,75.97222222222223,19.84652777777778,19.551388888888894,,,,6.337499999999999,5.565972222222222,1181.4027777777778,0.0,0,1,0,0,0,0,0,0
2019-05-27,5.609027777777778,234.59722222222223,3.917361111111112,14.895138888888884,21.04305555555555,74.52083333333333,21.20555555555556,20.90138888888889,,,,4.759722222222221,4.116666666666667,1182.826388888889,0.0,0,0,1,0,0,0,0,0
2019-05-28,7.21388888888889,257.9375,5.109027777777778,12.322222222222223,21.83819444444445,84.86805555555556,21.97916666666668,21.717361111111124,,,,6.066666666666666,5.325,1181.6458333333333,0.0,0,0,1,0,0,0,0,0
2019-05-29,5.540277777777778,239.60416666666666,3.5673611111111105,18.985416666666666,25.660416666666677,62.65277777777778,25.93819444444445,25.391666666666666,,,,4.57638888888889,3.813888888888891,1166.0972222222222,0.0,0,0,1,0,0,0,0,0
2019-05-30,6.70625,210.54166666666666,3.8499999999999996,21.05000000000001,31.76388888888887,24.375,32.120833333333344,31.36944444444445,,,,5.298611111111116,4.17847222222222,1165.9652777777778,0.0,0,0,1,0,0,0,0,0
2019-05-31,7.589583333333337,247.78472222222223,5.00277777777778,16.80208333333333,28.377083333333346,44.875,28.700000000000006,28.07499999999998,,,,6.231944444444441,5.309722222222224,1182.7291666666667,0.0,0,0,1,0,0,0,0,0
2019-06-01,8.993749999999995,278.0625,6.5361111111111105,9.964583333333334,23.255555555555553,78.44444444444444,23.37847222222223,23.12777777777778,,,,7.612500000000002,6.789583333333329,1166.4027777777778,0.0,0,1,0,0,0,0,0,0
2019-06-02,8.720422535211267,280.64084507042253,6.213380281690139,10.745070422535209,22.711971830985913,86.35915492957747,22.85352112676055,22.575352112676065,,,,7.323239436619721,6.480985915492955,1162.6549295774648,0.0,0,1,0,0,0,0,0,0
2019-06-03,8.87638888888889,294.65972222222223,5.788194444444444,13.69791666666667,25.340972222222238,64.14583333333333,25.669444444444437,25.01527777777778,,,,7.154166666666665,6.073611111111108,1181.1597222222222,0.0,0,1,0,0,0,0,0,0
2019-06-04,7.649305555555554,273.8263888888889,4.606250000000002,17.15416666666667,27.606944444444437,38.65277777777778,27.83194444444446,27.393055555555563,,,,6.00138888888889,4.920138888888888,1181.8055555555557,0.0,0,1,0,0,0,0,0,0
2019-06-05,6.420833333333331,252.29861111111111,3.9395833333333337,18.9875,29.551388888888905,29.770833333333332,29.76180555555556,29.32916666666665,,,,5.106249999999999,4.274305555555555,1166.1666666666667,0.0,0,0,1,0,0,0,0,0
2019-06-06,5.547222222222219,246.39583333333334,3.131944444444444,20.96041666666666,28.48680555555556,34.47222222222222,28.745833333333337,28.21736111111112,,,,4.3298611111111125,3.50138888888889,1166.6041666666667,0.0,0,1,0,0,0,0,0,0
2019-06-07,7.552083333333329,297.625,5.0888888888888895,12.753472222222221,26.42638888888889,41.361111111111114,26.622916666666683,26.242361111111105,,,,6.176388888888893,5.359722222222221,1182.3333333333333,0.0,0,1,0,0,0,0,0,0
2019-06-08,9.343749999999996,278.5763888888889,6.634027777777778,10.8375,22.43611111111111,87.25,22.54513888888888,22.322916666666657,,,,7.797222222222225,6.8618055555555575,1165.5833333333333,0.0,0,1,0,0,0,0,0,0
2019-06-09,6.706944444444444,279.3333333333333,4.60486111111111,12.008333333333331,22.120138888888896,82.85416666666667,22.259722222222223,21.99583333333333,,,,5.609722222222221,4.833333333333335,1181.7708333333333,0.0,0,1,0,0,0,0,0,0
2019-06-10,5.0166666666666675,242.17361111111111,3.254166666666665,15.463194444444444,24.5173611111111,55.013888888888886,24.675,24.361805555555563,,,,4.126388888888891,3.4701388888888873,1165.0208333333333,0.0,0,0,1,0,0,0,0,0
2019-06-11,4.781690140845072,254.79577464788733,3.033098591549295,16.114788732394366,27.103521126760576,36.852112676056336,27.28169014084507,26.930985915492958,,,,3.934507042253519,3.2598591549295772,1182.7464788732395,0.0,0,0,1,0,0,0,0,0
2019-06-12,7.200694444444442,282.44444444444446,4.976388888888888,11.252777777777776,23.61874999999999,72.61805555555556,23.784722222222214,23.46388888888889,,,,6.020138888888891,5.229861111111108,1182.125,0.0,0,1,0,0,0,0,0,0
2019-06-13,6.489583333333334,282.61805555555554,4.224305555555553,13.706249999999999,22.311111111111103,80.34722222222223,22.46527777777777,22.17708333333333,,,,5.299305555555552,4.444444444444444,1165.125,0.0,0,1,0,0,0,0,0,0
2019-06-14,6.271527777777772,288.97222222222223,4.0479166666666675,13.700694444444443,22.58750000000001,78.5625,22.750000000000014,22.435416666666686,,,,5.147222222222222,4.279166666666667,1182.0694444444443,0.0,0,1,0,0,0,0,0,0
2019-06-15,6.419444444444445,288.44444444444446,4.306944444444442,13.390277777777776,22.733333333333338,80.8125,22.875694444444456,22.581249999999997,,,,5.3083333333333345,4.5375000000000005,1181.4791666666667,0.0,0,1,0,0,0,0,0,0
2019-06-16,5.316666666666665,227.27083333333334,3.6020833333333337,13.418055555555558,24.005555555555553,68.34722222222223,24.161111111111097,23.861805555555556,,,,4.460416666666666,3.8090277777777795,1166.3472222222222,0.0,0,0,1,0,0,0,0,0
2019-06-17,6.1868055555555586,250.29166666666666,4.099305555555555,13.048611111111109,23.453472222222224,74.70138888888889,23.638888888888893,23.29305555555556,,,,5.095833333333335,4.324305555555555,1182.3958333333333,0.0,0,0,1,0,0,0,0,0
2019-06-18,6.167361111111108,267.5486111111111,4.116666666666665,13.699999999999996,22.94236111111111,83.81944444444444,23.093055555555566,22.797916666666666,,,,5.099305555555556,4.322916666666669,1182.0277777777778,0.0,0,0,1,0,0,0,0,0
2019-06-19,5.797916666666667,263.0,3.804861111111111,13.970138888888885,23.251388888888886,74.15277777777777,23.40138888888889,23.117361111111105,,,,4.787500000000002,4.013888888888889,1165.7916666666667,0.0,0,0,1,0,0,0,0,0
