,,,,,,,,,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North,North-East,North-West,South-East,South-West,East,South,West
2018,3,30,0,0,0,4,89,-1,4.025694444444445,158.82638888888889,2.165972222222223,27.15763888888888,19.08402777777778,42.11805555555556,19.299999999999997,18.889583333333334,294.0138888888889,339.13194444444446,53.1875,3.1604166666666664,2.403472222222222,1166.111111111111,0.0,0,0,1,0,0,0,0,0
2018,3,31,0,0,0,5,90,-1,6.089583333333339,81.11805555555556,3.623611111111111,15.233333333333336,19.843055555555555,46.47222222222222,19.990277777777774,19.697916666666657,302.15277777777777,354.2013888888889,56.291666666666664,4.592361111111113,3.834027777777778,1181.9722222222222,0.0,0,1,0,0,0,0,0,0
2018,4,1,0,0,0,6,91,-1,6.532638888888893,56.80555555555556,3.8625000000000003,14.945833333333333,21.81319444444445,43.520833333333336,21.959722222222222,21.657638888888883,282.7638888888889,246.25694444444446,91.02307692307693,4.850694444444446,4.066666666666666,1180.6458333333333,0.0,0,1,0,0,0,0,0,0
2018,4,2,0,0,0,0,92,-1,5.466666666666668,69.34722222222223,3.249305555555556,15.348611111111117,24.353472222222223,34.77777777777778,24.540277777777785,24.17291666666667,290.69444444444446,270.6041666666667,76.7578125,4.175,3.4319444444444445,1165.1041666666667,0.0,0,1,0,0,0,0,0,0
2018,4,3,0,0,0,1,93,-1,5.9812499999999975,71.59722222222223,3.4222222222222225,16.19861111111111,22.698611111111102,36.53472222222222,22.846527777777766,22.561111111111117,218.10416666666666,78.38888888888889,135.29861111111111,4.417361111111113,3.6270833333333323,1181.6875,0.0,0,1,0,0,0,0,0,0
2018,4,4,0,0,0,2,94,-1,5.6479166666666645,46.5,3.2409722222222204,16.22430555555555,22.568750000000005,43.4375,22.703472222222214,22.428472222222226,280.6041666666667,219.42361111111111,94.89583333333333,4.247916666666665,3.441666666666667,1182.4652777777778,0.0,0,1,0,0,0,0,0,0
2018,4,5,0,0,0,3,95,-1,4.6736111111111125,117.35416666666667,2.6986111111111115,17.240972222222226,25.40000000000001,33.61805555555556,25.550000000000008,25.258333333333344,230.45833333333334,117.03472222222223,114.17361111111111,3.6513888888888886,2.947222222222224,1182.548611111111,0.0,0,0,1,0,0,0,0,0
2018,4,6,0,0,0,4,96,-1,4.697916666666665,86.92361111111111,2.7125000000000004,16.331944444444435,26.18263888888889,27.069444444444443,26.361805555555556,26.01666666666667,289.88194444444446,241.79861111111111,89.0625,3.579166666666668,2.9006944444444445,1182.0625,0.0,0,1,0,0,0,0,0,0
2018,4,7,0,0,0,5,97,-1,4.406944444444444,155.84722222222223,2.429166666666666,19.808333333333334,26.815972222222232,29.70138888888889,27.03333333333333,26.62986111111109,284.5833333333333,246.9375,86.18055555555556,3.3694444444444436,2.6590277777777773,1166.8680555555557,0.0,0,0,1,0,0,0,0,0
2018,4,8,0,0,0,6,98,-1,5.023611111111108,115.15277777777777,2.7833333333333323,18.574999999999992,23.34583333333333,39.729166666666664,23.518749999999983,23.177777777777777,298.86805555555554,291.5174825174825,68.93055555555556,3.8090277777777777,3.005555555555555,1182.5416666666667,0.0,0,0,1,0,0,0,0,0
2018,4,9,0,0,0,0,99,-1,4.1909722222222205,150.54861111111111,2.3597222222222225,19.878472222222214,21.725694444444446,38.40972222222222,21.887500000000003,21.56666666666667,308.7986111111111,339.5486111111111,60.52777777777778,3.268055555555556,2.5979166666666678,1166.0208333333333,0.0,0,0,1,0,0,0,0,0
2018,4,10,0,0,0,1,100,-1,4.082638888888887,142.20138888888889,2.363888888888889,18.138194444444448,20.263194444444437,42.041666666666664,20.455555555555552,20.07569444444445,308.74305555555554,318.34027777777777,71.70833333333333,3.225,2.593055555555556,1181.611111111111,0.0,0,0,1,0,0,0,0,0
2018,4,11,0,0,0,2,101,-1,3.9520833333333325,99.30555555555556,2.279861111111111,18.31597222222223,20.215277777777775,46.104166666666664,20.39375,20.05208333333334,311.7638888888889,356.53472222222223,51.388888888888886,3.1125,2.4826388888888884,1181.8194444444443,0.0,0,0,1,0,0,0,0,0
2018,4,12,0,0,0,3,102,-1,3.5853146853146862,124.92307692307692,2.112587412587413,16.297202797202797,21.719580419580407,42.34965034965035,21.87552447552449,21.562237762237768,280.54545454545456,186.5734265734266,119.0979020979021,2.872727272727273,2.3118881118881123,1183.5454545454545,0.0,0,0,1,0,0,0,0,0
2018,4,13,0,0,0,4,103,-1,4.018750000000002,142.92361111111111,2.3270833333333334,16.647222222222226,24.976388888888884,30.9375,25.16458333333334,24.775694444444433,283.81944444444446,193.85416666666666,109.875,3.1215277777777795,2.5423611111111115,1182.6666666666667,0.0,0,0,1,0,0,0,0,0
2018,4,14,0,0,0,5,104,-1,4.171527777777777,118.29166666666667,2.4472222222222224,15.293055555555561,25.385416666666668,32.61805555555556,25.58055555555554,25.20694444444445,308.27777777777777,285.77777777777777,85.26388888888889,3.2125000000000004,2.6243055555555554,1181.9166666666667,0.0,0,0,1,0,0,0,0,0
2018,4,15,0,0,0,6,105,-1,4.436805555555558,76.45138888888889,2.520138888888889,18.052777777777766,25.342361111111117,30.625,25.548611111111107,25.134027777777774,319.13194444444446,359.59722222222223,55.13194444444444,3.3930555555555544,2.7277777777777787,1165.5555555555557,0.0,0,1,0,0,0,0,0,0
2018,4,16,0,0,0,0,106,-1,4.775000000000002,124.54861111111111,2.7861111111111114,15.560416666666665,25.58333333333333,26.805555555555557,25.753472222222218,25.396527777777766,323.5486111111111,348.24305555555554,61.97222222222222,3.6937499999999996,2.9854166666666675,1181.7083333333333,0.0,0,0,1,0,0,0,0,0
2018,4,17,0,0,0,1,107,-1,3.497916666666667,166.09027777777777,2.006944444444445,19.645138888888884,26.461805555555557,20.243055555555557,26.686805555555562,26.237499999999997,313.875,272.05594405594405,94.86111111111111,2.7152777777777777,2.1951388888888888,1182.4097222222222,0.0,0,0,1,0,0,0,0,0
2018,4,18,0,0,0,2,108,-1,3.879166666666665,141.90277777777777,2.303472222222222,16.61041666666666,28.75486111111113,15.958333333333334,28.974305555555556,28.53888888888889,314.19444444444446,262.3958333333333,95.1875,3.0763888888888897,2.5020833333333337,1165.2430555555557,0.0,0,0,1,0,0,0,0,0
2018,4,19,0,0,0,3,109,-1,4.256249999999999,148.89583333333334,2.315277777777777,24.840972222222238,28.031944444444452,22.166666666666668,28.284027777777784,27.797222222222228,312.09722222222223,280.86805555555554,84.33333333333333,3.3222222222222215,2.600694444444444,1181.5625,0.0,0,0,1,0,0,0,0,0
2018,4,20,0,0,0,4,110,-1,3.9423611111111083,134.59722222222223,2.2256944444444446,20.366666666666664,26.45763888888888,21.96527777777778,26.665277777777774,26.25277777777778,290.61805555555554,194.13888888888889,112.4375,3.0840277777777763,2.454166666666667,1181.2777777777778,0.0,0,0,1,0,0,0,0,0
2018,4,21,0,0,0,5,111,-1,4.63125,168.79166666666666,2.630555555555557,18.540972222222223,26.98055555555557,24.333333333333332,27.12361111111111,26.84236111111111,151.13194444444446,27.40277777777778,114.0,3.5666666666666678,2.9097222222222223,1166.3055555555557,0.0,0,0,1,0,0,0,0,0
2018,4,22,0,0,0,6,112,-1,5.534722222222222,232.3125,3.0875000000000017,21.3375,22.47569444444445,41.576388888888886,22.64930555555556,22.319444444444436,315.0486111111111,290.67832167832165,84.61805555555556,4.354166666666666,3.397916666666668,1164.5902777777778,0.0,0,0,0,0,1,0,0,0
2018,4,23,0,0,0,0,113,-1,4.3305555555555575,115.25694444444444,2.5243055555555562,14.927083333333334,21.376388888888897,38.513888888888886,21.558333333333326,21.197916666666664,337.8888888888889,413.46527777777777,42.333333333333336,3.3361111111111117,2.6909722222222228,1182.013888888889,0.0,0,0,1,0,0,0,0,0
2018,4,24,0,0,0,1,114,-1,4.740277777777777,132.21527777777777,2.5756944444444443,21.184027777777768,24.277777777777757,39.61805555555556,24.456249999999997,24.10138888888889,328.8333333333333,354.3356643356643,58.77777777777778,3.6062500000000006,2.829166666666667,1165.8194444444443,0.0,0,0,1,0,0,0,0,0
2018,4,25,0,0,0,2,115,-1,4.079166666666668,212.15277777777777,2.1520833333333327,23.956944444444453,20.975694444444443,50.90277777777778,21.140972222222224,20.81388888888889,213.6875,124.47887323943662,106.34722222222223,3.1743055555555553,2.447916666666665,1183.451388888889,0.0020833333333333337,0,0,0,0,1,0,0,0
2018,4,26,0,0,0,3,116,-1,2.834027777777779,165.73611111111111,1.640972222222222,19.139583333333345,18.968749999999993,56.28472222222222,19.122916666666672,18.807638888888896,198.02083333333334,89.09722222222223,110.93055555555556,2.2944444444444456,1.8548611111111117,1181.2152777777778,0.0,0,0,1,0,0,0,0,0
2018,4,27,0,0,0,4,117,-1,3.469444444444445,172.51388888888889,1.9097222222222219,24.224999999999998,21.303472222222226,56.611111111111114,21.500694444444452,21.12777777777779,243.375,110.98611111111111,132.88888888888889,2.761111111111112,2.1986111111111106,1181.625,0.001388888888888889,0,0,0,0,1,0,0,0
2018,4,28,0,0,0,5,118,-1,3.2451388888888886,150.35416666666666,1.7194444444444443,23.56666666666666,23.653472222222227,48.31944444444444,23.852083333333333,23.459722222222222,311.15972222222223,278.3888888888889,80.73611111111111,2.574305555555556,1.968055555555557,1182.7569444444443,0.0,0,0,1,0,0,0,0,0
2018,4,29,0,0,0,6,119,-1,3.438888888888888,103.60416666666667,2.0152777777777775,18.484722222222224,25.885416666666668,35.50694444444444,26.095138888888883,25.67916666666666,322.00694444444446,318.8611111111111,62.690265486725664,2.7673611111111107,2.1958333333333333,1181.5208333333333,0.0,0,0,1,0,0,0,0,0
2018,4,30,0,0,0,0,120,-1,4.933333333333335,186.61111111111111,2.7312500000000006,20.49166666666666,27.639583333333338,32.333333333333336,27.809027777777786,27.47083333333334,252.25694444444446,140.0,112.2027972027972,3.6965277777777774,2.9784722222222224,1165.9722222222222,0.0,0,0,0,0,1,0,0,0
2018,5,1,0,0,0,1,121,-1,7.395833333333329,145.67361111111111,4.090972222222224,24.22708333333333,31.42083333333334,22.979166666666668,31.65555555555554,31.216666666666665,268.1875,124.3076923076923,131.30555555555554,5.7652777777777775,4.503472222222224,1181.611111111111,0.0,0,0,1,0,0,0,0,0
2018,5,2,0,0,0,2,122,-1,4.427083333333335,183.625,2.2291666666666674,27.049305555555552,32.20486111111112,21.13888888888889,32.459722222222226,31.951388888888896,313.0416666666667,228.43055555555554,90.87301587301587,3.3708333333333353,2.544444444444445,1166.6875,0.0,0,0,0,0,1,0,0,0
2018,5,3,0,0,0,3,123,-1,4.743749999999997,193.36111111111111,2.592361111111112,20.861111111111118,31.13680555555556,31.25,31.317361111111122,30.943750000000016,284.09027777777777,138.27083333333334,141.61805555555554,3.4993055555555546,2.791666666666667,1166.263888888889,0.0,0,0,0,0,1,0,0,0
2018,5,4,0,0,0,4,124,-1,4.900694444444444,196.49305555555554,2.7055555555555557,19.34375000000001,31.280555555555548,32.173611111111114,31.481944444444462,31.077083333333334,204.50694444444446,75.95833333333333,127.97222222222223,3.7430555555555554,2.963194444444445,1182.1597222222222,0.0,0,0,0,0,1,0,0,0
2018,5,5,0,0,0,5,125,-1,4.617361111111109,142.09722222222223,2.4437500000000014,26.281249999999996,30.640277777777783,36.50694444444444,30.83749999999999,30.46388888888887,272.0763888888889,118.21527777777777,140.42361111111111,3.551388888888889,2.764583333333332,1182.4305555555557,0.0,0,0,1,0,0,0,0,0
2018,5,6,0,0,0,6,126,-1,6.097902097902098,98.74825174825175,3.502797202797203,18.01398601398601,27.436363636363648,30.6993006993007,27.56573426573427,27.300699300699304,146.46153846153845,24.804195804195803,109.48251748251748,4.532867132867134,3.777622377622378,1183.3636363636363,0.0,0,1,0,0,0,0,0,0
2018,5,7,0,0,0,0,127,-1,5.261805555555554,189.76388888888889,2.9763888888888874,19.808333333333334,26.51666666666666,40.236111111111114,26.665972222222223,26.379166666666674,183.79166666666666,40.69444444444444,131.95138888888889,4.1118055555555575,3.293055555555554,1181.7430555555557,0.0,0,0,0,0,1,0,0,0
2018,5,8,0,0,0,1,128,-1,5.789583333333335,205.27777777777777,3.1270833333333323,18.860416666666666,25.48888888888889,37.55555555555556,25.687500000000004,25.30347222222223,300.86805555555554,167.6875,125.30555555555556,4.379166666666666,3.4298611111111112,1182.111111111111,0.0,0,0,0,0,1,0,0,0
2018,5,9,0,0,0,2,129,-1,4.122222222222222,182.76388888888889,2.1625,26.0076388888889,26.189583333333335,38.84722222222222,26.387500000000003,26.01319444444445,338.6666666666667,308.56944444444446,55.59848484848485,3.1243055555555554,2.4000000000000004,1181.8402777777778,0.0,0,0,1,0,0,0,0,0
2018,5,10,0,0,0,3,130,-1,10.38125,214.72916666666666,5.650694444444444,17.738888888888887,28.884027777777778,33.3125,28.997916666666683,28.77569444444446,163.39583333333334,15.118055555555555,129.86805555555554,7.289583333333334,5.9638888888888895,1182.4722222222222,0.0,0,0,0,0,1,0,0,0
2018,5,11,0,0,0,4,131,-1,5.17847222222222,234.40277777777777,2.850694444444444,21.20694444444445,29.759027777777767,24.895833333333332,29.980555555555547,29.543749999999996,303.30555555555554,201.6875,115.53472222222223,3.9548611111111103,3.145833333333335,1181.5416666666667,0.0,0,0,0,0,1,0,0,0
2018,5,12,0,0,0,5,132,-1,4.654861111111111,270.53472222222223,2.6479166666666654,18.509722222222234,25.20833333333333,39.583333333333336,25.395833333333336,25.02083333333333,323.86805555555554,281.53472222222223,91.61111111111111,3.656250000000001,2.8986111111111117,1181.875,0.0,0,0,0,0,1,0,0,0
2018,5,13,0,0,0,6,133,-1,3.918749999999998,177.42361111111111,2.1638888888888888,21.7138888888889,24.90972222222223,43.90277777777778,25.098611111111122,24.735416666666673,271.6041666666667,169.86111111111111,135.16666666666666,3.0597222222222222,2.4027777777777777,1182.125,0.0,0,0,1,0,0,0,0,0
2018,5,14,0,0,0,0,134,-1,4.469444444444443,92.75694444444444,2.521527777777779,20.20486111111111,25.300694444444435,41.65277777777778,25.489583333333336,25.122222222222213,343.71527777777777,372.4861111111111,60.770833333333336,3.456249999999999,2.7611111111111115,1181.513888888889,0.0,0,1,0,0,0,0,0,0
2018,5,15,0,0,0,1,135,-1,5.4972222222222245,68.11805555555556,3.150694444444445,15.73263888888889,25.393750000000004,36.5,25.57291666666667,25.229861111111116,353.1111111111111,405.7083333333333,53.78472222222222,4.1187499999999995,3.3395833333333305,1181.7222222222222,0.0,0,1,0,0,0,0,0,0
2018,5,16,0,0,0,2,136,-1,5.787500000000002,52.22222222222222,3.350000000000001,15.908333333333335,27.30069444444443,39.8125,27.452777777777786,27.136805555555558,248.95833333333334,166.36363636363637,135.5,4.322916666666667,3.5465277777777784,1183.736111111111,0.0,0,1,0,0,0,0,0,0
2018,5,17,0,0,0,3,137,-1,6.709027777777781,107.49305555555556,4.0770833333333325,14.410416666666663,31.93194444444446,24.02777777777778,32.12361111111112,31.726388888888877,340.38194444444446,327.8263888888889,81.82638888888889,5.103472222222222,4.300694444444445,1165.6527777777778,0.0,0,0,1,0,0,0,0,0
2018,5,18,0,0,0,4,138,-1,6.5506944444444475,170.88888888888889,3.604861111111112,26.131944444444443,37.271527777777784,11.291666666666666,37.586805555555564,36.95972222222221,310.5,158.65277777777777,146.07638888888889,5.18888888888889,4.002777777777779,1182.1458333333333,0.0,0,0,1,0,0,0,0,0
2018,5,19,0,0,0,5,139,-1,3.4631944444444436,218.4375,1.8583333333333332,27.95694444444445,35.033333333333324,17.604166666666668,35.27222222222225,34.78958333333333,317.50694444444446,204.84027777777777,115.02777777777777,2.720833333333332,2.098611111111111,1182.2847222222222,0.0,0,0,0,0,1,0,0,0
2018,5,20,0,0,0,6,140,-1,4.4201388888888875,135.06944444444446,2.6208333333333345,20.122222222222213,34.32916666666668,23.15972222222222,34.53541666666666,34.13263888888886,317.375,221.38194444444446,107.04166666666667,3.5166666666666666,2.870833333333333,1181.9097222222222,0.0,0,0,1,0,0,0,0,0
2018,5,21,0,0,0,0,141,-1,5.461111111111116,126.73611111111111,3.1951388888888896,14.9076388888889,33.13472222222222,16.97222222222222,33.31527777777778,32.945138888888884,344.93055555555554,300.22627737226276,85.42361111111111,4.115277777777777,3.3868055555555565,1164.861111111111,0.0,0,0,1,0,0,0,0,0
2018,5,22,0,0,0,1,142,-1,3.831250000000001,131.8125,2.2180555555555554,16.3513888888889,33.25763888888889,17.27777777777778,33.456250000000004,33.06527777777777,275.1736111111111,106.34722222222223,150.58333333333334,2.994444444444443,2.430555555555557,1182.0416666666667,0.0,0,0,1,0,0,0,0,0
2018,5,23,0,0,0,2,143,-1,4.811805555555553,163.74305555555554,2.7381944444444457,18.583333333333343,33.579861111111114,14.61111111111111,33.80486111111111,33.370833333333344,316.1458333333333,197.3846153846154,124.92361111111111,3.7347222222222225,2.9881944444444457,1181.7152777777778,0.0,0,0,1,0,0,0,0,0
2018,5,24,0,0,0,3,144,-1,4.196527777777777,108.20138888888889,2.356944444444444,20.13402777777777,30.6236111111111,21.881944444444443,30.83819444444443,30.43055555555556,330.3541666666667,260.52777777777777,98.80555555555556,3.2291666666666683,2.575,1182.6041666666667,0.0,0,0,1,0,0,0,0,0
2018,5,25,0,0,0,4,145,-1,2.76875,133.6875,1.5972222222222223,23.140972222222228,30.500000000000014,20.381944444444443,30.735416666666666,30.263194444444448,243.39583333333334,78.90972222222223,161.79861111111111,2.2465277777777763,1.7993055555555553,1165.8333333333333,0.0,0,0,1,0,0,0,0,0
2018,5,26,0,0,0,5,146,-1,4.065277777777776,152.05555555555554,2.259722222222224,19.982638888888896,30.82847222222221,26.45138888888889,31.04791666666666,30.604166666666654,254.28472222222223,158.3986013986014,104.13888888888889,3.1944444444444438,2.552777777777779,1166.173611111111,0.0,0,0,1,0,0,0,0,0
2018,5,27,0,0,0,6,147,-1,4.684722222222223,147.80555555555554,2.6013888888888905,19.563888888888883,30.46666666666668,35.50694444444444,30.65138888888889,30.276388888888885,295.4513888888889,192.93055555555554,107.60416666666667,3.6388888888888897,2.851388888888889,1165.6944444444443,0.0,0,0,1,0,0,0,0,0
2018,5,28,0,0,0,0,148,-1,4.5645833333333306,211.86805555555554,2.593055555555555,19.43472222222222,29.323611111111106,39.15277777777778,29.52569444444445,29.158333333333335,178.24305555555554,60.11188811188811,115.5,3.650694444444444,2.8965277777777776,1182.3819444444443,0.0006944444444444445,0,0,0,0,1,0,0,0
2018,5,29,0,0,0,1,149,-1,5.296527777777776,196.49305555555554,2.96875,22.145833333333336,29.12152777777777,42.729166666666664,29.313194444444452,28.94930555555554,331.84027777777777,284.34027777777777,87.27083333333333,4.096527777777777,3.239583333333334,1182.1041666666667,0.0,0,0,0,0,1,0,0,0
2018,5,30,0,0,0,2,150,-1,4.8514285714285705,153.82142857142858,2.6350000000000007,20.474285714285713,28.69500000000002,37.964285714285715,28.852857142857147,28.54071428571429,328.9,295.22463768115944,83.70714285714286,3.6828571428571415,2.8800000000000003,1171.6857142857143,0.0,0,0,1,0,0,0,0,0
2018,5,31,0,0,0,3,151,-1,4.050694444444445,131.1875,2.178472222222223,23.952777777777776,28.803472222222222,37.49305555555556,28.992361111111123,28.6326388888889,333.1666666666667,319.006993006993,74.63194444444444,3.145833333333334,2.442361111111111,1180.7847222222222,0.0,0,0,1,0,0,0,0,0
2018,6,1,0,0,0,4,152,-1,5.248611111111111,144.47222222222223,2.871527777777777,19.698611111111113,29.691666666666663,34.81944444444444,29.88541666666668,29.50416666666667,340.34722222222223,330.3098591549296,75.09722222222223,3.990972222222221,3.1430555555555553,1182.2916666666667,0.0,0,0,1,0,0,0,0,0
2018,6,2,0,0,0,5,153,-1,4.815277777777778,121.0,2.5840277777777763,19.6013888888889,28.227083333333326,38.21527777777778,28.378472222222218,28.0701388888889,346.40277777777777,364.35915492957747,66.2,3.657638888888889,2.824305555555553,1181.1805555555557,0.0,0,0,1,0,0,0,0,0
2018,6,3,0,0,0,6,154,-1,4.493750000000002,89.97222222222223,2.4548611111111103,19.545833333333338,28.455555555555563,36.18055555555556,28.613888888888887,28.304861111111105,355.03472222222223,394.42857142857144,50.15972222222222,3.410416666666667,2.6784722222222204,1182.3402777777778,0.0,0,1,0,0,0,0,0,0
2018,6,4,0,0,0,0,155,-1,4.565972222222223,140.86111111111111,2.534027777777779,20.96597222222224,28.567361111111097,37.44444444444444,28.755555555555556,28.390277777777783,351.19444444444446,396.3262411347518,49.08148148148148,3.562500000000001,2.8062500000000012,1183.4930555555557,0.0,0,0,1,0,0,0,0,0
2018,6,5,0,0,0,1,156,-1,4.266666666666666,94.36805555555556,2.4291666666666654,19.193749999999998,29.65555555555556,36.923611111111114,29.83333333333333,29.4763888888889,356.6875,409.94405594405595,48.451388888888886,3.3395833333333327,2.661805555555555,1182.013888888889,0.0,0,0,1,0,0,0,0,0
2018,6,6,0,0,0,2,157,-1,5.453472222222221,62.770833333333336,3.052777777777778,17.03472222222222,31.12222222222222,36.041666666666664,31.281250000000014,30.96180555555556,344.30555555555554,359.53146853146853,62.583333333333336,4.083333333333332,3.2506944444444446,1182.9583333333333,0.0,0,1,0,0,0,0,0,0
2018,6,7,0,0,0,3,158,-1,5.08263888888889,132.31944444444446,2.875694444444444,18.279166666666654,31.044444444444455,38.40277777777778,31.214583333333337,30.892361111111104,342.15277777777777,324.5281690140845,77.07638888888889,3.8791666666666678,3.065972222222221,1182.6666666666667,0.0,0,0,1,0,0,0,0,0
2018,6,8,0,0,0,4,159,-1,5.610416666666666,162.13194444444446,3.202777777777776,16.865972222222222,31.886805555555554,32.40277777777778,32.06111111111111,31.726388888888884,339.2291666666667,307.73943661971833,86.48611111111111,4.256249999999998,3.4486111111111106,1182.5,0.0,0,0,1,0,0,0,0,0
2018,6,9,0,0,0,5,160,-1,4.7499999999999964,86.74305555555556,2.724999999999999,16.57430555555556,32.152777777777786,21.27777777777778,32.36597222222221,31.945138888888884,365.86805555555554,419.4577464788732,47.39393939393939,3.622222222222222,2.9333333333333345,1166.5069444444443,0.0,0,1,0,0,0,0,0,0
2018,6,10,0,0,0,6,161,-1,4.381249999999998,141.52083333333334,2.615972222222222,18.038194444444432,33.1388888888889,19.72222222222222,33.35833333333332,32.93819444444444,350.1388888888889,332.1388888888889,79.44444444444444,3.4868055555555553,2.831944444444445,1165.8472222222222,0.0,0,0,1,0,0,0,0,0
2018,6,11,0,0,0,0,162,-1,5.144444444444447,189.68055555555554,2.895138888888889,18.702083333333334,32.83124999999999,22.84722222222222,33.02847222222222,32.638888888888886,344.46527777777777,321.55555555555554,75.00694444444444,3.992361111111111,3.145138888888889,1165.701388888889,0.0,0,0,0,0,1,0,0,0
2018,6,12,0,0,0,1,163,-1,5.564583333333333,161.14583333333334,3.0999999999999996,20.71180555555556,30.69236111111111,38.333333333333336,30.868055555555557,30.53055555555555,342.28472222222223,335.7659574468085,73.17518248175182,4.224305555555556,3.3673611111111117,1181.986111111111,0.0,0,0,1,0,0,0,0,0
2018,6,13,0,0,0,2,164,-1,4.022222222222221,188.79861111111111,2.202083333333334,21.760416666666675,29.999305555555566,39.86805555555556,30.158333333333328,29.827083333333334,298.24305555555554,238.48591549295776,111.25,3.1597222222222223,2.4486111111111115,1181.5833333333333,0.0,0,0,0,0,1,0,0,0
2018,6,14,0,0,0,3,165,-1,3.9055555555555554,182.32638888888889,2.104166666666666,21.7375,31.99583333333333,32.951388888888886,32.17569444444446,31.795833333333324,344.1736111111111,345.2887323943662,70.43283582089552,3.084722222222221,2.375,1180.9652777777778,0.0,0,0,0,0,1,0,0,0
2018,6,15,0,0,0,4,166,-1,3.5111111111111106,169.57638888888889,2.0291666666666672,20.466666666666665,32.55208333333334,19.583333333333332,32.777777777777786,32.33125000000001,357.8263888888889,403.40845070422534,47.21641791044776,2.7993055555555553,2.2479166666666672,1182.3680555555557,0.0,0,0,1,0,0,0,0,0
2018,6,16,0,0,0,5,167,-1,4.143055555555557,194.59722222222223,2.304861111111111,21.882638888888888,34.37499999999999,21.45138888888889,34.58958333333334,34.16944444444445,337.44444444444446,297.5208333333333,82.35416666666667,3.185416666666667,2.525,1182.4444444444443,0.0,0,0,0,0,1,0,0,0
2018,6,17,0,0,0,6,168,-1,5.976388888888893,101.22916666666667,3.3937499999999985,16.750694444444438,33.58124999999999,23.319444444444443,33.781944444444456,33.397222222222226,329.40277777777777,240.55944055944056,109.02777777777777,4.461805555555555,3.6111111111111103,1165.888888888889,0.0,0,1,0,0,0,0,0,0
2018,6,18,0,0,0,0,169,-1,5.635416666666668,51.986111111111114,3.0666666666666673,18.98541666666667,31.63958333333334,30.993055555555557,31.79652777777777,31.493055555555557,314.6458333333333,184.74647887323943,137.03472222222223,4.118055555555557,3.2777777777777777,1180.8541666666667,0.0,0,1,0,0,0,0,0,0
2018,6,19,0,0,0,1,170,-1,4.292361111111114,82.41666666666667,2.3451388888888887,19.434722222222227,31.12986111111111,33.53472222222222,31.31319444444444,30.961805555555543,347.05555555555554,341.57042253521126,74.66176470588235,3.2458333333333345,2.55,1182.1180555555557,0.0,0,1,0,0,0,0,0,0
2018,6,20,0,0,0,2,171,-1,5.534722222222224,87.76388888888889,3.0034722222222228,18.874999999999996,32.186805555555544,30.67361111111111,32.35625000000002,32.013888888888886,353.4166666666667,397.0845070422535,49.81818181818182,4.122222222222221,3.2479166666666655,1182.1180555555557,0.0,0,1,0,0,0,0,0,0
2018,6,21,0,0,0,3,172,-1,5.413194444444446,74.74305555555556,3.001388888888888,18.17569444444445,31.46180555555555,30.680555555555557,31.629166666666677,31.29930555555557,348.88194444444446,357.48591549295776,73.44444444444444,4.002083333333333,3.2194444444444454,1166.4722222222222,0.0,0,1,0,0,0,0,0,0
2018,6,22,0,0,0,4,173,-1,6.0381944444444455,61.423611111111114,3.329861111111111,17.118055555555546,33.1951388888889,27.631944444444443,33.36041666666666,33.03055555555554,343.77777777777777,318.9154929577465,78.22222222222223,4.402777777777779,3.5465277777777775,1182.1527777777778,0.0,0,1,0,0,0,0,0,0
2018,6,23,0,0,0,5,174,-1,6.918055555555557,51.47222222222222,3.9104166666666647,17.02847222222222,32.922916666666666,31.34027777777778,33.06875,32.78333333333333,343.3263888888889,330.24285714285713,76.15277777777777,5.0687500000000005,4.131249999999997,1165.6805555555557,0.0,0,1,0,0,0,0,0,0
2018,6,24,0,0,0,6,175,-1,5.317361111111112,60.36805555555556,2.9868055555555566,17.36666666666667,30.839583333333323,32.5625,31.01666666666666,30.665972222222237,350.1111111111111,368.1830985915493,62.74626865671642,3.971527777777777,3.189583333333333,1183.0694444444443,0.0,0,1,0,0,0,0,0,0
2018,6,25,0,0,0,0,176,-1,5.795683453237411,59.460431654676256,3.2517985611510793,16.841007194244597,31.034265734265738,36.13286713286713,31.182517482517486,30.87902097902099,350.3611111111111,366.71223021582733,74.7439024390244,4.3381294964028765,3.453956834532375,1181.8129496402878,0.0,0,1,0,0,0,0,0,0
2018,6,26,0,0,0,1,177,-1,6.2180555555555586,49.145833333333336,3.5909722222222222,16.63472222222222,31.463888888888878,35.541666666666664,31.609027777777783,31.325000000000006,348.1388888888889,342.73943661971833,112.69607843137256,4.674305555555554,3.8006944444444435,1166.798611111111,0.0,0,1,0,0,0,0,0,0
2018,6,27,0,0,0,2,178,-1,4.827777777777777,105.17361111111111,2.725000000000001,17.103472222222212,33.081944444444446,30.98611111111111,33.27777777777777,32.88541666666667,356.3333333333333,399.46478873239437,,3.6069444444444443,2.916666666666668,1182.6597222222222,0.0,0,0,1,0,0,0,0,0
2018,6,28,0,0,0,3,179,-1,5.466666666666665,96.82638888888889,3.1909722222222228,17.256944444444443,32.64236111111109,25.90277777777778,32.8451388888889,32.43541666666666,350.8888888888889,351.2957746478873,,4.206249999999999,3.393750000000001,1182.3055555555557,0.0,0,0,1,0,0,0,0,0
