,,,,,,,,,TD,RH,RH_1,RH_2,Grad,Grad_1,Grad_3,Grad_2,TDmax_3,TD_3,TDmin_3,TDmax_2,TD_2,TDmin_2,TDmin_1,TDmax_1,TD_1,TDmax,TDmin
2018,3,13,0,0,0,1,72,-1,19.58749999999999,48.458333333333336,49.416666666666664,44.97222222222222,275.56944444444446,271.7708333333333,266.44444444444446,271.6388888888889,18.035416666666666,17.876388888888894,17.718749999999993,17.46597222222223,17.306944444444444,17.14305555555556,18.305555555555554,18.628472222222218,18.462500000000002,19.761805555555565,19.42847222222223
2018,3,14,0,0,0,2,73,-1,22.06944444444444,36.06944444444444,48.458333333333336,49.416666666666664,271.8541666666667,275.56944444444446,271.6388888888889,271.7708333333333,17.46597222222223,17.306944444444444,17.14305555555556,18.628472222222218,18.462500000000002,18.305555555555554,19.42847222222223,19.761805555555565,19.58749999999999,22.275000000000006,21.863888888888884
2018,3,15,0,0,0,3,74,-1,20.711805555555557,40.270833333333336,36.06944444444444,48.458333333333336,210.53472222222223,271.8541666666667,271.7708333333333,275.56944444444446,18.628472222222218,18.462500000000002,18.305555555555554,19.761805555555565,19.58749999999999,19.42847222222223,21.863888888888884,22.275000000000006,22.06944444444444,20.89375,20.556250000000002
2018,3,16,0,0,0,4,75,-1,19.415277777777785,44.9375,40.270833333333336,36.06944444444444,276.8888888888889,210.53472222222223,275.56944444444446,271.8541666666667,19.761805555555565,19.58749999999999,19.42847222222223,22.275000000000006,22.06944444444444,21.863888888888884,20.556250000000002,20.89375,20.711805555555557,19.581250000000008,19.245138888888896
2018,3,17,0,0,0,5,76,-1,18.324305555555554,42.27777777777778,44.9375,40.270833333333336,283.1458333333333,276.8888888888889,271.8541666666667,210.53472222222223,22.275000000000006,22.06944444444444,21.863888888888884,20.89375,20.711805555555557,20.556250000000002,19.245138888888896,19.581250000000008,19.415277777777785,18.475000000000005,18.174999999999997
2018,3,18,0,0,0,6,77,-1,22.533333333333335,32.03472222222222,42.27777777777778,44.9375,272.49305555555554,283.1458333333333,210.53472222222223,276.8888888888889,20.89375,20.711805555555557,20.556250000000002,19.581250000000008,19.415277777777785,19.245138888888896,18.174999999999997,18.475000000000005,18.324305555555554,22.732638888888896,22.338194444444447
2018,3,19,0,0,0,0,78,-1,23.984722222222224,24.59722222222222,32.03472222222222,42.27777777777778,283.61805555555554,272.49305555555554,276.8888888888889,283.1458333333333,19.581250000000008,19.415277777777785,19.245138888888896,18.475000000000005,18.324305555555554,18.174999999999997,22.338194444444447,22.732638888888896,22.533333333333335,24.23125,23.74097222222222
2018,3,20,0,0,0,1,79,-1,24.28888888888889,35.24305555555556,24.59722222222222,32.03472222222222,264.15972222222223,283.61805555555554,283.1458333333333,272.49305555555554,18.475000000000005,18.324305555555554,18.174999999999997,22.732638888888896,22.533333333333335,22.338194444444447,23.74097222222222,24.23125,23.984722222222224,24.50625000000001,24.07986111111112
2018,3,21,0,0,0,2,80,-1,22.93333333333334,31.03472222222222,35.24305555555556,24.59722222222222,283.59027777777777,264.15972222222223,272.49305555555554,283.61805555555554,22.732638888888896,22.533333333333335,22.338194444444447,24.23125,23.984722222222224,23.74097222222222,24.07986111111112,24.50625000000001,24.28888888888889,23.091666666666654,22.77291666666666
2018,3,22,0,0,0,3,81,-1,24.209027777777788,24.23611111111111,31.03472222222222,35.24305555555556,273.03472222222223,283.59027777777777,283.61805555555554,264.15972222222223,24.23125,23.984722222222224,23.74097222222222,24.50625000000001,24.28888888888889,24.07986111111112,22.77291666666666,23.091666666666654,22.93333333333334,24.393055555555552,24.027777777777786
2018,3,23,0,0,0,4,82,-1,25.839583333333326,23.82638888888889,24.23611111111111,31.03472222222222,235.96527777777777,273.03472222222223,264.15972222222223,283.59027777777777,24.50625000000001,24.28888888888889,24.07986111111112,23.091666666666654,22.93333333333334,22.77291666666666,24.027777777777786,24.393055555555552,24.209027777777788,26.04097222222223,25.636111111111113
2018,3,24,0,0,0,5,83,-1,24.581249999999997,33.951388888888886,23.82638888888889,24.23611111111111,214.41666666666666,235.96527777777777,283.59027777777777,273.03472222222223,23.091666666666654,22.93333333333334,22.77291666666666,24.393055555555552,24.209027777777788,24.027777777777786,25.636111111111113,26.04097222222223,25.839583333333326,24.767361111111118,24.404861111111106
2018,3,25,0,0,0,6,84,-1,19.82097902097902,39.95804195804196,33.951388888888886,23.82638888888889,263.7902097902098,214.41666666666666,273.03472222222223,235.96527777777777,24.393055555555552,24.209027777777788,24.027777777777786,26.04097222222223,25.839583333333326,25.636111111111113,24.404861111111106,24.767361111111118,24.581249999999997,19.959440559440562,19.69510489510489
2018,3,26,0,0,0,0,85,-1,22.543750000000003,39.09722222222222,39.95804195804196,33.951388888888886,265.7708333333333,263.7902097902098,235.96527777777777,214.41666666666666,26.04097222222223,25.839583333333326,25.636111111111113,24.767361111111118,24.581249999999997,24.404861111111106,19.69510489510489,19.959440559440562,19.82097902097902,22.685416666666658,22.40138888888889
2018,3,27,0,0,0,1,86,-1,24.98472222222222,28.645833333333332,39.09722222222222,39.95804195804196,138.99305555555554,265.7708333333333,214.41666666666666,263.7902097902098,24.767361111111118,24.581249999999997,24.404861111111106,19.959440559440562,19.82097902097902,19.69510489510489,22.40138888888889,22.685416666666658,22.543750000000003,25.12569444444444,24.841666666666672
2018,3,28,0,0,0,2,87,-1,28.46111111111111,27.32638888888889,28.645833333333332,39.09722222222222,228.90277777777777,138.99305555555554,263.7902097902098,265.7708333333333,19.959440559440562,19.82097902097902,19.69510489510489,22.685416666666658,22.543750000000003,22.40138888888889,24.841666666666672,25.12569444444444,24.98472222222222,28.63541666666666,28.293749999999996
2018,3,29,0,0,0,3,88,-1,22.749999999999993,34.13194444444444,27.32638888888889,28.645833333333332,234.85416666666666,228.90277777777777,265.7708333333333,138.99305555555554,22.685416666666658,22.543750000000003,22.40138888888889,25.12569444444444,24.98472222222222,24.841666666666672,28.293749999999996,28.63541666666666,28.46111111111111,22.92222222222222,22.584722222222215
2018,3,30,0,0,0,4,89,-1,19.08402777777778,42.11805555555556,34.13194444444444,27.32638888888889,294.0138888888889,234.85416666666666,138.99305555555554,228.90277777777777,25.12569444444444,24.98472222222222,24.841666666666672,28.63541666666666,28.46111111111111,28.293749999999996,22.584722222222215,22.92222222222222,22.749999999999993,19.299999999999997,18.889583333333334
2018,3,31,0,0,0,5,90,-1,19.843055555555555,46.47222222222222,42.11805555555556,34.13194444444444,302.15277777777777,294.0138888888889,228.90277777777777,234.85416666666666,28.63541666666666,28.46111111111111,28.293749999999996,22.92222222222222,22.749999999999993,22.584722222222215,18.889583333333334,19.299999999999997,19.08402777777778,19.990277777777774,19.697916666666657
2018,4,1,0,0,0,6,91,-1,21.81319444444445,43.520833333333336,46.47222222222222,42.11805555555556,282.7638888888889,302.15277777777777,234.85416666666666,294.0138888888889,22.92222222222222,22.749999999999993,22.584722222222215,19.299999999999997,19.08402777777778,18.889583333333334,19.697916666666657,19.990277777777774,19.843055555555555,21.959722222222222,21.657638888888883
2018,4,2,0,0,0,0,92,-1,24.353472222222223,34.77777777777778,43.520833333333336,46.47222222222222,290.69444444444446,282.7638888888889,294.0138888888889,302.15277777777777,19.299999999999997,19.08402777777778,18.889583333333334,19.990277777777774,19.843055555555555,19.697916666666657,21.657638888888883,21.959722222222222,21.81319444444445,24.540277777777785,24.17291666666667
2018,4,3,0,0,0,1,93,-1,22.698611111111102,36.53472222222222,34.77777777777778,43.520833333333336,218.10416666666666,290.69444444444446,302.15277777777777,282.7638888888889,19.990277777777774,19.843055555555555,19.697916666666657,21.959722222222222,21.81319444444445,21.657638888888883,24.17291666666667,24.540277777777785,24.353472222222223,22.846527777777766,22.561111111111117
2018,4,4,0,0,0,2,94,-1,22.568750000000005,43.4375,36.53472222222222,34.77777777777778,280.6041666666667,218.10416666666666,282.7638888888889,290.69444444444446,21.959722222222222,21.81319444444445,21.657638888888883,24.540277777777785,24.353472222222223,24.17291666666667,22.561111111111117,22.846527777777766,22.698611111111102,22.703472222222214,22.428472222222226
2018,4,5,0,0,0,3,95,-1,25.40000000000001,33.61805555555556,43.4375,36.53472222222222,230.45833333333334,280.6041666666667,290.69444444444446,218.10416666666666,24.540277777777785,24.353472222222223,24.17291666666667,22.846527777777766,22.698611111111102,22.561111111111117,22.428472222222226,22.703472222222214,22.568750000000005,25.550000000000008,25.258333333333344
2018,4,6,0,0,0,4,96,-1,26.18263888888889,27.069444444444443,33.61805555555556,43.4375,289.88194444444446,230.45833333333334,218.10416666666666,280.6041666666667,22.846527777777766,22.698611111111102,22.561111111111117,22.703472222222214,22.568750000000005,22.428472222222226,25.258333333333344,25.550000000000008,25.40000000000001,26.361805555555556,26.01666666666667
2018,4,7,0,0,0,5,97,-1,26.815972222222232,29.70138888888889,27.069444444444443,33.61805555555556,284.5833333333333,289.88194444444446,280.6041666666667,230.45833333333334,22.703472222222214,22.568750000000005,22.428472222222226,25.550000000000008,25.40000000000001,25.258333333333344,26.01666666666667,26.361805555555556,26.18263888888889,27.03333333333333,26.62986111111109
2018,4,8,0,0,0,6,98,-1,23.34583333333333,39.729166666666664,29.70138888888889,27.069444444444443,298.86805555555554,284.5833333333333,230.45833333333334,289.88194444444446,25.550000000000008,25.40000000000001,25.258333333333344,26.361805555555556,26.18263888888889,26.01666666666667,26.62986111111109,27.03333333333333,26.815972222222232,23.518749999999983,23.177777777777777
2018,4,9,0,0,0,0,99,-1,21.725694444444446,38.40972222222222,39.729166666666664,29.70138888888889,308.7986111111111,298.86805555555554,289.88194444444446,284.5833333333333,26.361805555555556,26.18263888888889,26.01666666666667,27.03333333333333,26.815972222222232,26.62986111111109,23.177777777777777,23.518749999999983,23.34583333333333,21.887500000000003,21.56666666666667
2018,4,10,0,0,0,1,100,-1,20.263194444444437,42.041666666666664,38.40972222222222,39.729166666666664,308.74305555555554,308.7986111111111,284.5833333333333,298.86805555555554,27.03333333333333,26.815972222222232,26.62986111111109,23.518749999999983,23.34583333333333,23.177777777777777,21.56666666666667,21.887500000000003,21.725694444444446,20.455555555555552,20.07569444444445
2018,4,11,0,0,0,2,101,-1,20.215277777777775,46.104166666666664,42.041666666666664,38.40972222222222,311.7638888888889,308.74305555555554,298.86805555555554,308.7986111111111,23.518749999999983,23.34583333333333,23.177777777777777,21.887500000000003,21.725694444444446,21.56666666666667,20.07569444444445,20.455555555555552,20.263194444444437,20.39375,20.05208333333334
2018,4,12,0,0,0,3,102,-1,21.719580419580407,42.34965034965035,46.104166666666664,42.041666666666664,280.54545454545456,311.7638888888889,308.7986111111111,308.74305555555554,21.887500000000003,21.725694444444446,21.56666666666667,20.455555555555552,20.263194444444437,20.07569444444445,20.05208333333334,20.39375,20.215277777777775,21.87552447552449,21.562237762237768
2018,4,13,0,0,0,4,103,-1,24.976388888888884,30.9375,42.34965034965035,46.104166666666664,283.81944444444446,280.54545454545456,308.74305555555554,311.7638888888889,20.455555555555552,20.263194444444437,20.07569444444445,20.39375,20.215277777777775,20.05208333333334,21.562237762237768,21.87552447552449,21.719580419580407,25.16458333333334,24.775694444444433
2018,4,14,0,0,0,5,104,-1,25.385416666666668,32.61805555555556,30.9375,42.34965034965035,308.27777777777777,283.81944444444446,311.7638888888889,280.54545454545456,20.39375,20.215277777777775,20.05208333333334,21.87552447552449,21.719580419580407,21.562237762237768,24.775694444444433,25.16458333333334,24.976388888888884,25.58055555555554,25.20694444444445
2018,4,15,0,0,0,6,105,-1,25.342361111111117,30.625,32.61805555555556,30.9375,319.13194444444446,308.27777777777777,280.54545454545456,283.81944444444446,21.87552447552449,21.719580419580407,21.562237762237768,25.16458333333334,24.976388888888884,24.775694444444433,25.20694444444445,25.58055555555554,25.385416666666668,25.548611111111107,25.134027777777774
2018,4,16,0,0,0,0,106,-1,25.58333333333333,26.805555555555557,30.625,32.61805555555556,323.5486111111111,319.13194444444446,283.81944444444446,308.27777777777777,25.16458333333334,24.976388888888884,24.775694444444433,25.58055555555554,25.385416666666668,25.20694444444445,25.134027777777774,25.548611111111107,25.342361111111117,25.753472222222218,25.396527777777766
2018,4,17,0,0,0,1,107,-1,26.461805555555557,20.243055555555557,26.805555555555557,30.625,313.875,323.5486111111111,308.27777777777777,319.13194444444446,25.58055555555554,25.385416666666668,25.20694444444445,25.548611111111107,25.342361111111117,25.134027777777774,25.396527777777766,25.753472222222218,25.58333333333333,26.686805555555562,26.237499999999997
2018,4,18,0,0,0,2,108,-1,28.75486111111113,15.958333333333334,20.243055555555557,26.805555555555557,314.19444444444446,313.875,319.13194444444446,323.5486111111111,25.548611111111107,25.342361111111117,25.134027777777774,25.753472222222218,25.58333333333333,25.396527777777766,26.237499999999997,26.686805555555562,26.461805555555557,28.974305555555556,28.53888888888889
2018,4,19,0,0,0,3,109,-1,28.031944444444452,22.166666666666668,15.958333333333334,20.243055555555557,312.09722222222223,314.19444444444446,323.5486111111111,313.875,25.753472222222218,25.58333333333333,25.396527777777766,26.686805555555562,26.461805555555557,26.237499999999997,28.53888888888889,28.974305555555556,28.75486111111113,28.284027777777784,27.797222222222228
2018,4,20,0,0,0,4,110,-1,26.45763888888888,21.96527777777778,22.166666666666668,15.958333333333334,290.61805555555554,312.09722222222223,313.875,314.19444444444446,26.686805555555562,26.461805555555557,26.237499999999997,28.974305555555556,28.75486111111113,28.53888888888889,27.797222222222228,28.284027777777784,28.031944444444452,26.665277777777774,26.25277777777778
2018,4,21,0,0,0,5,111,-1,26.98055555555557,24.333333333333332,21.96527777777778,22.166666666666668,151.13194444444446,290.61805555555554,314.19444444444446,312.09722222222223,28.974305555555556,28.75486111111113,28.53888888888889,28.284027777777784,28.031944444444452,27.797222222222228,26.25277777777778,26.665277777777774,26.45763888888888,27.12361111111111,26.84236111111111
2018,4,22,0,0,0,6,112,-1,22.47569444444445,41.576388888888886,24.333333333333332,21.96527777777778,315.0486111111111,151.13194444444446,312.09722222222223,290.61805555555554,28.284027777777784,28.031944444444452,27.797222222222228,26.665277777777774,26.45763888888888,26.25277777777778,26.84236111111111,27.12361111111111,26.98055555555557,22.64930555555556,22.319444444444436
2018,4,23,0,0,0,0,113,-1,21.376388888888897,38.513888888888886,41.576388888888886,24.333333333333332,337.8888888888889,315.0486111111111,290.61805555555554,151.13194444444446,26.665277777777774,26.45763888888888,26.25277777777778,27.12361111111111,26.98055555555557,26.84236111111111,22.319444444444436,22.64930555555556,22.47569444444445,21.558333333333326,21.197916666666664
2018,4,24,0,0,0,1,114,-1,24.277777777777757,39.61805555555556,38.513888888888886,41.576388888888886,328.8333333333333,337.8888888888889,151.13194444444446,315.0486111111111,27.12361111111111,26.98055555555557,26.84236111111111,22.64930555555556,22.47569444444445,22.319444444444436,21.197916666666664,21.558333333333326,21.376388888888897,24.456249999999997,24.10138888888889
2018,4,25,0,0,0,2,115,-1,20.975694444444443,50.90277777777778,39.61805555555556,38.513888888888886,213.6875,328.8333333333333,315.0486111111111,337.8888888888889,22.64930555555556,22.47569444444445,22.319444444444436,21.558333333333326,21.376388888888897,21.197916666666664,24.10138888888889,24.456249999999997,24.277777777777757,21.140972222222224,20.81388888888889
2018,4,26,0,0,0,3,116,-1,18.968749999999993,56.28472222222222,50.90277777777778,39.61805555555556,198.02083333333334,213.6875,337.8888888888889,328.8333333333333,21.558333333333326,21.376388888888897,21.197916666666664,24.456249999999997,24.277777777777757,24.10138888888889,20.81388888888889,21.140972222222224,20.975694444444443,19.122916666666672,18.807638888888896
2018,4,27,0,0,0,4,117,-1,21.303472222222226,56.611111111111114,56.28472222222222,50.90277777777778,243.375,198.02083333333334,328.8333333333333,213.6875,24.456249999999997,24.277777777777757,24.10138888888889,21.140972222222224,20.975694444444443,20.81388888888889,18.807638888888896,19.122916666666672,18.968749999999993,21.500694444444452,21.12777777777779
2018,4,28,0,0,0,5,118,-1,23.653472222222227,48.31944444444444,56.611111111111114,56.28472222222222,311.15972222222223,243.375,213.6875,198.02083333333334,21.140972222222224,20.975694444444443,20.81388888888889,19.122916666666672,18.968749999999993,18.807638888888896,21.12777777777779,21.500694444444452,21.303472222222226,23.852083333333333,23.459722222222222
2018,4,29,0,0,0,6,119,-1,25.885416666666668,35.50694444444444,48.31944444444444,56.611111111111114,322.00694444444446,311.15972222222223,198.02083333333334,243.375,19.122916666666672,18.968749999999993,18.807638888888896,21.500694444444452,21.303472222222226,21.12777777777779,23.459722222222222,23.852083333333333,23.653472222222227,26.095138888888883,25.67916666666666
2018,4,30,0,0,0,0,120,-1,27.639583333333338,32.333333333333336,35.50694444444444,48.31944444444444,252.25694444444446,322.00694444444446,243.375,311.15972222222223,21.500694444444452,21.303472222222226,21.12777777777779,23.852083333333333,23.653472222222227,23.459722222222222,25.67916666666666,26.095138888888883,25.885416666666668,27.809027777777786,27.47083333333334
2018,5,1,0,0,0,1,121,-1,31.42083333333334,22.979166666666668,32.333333333333336,35.50694444444444,268.1875,252.25694444444446,311.15972222222223,322.00694444444446,23.852083333333333,23.653472222222227,23.459722222222222,26.095138888888883,25.885416666666668,25.67916666666666,27.47083333333334,27.809027777777786,27.639583333333338,31.65555555555554,31.216666666666665
2018,5,2,0,0,0,2,122,-1,32.20486111111112,21.13888888888889,22.979166666666668,32.333333333333336,313.0416666666667,268.1875,322.00694444444446,252.25694444444446,26.095138888888883,25.885416666666668,25.67916666666666,27.809027777777786,27.639583333333338,27.47083333333334,31.216666666666665,31.65555555555554,31.42083333333334,32.459722222222226,31.951388888888896
2018,5,3,0,0,0,3,123,-1,31.13680555555556,31.25,21.13888888888889,22.979166666666668,284.09027777777777,313.0416666666667,252.25694444444446,268.1875,27.809027777777786,27.639583333333338,27.47083333333334,31.65555555555554,31.42083333333334,31.216666666666665,31.951388888888896,32.459722222222226,32.20486111111112,31.317361111111122,30.943750000000016
2018,5,4,0,0,0,4,124,-1,31.280555555555548,32.173611111111114,31.25,21.13888888888889,204.50694444444446,284.09027777777777,268.1875,313.0416666666667,31.65555555555554,31.42083333333334,31.216666666666665,32.459722222222226,32.20486111111112,31.951388888888896,30.943750000000016,31.317361111111122,31.13680555555556,31.481944444444462,31.077083333333334
2018,5,5,0,0,0,5,125,-1,30.640277777777783,36.50694444444444,32.173611111111114,31.25,272.0763888888889,204.50694444444446,313.0416666666667,284.09027777777777,32.459722222222226,32.20486111111112,31.951388888888896,31.317361111111122,31.13680555555556,30.943750000000016,31.077083333333334,31.481944444444462,31.280555555555548,30.83749999999999,30.46388888888887
2018,5,6,0,0,0,6,126,-1,27.436363636363648,30.6993006993007,36.50694444444444,32.173611111111114,146.46153846153845,272.0763888888889,284.09027777777777,204.50694444444446,31.317361111111122,31.13680555555556,30.943750000000016,31.481944444444462,31.280555555555548,31.077083333333334,30.46388888888887,30.83749999999999,30.640277777777783,27.56573426573427,27.300699300699304
2018,5,7,0,0,0,0,127,-1,26.51666666666666,40.236111111111114,30.6993006993007,36.50694444444444,183.79166666666666,146.46153846153845,204.50694444444446,272.0763888888889,31.481944444444462,31.280555555555548,31.077083333333334,30.83749999999999,30.640277777777783,30.46388888888887,27.300699300699304,27.56573426573427,27.436363636363648,26.665972222222223,26.379166666666674
2018,5,8,0,0,0,1,128,-1,25.48888888888889,37.55555555555556,40.236111111111114,30.6993006993007,300.86805555555554,183.79166666666666,272.0763888888889,146.46153846153845,30.83749999999999,30.640277777777783,30.46388888888887,27.56573426573427,27.436363636363648,27.300699300699304,26.379166666666674,26.665972222222223,26.51666666666666,25.687500000000004,25.30347222222223
2018,5,9,0,0,0,2,129,-1,26.189583333333335,38.84722222222222,37.55555555555556,40.236111111111114,338.6666666666667,300.86805555555554,146.46153846153845,183.79166666666666,27.56573426573427,27.436363636363648,27.300699300699304,26.665972222222223,26.51666666666666,26.379166666666674,25.30347222222223,25.687500000000004,25.48888888888889,26.387500000000003,26.01319444444445
2018,5,10,0,0,0,3,130,-1,28.884027777777778,33.3125,38.84722222222222,37.55555555555556,163.39583333333334,338.6666666666667,183.79166666666666,300.86805555555554,26.665972222222223,26.51666666666666,26.379166666666674,25.687500000000004,25.48888888888889,25.30347222222223,26.01319444444445,26.387500000000003,26.189583333333335,28.997916666666683,28.77569444444446
2018,5,11,0,0,0,4,131,-1,29.759027777777767,24.895833333333332,33.3125,38.84722222222222,303.30555555555554,163.39583333333334,300.86805555555554,338.6666666666667,25.687500000000004,25.48888888888889,25.30347222222223,26.387500000000003,26.189583333333335,26.01319444444445,28.77569444444446,28.997916666666683,28.884027777777778,29.980555555555547,29.543749999999996
2018,5,12,0,0,0,5,132,-1,25.20833333333333,39.583333333333336,24.895833333333332,33.3125,323.86805555555554,303.30555555555554,338.6666666666667,163.39583333333334,26.387500000000003,26.189583333333335,26.01319444444445,28.997916666666683,28.884027777777778,28.77569444444446,29.543749999999996,29.980555555555547,29.759027777777767,25.395833333333336,25.02083333333333
2018,5,13,0,0,0,6,133,-1,24.90972222222223,43.90277777777778,39.583333333333336,24.895833333333332,271.6041666666667,323.86805555555554,163.39583333333334,303.30555555555554,28.997916666666683,28.884027777777778,28.77569444444446,29.980555555555547,29.759027777777767,29.543749999999996,25.02083333333333,25.395833333333336,25.20833333333333,25.098611111111122,24.735416666666673
2018,5,14,0,0,0,0,134,-1,25.300694444444435,41.65277777777778,43.90277777777778,39.583333333333336,343.71527777777777,271.6041666666667,303.30555555555554,323.86805555555554,29.980555555555547,29.759027777777767,29.543749999999996,25.395833333333336,25.20833333333333,25.02083333333333,24.735416666666673,25.098611111111122,24.90972222222223,25.489583333333336,25.122222222222213
2018,5,15,0,0,0,1,135,-1,25.393750000000004,36.5,41.65277777777778,43.90277777777778,353.1111111111111,343.71527777777777,323.86805555555554,271.6041666666667,25.395833333333336,25.20833333333333,25.02083333333333,25.098611111111122,24.90972222222223,24.735416666666673,25.122222222222213,25.489583333333336,25.300694444444435,25.57291666666667,25.229861111111116
2018,5,16,0,0,0,2,136,-1,27.30069444444443,39.8125,36.5,41.65277777777778,248.95833333333334,353.1111111111111,271.6041666666667,343.71527777777777,25.098611111111122,24.90972222222223,24.735416666666673,25.489583333333336,25.300694444444435,25.122222222222213,25.229861111111116,25.57291666666667,25.393750000000004,27.452777777777786,27.136805555555558
2018,5,17,0,0,0,3,137,-1,31.93194444444446,24.02777777777778,39.8125,36.5,340.38194444444446,248.95833333333334,343.71527777777777,353.1111111111111,25.489583333333336,25.300694444444435,25.122222222222213,25.57291666666667,25.393750000000004,25.229861111111116,27.136805555555558,27.452777777777786,27.30069444444443,32.12361111111112,31.726388888888877
2018,5,18,0,0,0,4,138,-1,37.271527777777784,11.291666666666666,24.02777777777778,39.8125,310.5,340.38194444444446,353.1111111111111,248.95833333333334,25.57291666666667,25.393750000000004,25.229861111111116,27.452777777777786,27.30069444444443,27.136805555555558,31.726388888888877,32.12361111111112,31.93194444444446,37.586805555555564,36.95972222222221
2018,5,19,0,0,0,5,139,-1,35.033333333333324,17.604166666666668,11.291666666666666,24.02777777777778,317.50694444444446,310.5,248.95833333333334,340.38194444444446,27.452777777777786,27.30069444444443,27.136805555555558,32.12361111111112,31.93194444444446,31.726388888888877,36.95972222222221,37.586805555555564,37.271527777777784,35.27222222222225,34.78958333333333
2018,5,20,0,0,0,6,140,-1,34.32916666666668,23.15972222222222,17.604166666666668,11.291666666666666,317.375,317.50694444444446,340.38194444444446,310.5,32.12361111111112,31.93194444444446,31.726388888888877,37.586805555555564,37.271527777777784,36.95972222222221,34.78958333333333,35.27222222222225,35.033333333333324,34.53541666666666,34.13263888888886
2018,5,21,0,0,0,0,141,-1,33.13472222222222,16.97222222222222,23.15972222222222,17.604166666666668,344.93055555555554,317.375,310.5,317.50694444444446,37.586805555555564,37.271527777777784,36.95972222222221,35.27222222222225,35.033333333333324,34.78958333333333,34.13263888888886,34.53541666666666,34.32916666666668,33.31527777777778,32.945138888888884
2018,5,22,0,0,0,1,142,-1,33.25763888888889,17.27777777777778,16.97222222222222,23.15972222222222,275.1736111111111,344.93055555555554,317.50694444444446,317.375,35.27222222222225,35.033333333333324,34.78958333333333,34.53541666666666,34.32916666666668,34.13263888888886,32.945138888888884,33.31527777777778,33.13472222222222,33.456250000000004,33.06527777777777
2018,5,23,0,0,0,2,143,-1,33.579861111111114,14.61111111111111,17.27777777777778,16.97222222222222,316.1458333333333,275.1736111111111,317.375,344.93055555555554,34.53541666666666,34.32916666666668,34.13263888888886,33.31527777777778,33.13472222222222,32.945138888888884,33.06527777777777,33.456250000000004,33.25763888888889,33.80486111111111,33.370833333333344
2018,5,24,0,0,0,3,144,-1,30.6236111111111,21.881944444444443,14.61111111111111,17.27777777777778,330.3541666666667,316.1458333333333,344.93055555555554,275.1736111111111,33.31527777777778,33.13472222222222,32.945138888888884,33.456250000000004,33.25763888888889,33.06527777777777,33.370833333333344,33.80486111111111,33.579861111111114,30.83819444444443,30.43055555555556
2018,5,25,0,0,0,4,145,-1,30.500000000000014,20.381944444444443,21.881944444444443,14.61111111111111,243.39583333333334,330.3541666666667,275.1736111111111,316.1458333333333,33.456250000000004,33.25763888888889,33.06527777777777,33.80486111111111,33.579861111111114,33.370833333333344,30.43055555555556,30.83819444444443,30.6236111111111,30.735416666666666,30.263194444444448
2018,5,26,0,0,0,5,146,-1,30.82847222222221,26.45138888888889,20.381944444444443,21.881944444444443,254.28472222222223,243.39583333333334,316.1458333333333,330.3541666666667,33.80486111111111,33.579861111111114,33.370833333333344,30.83819444444443,30.6236111111111,30.43055555555556,30.263194444444448,30.735416666666666,30.500000000000014,31.04791666666666,30.604166666666654
2018,5,27,0,0,0,6,147,-1,30.46666666666668,35.50694444444444,26.45138888888889,20.381944444444443,295.4513888888889,254.28472222222223,330.3541666666667,243.39583333333334,30.83819444444443,30.6236111111111,30.43055555555556,30.735416666666666,30.500000000000014,30.263194444444448,30.604166666666654,31.04791666666666,30.82847222222221,30.65138888888889,30.276388888888885
2018,5,28,0,0,0,0,148,-1,29.323611111111106,39.15277777777778,35.50694444444444,26.45138888888889,178.24305555555554,295.4513888888889,243.39583333333334,254.28472222222223,30.735416666666666,30.500000000000014,30.263194444444448,31.04791666666666,30.82847222222221,30.604166666666654,30.276388888888885,30.65138888888889,30.46666666666668,29.52569444444445,29.158333333333335
2018,5,29,0,0,0,1,149,-1,29.12152777777777,42.729166666666664,39.15277777777778,35.50694444444444,331.84027777777777,178.24305555555554,254.28472222222223,295.4513888888889,31.04791666666666,30.82847222222221,30.604166666666654,30.65138888888889,30.46666666666668,30.276388888888885,29.158333333333335,29.52569444444445,29.323611111111106,29.313194444444452,28.94930555555554
2018,5,30,0,0,0,2,150,-1,28.69500000000002,37.964285714285715,42.729166666666664,39.15277777777778,328.9,331.84027777777777,295.4513888888889,178.24305555555554,30.65138888888889,30.46666666666668,30.276388888888885,29.52569444444445,29.323611111111106,29.158333333333335,28.94930555555554,29.313194444444452,29.12152777777777,28.852857142857147,28.54071428571429
2018,5,31,0,0,0,3,151,-1,28.803472222222222,37.49305555555556,37.964285714285715,42.729166666666664,333.1666666666667,328.9,178.24305555555554,331.84027777777777,29.52569444444445,29.323611111111106,29.158333333333335,29.313194444444452,29.12152777777777,28.94930555555554,28.54071428571429,28.852857142857147,28.69500000000002,28.992361111111123,28.6326388888889
2018,6,1,0,0,0,4,152,-1,29.691666666666663,34.81944444444444,37.49305555555556,37.964285714285715,340.34722222222223,333.1666666666667,331.84027777777777,328.9,29.313194444444452,29.12152777777777,28.94930555555554,28.852857142857147,28.69500000000002,28.54071428571429,28.6326388888889,28.992361111111123,28.803472222222222,29.88541666666668,29.50416666666667
2018,6,2,0,0,0,5,153,-1,28.227083333333326,38.21527777777778,34.81944444444444,37.49305555555556,346.40277777777777,340.34722222222223,328.9,333.1666666666667,28.852857142857147,28.69500000000002,28.54071428571429,28.992361111111123,28.803472222222222,28.6326388888889,29.50416666666667,29.88541666666668,29.691666666666663,28.378472222222218,28.0701388888889
