,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-East,North-West,South-East,South-West,South,East,West,North
2019-02-15,4.319444444444443,216.82638888888889,2.206944444444444,23.53819444444445,15.200694444444439,34.05555555555556,15.360416666666659,15.055555555555552,203.30555555555554,193.39583333333334,66.34027777777777,3.224305555555555,2.483333333333333,1181.8680555555557,0.0,0,0,0,1,0,0,0,0
2019-02-16,2.3486111111111114,198.02083333333334,1.180555555555555,24.685416666666665,14.628472222222225,48.15277777777778,14.818055555555548,14.462500000000002,86.45138888888889,55.729166666666664,58.46527777777778,1.8673611111111097,1.3805555555555558,1182.3333333333333,0.002777777777777778,0,0,0,1,0,0,0,0
2019-02-17,2.3368055555555545,172.27777777777777,1.3784722222222225,20.333333333333332,13.022916666666665,47.083333333333336,13.216666666666669,12.819444444444443,224.80555555555554,299.0763888888889,42.15277777777778,1.9409722222222219,1.5868055555555558,1181.7430555555557,0.0,0,0,0,1,0,0,0,0
2019-02-18,3.832867132867134,138.27972027972027,2.1370629370629373,19.179020979020986,13.214685314685319,52.57342657342657,13.36993006993007,13.065734265734266,154.5874125874126,151.66433566433565,63.01398601398601,2.9727272727272718,2.3650349650349662,1182.902097902098,0.0,0,1,0,0,0,0,0,0
2019-02-19,2.9749999999999988,159.53472222222223,1.6388888888888888,18.930555555555557,14.020138888888882,54.583333333333336,14.172916666666671,13.863888888888894,230.5625,340.375,28.29861111111111,2.302777777777779,1.8125,1182.6527777777778,0.0,0,1,0,0,0,0,0,0
2019-02-20,3.6999999999999997,126.88194444444444,2.0930555555555554,19.355555555555558,14.763888888888879,54.50694444444444,14.926388888888884,14.618055555555555,233.375,340.77777777777777,32.0625,2.8222222222222233,2.2909722222222224,1166.1041666666667,0.0,0,1,0,0,0,0,0,0
2019-02-21,3.7638888888888897,88.21527777777777,2.1333333333333324,16.528472222222224,14.281249999999996,56.81944444444444,14.431944444444449,14.141666666666667,218.54166666666666,238.52083333333334,59.06944444444444,2.8611111111111107,2.2902777777777783,1183.125,0.0,0,1,0,0,0,0,0,0
2019-02-22,3.5395833333333337,162.55555555555554,2.1208333333333336,15.825000000000001,14.413888888888888,53.09027777777778,14.589583333333337,14.243055555555552,230.88194444444446,294.4791666666667,48.59027777777778,2.8368055555555554,2.2895833333333333,1182.138888888889,0.0,0,1,0,0,0,0,0,0
2019-02-23,3.251388888888888,136.29166666666666,1.9229166666666668,17.15694444444445,14.700694444444443,51.583333333333336,14.863888888888887,14.530555555555553,235.375,312.84027777777777,44.354166666666664,2.6055555555555534,2.0902777777777772,1165.1666666666667,0.0,0,1,0,0,0,0,0,0
2019-02-24,3.852083333333332,128.875,2.195138888888889,16.7013888888889,15.920833333333329,50.326388888888886,16.084027777777777,15.773611111111109,226.19444444444446,12.011764705882353,74.68055555555556,2.939583333333333,2.355555555555557,1165.625,0.0,0,1,0,0,0,0,0,0
