,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-East,North-West,South-East,South-West,West,East,South,North
2019-05-25,5.236111111111111,294.5833333333333,4.363194444444444,6.432638888888885,22.7423611111111,83.67361111111111,22.791666666666654,22.706249999999997,,,,4.861111111111111,4.494444444444444,1183.236111111111,0.0,0,0,1,0,0,0,0,0
2019-05-26,4.968055555555556,238.88888888888889,4.015277777777779,12.78125,21.443055555555546,80.26388888888889,21.51805555555556,21.37291666666667,,,,4.612499999999997,4.204861111111113,1183.0,0.0,0,0,0,1,0,0,0,0
2019-05-27,5.497222222222224,277.77777777777777,4.600694444444444,8.724305555555553,21.668055555555547,84.22916666666667,21.726388888888877,21.616666666666653,,,,5.111805555555558,4.770138888888888,1181.923611111111,0.0,0,0,1,0,0,0,0,0
2019-05-28,3.4250000000000007,288.74305555555554,2.8506944444444446,5.201388888888893,22.727777777777774,87.56944444444444,22.759027777777785,22.69097222222222,,,,3.1930555555555578,2.97638888888889,1166.4097222222222,0.0,0,0,1,0,0,0,0,0
2019-05-29,6.234722222222224,208.22916666666666,5.126388888888886,10.069444444444443,22.90486111111111,91.29861111111111,22.95833333333334,22.85694444444445,,,,5.675000000000002,5.300694444444442,1182.701388888889,0.0,0,0,0,1,0,0,0,0
2019-05-30,5.547916666666665,202.1875,4.600694444444444,10.140972222222224,23.467361111111106,88.82638888888889,23.526388888888885,23.4125,,,,5.072916666666666,4.816666666666666,1182.1597222222222,0.0,0,0,0,1,0,0,0,0
2019-05-31,4.143750000000001,238.57638888888889,3.2381944444444435,7.299999999999999,23.90347222222221,92.73611111111111,23.96666666666665,23.849305555555546,,,,3.7354166666666666,3.4291666666666663,1182.3958333333333,0.0,0,0,0,1,0,0,0,0
2019-06-01,4.060416666666665,226.30555555555554,3.136111111111111,7.927777777777775,23.765277777777786,90.26388888888889,23.821527777777778,23.706944444444435,,,,3.6145833333333326,3.2680555555555553,1181.7152777777778,0.0,0,0,0,1,0,0,0,0
2019-06-02,4.352482269503546,253.88652482269504,3.3985815602836893,8.086524822695035,23.778014184397154,89.32624113475177,23.83475177304964,23.71205673758863,,,,3.9333333333333345,3.5716312056737625,1177.0283687943263,0.0,0,0,0,1,0,0,0,0
2019-06-03,3.8250000000000006,257.0,3.049999999999999,8.552777777777777,24.38098591549296,89.54225352112677,24.429577464788736,24.33450704225352,,,,3.4916666666666685,3.1972222222222215,1182.9027777777778,0.0,0,0,0,1,0,0,0,0
2019-06-04,5.304166666666666,199.76388888888889,4.313888888888887,10.552083333333329,25.135416666666675,84.22916666666667,25.195138888888888,25.076388888888903,,,,4.827083333333333,4.479166666666666,1166.7291666666667,0.0,0,0,0,1,0,0,0,0
2019-06-05,8.103472222222218,178.0625,6.715277777777775,16.711111111111105,25.470138888888904,78.42361111111111,25.534027777777784,25.411805555555564,,,,7.3784722222222205,6.940277777777775,1166.9722222222222,0.0,0,1,0,0,0,0,0,0
2019-06-06,7.959027777777777,203.39583333333334,6.623611111111112,17.376388888888883,24.06111111111113,85.45833333333333,24.10902777777779,24.007638888888906,,,,7.2493055555555515,6.922222222222221,1166.4652777777778,0.0,0,1,0,0,0,0,0,0
2019-06-07,5.978472222222224,254.38194444444446,5.115277777777779,6.430555555555554,23.01250000000003,92.08333333333333,23.054861111111137,22.96805555555558,,,,5.509722222222223,5.300000000000002,1183.451388888889,0.0,0,0,0,1,0,0,0,0
2019-06-08,3.713194444444444,281.18055555555554,3.206249999999999,4.405555555555557,22.809027777777768,89.625,22.847222222222204,22.76527777777777,,,,3.519444444444445,3.3340277777777785,1166.6041666666667,0.0,0,0,1,0,0,0,0,0
2019-06-09,3.854166666666666,230.61111111111111,3.0444444444444443,6.985416666666669,23.11388888888888,86.11111111111111,23.161111111111115,23.07569444444443,,,,3.4555555555555553,3.165972222222221,1182.263888888889,0.0,0,0,0,1,0,0,0,0
2019-06-10,3.506944444444443,188.45833333333334,2.730555555555556,11.444444444444446,23.267361111111114,86.35416666666667,23.332638888888894,23.205555555555545,,,,3.1770833333333335,2.9131944444444438,1182.1666666666667,0.0,0,0,0,1,0,0,0,0
2019-06-11,4.2181818181818205,129.1888111888112,3.3797202797202783,15.790909090909096,24.629370629370623,76.4965034965035,24.71468531468531,24.52937062937062,,,,3.8405594405594417,3.558741258741258,1166.6853146853148,0.0,0,1,0,0,0,0,0,0
2019-06-12,3.855555555555555,271.59722222222223,3.15138888888889,6.272916666666666,24.662499999999998,85.02777777777777,24.708333333333332,24.617361111111116,,,,3.572222222222223,3.309027777777779,1166.9583333333333,0.0,0,0,1,0,0,0,0,0
2019-06-13,5.117361111111112,262.28472222222223,4.058333333333334,7.256944444444443,24.646527777777763,78.50694444444444,24.68680555555555,24.602777777777767,,,,4.6583333333333306,4.194444444444443,1165.423611111111,0.0,0,0,0,1,0,0,0,0
2019-06-14,4.887500000000001,268.0763888888889,3.884722222222223,8.691666666666666,24.572916666666668,80.02083333333333,24.62986111111111,24.517361111111125,,,,4.4375000000000036,4.011805555555556,1165.4375,0.0,0,0,0,1,0,0,0,0
2019-06-15,4.126388888888887,209.41666666666666,3.263194444444446,8.124305555555557,24.470833333333335,82.16666666666667,24.53402777777778,24.411805555555567,,,,3.704861111111111,3.395833333333334,1183.3472222222222,0.0,0,0,0,1,0,0,0,0
2019-06-16,3.596527777777779,213.01388888888889,2.815972222222223,9.414583333333333,24.874305555555523,82.11111111111111,24.941666666666656,24.820138888888867,,,,3.2652777777777775,2.9569444444444444,1182.826388888889,0.0,0,0,0,1,0,0,0,0
2019-06-17,5.191666666666665,235.11805555555554,3.9694444444444446,8.821527777777774,25.64375,79.26388888888889,25.697222222222237,25.59166666666665,,,,4.575694444444441,4.1416666666666675,1181.701388888889,0.0,0,0,0,1,0,0,0,0
2019-06-18,4.943749999999999,211.88194444444446,3.765972222222221,8.841666666666661,25.138888888888893,82.77083333333333,25.19236111111113,25.082638888888887,,,,4.358333333333331,3.9138888888888874,1166.4583333333333,0.0,0,0,0,1,0,0,0,0
2019-06-19,3.781249999999999,222.02083333333334,2.805555555555555,10.12291666666667,24.977083333333333,81.47222222222223,25.050694444444453,24.909722222222232,,,,3.3541666666666674,2.963888888888888,1183.4375,0.0,0,0,0,1,0,0,0,0
