,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-East,North-West,South-East,South-West,North,East,West,South
2019-04-11,5.343749999999999,270.71527777777777,3.709722222222221,15.367361111111105,13.089436619718315,81.32394366197182,13.29788732394367,12.882394366197179,,,,4.542361111111109,3.910416666666665,1182.5694444444443,0.0,0,0,1,0,0,0,0,0
2019-04-12,4.272222222222224,165.31944444444446,2.95763888888889,15.369444444444449,15.698611111111111,73.5,15.935416666666665,15.468750000000004,,,,3.6111111111111125,3.135416666666666,1181.5972222222222,0.0,0,1,0,0,0,0,0,0
2019-04-13,6.20902777777778,76.25,4.165972222222224,14.18055555555555,21.53055555555555,37.201388888888886,21.745833333333344,21.324999999999985,,,,5.083333333333331,4.386111111111112,1183.1180555555557,0.0,1,0,0,0,0,0,0,0
2019-04-14,12.547916666666666,219.1875,9.726388888888888,7.303472222222222,17.88472222222223,61.354166666666664,18.072222222222216,17.707638888888894,,,,10.920138888888893,10.017361111111109,1181.4097222222222,0.0,0,0,0,1,0,0,0,0
2019-04-15,4.452777777777778,200.9375,3.061805555555556,13.925694444444439,13.772222222222215,84.57638888888889,13.90486111111111,13.63541666666667,,,,3.850694444444445,3.353472222222223,1182.263888888889,0.022916666666666672,0,0,0,1,0,0,0,0
2019-04-16,5.555555555555552,227.93055555555554,4.075694444444443,11.552083333333336,13.612499999999992,86.05555555555556,13.794444444444444,13.452083333333329,,,,4.841666666666666,4.304166666666665,1165.736111111111,0.019444444444444445,0,0,0,1,0,0,0,0
2019-04-17,9.586111111111103,244.63194444444446,7.447222222222225,6.802777777777776,13.40833333333334,80.125,13.598611111111115,13.208333333333332,,,,8.414583333333336,7.683333333333335,1168.4305555555557,0.0,0,0,0,1,0,0,0,0
2019-04-18,8.231250000000001,249.63194444444446,6.3715277777777795,7.228472222222219,12.903472222222213,77.34722222222223,13.136805555555556,12.67083333333333,,,,7.297916666666664,6.627777777777778,1181.9791666666667,0.0,0,0,0,1,0,0,0,0
2019-04-19,11.991666666666664,242.47916666666666,9.381944444444445,6.41875,11.537500000000003,81.14583333333333,11.775694444444444,11.330555555555556,,,,10.562500000000009,9.733333333333329,1182.4791666666667,0.0,0,0,0,1,0,0,0,0
2019-04-20,9.897916666666664,239.99305555555554,7.712499999999996,6.595833333333334,11.895138888888889,80.90972222222223,12.183333333333335,11.65486111111111,,,,8.722916666666665,7.966666666666665,1182.763888888889,0.0,0,0,0,1,0,0,0,0
2019-04-21,12.061111111111105,262.0,9.009027777777781,7.4152777777777805,8.579166666666666,87.0625,8.85,8.337499999999997,,,,10.340972222222227,9.415972222222228,1183.0972222222222,0.04166666666666666,0,0,0,1,0,0,0,0
2019-04-22,10.313888888888885,257.15972222222223,7.965972222222222,6.941666666666662,10.610416666666664,79.125,10.840277777777779,10.386805555555553,,,,8.956944444444439,8.229166666666664,1181.4444444444443,0.001388888888888889,0,0,0,1,0,0,0,0
2019-04-23,4.940972222222221,257.4791666666667,3.393749999999999,14.872916666666672,12.99583333333333,73.38194444444444,13.222916666666665,12.764583333333327,,,,4.235416666666665,3.622222222222222,1181.8958333333333,0.0,0,0,0,1,0,0,0,0
2019-04-24,4.811805555555558,86.0,3.1611111111111097,17.327777777777772,16.28402777777778,59.46527777777778,16.515277777777783,16.052083333333332,,,,3.930555555555554,3.3652777777777767,1182.6527777777778,0.0,0,1,0,0,0,0,0,0
2019-04-25,5.368750000000001,123.73611111111111,3.615277777777779,13.397222222222226,18.556249999999995,45.388888888888886,18.802777777777788,18.304166666666674,,,,4.450694444444447,3.8458333333333337,1181.2708333333333,0.0,0,1,0,0,0,0,0,0
2019-04-26,5.229166666666668,96.98611111111111,3.4090277777777773,15.554861111111117,20.499305555555562,40.263888888888886,20.738194444444442,20.281944444444445,,,,4.292361111111112,3.633333333333335,1183.1597222222222,0.0,0,1,0,0,0,0,0,0
2019-04-27,3.6534722222222222,96.17361111111111,2.4055555555555554,14.691666666666663,21.23958333333333,36.291666666666664,21.486111111111104,20.979861111111124,,,,3.057638888888888,2.5756944444444447,1182.0555555555557,0.0,0,1,0,0,0,0,0,0
2019-04-28,6.018055555555557,148.60416666666666,4.152083333333334,11.647916666666664,20.67847222222223,40.520833333333336,20.926388888888884,20.444444444444436,,,,5.044444444444443,4.393055555555555,1164.923611111111,0.0,0,1,0,0,0,0,0,0
2019-04-29,3.4840277777777766,141.04861111111111,2.400694444444443,15.929166666666658,23.51736111111111,35.854166666666664,23.793055555555558,23.22847222222224,,,,3.0180555555555544,2.5993055555555546,1165.2569444444443,0.0,0,1,0,0,0,0,0,0
2019-04-30,6.061805555555555,216.14583333333334,4.611111111111111,9.696527777777776,21.733333333333334,44.458333333333336,21.93888888888888,21.53541666666667,,,,5.364583333333331,4.831250000000001,1166.3472222222222,0.0,0,0,0,1,0,0,0,0
2019-05-01,3.845454545454547,106.76923076923077,2.7013986013986013,13.446853146853154,24.144755244755242,36.12587412587413,24.376923076923074,23.901398601398608,,,,3.311888111888111,2.8937062937062943,1180.6853146853148,0.0,0,1,0,0,0,0,0,0
2019-05-02,6.727777777777777,220.86805555555554,4.936805555555554,12.768749999999999,24.92361111111111,36.423611111111114,25.262500000000003,24.588888888888896,,,,5.963194444444444,5.370833333333333,1183.0625,0.0,0,0,0,1,0,0,0,0
2019-05-03,9.035416666666666,270.30555555555554,6.579166666666662,9.588888888888885,17.396527777777802,67.50694444444444,17.58472222222222,17.207638888888894,,,,7.6729166666666675,6.884722222222219,1182.5555555555557,0.0,0,0,1,0,0,0,0,0
2019-05-04,5.6951388888888905,251.52777777777777,3.8798611111111097,16.749305555555562,16.10416666666666,76.80555555555556,16.360416666666666,15.838888888888887,,,,4.816666666666666,4.133333333333332,1164.6527777777778,0.0,0,0,0,1,0,0,0,0
2019-05-05,4.606249999999999,72.75,3.0749999999999997,15.646527777777786,22.869444444444444,43.104166666666664,23.16736111111112,22.57986111111112,,,,3.8479166666666638,3.28611111111111,1166.8333333333333,0.0,1,0,0,0,0,0,0,0
2019-05-06,8.6993006993007,183.3986013986014,6.025874125874127,12.316783216783213,25.225874125874125,35.80419580419581,25.539160839160846,24.95104895104895,,,,7.381818181818183,6.486013986013985,1178.6643356643356,0.0,0,0,0,1,0,0,0,0
2019-05-07,9.665972222222216,268.77777777777777,6.9631944444444445,9.468055555555551,16.508333333333336,77.22916666666667,16.7638888888889,16.275000000000002,,,,8.260416666666664,7.286805555555554,1164.798611111111,0.0,0,0,0,1,0,0,0,0
2019-05-08,8.202777777777781,262.0833333333333,6.114583333333333,8.51458333333333,15.346527777777773,73.69444444444444,15.593055555555559,15.089583333333334,,,,7.120138888888887,6.341666666666665,1182.4444444444443,0.0,0,0,0,1,0,0,0,0
2019-05-09,7.561870503597125,287.136690647482,5.291366906474822,11.4884892086331,14.746762589928059,70.87050359712231,15.03453237410072,14.474820143884898,,,,6.3712230215827335,5.535251798561152,1155.4676258992806,0.0,0,0,1,0,0,0,0,0
2019-05-10,6.564583333333331,280.65277777777777,4.565972222222221,11.347916666666672,15.345138888888885,69.03472222222223,15.605555555555545,15.076388888888893,,,,5.615277777777775,4.816666666666664,1165.236111111111,0.0,0,0,1,0,0,0,0,0
2019-05-11,4.560416666666667,194.89583333333334,3.140277777777777,16.372222222222224,18.34652777777777,55.423611111111114,18.61805555555555,18.086111111111123,,,,3.8826388888888883,3.337500000000001,1182.888888888889,0.0,0,0,0,1,0,0,0,0
2019-05-12,6.463888888888887,214.59027777777777,4.578472222222221,12.154861111111101,23.41736111111112,32.763888888888886,23.670833333333327,23.157638888888883,,,,5.365972222222223,4.777777777777778,1182.0277777777778,0.0,0,0,0,1,0,0,0,0
2019-05-13,6.125000000000003,180.10416666666666,4.220833333333335,12.876388888888885,24.984722222222228,26.65277777777778,25.23680555555555,24.73611111111112,,,,5.147222222222223,4.445833333333335,1181.611111111111,0.0,0,0,0,1,0,0,0,0
2019-05-14,5.050694444444444,206.22222222222223,3.5618055555555563,16.031944444444434,26.362500000000015,24.26388888888889,26.67361111111111,26.059722222222213,,,,4.280555555555556,3.7583333333333346,1181.2569444444443,0.0,0,0,0,1,0,0,0,0
2019-05-15,7.888194444444439,157.02777777777777,6.043055555555557,9.142361111111114,27.47916666666667,33.236111111111114,27.718055555555548,27.25555555555555,,,,6.91388888888889,6.284722222222225,1165.7569444444443,0.0,0,1,0,0,0,0,0,0
2019-05-16,4.872916666666665,226.27777777777777,3.3145833333333337,16.379166666666663,26.541666666666675,35.708333333333336,26.851388888888895,26.236805555555573,,,,4.119444444444447,3.5555555555555562,1165.1805555555557,0.0,0,0,0,1,0,0,0,0
2019-05-17,9.698611111111113,212.33333333333334,7.521527777777783,9.058333333333325,25.90763888888889,42.19444444444444,26.1576388888889,25.67083333333334,,,,8.54652777777778,7.786111111111115,1181.9097222222222,0.0,0,0,0,1,0,0,0,0
2019-05-18,6.429166666666666,258.53472222222223,4.776388888888892,9.09513888888889,21.32152777777779,43.47222222222222,21.54930555555556,21.094444444444456,,,,5.615277777777776,4.993055555555561,1181.736111111111,0.0,0,0,0,1,0,0,0,0
2019-05-19,8.136111111111115,272.8333333333333,6.111111111111112,9.780555555555555,19.386111111111106,67.02083333333333,19.622222222222227,19.143750000000004,,,,7.046527777777774,6.302083333333333,1182.2569444444443,0.0,0,0,1,0,0,0,0,0
2019-05-20,7.136805555555556,278.1111111111111,5.334722222222223,10.6375,20.56388888888888,74.11111111111111,20.77499999999999,20.34444444444443,,,,6.215277777777777,5.55416666666667,1165.0416666666667,0.0,0,0,1,0,0,0,0,0
2019-05-21,6.0854166666666645,240.15972222222223,4.467361111111112,15.593750000000004,25.65972222222222,38.13194444444444,25.96458333333333,25.35555555555557,,,,5.205555555555554,4.695833333333335,1165.0277777777778,0.0,0,0,0,1,0,0,0,0
2019-05-22,4.81805555555555,189.6875,3.356250000000001,13.620138888888887,30.082638888888894,19.02777777777778,30.368055555555568,29.803472222222226,,,,4.051388888888887,3.5500000000000016,1181.9375,0.0,0,1,0,0,0,0,0,0
2019-05-23,6.0124999999999975,140.27083333333334,4.275000000000001,9.22569444444445,33.24583333333333,13.76388888888889,33.50416666666666,32.98194444444444,,,,5.067361111111113,4.470138888888887,1182.3194444444443,0.0,0,1,0,0,0,0,0,0
2019-05-24,7.459027777777781,193.76388888888889,5.420833333333333,11.588194444444445,32.40416666666669,22.125,32.69166666666667,32.14722222222222,,,,6.3784722222222205,5.700694444444447,1182.625,0.0,0,0,0,1,0,0,0,0
2019-05-25,9.057638888888887,266.8333333333333,6.918749999999998,9.053472222222226,21.92291666666667,72.43055555555556,22.133333333333336,21.709027777777784,,,,7.9097222222222205,7.1388888888888875,1180.9583333333333,0.0,0,0,0,1,0,0,0,0
2019-05-26,8.372222222222224,273.5208333333333,6.3583333333333325,9.148611111111109,19.656944444444452,75.59722222222223,19.866666666666664,19.444444444444446,,,,7.28958333333333,6.561805555555553,1182.423611111111,0.0,0,0,1,0,0,0,0,0
2019-05-27,6.902941176470588,268.0514705882353,5.213235294117646,11.866176470588236,20.8,75.09929078014184,21.01702127659574,20.580141843971628,,,,6.030147058823533,5.4235294117647035,1162.139705882353,0.0,0,0,0,1,0,0,0,0
2019-05-28,8.64097222222222,271.99305555555554,6.790972222222221,7.270138888888891,22.36319444444445,73.43055555555556,22.510416666666682,22.2,,,,7.6312500000000005,6.974305555555556,1182.1527777777778,0.0,0,0,1,0,0,0,0,0
2019-05-29,6.09861111111111,250.04166666666666,4.674305555555554,11.28125,25.238194444444428,59.22222222222222,25.497916666666676,24.999305555555562,,,,5.322222222222226,4.867361111111112,1181.6458333333333,0.0,0,0,0,1,0,0,0,0
2019-05-30,5.688888888888886,215.83333333333334,3.829861111111111,16.1736111111111,30.761111111111113,25.04861111111111,31.134722222222226,30.377083333333317,,,,4.704861111111111,4.0569444444444445,1165.7847222222222,0.0,0,0,0,1,0,0,0,0
2019-05-31,7.711111111111112,275.7013888888889,5.833333333333337,10.330555555555552,28.168750000000003,34.63194444444444,28.413194444444443,27.9375,,,,6.683333333333332,6.043055555555556,1165.9930555555557,0.0,0,0,1,0,0,0,0,0
2019-06-01,9.377777777777773,266.4513888888889,7.565277777777776,6.143055555555554,24.38680555555557,59.55555555555556,24.559027777777764,24.21944444444445,,,,8.377083333333335,7.755555555555556,1181.6875,0.0,0,0,0,1,0,0,0,0
2019-06-02,8.770422535211267,272.3732394366197,6.821830985915494,7.899295774647889,23.795070422535222,66.84507042253522,23.99929577464788,23.586619718309862,,,,7.740140845070422,7.0619718309859145,1179.161971830986,0.0,0,0,1,0,0,0,0,0
2019-06-03,8.481944444444446,285.46527777777777,6.37291666666667,8.493749999999999,24.98680555555556,58.24305555555556,25.181250000000002,24.788194444444446,,,,7.295138888888892,6.59513888888889,1166.5972222222222,0.0,0,0,1,0,0,0,0,0
2019-06-04,7.506249999999996,270.25694444444446,5.4312499999999995,11.225694444444446,26.329166666666655,43.263888888888886,26.565972222222232,26.10208333333334,,,,6.361805555555558,5.681944444444444,1166.8402777777778,0.0,0,0,1,0,0,0,0,0
2019-06-05,6.078472222222222,217.9375,4.119444444444442,13.560416666666665,28.863888888888887,32.423611111111114,29.188888888888886,28.549999999999997,,,,5.061111111111109,4.390972222222221,1182.1944444444443,0.0,0,0,0,1,0,0,0,0
2019-06-06,5.5798611111111125,236.75694444444446,3.9402777777777747,15.659722222222225,25.525,50.78472222222222,25.919444444444434,25.150694444444447,,,,4.892361111111116,4.253472222222219,1182.375,0.0,0,0,0,1,0,0,0,0
2019-06-07,8.393055555555556,259.3888888888889,6.063888888888885,11.271527777777774,24.674305555555556,54.701388888888886,24.942361111111104,24.44166666666666,,,,7.102777777777776,6.310416666666665,1181.9166666666667,0.0,0,0,0,1,0,0,0,0
2019-06-08,10.875694444444445,267.22222222222223,8.427083333333332,7.291666666666673,22.09999999999999,78.33333333333333,22.234722222222214,21.975694444444443,,,,9.528472222222222,8.65902777777777,1182.3125,0.0,0,0,0,1,0,0,0,0
2019-06-09,8.315972222222223,257.8958333333333,6.396527777777778,9.909027777777776,22.25625,73.10416666666667,22.436805555555555,22.061805555555555,,,,7.333333333333332,6.583333333333332,1180.7777777777778,0.0,0,0,0,1,0,0,0,0
2019-06-10,7.406944444444442,252.86111111111111,5.345138888888891,10.468055555555548,24.974305555555556,44.895833333333336,25.206944444444442,24.73819444444444,,,,6.446527777777781,5.648611111111112,1166.3402777777778,0.0,0,0,0,1,0,0,0,0
2019-06-11,5.804195804195801,238.74125874125875,3.984615384615387,15.892307692307691,27.239860139860134,35.35664335664335,27.479020979020973,26.990209790209782,,,,4.915384615384616,4.221678321678322,1182.7902097902097,0.0,0,0,0,1,0,0,0,0
2019-06-12,8.402083333333332,239.77083333333334,6.268055555555555,8.965972222222224,23.977777777777778,61.90277777777778,24.186805555555566,23.77638888888889,,,,7.274305555555554,6.504166666666665,1182.513888888889,0.0,0,0,0,1,0,0,0,0
2019-06-13,8.136111111111111,256.0763888888889,6.029861111111113,9.130555555555556,21.841666666666658,74.73611111111111,22.102083333333336,21.57430555555556,,,,7.047222222222223,6.26736111111111,1165.513888888889,0.0,0,0,0,1,0,0,0,0
2019-06-14,7.478472222222223,268.68055555555554,5.359027777777778,10.898611111111112,22.2486111111111,73.73611111111111,22.49166666666667,22.00069444444444,,,,6.447916666666668,5.632638888888887,1182.5833333333333,0.0,0,0,0,1,0,0,0,0
2019-06-15,7.545833333333334,278.59027777777777,5.485416666666664,10.918055555555553,22.66041666666667,76.43055555555556,22.863888888888884,22.453472222222217,,,,6.499305555555555,5.720138888888887,1165.798611111111,0.0,0,0,1,0,0,0,0,0
2019-06-16,6.427777777777777,256.625,4.456250000000001,13.546527777777781,24.648611111111112,57.645833333333336,24.878472222222214,24.40138888888889,,,,5.509027777777778,4.730555555555558,1182.9652777777778,0.0,0,0,0,1,0,0,0,0
2019-06-17,7.941666666666669,252.73611111111111,5.879861111111111,8.46527777777778,23.513888888888896,67.19444444444444,23.718055555555544,23.314583333333328,,,,6.8812500000000005,6.102083333333336,1165.9444444444443,0.0,0,0,0,1,0,0,0,0
2019-06-18,8.243750000000004,259.34722222222223,6.19236111111111,9.025694444444438,22.920138888888896,74.98611111111111,23.134027777777774,22.693749999999994,,,,7.213194444444442,6.458333333333332,1166.125,0.0,0,0,0,1,0,0,0,0
2019-06-19,7.4909722222222195,260.72222222222223,5.493055555555554,9.797222222222222,23.764583333333338,63.111111111111114,23.94791666666667,23.5875,,,,6.490972222222221,5.705555555555553,1165.6875,0.0,0,0,0,1,0,0,0,0
