,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-East,South-West,West,East,North-East,North,South
2019-04-19,5.590972222222221,204.33333333333334,2.7284722222222206,21.906249999999996,15.872222222222213,70.28472222222223,16.115277777777784,15.613888888888892,,,,3.8604166666666657,2.9430555555555538,1165.5902777777778,0.0,0,0,1,0,0,0,0,0
2019-04-20,5.015277777777779,207.30555555555554,2.318055555555557,24.30347222222223,16.301388888888876,71.95138888888889,16.551388888888876,16.073611111111106,,,,3.4847222222222225,2.5479166666666675,1181.0277777777778,0.01597222222222222,0,0,1,0,0,0,0,0
2019-04-21,6.922916666666667,271.06944444444446,3.518055555555555,20.91666666666667,13.656250000000005,69.98611111111111,13.91944444444444,13.39166666666666,,,,5.006249999999999,3.8986111111111135,1165.1527777777778,0.07916666666666665,0,1,0,0,0,0,0,0
2019-04-22,5.58472222222222,250.30555555555554,2.8354166666666667,20.296527777777776,15.56944444444445,67.13194444444444,15.799305555555549,15.334027777777774,,,,4.095138888888893,3.0979166666666687,1181.3958333333333,0.0006944444444444445,0,0,1,0,0,0,0,0
2019-04-23,3.9645833333333353,180.00694444444446,2.2944444444444447,19.143750000000004,15.266666666666667,72.97916666666667,15.481249999999992,15.059722222222225,,,,3.1013888888888896,2.476388888888891,1182.25,0.0,0,0,1,0,0,0,0,0
2019-04-24,4.717361111111111,194.02083333333334,2.606250000000001,21.650694444444454,17.538888888888902,62.71527777777778,17.786111111111115,17.292361111111113,,,,3.6201388888888903,2.868750000000001,1182.6944444444443,0.0,0,0,1,0,0,0,0,0
2019-04-25,4.4229166666666675,246.56944444444446,2.5493055555555557,20.279166666666658,19.396527777777777,63.77777777777778,19.659722222222214,19.141666666666655,,,,3.403472222222222,2.762500000000001,1182.0416666666667,0.0,0,0,1,0,0,0,0,0
2019-04-26,4.676388888888891,202.40972222222223,2.7236111111111097,18.386111111111116,21.106250000000006,52.53472222222222,21.34097222222223,20.85833333333333,,,,3.6625000000000014,2.962499999999998,1181.7152777777778,0.0,0,0,1,0,0,0,0,0
2019-04-27,2.8909722222222216,209.11805555555554,1.7583333333333335,18.902083333333323,20.34097222222222,60.111111111111114,20.63333333333333,20.058333333333337,,,,2.377777777777777,1.9534722222222232,1183.3541666666667,0.0,0,0,1,0,0,0,0,0
2019-04-28,3.1034722222222224,201.44444444444446,1.8638888888888887,17.05972222222222,18.354166666666668,80.5,18.61111111111111,18.10000000000001,,,,2.4993055555555537,2.0375000000000005,1182.201388888889,0.0,0,0,1,0,0,0,0,0
2019-04-29,2.9861111111111103,225.13194444444446,1.7548611111111105,21.175000000000008,21.26597222222222,60.78472222222222,21.555555555555546,20.972222222222225,,,,2.424999999999999,1.9604166666666671,1182.0833333333333,0.0,0,0,1,0,0,0,0,0
2019-04-30,2.6826388888888886,193.64583333333334,1.504861111111112,19.272222222222215,19.417361111111116,82.30555555555556,19.642361111111118,19.221527777777762,,,,2.124305555555556,1.6729166666666666,1181.951388888889,0.0,0,0,1,0,0,0,0,0
2019-05-01,3.238461538461539,229.83916083916083,1.9517482517482507,20.611188811188807,21.070629370629383,68.39160839160839,21.320279720279725,20.819580419580415,,,,2.6314685314685318,2.146853146853146,1179.6013986013986,0.0,0,0,1,0,0,0,0,0
2019-05-02,3.808333333333335,159.40277777777777,1.990972222222221,24.967361111111117,23.24305555555556,60.40972222222222,23.595138888888883,22.92708333333333,,,,2.97638888888889,2.323611111111111,1182.451388888889,0.0,1,0,0,0,0,0,0,0
2019-05-03,4.794444444444443,249.24305555555554,2.881944444444444,17.142361111111114,18.700694444444434,82.36805555555556,18.903472222222216,18.524305555555557,,,,3.789583333333335,3.1166666666666654,1182.6180555555557,0.0,0,0,1,0,0,0,0,0
2019-05-04,4.436111111111112,215.45138888888889,2.5118055555555565,18.152083333333344,18.022222222222226,81.95138888888889,18.226388888888888,17.80555555555555,,,,3.370833333333333,2.6854166666666677,1165.013888888889,0.0,0,0,1,0,0,0,0,0
2019-05-05,3.5000000000000013,192.80555555555554,1.9541666666666657,21.97500000000001,20.85625,64.29861111111111,21.15972222222222,20.568055555555546,,,,2.770833333333332,2.1916666666666673,1166.013888888889,0.0,0,0,1,0,0,0,0,0
2019-05-06,4.834265734265732,161.37762237762237,2.565034965034965,23.6979020979021,25.162937062937058,50.27272727272727,25.446153846153848,24.909090909090917,,,,3.5657342657342666,2.826573426573426,1161.2237762237762,0.0,1,0,0,0,0,0,0,0
2019-05-07,4.63263888888889,255.86111111111111,2.598611111111112,18.34791666666667,19.256944444444443,79.38888888888889,19.439583333333335,19.081944444444453,,,,3.555555555555555,2.8048611111111117,1166.111111111111,0.0,0,0,1,0,0,0,0,0
2019-05-08,3.925694444444444,256.7916666666667,2.136111111111111,19.509722222222226,18.371527777777775,71.99305555555556,18.582638888888894,18.184027777777786,,,,3.0312500000000004,2.3215277777777787,1181.5694444444443,0.0,0,0,1,0,0,0,0,0
2019-05-09,3.4179856115107907,188.0863309352518,1.935971223021582,17.875539568345324,16.780575539568353,75.33093525179856,16.99568345323742,16.57266187050359,,,,2.707194244604316,2.1244604316546765,1156.5107913669065,0.0,0,0,1,0,0,0,0,0
2019-05-10,3.3368055555555554,196.58333333333334,1.9006944444444445,18.340277777777775,16.749999999999993,74.42361111111111,16.97361111111111,16.54583333333334,,,,2.6638888888888888,2.066666666666666,1165.611111111111,0.0,0,0,1,0,0,0,0,0
2019-05-11,3.6881944444444463,213.61805555555554,2.2145833333333322,18.090277777777782,17.071527777777774,76.46527777777777,17.295138888888886,16.857638888888896,,,,2.9118055555555538,2.37638888888889,1182.5833333333333,0.0,0,0,1,0,0,0,0,0
2019-05-12,4.615972222222222,249.40972222222223,2.7638888888888875,15.26041666666667,20.467361111111106,66.27083333333333,20.708333333333336,20.24027777777779,,,,3.5500000000000007,2.9548611111111116,1181.8194444444443,0.0,0,0,1,0,0,0,0,0
2019-05-13,4.221527777777777,223.36805555555554,2.5229166666666663,15.336805555555559,21.324305555555558,63.74305555555556,21.589583333333337,21.059027777777786,,,,3.2527777777777778,2.713888888888889,1181.2777777777778,0.0,0,0,1,0,0,0,0,0
2019-05-14,4.065277777777778,229.65972222222223,2.5284722222222222,16.113194444444453,20.53680555555556,66.40972222222223,20.800694444444428,20.28888888888888,,,,3.2347222222222216,2.7222222222222223,1181.8333333333333,0.0,0,0,1,0,0,0,0,0
2019-05-15,3.4402777777777773,223.90277777777777,2.0805555555555553,16.802083333333332,20.434722222222216,81.72916666666667,20.65902777777777,20.21944444444443,,,,2.7687499999999994,2.252777777777777,1165.1805555555557,0.0,0,0,1,0,0,0,0,0
2019-05-16,3.284722222222223,189.84722222222223,1.9152777777777783,20.884027777777778,22.06736111111112,74.51388888888889,22.31319444444445,21.83194444444444,,,,2.6562499999999987,2.104166666666667,1182.5902777777778,0.0,0,0,1,0,0,0,0,0
2019-05-17,4.089583333333334,186.83333333333334,2.196527777777777,25.396527777777784,22.511805555555558,73.84722222222223,22.775694444444447,22.255555555555553,,,,3.1479166666666654,2.4368055555555546,1167.5416666666667,0.0,1,0,0,0,0,0,0,0
2019-05-18,3.3652777777777767,210.54861111111111,1.9131944444444449,17.27916666666666,20.036805555555567,77.86111111111111,20.240972222222226,19.83680555555555,,,,2.634027777777778,2.074305555555555,1181.576388888889,0.0,0,0,1,0,0,0,0,0
2019-05-19,3.424999999999999,239.28472222222223,1.9861111111111112,14.747222222222225,19.102777777777774,85.41666666666667,19.310416666666672,18.895138888888884,,,,2.686111111111111,2.1437500000000007,1165.138888888889,0.0,0,0,1,0,0,0,0,0
2019-05-20,4.157638888888887,249.39583333333334,2.506944444444444,15.663888888888884,20.476388888888895,90.09027777777777,20.665972222222223,20.297916666666666,,,,3.2784722222222213,2.6826388888888886,1182.576388888889,0.0,0,0,1,0,0,0,0,0
2019-05-21,3.4958333333333322,204.25,2.099305555555556,15.015972222222217,21.19027777777778,84.82638888888889,21.395833333333332,20.99097222222222,,,,2.7965277777777775,2.272222222222223,1183.625,0.0,0,0,1,0,0,0,0,0
2019-05-22,2.5784722222222225,203.34027777777777,1.563888888888889,15.398611111111116,22.54583333333331,62.479166666666664,22.800000000000004,22.29444444444446,,,,2.115277777777778,1.7381944444444448,1165.6805555555557,0.0,0,0,1,0,0,0,0,0
2019-05-23,3.25972222222222,175.0625,1.8402777777777775,18.80416666666666,28.49583333333333,32.5,28.82291666666666,28.156249999999993,,,,2.5513888888888894,2.047916666666666,1181.8541666666667,0.0,0,0,1,0,0,0,0,0
2019-05-24,3.3624999999999985,180.75,1.8701388888888886,23.844444444444445,30.673611111111104,37.06944444444444,31.03055555555556,30.33888888888889,,,,2.693055555555554,2.1062500000000015,1166.7083333333333,0.0,0,0,1,0,0,0,0,0
2019-05-25,3.592361111111111,214.35416666666666,2.1368055555555565,15.960416666666665,22.174305555555552,85.89583333333333,22.356249999999992,21.995833333333337,,,,2.863194444444444,2.2909722222222224,1182.513888888889,0.0,0,0,1,0,0,0,0,0
2019-05-26,3.9569444444444457,243.0625,2.260416666666667,17.206944444444446,20.072916666666668,83.83333333333333,20.301388888888887,19.865972222222226,,,,3.070833333333335,2.4444444444444446,1181.6319444444443,0.0,0,0,1,0,0,0,0,0
2019-05-27,5.0979166666666655,270.84722222222223,3.130555555555557,13.856249999999996,21.320833333333322,86.44444444444444,21.499305555555562,21.14236111111112,,,,3.978472222222222,3.320833333333332,1182.3055555555557,0.0,0,0,1,0,0,0,0,0
2019-05-28,4.481250000000002,288.7083333333333,2.7444444444444454,13.909722222222223,23.00833333333334,88.28472222222223,23.157638888888897,22.859722222222217,,,,3.5298611111111127,2.9229166666666666,1165.1597222222222,0.0,0,1,0,0,0,0,0,0
2019-05-29,5.3062499999999995,252.91666666666666,3.202777777777777,16.363888888888884,24.209722222222222,82.0625,24.392361111111114,24.00694444444444,,,,4.056249999999998,3.388194444444446,1181.7777777777778,0.0,0,0,1,0,0,0,0,0
2019-05-30,4.961805555555555,259.88194444444446,3.0152777777777775,17.04930555555556,25.88611111111112,68.94444444444444,26.119444444444447,25.66458333333334,,,,3.8715277777777786,3.239583333333333,1181.8055555555557,0.0,0,0,1,0,0,0,0,0
2019-05-31,4.163194444444446,228.45833333333334,2.518055555555555,16.145138888888898,24.978472222222223,85.04861111111111,25.15416666666668,24.79027777777778,,,,3.3090277777777772,2.7187499999999987,1183.701388888889,0.0,0,0,1,0,0,0,0,0
2019-06-01,3.140972222222222,192.22222222222223,1.8055555555555556,17.125000000000007,24.15694444444445,87.95833333333333,24.33750000000001,23.96597222222222,,,,2.494444444444445,1.9631944444444447,1183.2222222222222,0.0,0,0,1,0,0,0,0,0
2019-06-02,3.044366197183099,201.43661971830986,1.6922535211267606,17.447183098591548,23.871126760563374,88.74647887323944,24.06478873239438,23.669014084507054,,,,2.3943661971830985,1.8499999999999994,1177.6830985915492,0.0,0,0,1,0,0,0,0,0
2019-06-03,3.832638888888891,238.29861111111111,2.2624999999999997,16.059722222222224,24.34305555555556,89.45833333333333,24.538888888888888,24.155555555555555,,,,2.992361111111111,2.4340277777777772,1165.8125,0.0,0,0,1,0,0,0,0,0
2019-06-04,5.7250000000000005,215.51388888888889,3.390277777777778,15.020138888888896,25.791666666666664,72.11805555555556,25.973611111111104,25.616666666666664,,,,4.362500000000001,3.614583333333331,1182.6527777777778,0.0,0,0,1,0,0,0,0,0
2019-06-05,6.07013888888889,255.60416666666666,3.5548611111111104,15.484722222222224,27.098611111111108,59.083333333333336,27.35069444444444,26.849999999999998,,,,4.6534722222222245,3.8236111111111106,1181.25,0.0,0,0,1,0,0,0,0,0
2019-06-06,6.4902777777777745,276.0763888888889,3.8076388888888895,18.500000000000004,26.0875,66.54166666666667,26.289583333333333,25.881944444444432,,,,4.884722222222224,4.052777777777777,1182.9375,0.0,0,1,0,0,0,0,0,0
2019-06-07,7.119444444444444,302.18055555555554,4.346527777777778,13.617361111111114,24.802777777777788,85.81944444444444,24.936805555555562,24.675694444444442,,,,5.367361111111107,4.568750000000003,1166.2569444444443,0.0,0,1,0,0,0,0,0,0
2019-06-08,4.031249999999997,275.24305555555554,2.466666666666667,14.109722222222226,23.902777777777782,88.20138888888889,24.0326388888889,23.77083333333333,,,,3.2152777777777795,2.6381944444444447,1181.3402777777778,0.0,0,1,0,0,0,0,0,0
2019-06-09,3.530555555555555,197.61805555555554,2.00625,16.116666666666667,23.377777777777773,85.48611111111111,23.56041666666668,23.18194444444445,,,,2.7451388888888903,2.1479166666666667,1181.298611111111,0.0,0,0,1,0,0,0,0,0
2019-06-10,3.068055555555556,199.35416666666666,1.7645833333333347,17.69722222222223,23.735416666666666,76.30555555555556,23.974305555555556,23.493750000000013,,,,2.4680555555555572,1.9465277777777783,1183.9444444444443,0.0,0,0,1,0,0,0,0,0
2019-06-11,3.143356643356643,205.6853146853147,1.8678321678321668,17.418881118881114,24.9874125874126,60.75524475524475,25.226573426573427,24.75314685314686,,,,2.5244755244755255,2.03006993006993,1165.3286713286714,0.0,0,0,1,0,0,0,0,0
2019-06-12,3.2868055555555546,208.625,1.8173611111111105,16.995833333333326,23.847222222222218,81.77083333333333,24.077777777777786,23.629166666666666,,,,2.620833333333336,2.0041666666666673,1181.7916666666667,0.0,0,0,1,0,0,0,0,0
2019-06-13,3.574999999999999,220.8125,1.9013888888888897,19.029166666666672,24.182638888888896,81.78472222222223,24.410416666666677,23.96805555555555,,,,2.729166666666668,2.085416666666666,1181.5902777777778,0.0,0,0,1,0,0,0,0,0
2019-06-14,3.6618055555555578,211.66666666666666,2.0993055555555564,17.113194444444446,24.150000000000006,82.33333333333333,24.356944444444448,23.95833333333333,,,,2.8972222222222217,2.2666666666666675,1165.7916666666667,0.0,0,0,1,0,0,0,0,0
2019-06-15,3.3527777777777783,192.09027777777777,1.900694444444446,17.197222222222223,23.87083333333335,84.14583333333333,24.08680555555557,23.65833333333334,,,,2.6131944444444435,2.056250000000001,1166.6944444444443,0.0,0,0,1,0,0,0,0,0
2019-06-16,3.0180555555555553,209.19444444444446,1.6854166666666666,17.51597222222222,24.831249999999997,78.27083333333333,25.049305555555545,24.62708333333333,,,,2.351388888888889,1.8312500000000003,1181.4722222222222,0.0,0,0,1,0,0,0,0,0
2019-06-17,4.099999999999999,193.25694444444446,2.204166666666667,18.044444444444444,25.525000000000002,80.625,25.740972222222226,25.31597222222222,,,,3.0861111111111112,2.3937500000000007,1166.173611111111,0.0,0,0,1,0,0,0,0,0
2019-06-18,4.148611111111112,188.09722222222223,2.2687499999999994,17.845138888888883,25.30555555555555,83.40972222222223,25.502777777777766,25.10624999999999,,,,3.1090277777777775,2.440972222222223,1182.9791666666667,0.0,0,0,1,0,0,0,0,0
2019-06-19,3.285416666666665,202.56944444444446,1.7569444444444446,19.757638888888884,25.054166666666667,82.10416666666667,25.256250000000005,24.85416666666667,,,,2.588888888888888,1.9222222222222227,1166.0416666666667,0.0,0,0,1,0,0,0,0,0
