,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-East,North-West,South-East,South-West,South,East,West,North
2019-02-15,8.52986111111111,175.31944444444446,4.493055555555556,17.717361111111117,11.882638888888888,73.31944444444444,12.029861111111112,11.745138888888885,,,,6.098611111111111,4.854861111111113,1182.2083333333333,0.04097222222222222,0,1,0,0,0,0,0,0
2019-02-16,5.084027777777777,181.72222222222223,2.4326388888888886,25.40138888888889,12.243749999999999,87.70833333333333,12.388888888888893,12.115972222222231,,,,3.596527777777778,2.7444444444444454,1183.263888888889,0.0611111111111111,0,0,0,1,0,0,0,0
2019-02-17,5.104861111111116,138.13194444444446,3.011805555555556,16.60625,12.87638888888889,76.57638888888889,13.006250000000001,12.758333333333336,,,,3.9006944444444462,3.212499999999999,1181.6319444444443,0.009027777777777779,0,1,0,0,0,0,0,0
2019-02-18,3.6636363636363636,160.65034965034965,2.062937062937063,18.10559440559441,11.206993006993011,80.42657342657343,11.37202797202797,11.058041958041954,,,,2.8790209790209795,2.288111888111889,1183.2237762237762,0.0034965034965034965,0,1,0,0,0,0,0,0
2019-02-19,4.176388888888891,145.29166666666666,2.3437499999999996,17.94513888888889,12.767361111111104,87.77777777777777,12.909722222222221,12.622916666666665,,,,3.179166666666667,2.525,1180.638888888889,0.00625,0,1,0,0,0,0,0,0
2019-02-20,2.7777777777777763,137.77083333333334,1.579166666666665,17.11458333333333,12.406944444444441,88.90277777777777,12.541666666666675,12.283333333333346,,,,2.195138888888889,1.7555555555555549,1182.2222222222222,0.009722222222222224,0,1,0,0,0,0,0,0
2019-02-21,2.4888888888888885,182.68055555555554,1.427083333333333,15.440277777777773,11.927777777777782,83.34027777777777,12.10833333333334,11.738888888888894,,,,2.021527777777778,1.625694444444444,1182.4652777777778,0.0,0,1,0,0,0,0,0,0
2019-02-22,2.458333333333334,171.36805555555554,1.3402777777777775,16.988194444444453,11.622222222222216,84.29166666666667,11.831249999999994,11.422222222222217,,,,1.9194444444444452,1.5118055555555558,1181.5833333333333,0.0006944444444444445,0,1,0,0,0,0,0,0
2019-02-23,2.8770833333333354,144.84722222222223,1.6201388888888881,20.344444444444445,12.565277777777778,82.60416666666667,12.792361111111111,12.34375,,,,2.291666666666666,1.8020833333333333,1165.5694444444443,0.0,0,1,0,0,0,0,0,0
2019-02-24,3.7298611111111097,144.11111111111111,2.1222222222222222,21.23402777777778,13.229861111111106,75.41666666666667,13.429166666666665,13.034722222222221,,,,2.9583333333333326,2.327083333333334,1182.5277777777778,0.0,0,1,0,0,0,0,0,0
2019-02-25,10.820833333333328,85.17361111111111,6.613194444444443,13.518055555555557,19.915972222222223,37.729166666666664,20.022916666666667,19.784027777777784,,,,8.115972222222224,6.872916666666668,1182.638888888889,0.0,1,0,0,0,0,0,0,0
2019-02-26,8.449305555555561,179.02083333333334,4.288194444444445,20.64513888888889,17.87916666666667,56.94444444444444,18.019444444444442,17.738194444444453,,,,5.85763888888889,4.60763888888889,1181.0625,0.0,0,0,0,1,0,0,0,0
2019-02-27,7.679166666666671,238.125,3.4430555555555546,23.584027777777777,14.973611111111119,81.96527777777777,15.17777777777777,14.767361111111107,,,,5.052083333333336,3.7972222222222225,1182.2708333333333,0.06805555555555555,0,0,0,1,0,0,0,0
2019-02-28,11.154166666666672,269.09722222222223,5.831250000000003,18.28819444444445,13.152777777777775,68.45833333333333,13.36111111111111,12.947222222222223,,,,7.971527777777776,6.3062499999999995,1182.548611111111,0.0645833333333333,0,0,0,1,0,0,0,0
2019-03-01,5.804166666666665,269.6458333333333,3.1909722222222228,17.894444444444442,13.749305555555557,58.361111111111114,13.895833333333329,13.616666666666667,,,,4.4284722222222195,3.4548611111111103,1182.138888888889,0.004861111111111111,0,0,0,1,0,0,0,0
2019-03-02,4.6611111111111105,159.64583333333334,2.6013888888888905,17.50277777777779,13.056944444444454,87.50694444444444,13.181250000000006,12.934722222222225,,,,3.5138888888888897,2.800000000000003,1182.111111111111,0.015972222222222228,0,1,0,0,0,0,0,0
2019-03-03,5.249305555555553,148.15972222222223,2.9652777777777777,14.92777777777778,13.859722222222224,66.54166666666667,13.986111111111112,13.735416666666676,,,,3.909027777777779,3.139583333333334,1181.6666666666667,0.0,0,1,0,0,0,0,0,0
2019-03-04,4.447916666666668,149.72222222222223,2.4145833333333346,18.750694444444445,14.385416666666664,85.02083333333333,14.520833333333318,14.24583333333333,,,,3.3666666666666654,2.6208333333333336,1181.6666666666667,0.03194444444444444,0,1,0,0,0,0,0,0
2019-03-05,3.805555555555555,185.84722222222223,2.2076388888888894,18.96388888888889,13.806250000000002,84.125,13.966666666666667,13.65625,,,,2.97013888888889,2.4347222222222236,1181.8333333333333,0.0,0,0,0,1,0,0,0,0
2019-03-06,3.0298611111111104,187.33333333333334,1.754861111111111,16.413194444444446,13.234027777777776,86.16666666666667,13.39097222222222,13.070138888888884,,,,2.398611111111111,1.9124999999999999,1166.0833333333333,0.0,0,0,0,1,0,0,0,0
