,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-East,South-West,West,East,North-East,North,South
2019-04-16,3.6270833333333337,181.04861111111111,2.3215277777777774,15.70486111111111,16.679166666666664,78.32638888888889,16.848611111111104,16.513194444444437,251.85416666666666,,,3.0763888888888893,2.518750000000001,1166.6319444444443,0.002777777777777778,0,0,1,0,0,0,0,0
2019-04-17,5.474305555555557,243.18055555555554,3.8381944444444422,11.572222222222216,16.02569444444445,74.55555555555556,16.254166666666674,15.812499999999996,253.41666666666666,,,4.688194444444445,4.063888888888887,1183.638888888889,0.0,0,0,1,0,0,0,0,0
2019-04-18,5.089583333333333,230.05555555555554,3.4659722222222227,11.809027777777779,15.856250000000001,67.34722222222223,16.060416666666672,15.655555555555559,289.11805555555554,,,4.293055555555557,3.699305555555556,1165.201388888889,0.0,0,0,1,0,0,0,0,0
2019-04-19,7.538194444444446,239.11805555555554,5.20833333333333,12.032638888888886,15.79097222222222,64.9375,15.996527777777771,15.587499999999997,276.90972222222223,,,6.329166666666668,5.479166666666665,1166.6527777777778,0.0,0,0,1,0,0,0,0,0
2019-04-20,6.709722222222223,237.6875,4.798611111111111,9.889583333333327,15.113194444444439,70.10416666666667,15.347916666666663,14.893055555555556,240.47222222222223,,,5.770138888888888,5.043055555555558,1181.701388888889,0.0,0,0,1,0,0,0,0,0
2019-04-21,10.12083333333333,278.50694444444446,7.161111111111113,8.037500000000003,14.667361111111104,57.638888888888886,14.905555555555546,14.434722222222218,239.80555555555554,,,8.572222222222221,7.537500000000004,1181.0902777777778,0.010416666666666666,0,1,0,0,0,0,0,0
2019-04-22,5.9618055555555545,241.85416666666666,4.093055555555555,10.779166666666672,14.367361111111112,60.5,14.622916666666676,14.14652777777778,319.09027777777777,,,5.030555555555555,4.309722222222223,1166.701388888889,0.0,0,0,1,0,0,0,0,0
2019-04-23,4.789583333333334,156.90972222222223,3.0479166666666675,16.680555555555568,15.02569444444444,64.35416666666667,15.23958333333334,14.813888888888888,318.00694444444446,,,3.9152777777777783,3.2819444444444446,1182.0833333333333,0.0,1,0,0,0,0,0,0,0
2019-04-24,4.102777777777779,167.68055555555554,2.5229166666666654,15.727083333333322,17.59305555555555,58.4375,17.80625,17.38055555555556,291.59027777777777,,,3.31527777777778,2.7416666666666654,1181.2222222222222,0.0,1,0,0,0,0,0,0,0
2019-04-25,3.902083333333332,238.38194444444446,2.6201388888888903,14.259722222222226,19.361805555555556,54.298611111111114,19.57916666666666,19.129861111111104,285.4236111111111,,,3.2562499999999988,2.8076388888888886,1182.75,0.0,0,0,1,0,0,0,0,0
2019-04-26,3.801388888888889,187.75694444444446,2.52013888888889,15.968055555555559,20.30416666666666,57.15972222222222,20.533333333333342,20.07222222222222,310.2916666666667,,,3.234027777777777,2.7347222222222225,1181.3333333333333,0.0,0,0,1,0,0,0,0,0
2019-04-27,4.186805555555558,245.72916666666666,2.9729166666666655,14.002777777777787,19.663194444444457,68.92361111111111,19.9326388888889,19.379861111111104,316.0833333333333,,,3.6993055555555543,3.224999999999998,1181.923611111111,0.0,0,0,1,0,0,0,0,0
2019-04-28,3.688888888888889,214.88888888888889,2.460416666666667,14.304861111111116,19.68333333333333,72.9375,19.88194444444445,19.504166666666674,311.875,,,3.1180555555555567,2.6618055555555546,1166.638888888889,0.0,0,0,1,0,0,0,0,0
2019-04-29,3.5777777777777766,200.85416666666666,2.4965277777777772,15.705555555555561,23.025694444444454,38.0625,23.32083333333333,22.720138888888908,301.31944444444446,,,3.1493055555555567,2.738194444444444,1166.2777777777778,0.0,0,0,1,0,0,0,0,0
2019-04-30,3.4465277777777783,221.125,2.3451388888888904,15.929166666666667,20.961805555555557,59.826388888888886,21.215972222222216,20.70694444444444,262.15972222222223,,,2.9895833333333317,2.5861111111111126,1181.9375,0.0,0,0,1,0,0,0,0,0
2019-05-01,3.2555555555555555,168.10416666666666,2.0743055555555565,17.03611111111111,24.38194444444445,46.3125,24.647916666666667,24.124999999999996,286.5486111111111,,,2.7722222222222235,2.2881944444444446,1182.9027777777778,0.0,1,0,0,0,0,0,0,0
2019-05-02,4.916666666666665,196.0,3.1965277777777774,20.608333333333334,23.420138888888893,60.00694444444444,23.725694444444443,23.123611111111114,153.80555555555554,,,4.279861111111112,3.6104166666666666,1181.2291666666667,0.0,0,0,1,0,0,0,0,0
2019-05-03,4.595138888888891,257.875,3.1472222222222226,13.379861111111106,19.323611111111106,76.4375,19.54375000000001,19.11111111111112,303.84027777777777,,,3.9402777777777778,3.363194444444444,1166.4444444444443,0.0,0,0,1,0,0,0,0,0
2019-05-04,4.684722222222224,196.14583333333334,2.884722222222222,17.623611111111117,18.143055555555556,69.70833333333333,18.361805555555563,17.929166666666667,336.24305555555554,,,3.7916666666666683,3.090972222222222,1182.486111111111,0.0,0,0,1,0,0,0,0,0
2019-05-05,3.2631944444444443,205.94444444444446,2.177083333333334,17.897222222222226,20.676388888888894,64.40277777777777,20.97569444444445,20.37430555555555,320.7708333333333,,,2.7937499999999997,2.4125,1182.3541666666667,0.0,0,0,1,0,0,0,0,0
2019-05-06,5.706250000000002,205.24305555555554,3.624999999999999,20.068750000000016,24.570833333333347,52.0,24.942361111111104,24.237500000000004,208.22222222222223,,,4.945833333333333,4.104166666666665,1182.9722222222222,0.0,0,0,1,0,0,0,0,0
2019-05-07,4.77222222222222,289.1041666666667,3.2402777777777807,11.352083333333336,19.517361111111107,68.61805555555556,19.730555555555554,19.313888888888886,291.78472222222223,,,4.1041666666666625,3.4638888888888917,1164.5694444444443,0.0,0,1,0,0,0,0,0,0
2019-05-08,4.428472222222223,217.32638888888889,2.838194444444443,16.700694444444437,17.983333333333334,65.66666666666667,18.218750000000007,17.747222222222227,315.68055555555554,,,3.7277777777777774,3.0812500000000003,1181.9444444444443,0.0,0,0,1,0,0,0,0,0
2019-05-09,4.752142857142859,241.45714285714286,3.1450000000000014,17.057857142857138,17.567142857142866,62.542857142857144,17.829999999999984,17.33,306.2785714285714,,,4.050714285714287,3.372142857142857,1144.9642857142858,0.0,0,0,1,0,0,0,0,0
2019-05-10,4.465277777777779,215.00694444444446,2.8444444444444446,15.924305555555556,17.50625000000001,61.55555555555556,17.734027777777786,17.304166666666667,299.86805555555554,,,3.713194444444445,3.064583333333332,1165.298611111111,0.0,0,0,1,0,0,0,0,0
2019-05-11,3.8298611111111103,194.60416666666666,2.522916666666666,14.77986111111111,18.76111111111111,62.36805555555556,18.982638888888896,18.550694444444453,258.921875,,,3.197916666666666,2.721527777777778,1183.8055555555557,0.0,0,0,1,0,0,0,0,0
2019-05-12,4.122916666666668,232.86805555555554,2.678472222222223,12.904861111111114,20.980555555555558,61.354166666666664,21.25763888888889,20.711805555555554,256.4453125,,,3.4006944444444445,2.8833333333333355,1164.4652777777778,0.0,0,0,1,0,0,0,0,0
2019-05-13,3.925000000000001,227.6875,2.5784722222222225,14.304166666666662,22.932638888888885,47.645833333333336,23.209027777777788,22.655555555555573,261.3984375,,,3.256249999999998,2.7770833333333336,1183.25,0.0,0,0,1,0,0,0,0,0
2019-05-14,3.940277777777777,227.18055555555554,2.6951388888888896,13.155555555555553,23.039583333333336,49.395833333333336,23.3138888888889,22.75902777777778,277.87692307692305,,,3.345833333333333,2.888888888888891,1181.375,0.0,0,0,1,0,0,0,0,0
2019-05-15,3.8500000000000005,237.94444444444446,2.5972222222222228,14.41666666666667,22.185416666666676,64.8125,22.467361111111117,21.926388888888887,340.7013888888889,,,3.295833333333334,2.775694444444444,1182.138888888889,0.0,0,0,1,0,0,0,0,0
2019-05-16,3.875,205.11805555555554,2.559027777777777,16.316666666666663,24.59861111111111,55.888888888888886,24.855555555555554,24.351388888888895,337.68055555555554,,,3.34375,2.7638888888888893,1182.2291666666667,0.0,0,0,1,0,0,0,0,0
2019-05-17,5.691666666666666,228.04166666666666,3.9215277777777766,13.474999999999998,23.895833333333332,54.97222222222222,24.238194444444456,23.569444444444457,330.8958333333333,,,4.970138888888887,4.224305555555557,1181.388888888889,0.0,0,0,1,0,0,0,0,0
2019-05-18,4.23541666666667,215.52083333333334,2.826388888888891,13.525000000000004,22.718749999999986,50.50694444444444,22.96041666666667,22.48958333333334,342.74305555555554,,,3.5416666666666656,3.0111111111111115,1182.9027777777778,0.0,0,0,1,0,0,0,0,0
2019-05-19,4.5236111111111095,220.86111111111111,2.973611111111111,14.779861111111119,20.793750000000003,69.42361111111111,21.022916666666678,20.59166666666667,356.6458333333333,,,3.7972222222222234,3.209027777777779,1182.0347222222222,0.0,0,0,1,0,0,0,0,0
2019-05-20,3.9270072992700746,221.02919708029196,2.4912408759124083,15.496350364963504,21.28181818181819,76.57342657342657,21.500699300699303,21.07482517482518,342.93055555555554,,,3.268613138686131,2.7036496350364967,1188.6934306569342,0.0,0,0,1,0,0,0,0,0
2019-05-21,3.7555555555555546,210.375,2.4229166666666675,14.694444444444441,22.759722222222226,70.65972222222223,23.005555555555556,22.516666666666676,337.53472222222223,,,3.1763888888888885,2.651388888888889,1181.4791666666667,0.0,0,0,1,0,0,0,0,0
2019-05-22,3.4180555555555556,211.49305555555554,2.341666666666666,12.443750000000001,26.37638888888889,44.0,26.632638888888888,26.12430555555555,345.2291666666667,,,2.891666666666667,2.5152777777777775,1165.75,0.0,0,0,1,0,0,0,0,0
2019-05-23,4.712499999999999,142.02083333333334,3.302083333333333,9.903472222222222,32.80347222222224,19.45138888888889,33.07361111111115,32.53888888888888,329.6875,,,4.0680555555555555,3.5180555555555553,1164.861111111111,0.0,1,0,0,0,0,0,0,0
2019-05-24,5.156250000000001,228.65972222222223,3.6500000000000004,13.338888888888896,31.066666666666677,34.99305555555556,31.386111111111102,30.768750000000004,284.6388888888889,,,4.472222222222222,3.931944444444445,1182.0208333333333,0.0,0,0,1,0,0,0,0,0
2019-05-25,4.250694444444444,279.7291666666667,2.8909722222222234,14.13958333333333,23.269444444444442,76.17361111111111,23.47708333333333,23.086111111111098,305.8888888888889,,,3.6145833333333335,3.08888888888889,1181.8472222222222,0.0,0,1,0,0,0,0,0,0
2019-05-26,4.687500000000003,220.47916666666666,2.96875,14.781249999999993,21.64444444444445,72.36805555555556,21.853472222222216,21.434722222222213,347.2361111111111,,,3.8402777777777763,3.1993055555555534,1164.7222222222222,0.0,0,0,1,0,0,0,0,0
2019-05-27,4.289583333333332,231.65972222222223,2.8680555555555562,12.206944444444446,21.731250000000003,75.09722222222223,21.94236111111111,21.537499999999998,350.65972222222223,,,3.5694444444444438,3.0451388888888884,1182.2708333333333,0.0,0,0,1,0,0,0,0,0
2019-05-28,4.033333333333333,237.0,2.583333333333333,18.488888888888894,23.137499999999992,75.98611111111111,23.32777777777778,22.963194444444444,342.1041666666667,,,3.3791666666666673,2.777083333333334,1165.9375,0.0,0,0,1,0,0,0,0,0
2019-05-29,4.024305555555555,250.67361111111111,2.5548611111111104,17.89652777777778,23.67361111111112,78.02083333333333,23.899305555555568,23.450694444444448,334.5416666666667,,,3.3375,2.756250000000001,1165.9930555555557,0.0,0,0,1,0,0,0,0,0
2019-05-30,4.547916666666664,251.56944444444446,3.0638888888888878,13.98125000000001,25.23333333333333,67.68055555555556,25.459722222222226,25.015972222222228,336.00694444444446,,,3.7972222222222243,3.295138888888888,1165.5347222222222,0.0,0,0,1,0,0,0,0,0
2019-05-31,4.326388888888887,242.8125,2.9402777777777773,17.065277777777773,25.194444444444443,73.57638888888889,25.396527777777763,24.9826388888889,314.8333333333333,,,3.698611111111111,3.181250000000001,1182.673611111111,0.0,0,0,1,0,0,0,0,0
2019-06-01,4.059027777777775,246.20833333333334,2.8354166666666663,12.447916666666663,24.611805555555545,75.82638888888889,24.85694444444446,24.390277777777786,340.9236111111111,,,3.5097222222222233,3.0354166666666673,1182.2847222222222,0.0,0,0,1,0,0,0,0,0
2019-06-02,3.926760563380282,245.5,2.6176056338028166,15.301408450704223,24.52183098591549,76.83802816901408,24.733802816901427,24.316901408450715,334.00704225352115,,,3.335915492957747,2.821830985915493,1178.4929577464789,0.0,0,0,1,0,0,0,0,0
2019-06-03,4.690972222222223,227.17361111111111,3.061111111111111,15.463888888888887,24.914583333333344,74.09027777777777,25.119444444444436,24.709722222222222,339.90972222222223,,,3.886805555555555,3.2666666666666675,1181.2430555555557,0.0,0,0,1,0,0,0,0,0
2019-06-04,5.124305555555553,214.39583333333334,3.255555555555556,14.531250000000004,25.507638888888884,66.09027777777777,25.73194444444445,25.294444444444455,324.5,,,4.159722222222221,3.486805555555555,1165.1180555555557,0.0,0,0,1,0,0,0,0,0
2019-06-05,5.205555555555556,244.09027777777777,3.2854166666666673,15.697222222222223,26.288888888888877,63.291666666666664,26.556944444444433,26.045833333333334,320.47222222222223,,,4.265277777777776,3.5618055555555563,1182.3541666666667,0.0,0,0,1,0,0,0,0,0
2019-06-06,5.709722222222222,266.24305555555554,3.5451388888888893,16.008333333333333,25.33541666666667,70.65277777777777,25.524305555555554,25.161805555555542,217.95138888888889,,,4.653472222222223,3.8729166666666677,1165.2569444444443,0.0,0,1,0,0,0,0,0,0
2019-06-07,5.169444444444443,304.7361111111111,3.443749999999999,14.093055555555553,24.588888888888885,77.01388888888889,24.788194444444436,24.384027777777774,334.8263888888889,,,4.334722222222222,3.690277777777779,1182.2847222222222,0.0,0,1,0,0,0,0,0,0
2019-06-08,4.048611111111112,285.0208333333333,2.7944444444444456,11.731944444444448,23.018055555555556,77.75,23.19305555555556,22.832638888888866,274.4861111111111,,,3.506249999999999,2.9847222222222216,1165.6527777777778,0.0,0,1,0,0,0,0,0,0
2019-06-09,4.0472222222222225,212.60416666666666,2.670138888888888,13.931944444444447,23.299999999999997,74.80555555555556,23.50694444444444,23.105555555555565,340.8263888888889,,,3.440972222222222,2.872222222222222,1166.2708333333333,0.0,0,0,1,0,0,0,0,0
2019-06-10,4.281250000000001,200.43055555555554,2.7625,16.796527777777772,26.41388888888889,46.99305555555556,26.67708333333333,26.169444444444448,349.3958333333333,,,3.650000000000001,2.9993055555555546,1183.6041666666667,0.0,0,0,1,0,0,0,0,0
2019-06-11,3.8951388888888903,197.69444444444446,2.421527777777778,20.080555555555545,28.043055555555554,41.75,28.2951388888889,27.782638888888886,346.94444444444446,,,3.241666666666666,2.662500000000002,1181.8958333333333,0.0,0,0,1,0,0,0,0,0
2019-06-12,4.518750000000002,254.72222222222223,3.03888888888889,13.680555555555564,24.816666666666666,74.5,25.03958333333333,24.60972222222221,332.5416666666667,,,3.8687500000000026,3.2777777777777772,1181.9375,0.0,0,0,1,0,0,0,0,0
2019-06-13,4.728472222222221,246.65277777777777,3.1500000000000004,13.653472222222215,24.03472222222223,73.18055555555556,24.270138888888894,23.821527777777785,324.0208333333333,,,4.033333333333332,3.3847222222222215,1182.0347222222222,0.0,0,0,1,0,0,0,0,0
2019-06-14,4.5020833333333306,238.61111111111111,2.990972222222224,14.286805555555556,24.39652777777778,72.14583333333333,24.590277777777786,24.223611111111126,307.7013888888889,,,3.7888888888888896,3.188194444444445,1182.3680555555557,0.0,0,0,1,0,0,0,0,0
2019-06-15,3.8465277777777738,193.94444444444446,2.540972222222223,16.244444444444447,24.464583333333334,73.11111111111111,24.65972222222222,24.287499999999994,347.24305555555554,,,3.265972222222222,2.7201388888888887,1182.111111111111,0.0,0,0,1,0,0,0,0,0
2019-06-16,4.282638888888889,205.71527777777777,2.905555555555555,13.127777777777789,25.576388888888893,66.98611111111111,25.77847222222223,25.397222222222226,338.84722222222223,,,3.646527777777778,3.1006944444444446,1165.3402777777778,0.0,0,0,1,0,0,0,0,0
2019-06-17,4.561805555555556,244.51388888888889,3.1194444444444427,12.111805555555557,25.100694444444454,72.47916666666667,25.30416666666666,24.91527777777779,340.2361111111111,,,3.929166666666667,3.3180555555555533,1165.5833333333333,0.0,0,0,1,0,0,0,0,0
2019-06-18,4.261805555555556,221.13888888888889,2.80763888888889,13.713888888888885,25.11319444444443,73.58333333333333,25.3048611111111,24.93680555555554,337.80555555555554,,,3.5902777777777786,3.0006944444444446,1165.5902777777778,0.0,0,0,1,0,0,0,0,0
2019-06-19,3.9916666666666694,233.4375,2.7131944444444454,11.757638888888897,25.37152777777778,61.93055555555556,25.575694444444437,25.17638888888888,353.2638888888889,,,3.4506944444444447,2.896527777777778,1165.4652777777778,0.0,0,0,1,0,0,0,0,0
