,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-East,South-West,East,North-East,North,West,South
2019-02-15,7.5659722222222205,184.20833333333334,4.9937499999999995,10.129861111111111,11.79513888888889,69.0625,11.935416666666667,11.654166666666667,,,,6.02638888888889,5.21736111111111,1183.4791666666667,0.0,0,0,1,0,0,0,0,0
2019-02-16,6.204166666666664,189.98611111111111,3.8326388888888903,11.90069444444444,11.900000000000004,87.53472222222223,12.065277777777773,11.76111111111111,,,,4.852777777777777,4.100000000000003,1182.875,0.048611111111111105,0,0,1,0,0,0,0,0
2019-02-17,3.9291666666666654,171.4375,2.5638888888888904,11.327083333333334,11.384027777777778,80.00694444444444,11.539583333333333,11.23749999999999,,,,3.2145833333333336,2.7506944444444468,1182.1666666666667,0.0,1,0,0,0,0,0,0,0
2019-02-18,4.088732394366195,187.54929577464787,2.681690140845071,10.733802816901408,9.726056338028167,90.56338028169014,9.878169014084508,9.566197183098593,,,,3.3943661971831,2.8999999999999995,1166.380281690141,0.0007042253521126761,0,0,1,0,0,0,0,0
2019-02-19,3.5291666666666655,171.26388888888889,2.4319444444444436,10.079861111111118,10.606249999999996,95.20138888888889,10.741666666666665,10.479166666666664,,,,2.965277777777777,2.603472222222221,1166.125,0.018750000000000003,1,0,0,0,0,0,0,0
2019-02-20,3.2368055555555553,192.61805555555554,2.295833333333334,11.673611111111114,12.374305555555551,89.17361111111111,12.561805555555555,12.202083333333333,,,,2.8034722222222204,2.4520833333333334,1180.951388888889,0.0,0,0,1,0,0,0,0,0
2019-02-21,2.9326388888888886,197.06944444444446,1.9756944444444449,11.727777777777781,11.615277777777774,86.95833333333333,11.788888888888893,11.43888888888889,,,,2.516666666666666,2.160416666666666,1165.9652777777778,0.0,0,0,1,0,0,0,0,0
2019-02-22,3.179861111111109,187.85416666666666,2.163194444444444,11.593749999999993,11.084722222222222,89.24305555555556,11.291666666666668,10.888194444444448,,,,2.7048611111111116,2.356944444444444,1182.013888888889,0.0,0,0,1,0,0,0,0,0
2019-02-23,2.9659722222222236,176.78472222222223,2.0673611111111105,12.376388888888886,11.73194444444444,88.21527777777777,11.934027777777777,11.536805555555555,,,,2.5527777777777785,2.2326388888888906,1165.6180555555557,0.0,1,0,0,0,0,0,0,0
2019-02-24,2.7416666666666685,184.83333333333334,1.946527777777779,12.084722222222219,12.543055555555558,83.84722222222223,12.738888888888889,12.35972222222222,,,,2.378472222222223,2.085416666666667,1182.7222222222222,0.0,0,0,1,0,0,0,0,0
2019-02-25,3.045138888888889,129.69444444444446,1.9673611111111111,15.304166666666678,17.63263888888888,56.36805555555556,17.913194444444443,17.354861111111116,,,,2.5034722222222214,2.1166666666666667,1182.861111111111,0.0,1,0,0,0,0,0,0,0
2019-02-26,5.369444444444447,187.66666666666666,3.3902777777777766,12.093055555555557,14.788194444444448,64.98611111111111,15.006944444444441,14.580555555555557,,,,4.286805555555557,3.6027777777777783,1182.548611111111,0.0006944444444444445,0,0,1,0,0,0,0,0
2019-02-27,6.987499999999999,211.78472222222223,4.042361111111109,14.26041666666667,12.982638888888884,95.21527777777777,13.128472222222221,12.842361111111119,,,,5.30555555555556,4.394444444444442,1182.3402777777778,0.1625,0,0,1,0,0,0,0,0
2019-02-28,9.117361111111109,245.93055555555554,4.993055555555557,16.022222222222226,11.250694444444449,91.02083333333333,11.418750000000003,11.086111111111105,,,,6.752083333333332,5.466666666666668,1166.798611111111,0.3097222222222223,0,0,1,0,0,0,0,0
2019-03-01,4.718055555555556,226.02777777777777,2.744444444444445,16.722916666666674,11.759722222222225,86.52083333333333,11.899999999999999,11.622916666666667,,,,3.7722222222222195,3.0743055555555565,1182.6666666666667,0.009722222222222222,0,0,1,0,0,0,0,0
