,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-East,South-West,North,East,West,South,North-East
2019-05-08,4.099305555555555,216.8125,2.675694444444444,12.74097222222222,17.268055555555552,67.52777777777777,17.52777777777777,17.02638888888889,,,,3.4611111111111117,2.8680555555555554,1183.3125,0.0,0,0,1,0,0,0,0,0
2019-05-09,4.371942446043167,234.23741007194243,2.894244604316547,12.396402877697856,16.961870503597122,64.45323741007195,17.233093525179854,16.697841726618694,,,,3.7712230215827343,3.1064748201438865,1157.8561151079136,0.0,0,0,1,0,0,0,0,0
2019-05-10,4.138194444444442,233.14583333333334,2.777777777777777,14.114583333333334,16.670833333333334,64.02777777777777,16.930555555555557,16.409722222222214,,,,3.5548611111111112,2.9909722222222217,1166.4375,0.0,0,0,1,0,0,0,0,0
2019-05-11,4.011805555555555,216.29861111111111,2.832638888888888,12.850694444444441,18.13402777777778,61.74305555555556,18.38958333333333,17.88541666666666,,,,3.465972222222222,3.0041666666666673,1165.1805555555557,0.0,0,0,1,0,0,0,0,0
2019-05-12,4.127777777777777,232.78472222222223,2.9555555555555566,9.011111111111111,20.934722222222227,52.013888888888886,21.2013888888889,20.66527777777778,,,,3.5986111111111114,3.1326388888888888,1181.8680555555557,0.0,0,0,1,0,0,0,0,0
2019-05-13,3.7013888888888906,236.28472222222223,2.624305555555557,11.187500000000004,22.49652777777778,44.875,22.7986111111111,22.18611111111111,,,,3.215972222222221,2.79652777777778,1181.875,0.0,0,0,1,0,0,0,0,0
2019-05-14,3.6527777777777786,233.71527777777777,2.5631944444444437,13.320138888888886,22.69444444444445,45.9375,23.02083333333335,22.35694444444446,,,,3.1770833333333335,2.7423611111111112,1165.798611111111,0.0,0,0,1,0,0,0,0,0
2019-05-15,3.4791666666666665,227.36805555555554,2.3694444444444454,14.552777777777784,22.061111111111117,61.59722222222222,22.329861111111114,21.797916666666666,,,,2.9812500000000006,2.538888888888889,1181.048611111111,0.0,0,0,1,0,0,0,0,0
2019-05-16,3.7673611111111103,192.79166666666666,2.534027777777778,16.801388888888898,24.229861111111116,54.65972222222222,24.502777777777784,23.96111111111111,,,,3.2604166666666674,2.736805555555556,1182.1041666666667,0.0,0,0,1,0,0,0,0,0
2019-05-17,4.4833333333333325,207.11111111111111,2.491666666666668,20.497222222222216,23.566666666666674,55.13194444444444,23.87777777777778,23.229166666666657,,,,3.495138888888888,2.726388888888891,1182.6875,0.0,0,0,1,0,0,0,0,0
2019-05-18,3.7395833333333335,233.33333333333334,2.5548611111111104,11.43333333333333,22.07291666666667,50.888888888888886,22.3263888888889,21.81319444444445,,,,3.1958333333333324,2.741666666666665,1165.2916666666667,0.0,0,0,1,0,0,0,0,0
2019-05-19,4.622916666666666,225.72916666666666,3.1819444444444454,12.509722222222228,20.329861111111114,65.17361111111111,20.585416666666667,20.08333333333333,,,,3.9722222222222197,3.393055555555556,1164.875,0.0,0,0,1,0,0,0,0,0
2019-05-20,4.477777777777778,223.27777777777777,3.094444444444443,10.804861111111114,20.989583333333325,73.20833333333333,21.22152777777778,20.751388888888886,,,,3.8527777777777805,3.299999999999999,1165.3819444444443,0.0,0,0,1,0,0,0,0,0
2019-05-21,3.767361111111112,243.09027777777777,2.6555555555555554,12.327777777777776,22.724305555555556,68.92361111111111,23.020833333333332,22.445833333333333,,,,3.2555555555555533,2.856944444444444,1183.3402777777778,0.0,0,0,1,0,0,0,0,0
2019-05-22,3.2930555555555556,214.25,2.3909722222222216,11.221527777777782,26.094444444444456,42.923611111111114,26.38402777777778,25.805555555555536,,,,2.88888888888889,2.5500000000000007,1165.798611111111,0.0,0,0,1,0,0,0,0,0
2019-05-23,4.067361111111112,152.90972222222223,2.7416666666666667,10.858333333333336,32.318749999999994,22.243055555555557,32.61597222222224,32.00069444444445,,,,3.461805555555555,2.9416666666666664,1165.923611111111,0.0,1,0,0,0,0,0,0,0
2019-05-24,4.075000000000001,215.40972222222223,2.504861111111112,14.70902777777777,31.0486111111111,34.43055555555556,31.337499999999995,30.735416666666676,,,,3.313194444444444,2.75972222222222,1182.9583333333333,0.0,0,0,1,0,0,0,0,0
2019-05-25,4.3604166666666675,272.7013888888889,2.9305555555555554,15.242361111111101,23.797916666666673,72.63194444444444,24.01388888888889,23.591666666666672,,,,3.675000000000002,3.1256944444444437,1182.1319444444443,0.0,0,0,1,0,0,0,0,0
2019-05-26,4.664583333333335,226.65277777777777,3.2909722222222215,10.769444444444439,21.589583333333326,68.27777777777777,21.82847222222223,21.353472222222212,,,,4.031944444444445,3.4916666666666654,1165.326388888889,0.0,0,0,1,0,0,0,0,0
2019-05-27,4.570833333333331,220.76388888888889,3.2875,10.243749999999995,21.47569444444445,72.22222222222223,21.715972222222224,21.238888888888876,,,,3.9861111111111134,3.4638888888888895,1182.3958333333333,0.0,0,0,1,0,0,0,0,0
2019-05-28,4.204861111111111,237.95138888888889,2.761805555555556,16.958333333333343,23.236111111111104,74.01388888888889,23.443749999999998,23.022222222222226,,,,3.564583333333333,2.972916666666666,1181.826388888889,0.0,0,0,1,0,0,0,0,0
2019-05-29,4.087499999999999,247.57638888888889,2.838194444444443,14.164583333333335,23.94930555555557,76.52777777777777,24.16805555555555,23.742361111111116,,,,3.541666666666665,3.0104166666666665,1182.9375,0.0,0,0,1,0,0,0,0,0
2019-05-30,4.511111111111113,247.35416666666666,3.1979166666666674,12.409722222222229,25.94305555555556,63.291666666666664,26.173611111111104,25.705555555555556,,,,3.8840277777777774,3.3951388888888894,1182.625,0.0,0,0,1,0,0,0,0,0
2019-05-31,4.185416666666665,236.35416666666666,2.7791666666666677,15.557638888888894,25.62291666666665,70.95833333333333,25.847222222222218,25.41666666666666,,,,3.5437499999999993,2.966666666666667,1166.0972222222222,0.0,0,0,1,0,0,0,0,0
2019-06-01,3.722222222222223,235.88194444444446,2.4479166666666674,13.427777777777782,25.143749999999997,70.80555555555556,25.36388888888889,24.90555555555556,,,,3.1493055555555554,2.6159722222222213,1181.9583333333333,0.0,0,0,1,0,0,0,0,0
2019-06-02,3.813380281690139,237.49295774647888,2.4901408450704223,17.332394366197192,24.769718309859147,73.19014084507042,25.017605633802813,24.53028169014084,,,,3.234507042253522,2.6795774647887334,1162.3732394366198,0.0,0,0,1,0,0,0,0,0
2019-06-03,4.490972222222223,238.90972222222223,3.1645833333333337,13.093055555555551,25.08680555555556,71.45138888888889,25.325000000000003,24.85347222222223,,,,3.8916666666666675,3.350694444444445,1182.201388888889,0.0,0,0,1,0,0,0,0,0
2019-06-04,5.108333333333336,227.22222222222223,3.631944444444445,10.67083333333333,25.714583333333334,62.00694444444444,25.96111111111112,25.470138888888883,,,,4.378472222222221,3.835416666666669,1180.6319444444443,0.0,0,0,1,0,0,0,0,0
2019-06-05,5.205555555555558,247.03472222222223,3.6395833333333343,11.93333333333333,27.353472222222226,55.013888888888886,27.605555555555547,27.106250000000006,,,,4.455555555555557,3.8895833333333343,1182.6944444444443,0.0,0,0,1,0,0,0,0,0
2019-06-06,5.794444444444445,269.5138888888889,4.072222222222221,11.60833333333333,26.09027777777778,63.00694444444444,26.288888888888888,25.907638888888897,,,,4.976388888888888,4.352777777777779,1165.5,0.0,0,1,0,0,0,0,0,0
2019-06-07,5.68263888888889,274.78472222222223,4.093055555555558,11.484027777777776,25.01875,73.06944444444444,25.23333333333332,24.813888888888883,,,,4.923611111111112,4.286111111111115,1181.4097222222222,0.0,0,1,0,0,0,0,0,0
2019-06-08,3.8361111111111086,272.74305555555554,2.478472222222222,13.945833333333333,23.701388888888886,74.375,23.877777777777773,23.51111111111112,,,,3.2479166666666672,2.674305555555555,1182.3819444444443,0.0,0,1,0,0,0,0,0,0
2019-06-09,3.755555555555556,217.65972222222223,2.401388888888889,12.234027777777776,23.422222222222217,72.53472222222223,23.641666666666676,23.211805555555554,,,,3.1374999999999993,2.5840277777777776,1165.013888888889,0.0,0,0,1,0,0,0,0,0
2019-06-10,3.818749999999999,205.71527777777777,2.307638888888889,15.96944444444445,26.011805555555554,46.125,26.28680555555556,25.75277777777778,,,,3.1430555555555566,2.5374999999999988,1181.8402777777778,0.0,0,0,1,0,0,0,0,0
2019-06-11,4.115972222222221,221.88888888888889,2.8680555555555554,15.126388888888888,28.020833333333332,40.166666666666664,28.29166666666667,27.7513888888889,,,,3.5701388888888883,3.079861111111111,1181.0416666666667,0.0,0,0,1,0,0,0,0,0
2019-06-12,4.068749999999999,240.13194444444446,2.4652777777777777,15.831249999999999,25.39652777777779,67.21527777777777,25.62569444444445,25.173611111111132,,,,3.3229166666666656,2.6722222222222216,1181.673611111111,0.0,0,0,1,0,0,0,0,0
2019-06-13,4.440972222222221,245.36805555555554,2.7687500000000025,13.538194444444446,24.47847222222222,70.43055555555556,24.70694444444443,24.242361111111123,,,,3.629861111111113,2.9763888888888888,1182.798611111111,0.0,0,0,1,0,0,0,0,0
2019-06-14,4.157638888888888,241.82638888888889,2.660416666666665,14.845138888888885,24.349305555555556,70.04166666666667,24.583333333333332,24.109027777777783,,,,3.5013888888888887,2.879861111111111,1181.076388888889,0.0,0,0,1,0,0,0,0,0
2019-06-15,3.791666666666666,230.67361111111111,2.5027777777777778,14.493749999999999,24.298611111111114,70.68055555555556,24.553472222222226,24.049999999999997,,,,3.2236111111111114,2.713194444444445,1165.625,0.0,0,0,1,0,0,0,0,0
2019-06-16,3.8062499999999995,226.95833333333334,2.439583333333333,14.232638888888893,25.702777777777776,63.93055555555556,25.923611111111104,25.466666666666665,,,,3.1993055555555547,2.64861111111111,1165.7777777777778,0.0,0,0,1,0,0,0,0,0
2019-06-17,4.156944444444443,231.73611111111111,2.583333333333333,13.680555555555555,25.501388888888894,68.22222222222223,25.727777777777778,25.295138888888896,,,,3.385416666666667,2.7659722222222216,1182.7847222222222,0.0,0,0,1,0,0,0,0,0
2019-06-18,3.8312499999999994,225.82638888888889,2.403472222222222,14.27083333333333,25.265277777777786,70.25694444444444,25.49097222222222,25.04583333333333,,,,3.1715277777777775,2.608333333333333,1165.875,0.0,0,0,1,0,0,0,0,0
2019-06-19,3.627777777777778,229.13194444444446,2.2298611111111115,14.143749999999999,25.603472222222223,58.986111111111114,25.84652777777778,25.384027777777774,,,,2.986805555555556,2.414583333333333,1165.8819444444443,0.0,0,0,1,0,0,0,0,0
