,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-East,South-West,East,North-East,North,West,South
2019-02-15,5.412499999999999,188.11111111111111,3.5847222222222226,11.971527777777771,13.229861111111111,67.73611111111111,13.43194444444445,13.040277777777776,159.09722222222223,,,4.575694444444445,3.9159722222222237,1182.8958333333333,0.008333333333333335,0,0,1,0,0,0,0,0
2019-02-16,4.150694444444446,160.61805555555554,2.652777777777779,17.328472222222228,12.582638888888887,96.84722222222223,12.720138888888886,12.461805555555555,83.90972222222223,,,3.5277777777777777,2.9930555555555562,1166.375,0.06527777777777775,1,0,0,0,0,0,0,0
2019-02-17,3.411805555555555,203.50694444444446,2.2958333333333325,13.263194444444439,11.74027777777778,91.03472222222223,11.918055555555556,11.573611111111106,191.88194444444446,,,2.95625,2.5333333333333328,1165.9583333333333,0.009722222222222224,0,0,1,0,0,0,0,0
2019-02-18,2.5049295774647886,195.57042253521126,1.5091549295774642,19.54014084507042,10.816197183098586,89.85915492957747,11.021126760563376,10.6056338028169,150.14084507042253,,,2.187323943661973,1.7563380281690135,1182.5492957746478,0.0,0,0,1,0,0,0,0,0
2019-02-19,3.385416666666666,229.03472222222223,2.259027777777778,17.095138888888897,12.080555555555552,92.70833333333333,12.250000000000005,11.909722222222223,155.89583333333334,,,2.9479166666666674,2.4791666666666665,1166.1875,0.011111111111111112,0,0,1,0,0,0,0,0
2019-02-20,1.822222222222222,249.60416666666666,1.1923611111111108,14.325000000000001,13.003472222222221,94.00694444444444,13.153472222222224,12.866666666666662,96.88194444444444,,,1.6118055555555557,1.4034722222222211,1181.7708333333333,0.0006944444444444445,0,0,1,0,0,0,0,0
2019-02-21,3.0909722222222222,252.6875,2.1041666666666656,12.909722222222229,12.396527777777784,89.72916666666667,12.57291666666666,12.223611111111111,151.36805555555554,,,2.698611111111111,2.3618055555555566,1180.9444444444443,0.002777777777777778,0,0,1,0,0,0,0,0
2019-02-22,3.3340277777777785,268.7986111111111,2.255555555555556,15.493749999999997,12.460416666666667,82.91666666666667,12.668055555555549,12.256249999999989,204.27777777777777,,,2.8798611111111097,2.484722222222223,1182.4097222222222,0.0,0,1,0,0,0,0,0,0
2019-02-23,2.7944444444444447,258.3125,1.904861111111111,16.55902777777777,13.066666666666665,84.20138888888889,13.272916666666667,12.853472222222221,206.65277777777777,,,2.4243055555555553,2.0833333333333344,1183.2083333333333,0.0,0,0,1,0,0,0,0,0
2019-02-24,3.5250000000000004,275.3333333333333,2.4659722222222227,14.677083333333323,14.860416666666664,79.50694444444444,15.069444444444448,14.661805555555548,200.59722222222223,,,3.0715277777777774,2.6500000000000004,1181.1944444444443,0.0,0,0,1,0,0,0,0,0
