,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-East,South-West,East,North-East,North,West,South
2019-02-15,11.58194444444444,221.16666666666666,8.137499999999998,9.04305555555556,6.474305555555556,70.51388888888889,6.654861111111108,6.295833333333333,,,,9.789583333333333,8.565277777777776,1182.4444444444443,0.001388888888888889,0,0,1,0,0,0,0,0
2019-02-16,11.314583333333337,240.61111111111111,8.229861111111113,7.550694444444446,6.756944444444447,96.17361111111111,6.934722222222221,6.595138888888887,,,,9.72847222222223,8.694444444444446,1166.013888888889,0.06388888888888887,0,0,1,0,0,0,0,0
2019-02-17,4.969172932330825,221.89473684210526,3.633082706766917,9.348120300751884,7.015037593984963,83.60902255639098,7.19548872180451,6.862406015037595,,,,4.306015037593982,3.8496240601503766,1161.7443609022557,0.0,0,0,1,0,0,0,0,0
2019-02-18,6.214685314685313,234.74125874125875,4.578321678321677,8.37762237762238,5.860839160839163,87.5944055944056,6.02797202797203,5.71118881118881,,,,5.391608391608394,4.813986013986013,1181.8531468531469,0.0,0,0,1,0,0,0,0,0
2019-02-19,6.414583333333333,271.15277777777777,4.971527777777777,7.0513888888888925,7.166666666666665,96.31944444444444,7.339583333333334,7.004861111111108,,,,5.736805555555554,5.198611111111109,1182.4305555555557,0.0020833333333333337,0,1,0,0,0,0,0,0
2019-02-20,3.895833333333335,253.29861111111111,2.7937499999999997,13.538194444444454,8.084027777777777,93.94444444444444,8.227083333333335,7.942361111111111,,,,3.4333333333333336,3.008333333333334,1183.3680555555557,0.0,0,0,1,0,0,0,0,0
2019-02-21,4.381944444444444,295.875,3.332638888888889,9.404861111111108,7.869444444444444,81.69444444444444,8.030555555555559,7.72361111111111,,,,3.913194444444446,3.533333333333333,1183.4166666666667,0.001388888888888889,0,1,0,0,0,0,0,0
2019-02-22,3.7631944444444465,243.95833333333334,2.640277777777779,11.486805555555556,8.01736111111111,79.79166666666667,8.202777777777776,7.8500000000000005,,,,3.2986111111111116,2.864583333333334,1181.076388888889,0.0,0,0,1,0,0,0,0,0
2019-02-23,3.010416666666666,221.78472222222223,2.003472222222223,12.915277777777781,8.846527777777773,82.54166666666667,9.045138888888888,8.654166666666669,,,,2.6027777777777783,2.1743055555555557,1182.5902777777778,0.0,0,0,1,0,0,0,0,0
2019-02-24,3.4826388888888893,95.15277777777777,2.3826388888888874,12.216666666666663,10.604861111111113,66.57638888888889,10.779861111111106,10.435416666666663,,,,2.9513888888888893,2.5402777777777765,1166.5208333333333,0.0,1,0,0,0,0,0,0,0
2019-02-25,7.277083333333334,109.25,4.951388888888888,11.518055555555556,14.48958333333333,42.15972222222222,14.658333333333328,14.326388888888886,,,,5.804166666666666,5.107638888888889,1182.1944444444443,0.0,1,0,0,0,0,0,0,0
2019-02-26,11.76736111111111,223.70833333333334,8.97361111111111,7.581250000000002,11.524305555555554,59.708333333333336,11.686805555555562,11.35694444444444,,,,10.181250000000006,9.277083333333328,1182.6944444444443,0.0,0,0,1,0,0,0,0,0
2019-02-27,17.23958333333333,253.15972222222223,13.040972222222216,7.36666666666667,7.625694444444442,99.0,7.749999999999998,7.509722222222217,,,,14.854166666666673,13.47777777777777,1182.236111111111,0.11944444444444444,0,0,1,0,0,0,0,0
2019-02-28,18.828472222222228,267.77777777777777,14.06875,7.638194444444443,5.213194444444446,98.47222222222223,5.3548611111111155,5.073611111111113,,,,16.15555555555555,14.640277777777776,1182.326388888889,0.23750000000000013,0,0,1,0,0,0,0,0
2019-03-01,10.809027777777777,280.84027777777777,8.152777777777775,7.949305555555551,6.25138888888889,88.34027777777777,6.435416666666666,6.075694444444445,,,,9.418749999999998,8.477083333333333,1182.7083333333333,0.003472222222222222,0,1,0,0,0,0,0,0
2019-03-02,8.697222222222218,243.56944444444446,6.502083333333333,7.635416666666667,6.9319444444444445,97.10416666666667,7.050694444444444,6.818055555555552,,,,7.534722222222219,6.803472222222221,1181.4375,0.0062499999999999995,0,0,1,0,0,0,0,0
2019-03-03,6.262499999999999,209.68055555555554,4.596527777777777,8.00694444444444,8.594444444444443,68.93055555555556,8.775,8.432638888888885,,,,5.400694444444444,4.810416666666665,1164.298611111111,0.0,0,0,1,0,0,0,0,0
2019-03-04,7.406249999999994,233.75694444444446,5.534722222222221,8.006250000000001,8.637499999999996,88.625,8.843055555555559,8.452777777777776,,,,6.448611111111109,5.8152777777777755,1182.0972222222222,0.002777777777777778,0,0,1,0,0,0,0,0
2019-03-05,4.221527777777776,159.625,2.9333333333333327,12.56875,8.962499999999999,81.91666666666667,9.124999999999996,8.805555555555564,,,,3.6187500000000004,3.170833333333333,1166.8055555555557,0.0,1,0,0,0,0,0,0,0
2019-03-06,5.727083333333329,311.15277777777777,4.265277777777777,8.70694444444445,9.130555555555556,86.07638888888889,9.30972222222222,8.952083333333338,,,,5.036111111111111,4.47013888888889,1166.1458333333333,0.0,0,1,0,0,0,0,0,0
2019-03-07,9.316666666666658,282.6111111111111,7.188194444444445,7.575000000000003,8.609027777777776,94.02083333333333,8.775694444444447,8.447222222222221,,,,8.213888888888889,7.434027777777776,1182.3402777777778,0.0,0,1,0,0,0,0,0,0
2019-03-08,9.241666666666662,293.5486111111111,6.986805555555559,8.04652777777778,9.577083333333338,73.91666666666667,9.77638888888889,9.402777777777779,,,,8.052777777777777,7.271527777777782,1181.048611111111,0.0,0,1,0,0,0,0,0,0
2019-03-09,4.319444444444445,174.9375,2.8722222222222222,12.438888888888883,10.957638888888887,59.72222222222222,11.16458333333333,10.740277777777777,,,,3.5888888888888895,3.081944444444446,1181.7430555555557,0.0,1,0,0,0,0,0,0,0
2019-03-10,7.340277777777776,272.6111111111111,5.606944444444443,9.060416666666656,9.764583333333333,73.30555555555556,9.982638888888891,9.55416666666667,,,,6.488888888888887,5.845833333333334,1182.388888888889,0.0,0,1,0,0,0,0,0,0
2019-03-11,4.268055555555552,250.26388888888889,2.971527777777778,14.647222222222211,9.899999999999995,84.41666666666667,10.088194444444444,9.736111111111107,,,,3.704861111111107,3.1916666666666678,1164.7083333333333,0.0,0,0,1,0,0,0,0,0
2019-03-12,3.6784722222222226,145.4375,2.6770833333333344,11.098611111111108,14.06666666666667,49.375,14.269444444444442,13.88263888888889,,,,3.1895833333333323,2.832638888888889,1166.2708333333333,0.0,1,0,0,0,0,0,0,0
2019-03-13,10.380555555555556,211.31944444444446,7.859027777777778,10.33958333333333,14.828472222222224,46.55555555555556,15.100694444444438,14.594444444444443,,,,9.051388888888884,8.259722222222221,1166.6597222222222,0.0006944444444444445,0,0,1,0,0,0,0,0
2019-03-14,13.83611111111111,252.63194444444446,10.318750000000001,8.504166666666666,7.521527777777769,97.60416666666667,7.631249999999994,7.400000000000004,,,,11.95972222222222,10.722916666666661,1167.451388888889,0.07986111111111109,0,0,1,0,0,0,0,0
