,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-East,North-West,South-East,South-West,South,East,West,North
2019-02-15,8.827777777777772,196.45833333333334,5.622222222222226,11.265972222222224,13.54652777777778,58.84722222222222,13.686805555555559,13.413888888888884,,,,6.985416666666664,5.900000000000002,1183.5416666666667,0.0,0,0,0,1,0,0,0,0
2019-02-16,6.503472222222225,197.125,4.078472222222221,13.137500000000001,12.922916666666666,85.91666666666667,13.091666666666661,12.748611111111108,,,,5.159027777777776,4.343749999999999,1181.8194444444443,0.08263888888888889,0,0,0,1,0,0,0,0
2019-02-17,3.052777777777777,161.14583333333334,1.8368055555555556,13.154166666666663,11.847916666666661,80.56944444444444,12.05208333333333,11.63472222222223,,,,2.4430555555555546,1.9958333333333331,1165.5208333333333,0.0,0,1,0,0,0,0,0,0
2019-02-18,3.806338028169015,180.9718309859155,2.0894366197183105,17.507042253521117,10.750704225352115,88.92957746478874,10.94859154929578,10.562676056338024,,,,2.8492957746478864,2.3056338028169026,1183.4577464788733,0.0035211267605633804,0,0,0,1,0,0,0,0
2019-02-19,3.185416666666667,179.5,1.90625,18.33611111111111,11.73055555555555,92.0625,11.887500000000001,11.56736111111111,,,,2.5409722222222215,2.0798611111111103,1165.8333333333333,0.0,0,1,0,0,0,0,0,0
2019-02-20,2.7020833333333325,197.21527777777777,1.4284722222222221,16.80902777777778,13.114583333333325,87.05555555555556,13.311111111111105,12.931249999999999,,,,2.0166666666666666,1.5826388888888885,1182.8125,0.0,0,0,0,1,0,0,0,0
2019-02-21,2.332638888888889,155.69444444444446,1.1631944444444446,16.38958333333333,12.473611111111106,84.31944444444444,12.668055555555554,12.273611111111114,,,,1.7249999999999996,1.3006944444444444,1182.1180555555557,0.0,0,1,0,0,0,0,0,0
2019-02-22,2.290972222222223,139.64583333333334,1.1340277777777772,16.943749999999998,11.642361111111109,88.22222222222223,11.869444444444447,11.384722222222226,,,,1.7263888888888885,1.282638888888889,1181.638888888889,0.0,0,1,0,0,0,0,0,0
2019-02-23,2.509027777777778,140.38888888888889,1.3416666666666668,17.311805555555544,12.102083333333328,87.52083333333333,12.328472222222226,11.847916666666668,,,,1.929861111111111,1.4993055555555557,1182.3472222222222,0.0,0,1,0,0,0,0,0,0
2019-02-24,2.27638888888889,128.47222222222223,1.2881944444444449,15.105555555555561,12.343055555555559,86.69444444444444,12.57430555555556,12.091666666666669,,,,1.768055555555555,1.4333333333333333,1182.4930555555557,0.0,0,1,0,0,0,0,0,0
2019-02-25,3.133333333333332,61.36805555555556,1.9972222222222225,12.569444444444445,17.20069444444445,60.72222222222222,17.465972222222227,16.93611111111111,,,,2.5541666666666663,2.202777777777779,1182.5833333333333,0.0,1,0,0,0,0,0,0,0
2019-02-26,5.228472222222223,202.59027777777777,3.252777777777778,14.158333333333335,15.08541666666667,64.65277777777777,15.338194444444447,14.843055555555557,,,,4.149305555555555,3.4736111111111114,1166.1875,0.0,0,0,0,1,0,0,0,0
2019-02-27,9.580555555555557,233.76388888888889,5.745833333333331,12.829166666666671,14.87152777777778,88.6875,15.047916666666667,14.690972222222213,,,,7.268055555555555,6.083333333333332,1181.8472222222222,0.07013888888888888,0,0,0,1,0,0,0,0
2019-02-28,11.12361111111111,254.50694444444446,5.768055555555558,16.847916666666663,12.450694444444435,88.51388888888889,12.7,12.206250000000004,,,,7.696527777777776,6.202777777777779,1181.888888888889,0.2847222222222222,0,0,0,1,0,0,0,0
2019-03-01,5.186805555555554,255.43055555555554,2.488194444444444,20.429166666666667,13.575694444444444,78.27777777777777,13.754166666666663,13.407638888888886,,,,3.5659722222222197,2.746527777777777,1181.375,0.013194444444444448,0,0,0,1,0,0,0,0
2019-03-02,3.059027777777777,164.11805555555554,1.8868055555555574,14.202083333333334,11.920833333333336,95.52777777777777,12.028472222222227,11.823611111111115,,,,2.4847222222222225,2.0694444444444455,1165.7847222222222,0.20138888888888892,0,1,0,0,0,0,0,0
2019-03-03,3.545138888888888,165.1875,2.1340277777777783,14.170833333333329,12.285416666666666,77.4375,12.486805555555552,12.084027777777765,,,,2.8291666666666675,2.3055555555555554,1166.5347222222222,0.0,0,1,0,0,0,0,0,0
2019-03-04,3.803472222222224,179.25694444444446,2.375,13.484722222222219,13.09791666666667,91.22222222222223,13.295138888888884,12.913194444444441,,,,3.0618055555555554,2.570138888888889,1166.1944444444443,0.015277777777777779,0,1,0,0,0,0,0,0
2019-03-05,3.4875000000000007,163.47222222222223,1.7715277777777774,18.70694444444445,12.488194444444439,88.42361111111111,12.700694444444451,12.284722222222213,,,,2.5472222222222225,1.9798611111111128,1166.888888888889,0.0,0,1,0,0,0,0,0,0
