,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-East,South-West,North,East,West,South,North-East
2019-04-01,6.981250000000001,249.05555555555554,4.140972222222224,13.653472222222218,8.410416666666666,96.77777777777777,8.494444444444444,8.327083333333329,67.18055555555556,,,5.495138888888891,4.418749999999999,1167.0347222222222,0.04999999999999999,0,0,1,0,0,0,0,0
2019-04-02,4.403472222222224,215.26388888888889,2.729166666666667,15.374305555555557,10.383333333333333,81.42361111111111,10.568055555555555,10.215972222222227,167.06944444444446,,,3.565277777777778,2.9631944444444454,1181.6180555555557,0.0,0,0,1,0,0,0,0,0
2019-04-03,3.457638888888889,180.04166666666666,2.18125,15.961111111111112,12.65694444444445,62.75694444444444,12.908333333333339,12.415277777777773,268.2638888888889,,,2.904861111111111,2.407638888888888,1182.888888888889,0.0,1,0,0,0,0,0,0,0
2019-04-04,3.183333333333331,224.03472222222223,2.1034722222222215,16.63958333333334,13.568750000000001,71.6875,13.768749999999988,13.382638888888886,186.02777777777777,,,2.6923611111111128,2.3125,1182.8402777777778,0.0,0,0,1,0,0,0,0,0
2019-04-05,3.701388888888888,282.2013888888889,2.3868055555555565,13.479861111111104,11.715277777777773,87.86805555555556,11.895138888888889,11.534722222222223,208.77777777777777,,,3.089583333333334,2.5680555555555573,1165.798611111111,0.0,0,1,0,0,0,0,0,0
2019-04-06,4.101388888888888,125.64583333333333,2.5583333333333336,14.042361111111113,15.01527777777778,62.09027777777778,15.240277777777774,14.795138888888879,183.08333333333334,,,3.3618055555555544,2.793750000000001,1165.8333333333333,0.0,1,0,0,0,0,0,0,0
2019-04-07,4.254861111111111,198.31944444444446,2.8027777777777745,12.839583333333337,18.747916666666676,51.104166666666664,18.95694444444443,18.527777777777775,279.3611111111111,,,3.5409722222222197,2.9951388888888864,1181.736111111111,0.0,0,0,1,0,0,0,0,0
2019-04-08,3.599305555555555,237.625,2.3736111111111113,16.50208333333333,17.55486111111111,57.895833333333336,17.76041666666667,17.34027777777778,281.78472222222223,,,3.025694444444445,2.5493055555555544,1181.923611111111,0.0,0,0,1,0,0,0,0,0
2019-04-09,5.191666666666666,242.53472222222223,3.282638888888891,14.83819444444444,16.29375,62.638888888888886,16.47777777777777,16.10972222222222,285.90277777777777,,,4.249999999999998,3.4854166666666666,1182.9652777777778,0.0,0,0,1,0,0,0,0,0
2019-04-10,4.153472222222224,278.1388888888889,2.566666666666668,16.63125,11.906944444444449,83.34027777777777,12.122916666666665,11.694444444444438,253.29861111111111,,,3.40138888888889,2.768055555555557,1166.0416666666667,0.0,0,1,0,0,0,0,0,0
2019-04-11,3.605555555555556,254.4375,2.1284722222222214,18.91527777777778,12.132638888888886,73.09722222222223,12.361805555555556,11.914583333333333,308.0,,,2.9423611111111114,2.3381944444444427,1166.4305555555557,0.0,0,0,1,0,0,0,0,0
2019-04-12,4.518055555555558,151.43055555555554,2.6666666666666647,18.66736111111112,14.982638888888882,64.97222222222223,15.213194444444444,14.746527777777775,313.6041666666667,,,3.6354166666666683,2.90486111111111,1166.5347222222222,0.0,1,0,0,0,0,0,0,0
2019-04-13,5.867361111111114,116.79166666666667,3.643750000000002,15.465972222222215,20.57847222222222,36.979166666666664,20.802083333333336,20.348611111111108,298.8125,,,4.634722222222223,3.879166666666669,1165.826388888889,0.0,1,0,0,0,0,0,0,0
