,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-East,South-West,East,North-East,North,West,South
2019-02-15,7.070138888888888,177.30555555555554,4.028472222222221,16.247916666666658,10.875,77.1875,10.966666666666669,10.788888888888886,,,,5.390277777777779,4.363888888888888,1181.701388888889,0.09722222222222221,1,0,0,0,0,0,0,0
2019-02-16,3.874999999999997,181.11111111111111,2.122916666666666,20.668055555555554,10.497222222222222,98.625,10.584722222222222,10.414583333333338,,,,3.0680555555555564,2.4381944444444437,1182.236111111111,0.1625000000000001,1,0,0,0,0,0,0,0
2019-02-17,2.7256944444444446,126.65972222222223,1.5486111111111107,21.19027777777777,10.898611111111103,88.40277777777777,11.072222222222223,10.727777777777781,,,,2.229166666666666,1.7548611111111103,1181.0902777777778,0.0076388888888888895,1,0,0,0,0,0,0,0
2019-02-18,2.75944055944056,183.1818181818182,1.5580419580419578,19.665734265734265,10.400000000000002,84.85314685314685,10.552447552447552,10.251048951048952,,,,2.256643356643358,1.776923076923077,1182.3356643356644,0.0006993006993006993,0,0,1,0,0,0,0,0
2019-02-19,3.323611111111111,212.02083333333334,1.8923611111111112,15.67291666666666,12.161111111111106,88.29861111111111,12.322916666666668,12.000694444444443,,,,2.635416666666666,2.093055555555556,1183.576388888889,0.003472222222222222,0,0,1,0,0,0,0,0
2019-02-20,1.9222222222222227,182.47916666666666,1.1618055555555558,16.404861111111117,11.78194444444444,92.19444444444444,11.896527777777775,11.677777777777779,,,,1.6194444444444436,1.3131944444444446,1182.2291666666667,0.004166666666666667,0,0,1,0,0,0,0,0
2019-02-21,2.61111111111111,178.67361111111111,1.4895833333333341,21.204166666666666,11.756944444444446,83.73611111111111,11.918749999999996,11.595833333333337,,,,2.104861111111111,1.6909722222222217,1182.0277777777778,0.0006944444444444445,0,0,1,0,0,0,0,0
2019-02-22,2.2944444444444434,158.58333333333334,1.3326388888888887,19.02013888888889,11.477083333333333,83.24305555555556,11.652083333333328,11.298611111111109,,,,1.8743055555555561,1.5041666666666669,1183.1666666666667,0.0,1,0,0,0,0,0,0,0
2019-02-23,2.757638888888889,169.95833333333334,1.5583333333333336,19.51458333333333,12.06597222222222,83.31944444444444,12.249305555555551,11.886805555555553,,,,2.255555555555554,1.7506944444444443,1166.4305555555557,0.0,1,0,0,0,0,0,0,0
2019-02-24,2.693750000000001,164.47222222222223,1.4937500000000001,20.324305555555544,13.085416666666664,80.34027777777777,13.245833333333334,12.926388888888894,,,,2.1687500000000006,1.690972222222222,1182.076388888889,0.0,1,0,0,0,0,0,0,0
2019-02-25,4.805555555555556,132.0,2.553472222222223,21.391666666666666,17.05,59.5,17.22986111111111,16.88472222222222,,,,3.5812499999999994,2.7881944444444446,1182.6875,0.0,1,0,0,0,0,0,0,0
2019-02-26,6.47291666666667,195.34027777777777,3.4611111111111104,21.031250000000004,16.1076388888889,61.81944444444444,16.266666666666662,15.941666666666672,,,,4.933333333333334,3.765277777777779,1165.875,0.0,0,0,1,0,0,0,0,0
2019-02-27,6.813194444444443,231.70833333333334,3.4333333333333345,23.779861111111117,13.22777777777778,91.39583333333333,13.404861111111115,13.083333333333329,,,,5.116666666666668,3.8715277777777777,1183.7152777777778,0.09999999999999998,0,0,1,0,0,0,0,0
2019-02-28,9.933333333333337,269.9236111111111,4.9729166666666655,20.910416666666666,11.484027777777785,79.1875,11.670833333333334,11.292361111111115,,,,7.047916666666665,5.45833333333333,1181.9652777777778,0.08263888888888887,0,0,1,0,0,0,0,0
2019-03-01,4.751388888888886,272.3125,2.46875,19.377083333333328,12.045833333333334,66.82638888888889,12.217361111111112,11.86875,,,,3.488194444444444,2.709027777777777,1182.298611111111,0.0020833333333333337,0,1,0,0,0,0,0,0
2019-03-02,3.5902777777777777,165.35416666666666,2.167361111111111,14.75972222222222,12.05486111111111,95.51388888888889,12.175694444444439,11.938888888888885,,,,2.9597222222222226,2.381249999999999,1182.3055555555557,0.00902777777777778,1,0,0,0,0,0,0,0
2019-03-03,3.1381944444444434,179.48611111111111,1.7472222222222225,18.390277777777783,11.87847222222222,81.47916666666667,12.015277777777772,11.733333333333333,,,,2.534722222222222,1.9541666666666673,1183.4791666666667,0.0,0,0,1,0,0,0,0,0
2019-03-04,3.378472222222222,166.36805555555554,1.9749999999999994,19.736111111111114,12.506944444444438,93.96527777777777,12.646527777777777,12.365277777777784,,,,2.8090277777777777,2.217361111111112,1181.5972222222222,0.04930555555555554,1,0,0,0,0,0,0,0
2019-03-05,3.6611111111111114,185.36111111111111,1.879861111111111,22.610416666666666,13.472916666666665,86.68055555555556,13.638194444444448,13.322222222222223,,,,2.7125000000000004,2.0965277777777787,1181.4791666666667,0.0,1,0,0,0,0,0,0,0
2019-03-06,3.3576388888888884,258.9513888888889,1.7111111111111108,21.240972222222222,13.83888888888889,82.71527777777777,14.004166666666663,13.67638888888889,,,,2.4944444444444436,1.906944444444445,1181.4444444444443,0.0,0,0,1,0,0,0,0,0
2019-03-07,3.5381944444444446,229.13888888888889,1.875,17.988194444444453,13.179861111111116,87.54166666666667,13.305555555555554,13.052083333333334,,,,2.760416666666667,2.0770833333333325,1165.2777777777778,0.0,0,0,1,0,0,0,0,0
2019-03-08,4.713194444444443,248.06944444444446,2.388194444444444,23.5763888888889,14.263888888888882,73.83333333333333,14.44027777777777,14.100694444444446,,,,3.374999999999999,2.63125,1164.8541666666667,0.0,0,0,1,0,0,0,0,0
2019-03-09,3.109027777777777,184.70138888888889,1.7375,23.79305555555555,13.384027777777781,74.46527777777777,13.605555555555561,13.16527777777778,,,,2.4465277777777774,1.947222222222222,1181.423611111111,0.0,0,0,1,0,0,0,0,0
2019-03-10,3.298611111111111,244.80555555555554,1.7368055555555553,20.500694444444427,13.55138888888889,82.61805555555556,13.769444444444444,13.352083333333331,,,,2.5256944444444436,1.935416666666666,1181.9722222222222,0.0,0,0,1,0,0,0,0,0
